#    L    TT             EE             BB             TE          
   785   0.231731E+04   0.159174E+02   0.813638E-01  -0.940334E+02
   786   0.232099E+04   0.157196E+02   0.814805E-01  -0.927100E+02
   787   0.232444E+04   0.155258E+02   0.815967E-01  -0.913780E+02
   788   0.232775E+04   0.153346E+02   0.817124E-01  -0.900298E+02
   789   0.233090E+04   0.151459E+02   0.818276E-01  -0.886657E+02
   790   0.233399E+04   0.149634E+02   0.819422E-01  -0.872706E+02
   791   0.233685E+04   0.147834E+02   0.820563E-01  -0.858522E+02
   792   0.233956E+04   0.146081E+02   0.821698E-01  -0.844252E+02
   793   0.234206E+04   0.144374E+02   0.822827E-01  -0.829675E+02
   794   0.234433E+04   0.142706E+02   0.823949E-01  -0.815014E+02
   795   0.234646E+04   0.141069E+02   0.825064E-01  -0.800120E+02
   796   0.234859E+04   0.139486E+02   0.826172E-01  -0.785142E+02
   797   0.235036E+04   0.137934E+02   0.827273E-01  -0.769932E+02
   798   0.235199E+04   0.136435E+02   0.828366E-01  -0.754640E+02
   799   0.235347E+04   0.134982E+02   0.829451E-01  -0.739190E+02
   800   0.235481E+04   0.133566E+02   0.830527E-01  -0.723583E+02
   801   0.235593E+04   0.132203E+02   0.831595E-01  -0.707894E+02
   802   0.235677E+04   0.130884E+02   0.832655E-01  -0.691900E+02
   803   0.235761E+04   0.129603E+02   0.833705E-01  -0.675970E+02
   804   0.235817E+04   0.128380E+02   0.834746E-01  -0.659808E+02
   805   0.235866E+04   0.127202E+02   0.835778E-01  -0.643561E+02
   806   0.235887E+04   0.126067E+02   0.836800E-01  -0.627228E+02
   807   0.235886E+04   0.124991E+02   0.837812E-01  -0.610809E+02
   808   0.235865E+04   0.123966E+02   0.838813E-01  -0.594229E+02
   809   0.235837E+04   0.122990E+02   0.839805E-01  -0.577636E+02
   810   0.235781E+04   0.122065E+02   0.840785E-01  -0.560880E+02
   811   0.235704E+04   0.121190E+02   0.841755E-01  -0.544043E+02
   812   0.235613E+04   0.120379E+02   0.842714E-01  -0.527168E+02
   813   0.235502E+04   0.119603E+02   0.843661E-01  -0.510248E+02
   814   0.235385E+04   0.118891E+02   0.844597E-01  -0.493258E+02
   815   0.235240E+04   0.118228E+02   0.845521E-01  -0.476221E+02
   816   0.235066E+04   0.117620E+02   0.846433E-01  -0.459137E+02
   817   0.234880E+04   0.117061E+02   0.847333E-01  -0.442011E+02
   818   0.234688E+04   0.116565E+02   0.848222E-01  -0.424850E+02
   819   0.234468E+04   0.116117E+02   0.849097E-01  -0.407661E+02
   820   0.234236E+04   0.115724E+02   0.849960E-01  -0.390444E+02
   821   0.233975E+04   0.115378E+02   0.850811E-01  -0.373227E+02
   822   0.233702E+04   0.115102E+02   0.851648E-01  -0.355995E+02
   823   0.233408E+04   0.114872E+02   0.852472E-01  -0.338754E+02
   824   0.233087E+04   0.114705E+02   0.853283E-01  -0.321510E+02
   825   0.232761E+04   0.114583E+02   0.854081E-01  -0.304287E+02
   826   0.232407E+04   0.114530E+02   0.854866E-01  -0.287074E+02
   827   0.232033E+04   0.114523E+02   0.855636E-01  -0.269894E+02
   828   0.231655E+04   0.114577E+02   0.856393E-01  -0.252739E+02
   829   0.231249E+04   0.114691E+02   0.857136E-01  -0.235622E+02
   830   0.230830E+04   0.114857E+02   0.857865E-01  -0.218566E+02
   831   0.230392E+04   0.115076E+02   0.858580E-01  -0.201553E+02
   832   0.229934E+04   0.115348E+02   0.859280E-01  -0.184599E+02
   833   0.229463E+04   0.115679E+02   0.859966E-01  -0.167711E+02
   834   0.228966E+04   0.116061E+02   0.860637E-01  -0.150886E+02
   835   0.228464E+04   0.116510E+02   0.861294E-01  -0.134140E+02
   836   0.227928E+04   0.117003E+02   0.861936E-01  -0.117471E+02
   837   0.227387E+04   0.117555E+02   0.862563E-01  -0.100893E+02
   838   0.226826E+04   0.118165E+02   0.863175E-01  -0.844069E+01
   839   0.226239E+04   0.118826E+02   0.863772E-01  -0.680102E+01
   840   0.225647E+04   0.119552E+02   0.864354E-01  -0.517248E+01
   841   0.225036E+04   0.120321E+02   0.864921E-01  -0.355649E+01
   842   0.224405E+04   0.121140E+02   0.865472E-01  -0.194998E+01
   843   0.223763E+04   0.122017E+02   0.866008E-01  -0.358817E+00
   844   0.223095E+04   0.122951E+02   0.866528E-01   0.122079E+01
   845   0.222422E+04   0.123927E+02   0.867032E-01   0.278596E+01
   846   0.221737E+04   0.124974E+02   0.867521E-01   0.433626E+01
   847   0.221041E+04   0.126056E+02   0.867995E-01   0.587205E+01
   848   0.220325E+04   0.127194E+02   0.868452E-01   0.739149E+01
   849   0.219584E+04   0.128381E+02   0.868894E-01   0.889528E+01
   850   0.218845E+04   0.129624E+02   0.869320E-01   0.103824E+02
   851   0.218081E+04   0.130915E+02   0.869729E-01   0.118523E+02
   852   0.217305E+04   0.132263E+02   0.870123E-01   0.133048E+02
   853   0.216517E+04   0.133651E+02   0.870501E-01   0.147392E+02
   854   0.215711E+04   0.135094E+02   0.870863E-01   0.161544E+02
   855   0.214886E+04   0.136586E+02   0.871208E-01   0.175513E+02
   856   0.214064E+04   0.138111E+02   0.871538E-01   0.189283E+02
   857   0.213216E+04   0.139691E+02   0.871852E-01   0.202849E+02
   858   0.212356E+04   0.141334E+02   0.872149E-01   0.216210E+02
   859   0.211485E+04   0.142996E+02   0.872430E-01   0.229377E+02
   860   0.210610E+04   0.144712E+02   0.872696E-01   0.242321E+02
   861   0.209716E+04   0.146476E+02   0.872945E-01   0.255044E+02
   862   0.208811E+04   0.148281E+02   0.873178E-01   0.267554E+02
   863   0.207894E+04   0.150133E+02   0.873395E-01   0.279830E+02
   864   0.206965E+04   0.152018E+02   0.873597E-01   0.291882E+02
   865   0.206010E+04   0.153951E+02   0.873782E-01   0.303688E+02
   866   0.205081E+04   0.155924E+02   0.873951E-01   0.315257E+02
   867   0.204118E+04   0.157944E+02   0.874105E-01   0.326584E+02
   868   0.203151E+04   0.159997E+02   0.874243E-01   0.337669E+02
   869   0.202172E+04   0.162090E+02   0.874365E-01   0.348507E+02
   870   0.201182E+04   0.164215E+02   0.874472E-01   0.359092E+02
   871   0.200188E+04   0.166381E+02   0.874563E-01   0.369417E+02
   872   0.199182E+04   0.168586E+02   0.874639E-01   0.379491E+02
   873   0.198165E+04   0.170824E+02   0.874700E-01   0.389302E+02
   874   0.197143E+04   0.173101E+02   0.874745E-01   0.398842E+02
   875   0.196110E+04   0.175396E+02   0.874776E-01   0.408129E+02
   876   0.195065E+04   0.177739E+02   0.874791E-01   0.417148E+02
   877   0.194031E+04   0.180106E+02   0.874792E-01   0.425885E+02
   878   0.192970E+04   0.182498E+02   0.874778E-01   0.434351E+02
   879   0.191912E+04   0.184930E+02   0.874750E-01   0.442546E+02
   880   0.190851E+04   0.187387E+02   0.874708E-01   0.450464E+02
   881   0.189777E+04   0.189861E+02   0.874651E-01   0.458091E+02
   882   0.188700E+04   0.192368E+02   0.874580E-01   0.465437E+02
   883   0.187625E+04   0.194907E+02   0.874495E-01   0.472487E+02
   884   0.186531E+04   0.197456E+02   0.874397E-01   0.479265E+02
   885   0.185433E+04   0.200037E+02   0.874285E-01   0.485744E+02
   886   0.184338E+04   0.202643E+02   0.874160E-01   0.491930E+02
   887   0.183231E+04   0.205259E+02   0.874022E-01   0.497827E+02
   888   0.182135E+04   0.207907E+02   0.873871E-01   0.503427E+02
   889   0.181012E+04   0.210558E+02   0.873708E-01   0.508731E+02
   890   0.179899E+04   0.213241E+02   0.873531E-01   0.513727E+02
   891   0.178790E+04   0.215934E+02   0.873343E-01   0.518438E+02
   892   0.177676E+04   0.218637E+02   0.873142E-01   0.522857E+02
   893   0.176550E+04   0.221365E+02   0.872930E-01   0.526971E+02
   894   0.175434E+04   0.224096E+02   0.872706E-01   0.530781E+02
   895   0.174307E+04   0.226836E+02   0.872470E-01   0.534310E+02
   896   0.173182E+04   0.229594E+02   0.872223E-01   0.537530E+02
   897   0.172053E+04   0.232362E+02   0.871965E-01   0.540458E+02
   898   0.170934E+04   0.235133E+02   0.871697E-01   0.543086E+02
   899   0.169811E+04   0.237914E+02   0.871417E-01   0.545408E+02
   900   0.168682E+04   0.240697E+02   0.871128E-01   0.547441E+02
   901   0.167564E+04   0.243483E+02   0.870828E-01   0.549170E+02
   902   0.166442E+04   0.246273E+02   0.870519E-01   0.550604E+02
   903   0.165307E+04   0.249065E+02   0.870200E-01   0.551737E+02
   904   0.164197E+04   0.251853E+02   0.869871E-01   0.552568E+02
   905   0.163075E+04   0.254652E+02   0.869533E-01   0.553100E+02
   906   0.161955E+04   0.257440E+02   0.869187E-01   0.553333E+02
   907   0.160845E+04   0.260225E+02   0.868831E-01   0.553267E+02
   908   0.159745E+04   0.263007E+02   0.868468E-01   0.552911E+02
   909   0.158640E+04   0.265785E+02   0.868096E-01   0.552251E+02
   910   0.157529E+04   0.268569E+02   0.867716E-01   0.551310E+02
   911   0.156428E+04   0.271327E+02   0.867328E-01   0.550067E+02
   912   0.155330E+04   0.274091E+02   0.866932E-01   0.548536E+02
   913   0.154211E+04   0.276837E+02   0.866530E-01   0.546712E+02
   914   0.153131E+04   0.279575E+02   0.866120E-01   0.544610E+02
   915   0.152038E+04   0.282303E+02   0.865704E-01   0.542222E+02
   916   0.150961E+04   0.285015E+02   0.865281E-01   0.539544E+02
   917   0.149880E+04   0.287726E+02   0.864852E-01   0.536596E+02
   918   0.148814E+04   0.290414E+02   0.864416E-01   0.533359E+02
   919   0.147751E+04   0.293086E+02   0.863975E-01   0.529847E+02
   920   0.146688E+04   0.295743E+02   0.863529E-01   0.526053E+02
   921   0.145643E+04   0.298385E+02   0.863077E-01   0.521986E+02
   922   0.144591E+04   0.301004E+02   0.862620E-01   0.517654E+02
   923   0.143548E+04   0.303602E+02   0.862158E-01   0.513058E+02
   924   0.142514E+04   0.306185E+02   0.861691E-01   0.508190E+02
   925   0.141496E+04   0.308739E+02   0.861221E-01   0.503058E+02
   926   0.140472E+04   0.311279E+02   0.860746E-01   0.497679E+02
   927   0.139464E+04   0.313791E+02   0.860267E-01   0.492037E+02
   928   0.138465E+04   0.316281E+02   0.859785E-01   0.486141E+02
   929   0.137466E+04   0.318744E+02   0.859300E-01   0.480006E+02
   930   0.136483E+04   0.321171E+02   0.858812E-01   0.473618E+02
   931   0.135502E+04   0.323586E+02   0.858320E-01   0.466993E+02
   932   0.134536E+04   0.325958E+02   0.857827E-01   0.460130E+02
   933   0.133578E+04   0.328303E+02   0.857331E-01   0.453037E+02
   934   0.132628E+04   0.330629E+02   0.856833E-01   0.445724E+02
   935   0.131686E+04   0.332912E+02   0.856333E-01   0.438167E+02
   936   0.130760E+04   0.335163E+02   0.855832E-01   0.430397E+02
   937   0.129835E+04   0.337386E+02   0.855330E-01   0.422407E+02
   938   0.128925E+04   0.339577E+02   0.854827E-01   0.414206E+02
   939   0.128030E+04   0.341719E+02   0.854323E-01   0.405792E+02
   940   0.127135E+04   0.343835E+02   0.853819E-01   0.397175E+02
   941   0.126256E+04   0.345912E+02   0.853315E-01   0.388355E+02
   942   0.125384E+04   0.347948E+02   0.852811E-01   0.379339E+02
   943   0.124535E+04   0.349945E+02   0.852307E-01   0.370135E+02
   944   0.123694E+04   0.351902E+02   0.851804E-01   0.360737E+02
   945   0.122860E+04   0.353812E+02   0.851302E-01   0.351159E+02
   946   0.122041E+04   0.355691E+02   0.850802E-01   0.341402E+02
   947   0.121229E+04   0.357523E+02   0.850302E-01   0.331481E+02
   948   0.120417E+04   0.359325E+02   0.849805E-01   0.321389E+02
   949   0.119635E+04   0.361065E+02   0.849309E-01   0.311142E+02
   950   0.118860E+04   0.362767E+02   0.848816E-01   0.300732E+02
   951   0.118100E+04   0.364431E+02   0.848325E-01   0.290174E+02
   952   0.117354E+04   0.366050E+02   0.847837E-01   0.279475E+02
   953   0.116615E+04   0.367610E+02   0.847353E-01   0.268627E+02
   954   0.115891E+04   0.369132E+02   0.846871E-01   0.257645E+02
   955   0.115174E+04   0.370602E+02   0.846393E-01   0.246527E+02
   956   0.114471E+04   0.372029E+02   0.845919E-01   0.235274E+02
   957   0.113789E+04   0.373397E+02   0.845448E-01   0.223907E+02
   958   0.113107E+04   0.374715E+02   0.844982E-01   0.212409E+02
   959   0.112454E+04   0.375996E+02   0.844521E-01   0.200797E+02
   960   0.111808E+04   0.377221E+02   0.844064E-01   0.189091E+02
   961   0.111168E+04   0.378395E+02   0.843612E-01   0.177267E+02
   962   0.110550E+04   0.379520E+02   0.843165E-01   0.165349E+02
   963   0.109945E+04   0.380595E+02   0.842723E-01   0.153335E+02
   964   0.109354E+04   0.381614E+02   0.842288E-01   0.141239E+02
   965   0.108770E+04   0.382585E+02   0.841857E-01   0.129054E+02
   966   0.108207E+04   0.383507E+02   0.841433E-01   0.116793E+02
   967   0.107650E+04   0.384380E+02   0.841015E-01   0.104455E+02
   968   0.107106E+04   0.385184E+02   0.840604E-01   0.920486E+01
   969   0.106584E+04   0.385940E+02   0.840199E-01   0.795862E+01
   970   0.106075E+04   0.386649E+02   0.839800E-01   0.670529E+01
   971   0.105572E+04   0.387303E+02   0.839409E-01   0.544702E+01
   972   0.105082E+04   0.387896E+02   0.839024E-01   0.418448E+01
   973   0.104605E+04   0.388434E+02   0.838647E-01   0.291685E+01
   974   0.104150E+04   0.388927E+02   0.838277E-01   0.164480E+01
   975   0.103707E+04   0.389366E+02   0.837915E-01   0.370488E+00
   976   0.103278E+04   0.389737E+02   0.837560E-01  -0.906902E+00
   977   0.102862E+04   0.390063E+02   0.837213E-01  -0.218596E+01
   978   0.102451E+04   0.390336E+02   0.836874E-01  -0.346691E+01
   979   0.102069E+04   0.390557E+02   0.836543E-01  -0.474849E+01
   980   0.101691E+04   0.390718E+02   0.836220E-01  -0.603092E+01
   981   0.101327E+04   0.390813E+02   0.835906E-01  -0.731354E+01
   982   0.100976E+04   0.390870E+02   0.835600E-01  -0.859538E+01
   983   0.100644E+04   0.390869E+02   0.835302E-01  -0.987642E+01
   984   0.100319E+04   0.390795E+02   0.835013E-01  -0.111560E+02
   985   0.100013E+04   0.390685E+02   0.834733E-01  -0.124337E+02
   986   0.997125E+03   0.390516E+02   0.834461E-01  -0.137087E+02
   987   0.994247E+03   0.390290E+02   0.834198E-01  -0.149810E+02
   988   0.991569E+03   0.390021E+02   0.833944E-01  -0.162496E+02
   989   0.989017E+03   0.389688E+02   0.833700E-01  -0.175132E+02
   990   0.986589E+03   0.389334E+02   0.833464E-01  -0.187733E+02
   991   0.984286E+03   0.388894E+02   0.833237E-01  -0.200280E+02
   992   0.982108E+03   0.388404E+02   0.833020E-01  -0.212773E+02
   993   0.979979E+03   0.387859E+02   0.832812E-01  -0.225206E+02
   994   0.978047E+03   0.387271E+02   0.832613E-01  -0.237564E+02
   995   0.976313E+03   0.386628E+02   0.832423E-01  -0.249856E+02
   996   0.974627E+03   0.385914E+02   0.832243E-01  -0.262068E+02
   997   0.973063E+03   0.385174E+02   0.832072E-01  -0.274208E+02
   998   0.971621E+03   0.384372E+02   0.831911E-01  -0.286247E+02
   999   0.970300E+03   0.383522E+02   0.831760E-01  -0.298201E+02
  1000   0.969101E+03   0.382624E+02   0.831617E-01  -0.310063E+02
  1001   0.968022E+03   0.381671E+02   0.831485E-01  -0.321811E+02
  1002   0.966990E+03   0.380664E+02   0.831362E-01  -0.333454E+02
  1003   0.966152E+03   0.379617E+02   0.831248E-01  -0.344994E+02
  1004   0.965435E+03   0.378516E+02   0.831144E-01  -0.356418E+02
  1005   0.964913E+03   0.377367E+02   0.831050E-01  -0.367711E+02
  1006   0.964438E+03   0.376164E+02   0.830965E-01  -0.378891E+02
  1007   0.964008E+03   0.374915E+02   0.830890E-01  -0.389943E+02
  1008   0.963476E+03   0.373618E+02   0.830825E-01  -0.400862E+02
  1009   0.963288E+03   0.372275E+02   0.830769E-01  -0.411649E+02
  1010   0.963220E+03   0.370893E+02   0.830723E-01  -0.422298E+02
  1011   0.963198E+03   0.369471E+02   0.830686E-01  -0.432803E+02
  1012   0.963297E+03   0.367996E+02   0.830659E-01  -0.443180E+02
  1013   0.963517E+03   0.366489E+02   0.830642E-01  -0.453394E+02
  1014   0.963857E+03   0.364928E+02   0.830634E-01  -0.463469E+02
  1015   0.964169E+03   0.363335E+02   0.830635E-01  -0.473382E+02
  1016   0.964676E+03   0.361689E+02   0.830646E-01  -0.483144E+02
  1017   0.965303E+03   0.360012E+02   0.830666E-01  -0.492747E+02
  1018   0.965977E+03   0.358280E+02   0.830696E-01  -0.502187E+02
  1019   0.966698E+03   0.356525E+02   0.830735E-01  -0.511464E+02
  1020   0.967613E+03   0.354709E+02   0.830783E-01  -0.520573E+02
  1021   0.968575E+03   0.352862E+02   0.830841E-01  -0.529513E+02
  1022   0.969584E+03   0.350983E+02   0.830908E-01  -0.538281E+02
  1023   0.970713E+03   0.349058E+02   0.830983E-01  -0.546846E+02
  1024   0.971889E+03   0.347095E+02   0.831068E-01  -0.555248E+02
  1025   0.973112E+03   0.345108E+02   0.831162E-01  -0.563436E+02
  1026   0.974678E+03   0.343075E+02   0.831264E-01  -0.571456E+02
  1027   0.976069E+03   0.341026E+02   0.831376E-01  -0.579286E+02
  1028   0.977506E+03   0.338938E+02   0.831496E-01  -0.586914E+02
  1029   0.979065E+03   0.336812E+02   0.831624E-01  -0.594362E+02
  1030   0.980671E+03   0.334663E+02   0.831761E-01  -0.601610E+02
  1031   0.982175E+03   0.332482E+02   0.831906E-01  -0.608644E+02
  1032   0.983950E+03   0.330256E+02   0.832060E-01  -0.615517E+02
  1033   0.985697E+03   0.328013E+02   0.832222E-01  -0.622179E+02
  1034   0.987641E+03   0.325754E+02   0.832391E-01  -0.628631E+02
  1035   0.989557E+03   0.323457E+02   0.832569E-01  -0.634889E+02
  1036   0.991521E+03   0.321129E+02   0.832754E-01  -0.640946E+02
  1037   0.993533E+03   0.318784E+02   0.832947E-01  -0.646797E+02
  1038   0.995667E+03   0.316424E+02   0.833147E-01  -0.652442E+02
  1039   0.997849E+03   0.314033E+02   0.833355E-01  -0.657846E+02
  1040   0.999930E+03   0.311618E+02   0.833569E-01  -0.663061E+02
  1041   0.100221E+04   0.309194E+02   0.833791E-01  -0.668038E+02
  1042   0.100446E+04   0.306740E+02   0.834020E-01  -0.672821E+02
  1043   0.100676E+04   0.304269E+02   0.834255E-01  -0.677368E+02
  1044   0.100918E+04   0.301774E+02   0.834496E-01  -0.681716E+02
  1045   0.101150E+04   0.299286E+02   0.834744E-01  -0.685867E+02
  1046   0.101395E+04   0.296767E+02   0.834998E-01  -0.689747E+02
  1047   0.101644E+04   0.294232E+02   0.835258E-01  -0.693506E+02
  1048   0.101884E+04   0.291687E+02   0.835524E-01  -0.696996E+02
  1049   0.102136E+04   0.289134E+02   0.835795E-01  -0.700220E+02
  1050   0.102385E+04   0.286565E+02   0.836071E-01  -0.703251E+02
  1051   0.102639E+04   0.283987E+02   0.836353E-01  -0.706091E+02
  1052   0.102898E+04   0.281400E+02   0.836639E-01  -0.708667E+02
  1053   0.103148E+04   0.278803E+02   0.836931E-01  -0.711054E+02
  1054   0.103402E+04   0.276205E+02   0.837226E-01  -0.713252E+02
  1055   0.103654E+04   0.273604E+02   0.837526E-01  -0.715188E+02
  1056   0.103912E+04   0.270993E+02   0.837831E-01  -0.716938E+02
  1057   0.104174E+04   0.268380E+02   0.838139E-01  -0.718427E+02
  1058   0.104450E+04   0.265770E+02   0.838451E-01  -0.719732E+02
  1059   0.104715E+04   0.263151E+02   0.838766E-01  -0.720777E+02
  1060   0.104979E+04   0.260527E+02   0.839084E-01  -0.721639E+02
  1061   0.105241E+04   0.257915E+02   0.839406E-01  -0.722245E+02
  1062   0.105508E+04   0.255299E+02   0.839730E-01  -0.722668E+02
  1063   0.105759E+04   0.252686E+02   0.840057E-01  -0.722835E+02
  1064   0.106023E+04   0.250076E+02   0.840387E-01  -0.722896E+02
  1065   0.106285E+04   0.247462E+02   0.840718E-01  -0.722704E+02
  1066   0.106537E+04   0.244858E+02   0.841052E-01  -0.722257E+02
  1067   0.106803E+04   0.242263E+02   0.841387E-01  -0.721558E+02
  1068   0.107060E+04   0.239670E+02   0.841724E-01  -0.720682E+02
  1069   0.107315E+04   0.237094E+02   0.842062E-01  -0.719702E+02
  1070   0.107577E+04   0.234512E+02   0.842401E-01  -0.718472E+02
  1071   0.107822E+04   0.231954E+02   0.842741E-01  -0.716992E+02
  1072   0.108073E+04   0.229397E+02   0.843081E-01  -0.715262E+02
  1073   0.108330E+04   0.226856E+02   0.843422E-01  -0.713358E+02
  1074   0.108571E+04   0.224330E+02   0.843764E-01  -0.711279E+02
  1075   0.108818E+04   0.221805E+02   0.844105E-01  -0.709028E+02
  1076   0.109056E+04   0.219302E+02   0.844446E-01  -0.706529E+02
  1077   0.109301E+04   0.216814E+02   0.844787E-01  -0.703933E+02
  1078   0.109530E+04   0.214348E+02   0.845127E-01  -0.700942E+02
  1079   0.109758E+04   0.211889E+02   0.845466E-01  -0.697929E+02
  1080   0.109992E+04   0.209444E+02   0.845804E-01  -0.694745E+02
  1081   0.110211E+04   0.207035E+02   0.846141E-01  -0.691316E+02
  1082   0.110428E+04   0.204639E+02   0.846476E-01  -0.687719E+02
  1083   0.110645E+04   0.202257E+02   0.846810E-01  -0.683952E+02
  1084   0.110861E+04   0.199903E+02   0.847141E-01  -0.680017E+02
  1085   0.111069E+04   0.197569E+02   0.847471E-01  -0.675839E+02
  1086   0.111276E+04   0.195263E+02   0.847799E-01  -0.671643E+02
  1087   0.111475E+04   0.192984E+02   0.848124E-01  -0.667056E+02
  1088   0.111666E+04   0.190710E+02   0.848446E-01  -0.662452E+02
  1089   0.111857E+04   0.188477E+02   0.848765E-01  -0.657607E+02
  1090   0.112039E+04   0.186271E+02   0.849082E-01  -0.652744E+02
  1091   0.112221E+04   0.184085E+02   0.849395E-01  -0.647568E+02
  1092   0.112403E+04   0.181924E+02   0.849704E-01  -0.642301E+02
  1093   0.112570E+04   0.179804E+02   0.850010E-01  -0.636869E+02
  1094   0.112721E+04   0.177702E+02   0.850312E-01  -0.631348E+02
  1095   0.112887E+04   0.175648E+02   0.850610E-01  -0.625736E+02
  1096   0.113038E+04   0.173604E+02   0.850904E-01  -0.619887E+02
  1097   0.113181E+04   0.171600E+02   0.851193E-01  -0.613875E+02
  1098   0.113324E+04   0.169636E+02   0.851478E-01  -0.607774E+02
  1099   0.113460E+04   0.167704E+02   0.851758E-01  -0.601586E+02
  1100   0.113588E+04   0.165811E+02   0.852033E-01  -0.595234E+02
  1101   0.113708E+04   0.163942E+02   0.852302E-01  -0.588773E+02
  1102   0.113836E+04   0.162112E+02   0.852567E-01  -0.582180E+02
  1103   0.113942E+04   0.160320E+02   0.852825E-01  -0.575482E+02
  1104   0.114048E+04   0.158573E+02   0.853078E-01  -0.568666E+02
  1105   0.114140E+04   0.156857E+02   0.853325E-01  -0.561753E+02
  1106   0.114232E+04   0.155171E+02   0.853566E-01  -0.554728E+02
  1107   0.114316E+04   0.153529E+02   0.853800E-01  -0.547604E+02
  1108   0.114394E+04   0.151917E+02   0.854028E-01  -0.540389E+02
  1109   0.114457E+04   0.150327E+02   0.854250E-01  -0.533075E+02
  1110   0.114520E+04   0.148802E+02   0.854464E-01  -0.525676E+02
  1111   0.114569E+04   0.147313E+02   0.854672E-01  -0.518184E+02
  1112   0.114627E+04   0.145860E+02   0.854872E-01  -0.510621E+02
  1113   0.114662E+04   0.144456E+02   0.855065E-01  -0.502964E+02
  1114   0.114691E+04   0.143081E+02   0.855250E-01  -0.495242E+02
  1115   0.114720E+04   0.141755E+02   0.855428E-01  -0.487454E+02
  1116   0.114743E+04   0.140470E+02   0.855597E-01  -0.479593E+02
  1117   0.114752E+04   0.139227E+02   0.855759E-01  -0.471672E+02
  1118   0.114754E+04   0.138033E+02   0.855913E-01  -0.463676E+02
  1119   0.114757E+04   0.136873E+02   0.856058E-01  -0.455635E+02
  1120   0.114746E+04   0.135760E+02   0.856194E-01  -0.447540E+02
  1121   0.114729E+04   0.134688E+02   0.856322E-01  -0.439383E+02
  1122   0.114705E+04   0.133656E+02   0.856442E-01  -0.431194E+02
  1123   0.114668E+04   0.132679E+02   0.856552E-01  -0.422963E+02
  1124   0.114631E+04   0.131733E+02   0.856653E-01  -0.414691E+02
  1125   0.114581E+04   0.130835E+02   0.856745E-01  -0.406377E+02
  1126   0.114525E+04   0.129983E+02   0.856828E-01  -0.398043E+02
  1127   0.114463E+04   0.129169E+02   0.856901E-01  -0.389680E+02
  1128   0.114394E+04   0.128409E+02   0.856965E-01  -0.381303E+02
  1129   0.114319E+04   0.127695E+02   0.857019E-01  -0.372895E+02
  1130   0.114224E+04   0.127019E+02   0.857063E-01  -0.364480E+02
  1131   0.114137E+04   0.126388E+02   0.857097E-01  -0.356063E+02
  1132   0.114037E+04   0.125801E+02   0.857121E-01  -0.347630E+02
  1133   0.113924E+04   0.125267E+02   0.857135E-01  -0.339200E+02
  1134   0.113812E+04   0.124770E+02   0.857139E-01  -0.330768E+02
  1135   0.113687E+04   0.124317E+02   0.857133E-01  -0.322339E+02
  1136   0.113556E+04   0.123915E+02   0.857116E-01  -0.313934E+02
  1137   0.113419E+04   0.123549E+02   0.857089E-01  -0.305525E+02
  1138   0.113276E+04   0.123242E+02   0.857052E-01  -0.297146E+02
  1139   0.113128E+04   0.122963E+02   0.857004E-01  -0.288775E+02
  1140   0.112967E+04   0.122742E+02   0.856945E-01  -0.280441E+02
  1141   0.112800E+04   0.122549E+02   0.856875E-01  -0.272129E+02
  1142   0.112627E+04   0.122413E+02   0.856795E-01  -0.263853E+02
  1143   0.112449E+04   0.122312E+02   0.856704E-01  -0.255620E+02
  1144   0.112251E+04   0.122253E+02   0.856602E-01  -0.247428E+02
  1145   0.112062E+04   0.122251E+02   0.856490E-01  -0.239277E+02
  1146   0.111860E+04   0.122283E+02   0.856366E-01  -0.231174E+02
  1147   0.111653E+04   0.122364E+02   0.856232E-01  -0.223126E+02
  1148   0.111432E+04   0.122479E+02   0.856087E-01  -0.215132E+02
  1149   0.111214E+04   0.122642E+02   0.855931E-01  -0.207207E+02
  1150   0.110983E+04   0.122846E+02   0.855763E-01  -0.199341E+02
  1151   0.110755E+04   0.123091E+02   0.855585E-01  -0.191543E+02
  1152   0.110506E+04   0.123376E+02   0.855396E-01  -0.183817E+02
  1153   0.110266E+04   0.123709E+02   0.855197E-01  -0.176171E+02
  1154   0.110014E+04   0.124083E+02   0.854986E-01  -0.168587E+02
  1155   0.109757E+04   0.124497E+02   0.854764E-01  -0.161088E+02
  1156   0.109487E+04   0.124943E+02   0.854532E-01  -0.153679E+02
  1157   0.109212E+04   0.125429E+02   0.854288E-01  -0.146343E+02
  1158   0.108938E+04   0.125963E+02   0.854034E-01  -0.139103E+02
  1159   0.108660E+04   0.126529E+02   0.853769E-01  -0.131949E+02
  1160   0.108361E+04   0.127143E+02   0.853493E-01  -0.124902E+02
  1161   0.108072E+04   0.127789E+02   0.853207E-01  -0.117939E+02
  1162   0.107771E+04   0.128474E+02   0.852910E-01  -0.111080E+02
  1163   0.107464E+04   0.129199E+02   0.852602E-01  -0.104325E+02
  1164   0.107159E+04   0.129964E+02   0.852284E-01  -0.976723E+01
  1165   0.106842E+04   0.130761E+02   0.851955E-01  -0.911204E+01
  1166   0.106511E+04   0.131597E+02   0.851615E-01  -0.846829E+01
  1167   0.106191E+04   0.132465E+02   0.851265E-01  -0.783588E+01
  1168   0.105858E+04   0.133372E+02   0.850905E-01  -0.721392E+01
  1169   0.105526E+04   0.134311E+02   0.850535E-01  -0.660528E+01
  1170   0.105190E+04   0.135282E+02   0.850154E-01  -0.600685E+01
  1171   0.104841E+04   0.136292E+02   0.849763E-01  -0.542149E+01
