#    L    TT             EE             TE             PP             TP          
   552   0.235146E+04   0.822026E+01   0.780642E+01   0.735097E+06   0.459120E+02
   553   0.234750E+04   0.836827E+01   0.879934E+01   0.732974E+06   0.463642E+02
   554   0.234333E+04   0.852251E+01   0.977482E+01   0.730859E+06   0.468320E+02
   555   0.233896E+04   0.868076E+01   0.107321E+02   0.728753E+06   0.473151E+02
   556   0.233440E+04   0.884375E+01   0.116712E+02   0.726655E+06   0.478135E+02
   557   0.232970E+04   0.901074E+01   0.125903E+02   0.724566E+06   0.483269E+02
   558   0.232481E+04   0.918320E+01   0.134901E+02   0.722486E+06   0.488551E+02
   559   0.231971E+04   0.935891E+01   0.143700E+02   0.720414E+06   0.493979E+02
   560   0.231456E+04   0.953860E+01   0.152285E+02   0.718350E+06   0.499550E+02
   561   0.230907E+04   0.972301E+01   0.160657E+02   0.716295E+06   0.505263E+02
   562   0.230359E+04   0.991213E+01   0.168810E+02   0.714248E+06   0.511116E+02
   563   0.229791E+04   0.101045E+02   0.176759E+02   0.712210E+06   0.517106E+02
   564   0.229211E+04   0.103023E+02   0.184452E+02   0.710180E+06   0.523232E+02
   565   0.228610E+04   0.105026E+02   0.191929E+02   0.708158E+06   0.529491E+02
   566   0.227997E+04   0.107076E+02   0.199159E+02   0.706144E+06   0.535881E+02
   567   0.227372E+04   0.109158E+02   0.206152E+02   0.704138E+06   0.542400E+02
   568   0.226733E+04   0.111287E+02   0.212892E+02   0.702141E+06   0.549047E+02
   569   0.226075E+04   0.113455E+02   0.219404E+02   0.700152E+06   0.555818E+02
   570   0.225411E+04   0.115655E+02   0.225635E+02   0.698170E+06   0.562713E+02
   571   0.224727E+04   0.117895E+02   0.231609E+02   0.696197E+06   0.569728E+02
   572   0.224031E+04   0.120166E+02   0.237326E+02   0.694232E+06   0.576862E+02
   573   0.223329E+04   0.122470E+02   0.242766E+02   0.692274E+06   0.584113E+02
   574   0.222615E+04   0.124813E+02   0.247943E+02   0.690325E+06   0.591479E+02
   575   0.221888E+04   0.127180E+02   0.252837E+02   0.688383E+06   0.598957E+02
   576   0.221156E+04   0.129586E+02   0.257462E+02   0.686450E+06   0.606546E+02
   577   0.220404E+04   0.132024E+02   0.261805E+02   0.684524E+06   0.614243E+02
   578   0.219647E+04   0.134486E+02   0.265859E+02   0.682605E+06   0.622047E+02
   579   0.218884E+04   0.136987E+02   0.269632E+02   0.680695E+06   0.629955E+02
   580   0.218117E+04   0.139512E+02   0.273103E+02   0.678792E+06   0.637965E+02
   581   0.217321E+04   0.142062E+02   0.276295E+02   0.676897E+06   0.646075E+02
   582   0.216528E+04   0.144643E+02   0.279186E+02   0.675010E+06   0.654283E+02
   583   0.215730E+04   0.147248E+02   0.281769E+02   0.673130E+06   0.662587E+02
   584   0.214927E+04   0.149877E+02   0.284061E+02   0.671257E+06   0.670985E+02
   585   0.214118E+04   0.152529E+02   0.286047E+02   0.669393E+06   0.679475E+02
   586   0.213297E+04   0.155199E+02   0.287727E+02   0.667535E+06   0.688055E+02
   587   0.212478E+04   0.157899E+02   0.289104E+02   0.665685E+06   0.696722E+02
   588   0.211647E+04   0.160616E+02   0.290162E+02   0.663843E+06   0.705475E+02
   589   0.210810E+04   0.163357E+02   0.290917E+02   0.662007E+06   0.714311E+02
   590   0.209969E+04   0.166107E+02   0.291362E+02   0.660180E+06   0.723229E+02
   591   0.209129E+04   0.168887E+02   0.291492E+02   0.658359E+06   0.732226E+02
   592   0.208284E+04   0.171669E+02   0.291298E+02   0.656546E+06   0.741301E+02
   593   0.207434E+04   0.174482E+02   0.290805E+02   0.654740E+06   0.750450E+02
   594   0.206572E+04   0.177304E+02   0.289983E+02   0.652941E+06   0.759673E+02
   595   0.205712E+04   0.180127E+02   0.288855E+02   0.651149E+06   0.768967E+02
   596   0.204861E+04   0.182981E+02   0.287400E+02   0.649364E+06   0.778330E+02
   597   0.204005E+04   0.185821E+02   0.285634E+02   0.647586E+06   0.787760E+02
   598   0.203167E+04   0.188685E+02   0.283549E+02   0.645816E+06   0.797254E+02
   599   0.202316E+04   0.191557E+02   0.281155E+02   0.644052E+06   0.806812E+02
   600   0.201459E+04   0.194438E+02   0.278436E+02   0.642295E+06   0.816430E+02
   601   0.200605E+04   0.197327E+02   0.275401E+02   0.640546E+06   0.826106E+02
   602   0.199753E+04   0.200209E+02   0.272044E+02   0.638803E+06   0.835839E+02
   603   0.198896E+04   0.203108E+02   0.268386E+02   0.637067E+06   0.845627E+02
   604   0.198056E+04   0.206001E+02   0.264407E+02   0.635338E+06   0.855467E+02
   605   0.197211E+04   0.208894E+02   0.260113E+02   0.633615E+06   0.865356E+02
   606   0.196375E+04   0.211790E+02   0.255507E+02   0.631900E+06   0.875294E+02
   607   0.195519E+04   0.214687E+02   0.250587E+02   0.630191E+06   0.885278E+02
   608   0.194687E+04   0.217585E+02   0.245355E+02   0.628489E+06   0.895306E+02
   609   0.193864E+04   0.220470E+02   0.239812E+02   0.626793E+06   0.905376E+02
   610   0.193036E+04   0.223350E+02   0.233957E+02   0.625104E+06   0.915485E+02
   611   0.192217E+04   0.226232E+02   0.227799E+02   0.623422E+06   0.925632E+02
   612   0.191408E+04   0.229116E+02   0.221345E+02   0.621746E+06   0.935814E+02
   613   0.190592E+04   0.231964E+02   0.214574E+02   0.620077E+06   0.946029E+02
   614   0.189794E+04   0.234822E+02   0.207502E+02   0.618415E+06   0.956276E+02
   615   0.188996E+04   0.237660E+02   0.200135E+02   0.616759E+06   0.966552E+02
   616   0.188208E+04   0.240501E+02   0.192475E+02   0.615109E+06   0.976854E+02
   617   0.187436E+04   0.243329E+02   0.184523E+02   0.613466E+06   0.987182E+02
   618   0.186666E+04   0.246145E+02   0.176271E+02   0.611829E+06   0.997533E+02
   619   0.185898E+04   0.248956E+02   0.167749E+02   0.610199E+06   0.100790E+03
   620   0.185152E+04   0.251733E+02   0.158936E+02   0.608575E+06   0.101829E+03
   621   0.184401E+04   0.254505E+02   0.149840E+02   0.606957E+06   0.102870E+03
   622   0.183666E+04   0.257258E+02   0.140461E+02   0.605346E+06   0.103912E+03
   623   0.182948E+04   0.259984E+02   0.130822E+02   0.603741E+06   0.104955E+03
   624   0.182230E+04   0.262690E+02   0.120909E+02   0.602142E+06   0.106000E+03
   625   0.181521E+04   0.265378E+02   0.110721E+02   0.600549E+06   0.107045E+03
   626   0.180828E+04   0.268047E+02   0.100276E+02   0.598963E+06   0.108090E+03
   627   0.180151E+04   0.270689E+02   0.895724E+01   0.597382E+06   0.109136E+03
   628   0.179483E+04   0.273305E+02   0.786115E+01   0.595808E+06   0.110183E+03
   629   0.178830E+04   0.275895E+02   0.674012E+01   0.594240E+06   0.111229E+03
   630   0.178179E+04   0.278459E+02   0.559345E+01   0.592678E+06   0.112275E+03
   631   0.177543E+04   0.280997E+02   0.442417E+01   0.591122E+06   0.113320E+03
   632   0.176930E+04   0.283502E+02   0.323010E+01   0.589572E+06   0.114365E+03
   633   0.176318E+04   0.285988E+02   0.201352E+01   0.588028E+06   0.115409E+03
   634   0.175729E+04   0.288427E+02   0.774482E+00   0.586490E+06   0.116452E+03
   635   0.175156E+04   0.290847E+02  -0.486590E+00   0.584958E+06   0.117494E+03
   636   0.174584E+04   0.293241E+02  -0.176898E+01   0.583431E+06   0.118534E+03
   637   0.174034E+04   0.295581E+02  -0.307322E+01   0.581911E+06   0.119572E+03
   638   0.173500E+04   0.297903E+02  -0.439711E+01   0.580396E+06   0.120608E+03
   639   0.172981E+04   0.300177E+02  -0.574157E+01   0.578887E+06   0.121643E+03
   640   0.172478E+04   0.302426E+02  -0.710495E+01   0.577384E+06   0.122675E+03
   641   0.171990E+04   0.304635E+02  -0.848722E+01   0.575887E+06   0.123704E+03
   642   0.171510E+04   0.306797E+02  -0.988756E+01   0.574395E+06   0.124731E+03
   643   0.171053E+04   0.308934E+02  -0.113054E+02   0.572909E+06   0.125754E+03
   644   0.170618E+04   0.311009E+02  -0.127401E+02   0.571428E+06   0.126775E+03
   645   0.170191E+04   0.313052E+02  -0.141913E+02   0.569954E+06   0.127792E+03
   646   0.169779E+04   0.315056E+02  -0.156582E+02   0.568484E+06   0.128805E+03
   647   0.169397E+04   0.317012E+02  -0.171407E+02   0.567021E+06   0.129814E+03
   648   0.169015E+04   0.318930E+02  -0.186367E+02   0.565563E+06   0.130820E+03
   649   0.168663E+04   0.320793E+02  -0.201469E+02   0.564110E+06   0.131821E+03
   650   0.168325E+04   0.322610E+02  -0.216699E+02   0.562663E+06   0.132818E+03
   651   0.168003E+04   0.324396E+02  -0.232056E+02   0.561221E+06   0.133810E+03
   652   0.167696E+04   0.326128E+02  -0.247532E+02   0.559785E+06   0.134797E+03
   653   0.167418E+04   0.327799E+02  -0.263113E+02   0.558354E+06   0.135780E+03
   654   0.167147E+04   0.329431E+02  -0.278792E+02   0.556928E+06   0.136758E+03
   655   0.166891E+04   0.331017E+02  -0.294577E+02   0.555508E+06   0.137730E+03
   656   0.166665E+04   0.332551E+02  -0.310454E+02   0.554093E+06   0.138698E+03
   657   0.166453E+04   0.334031E+02  -0.326407E+02   0.552684E+06   0.139660E+03
   658   0.166249E+04   0.335467E+02  -0.342444E+02   0.551279E+06   0.140617E+03
   659   0.166081E+04   0.336849E+02  -0.358552E+02   0.549880E+06   0.141568E+03
   660   0.165927E+04   0.338172E+02  -0.374722E+02   0.548486E+06   0.142514E+03
   661   0.165788E+04   0.339442E+02  -0.390941E+02   0.547098E+06   0.143455E+03
   662   0.165671E+04   0.340668E+02  -0.407224E+02   0.545714E+06   0.144390E+03
   663   0.165569E+04   0.341842E+02  -0.423555E+02   0.544336E+06   0.145319E+03
   664   0.165488E+04   0.342949E+02  -0.439914E+02   0.542962E+06   0.146242E+03
   665   0.165421E+04   0.344004E+02  -0.456308E+02   0.541594E+06   0.147160E+03
   666   0.165375E+04   0.345008E+02  -0.472723E+02   0.540231E+06   0.148071E+03
   667   0.165352E+04   0.345953E+02  -0.489158E+02   0.538873E+06   0.148976E+03
   668   0.165335E+04   0.346847E+02  -0.505607E+02   0.537520E+06   0.149875E+03
   669   0.165354E+04   0.347682E+02  -0.522055E+02   0.536172E+06   0.150768E+03
   670   0.165380E+04   0.348459E+02  -0.538489E+02   0.534829E+06   0.151655E+03
   671   0.165435E+04   0.349193E+02  -0.554922E+02   0.533491E+06   0.152535E+03
   672   0.165496E+04   0.349854E+02  -0.571340E+02   0.532158E+06   0.153408E+03
   673   0.165586E+04   0.350471E+02  -0.587722E+02   0.530830E+06   0.154275E+03
   674   0.165690E+04   0.351024E+02  -0.604076E+02   0.529506E+06   0.155135E+03
   675   0.165815E+04   0.351519E+02  -0.620393E+02   0.528188E+06   0.155989E+03
   676   0.165954E+04   0.351957E+02  -0.636653E+02   0.526874E+06   0.156835E+03
   677   0.166114E+04   0.352337E+02  -0.652863E+02   0.525565E+06   0.157675E+03
   678   0.166295E+04   0.352653E+02  -0.669016E+02   0.524261E+06   0.158507E+03
   679   0.166490E+04   0.352919E+02  -0.685098E+02   0.522962E+06   0.159333E+03
   680   0.166713E+04   0.353128E+02  -0.701108E+02   0.521667E+06   0.160151E+03
   681   0.166949E+04   0.353274E+02  -0.717025E+02   0.520378E+06   0.160961E+03
   682   0.167199E+04   0.353355E+02  -0.732864E+02   0.519093E+06   0.161764E+03
   683   0.167478E+04   0.353395E+02  -0.748619E+02   0.517812E+06   0.162560E+03
   684   0.167762E+04   0.353357E+02  -0.764266E+02   0.516536E+06   0.163348E+03
   685   0.168060E+04   0.353269E+02  -0.779808E+02   0.515265E+06   0.164129E+03
   686   0.168378E+04   0.353119E+02  -0.795153E+02   0.513998E+06   0.164901E+03
   687   0.168724E+04   0.352920E+02  -0.810415E+02   0.512736E+06   0.165666E+03
   688   0.169077E+04   0.352651E+02  -0.825572E+02   0.511479E+06   0.166423E+03
   689   0.169449E+04   0.352326E+02  -0.840549E+02   0.510226E+06   0.167172E+03
   690   0.169835E+04   0.351954E+02  -0.855422E+02   0.508977E+06   0.167913E+03
   691   0.170242E+04   0.351504E+02  -0.870116E+02   0.507733E+06   0.168645E+03
   692   0.170661E+04   0.351014E+02  -0.884631E+02   0.506494E+06   0.169369E+03
   693   0.171101E+04   0.350462E+02  -0.899043E+02   0.505259E+06   0.170085E+03
   694   0.171546E+04   0.349848E+02  -0.913203E+02   0.504028E+06   0.170792E+03
   695   0.172019E+04   0.349194E+02  -0.927185E+02   0.502802E+06   0.171491E+03
   696   0.172505E+04   0.348471E+02  -0.941139E+02   0.501580E+06   0.172181E+03
   697   0.173003E+04   0.347694E+02  -0.954768E+02   0.500362E+06   0.172862E+03
   698   0.173515E+04   0.346855E+02  -0.968221E+02   0.499149E+06   0.173534E+03
   699   0.174039E+04   0.345970E+02  -0.981424E+02   0.497940E+06   0.174198E+03
   700   0.174583E+04   0.345023E+02  -0.994451E+02   0.496735E+06   0.174852E+03
   701   0.175140E+04   0.344024E+02  -0.100730E+03   0.495534E+06   0.175497E+03
   702   0.175709E+04   0.342978E+02  -0.101983E+03   0.494338E+06   0.176133E+03
   703   0.176291E+04   0.341871E+02  -0.103234E+03   0.493146E+06   0.176760E+03
   704   0.176886E+04   0.340718E+02  -0.104445E+03   0.491958E+06   0.177377E+03
   705   0.177486E+04   0.339504E+02  -0.105631E+03   0.490774E+06   0.177985E+03
   706   0.178105E+04   0.338245E+02  -0.106800E+03   0.489594E+06   0.178583E+03
   707   0.178730E+04   0.336932E+02  -0.107945E+03   0.488419E+06   0.179171E+03
   708   0.179383E+04   0.335573E+02  -0.109051E+03   0.487247E+06   0.179750E+03
   709   0.180033E+04   0.334162E+02  -0.110147E+03   0.486080E+06   0.180318E+03
   710   0.180703E+04   0.332697E+02  -0.111212E+03   0.484916E+06   0.180876E+03
   711   0.181378E+04   0.331187E+02  -0.112245E+03   0.483757E+06   0.181424E+03
   712   0.182066E+04   0.329631E+02  -0.113262E+03   0.482602E+06   0.181962E+03
   713   0.182774E+04   0.328023E+02  -0.114241E+03   0.481451E+06   0.182489E+03
   714   0.183472E+04   0.326376E+02  -0.115195E+03   0.480304E+06   0.183006E+03
   715   0.184190E+04   0.324677E+02  -0.116126E+03   0.479160E+06   0.183512E+03
   716   0.184920E+04   0.322932E+02  -0.117026E+03   0.478021E+06   0.184007E+03
   717   0.185656E+04   0.321150E+02  -0.117887E+03   0.476886E+06   0.184491E+03
   718   0.186396E+04   0.319323E+02  -0.118733E+03   0.475754E+06   0.184965E+03
   719   0.187150E+04   0.317435E+02  -0.119533E+03   0.474627E+06   0.185427E+03
   720   0.187901E+04   0.315518E+02  -0.120317E+03   0.473503E+06   0.185878E+03
   721   0.188679E+04   0.313570E+02  -0.121056E+03   0.472383E+06   0.186317E+03
   722   0.189448E+04   0.311570E+02  -0.121765E+03   0.471267E+06   0.186745E+03
   723   0.190229E+04   0.309540E+02  -0.122450E+03   0.470155E+06   0.187162E+03
   724   0.191015E+04   0.307465E+02  -0.123105E+03   0.469047E+06   0.187567E+03
   725   0.191806E+04   0.305360E+02  -0.123723E+03   0.467942E+06   0.187960E+03
   726   0.192610E+04   0.303233E+02  -0.124303E+03   0.466841E+06   0.188341E+03
   727   0.193411E+04   0.301053E+02  -0.124861E+03   0.465744E+06   0.188710E+03
   728   0.194218E+04   0.298830E+02  -0.125382E+03   0.464651E+06   0.189067E+03
   729   0.195029E+04   0.296583E+02  -0.125872E+03   0.463562E+06   0.189412E+03
   730   0.195838E+04   0.294308E+02  -0.126326E+03   0.462476E+06   0.189744E+03
   731   0.196667E+04   0.291988E+02  -0.126742E+03   0.461393E+06   0.190064E+03
   732   0.197486E+04   0.289660E+02  -0.127122E+03   0.460315E+06   0.190372E+03
   733   0.198318E+04   0.287289E+02  -0.127480E+03   0.459240E+06   0.190666E+03
   734   0.199147E+04   0.284895E+02  -0.127786E+03   0.458169E+06   0.190948E+03
   735   0.199982E+04   0.282465E+02  -0.128077E+03   0.457101E+06   0.191217E+03
   736   0.200806E+04   0.280013E+02  -0.128317E+03   0.456037E+06   0.191473E+03
   737   0.201643E+04   0.277547E+02  -0.128536E+03   0.454976E+06   0.191716E+03
   738   0.202470E+04   0.275058E+02  -0.128704E+03   0.453919E+06   0.191945E+03
   739   0.203302E+04   0.272541E+02  -0.128842E+03   0.452866E+06   0.192162E+03
   740   0.204132E+04   0.270002E+02  -0.128952E+03   0.451816E+06   0.192364E+03
   741   0.204967E+04   0.267435E+02  -0.129026E+03   0.450769E+06   0.192553E+03
   742   0.205799E+04   0.264875E+02  -0.129056E+03   0.449726E+06   0.192729E+03
   743   0.206629E+04   0.262302E+02  -0.129058E+03   0.448687E+06   0.192891E+03
   744   0.207464E+04   0.259699E+02  -0.129016E+03   0.447651E+06   0.193038E+03
   745   0.208288E+04   0.257083E+02  -0.128954E+03   0.446618E+06   0.193172E+03
   746   0.209104E+04   0.254461E+02  -0.128834E+03   0.445589E+06   0.193292E+03
   747   0.209916E+04   0.251817E+02  -0.128693E+03   0.444563E+06   0.193397E+03
   748   0.210734E+04   0.249175E+02  -0.128517E+03   0.443540E+06   0.193488E+03
   749   0.211549E+04   0.246503E+02  -0.128312E+03   0.442521E+06   0.193564E+03
   750   0.212354E+04   0.243841E+02  -0.128066E+03   0.441505E+06   0.193626E+03
   751   0.213157E+04   0.241165E+02  -0.127783E+03   0.440492E+06   0.193674E+03
   752   0.213957E+04   0.238498E+02  -0.127459E+03   0.439483E+06   0.193706E+03
   753   0.214748E+04   0.235810E+02  -0.127107E+03   0.438477E+06   0.193725E+03
   754   0.215529E+04   0.233130E+02  -0.126712E+03   0.437474E+06   0.193729E+03
   755   0.216315E+04   0.230443E+02  -0.126290E+03   0.436474E+06   0.193719E+03
   756   0.217076E+04   0.227757E+02  -0.125833E+03   0.435478E+06   0.193695E+03
   757   0.217850E+04   0.225080E+02  -0.125334E+03   0.434485E+06   0.193657E+03
   758   0.218600E+04   0.222395E+02  -0.124800E+03   0.433495E+06   0.193606E+03
   759   0.219355E+04   0.219711E+02  -0.124239E+03   0.432508E+06   0.193541E+03
   760   0.220093E+04   0.217035E+02  -0.123643E+03   0.431525E+06   0.193463E+03
   761   0.220821E+04   0.214366E+02  -0.123012E+03   0.430544E+06   0.193372E+03
   762   0.221555E+04   0.211705E+02  -0.122348E+03   0.429567E+06   0.193268E+03
   763   0.222265E+04   0.209058E+02  -0.121648E+03   0.428593E+06   0.193151E+03
   764   0.222972E+04   0.206412E+02  -0.120922E+03   0.427622E+06   0.193022E+03
   765   0.223664E+04   0.203772E+02  -0.120154E+03   0.426654E+06   0.192880E+03
   766   0.224353E+04   0.201155E+02  -0.119360E+03   0.425689E+06   0.192726E+03
   767   0.225025E+04   0.198552E+02  -0.118531E+03   0.424727E+06   0.192559E+03
   768   0.225689E+04   0.195956E+02  -0.117660E+03   0.423769E+06   0.192381E+03
   769   0.226343E+04   0.193366E+02  -0.116771E+03   0.422813E+06   0.192190E+03
   770   0.226981E+04   0.190806E+02  -0.115847E+03   0.421861E+06   0.191988E+03
   771   0.227609E+04   0.188259E+02  -0.114889E+03   0.420911E+06   0.191775E+03
   772   0.228222E+04   0.185734E+02  -0.113890E+03   0.419965E+06   0.191549E+03
   773   0.228825E+04   0.183229E+02  -0.112873E+03   0.419021E+06   0.191313E+03
   774   0.229412E+04   0.180746E+02  -0.111828E+03   0.418080E+06   0.191066E+03
   775   0.229997E+04   0.178284E+02  -0.110751E+03   0.417143E+06   0.190808E+03
   776   0.230552E+04   0.175850E+02  -0.109647E+03   0.416208E+06   0.190539E+03
   777   0.231097E+04   0.173436E+02  -0.108509E+03   0.415276E+06   0.190259E+03
   778   0.231649E+04   0.171051E+02  -0.107338E+03   0.414348E+06   0.189969E+03
   779   0.232163E+04   0.168693E+02  -0.106148E+03   0.413422E+06   0.189669E+03
   780   0.232667E+04   0.166349E+02  -0.104925E+03   0.412499E+06   0.189358E+03
   781   0.233163E+04   0.164054E+02  -0.103683E+03   0.411579E+06   0.189038E+03
   782   0.233636E+04   0.161779E+02  -0.102424E+03   0.410661E+06   0.188708E+03
   783   0.234100E+04   0.159540E+02  -0.101123E+03   0.409747E+06   0.188368E+03
   784   0.234548E+04   0.157335E+02  -0.997967E+02   0.408836E+06   0.188018E+03
   785   0.234973E+04   0.155157E+02  -0.984522E+02   0.407927E+06   0.187660E+03
   786   0.235389E+04   0.153014E+02  -0.970598E+02   0.407021E+06   0.187292E+03
   787   0.235783E+04   0.150912E+02  -0.956568E+02   0.406118E+06   0.186915E+03
   788   0.236160E+04   0.148838E+02  -0.942357E+02   0.405218E+06   0.186529E+03
   789   0.236522E+04   0.146790E+02  -0.927966E+02   0.404320E+06   0.186134E+03
   790   0.236875E+04   0.144806E+02  -0.913248E+02   0.403425E+06   0.185731E+03
   791   0.237206E+04   0.142849E+02  -0.898277E+02   0.402533E+06   0.185320E+03
   792   0.237521E+04   0.140940E+02  -0.883203E+02   0.401644E+06   0.184900E+03
   793   0.237813E+04   0.139080E+02  -0.867803E+02   0.400757E+06   0.184472E+03
   794   0.238082E+04   0.137261E+02  -0.852300E+02   0.399873E+06   0.184037E+03
   795   0.238335E+04   0.135475E+02  -0.836547E+02   0.398992E+06   0.183593E+03
   796   0.238588E+04   0.133745E+02  -0.820693E+02   0.398114E+06   0.183142E+03
   797   0.238804E+04   0.132048E+02  -0.804590E+02   0.397238E+06   0.182684E+03
   798   0.239004E+04   0.130407E+02  -0.788387E+02   0.396364E+06   0.182218E+03
   799   0.239188E+04   0.128814E+02  -0.772010E+02   0.395494E+06   0.181745E+03
   800   0.239358E+04   0.127261E+02  -0.755460E+02   0.394626E+06   0.181265E+03
   801   0.239505E+04   0.125763E+02  -0.738812E+02   0.393760E+06   0.180778E+03
   802   0.239622E+04   0.124313E+02  -0.721843E+02   0.392898E+06   0.180285E+03
   803   0.239738E+04   0.122903E+02  -0.704924E+02   0.392037E+06   0.179784E+03
   804   0.239825E+04   0.121554E+02  -0.687758E+02   0.391180E+06   0.179277E+03
   805   0.239904E+04   0.120252E+02  -0.670492E+02   0.390325E+06   0.178764E+03
   806   0.239954E+04   0.118998E+02  -0.653126E+02   0.389472E+06   0.178244E+03
   807   0.239981E+04   0.117804E+02  -0.635661E+02   0.388622E+06   0.177717E+03
   808   0.239986E+04   0.116665E+02  -0.618021E+02   0.387775E+06   0.177184E+03
   809   0.239983E+04   0.115579E+02  -0.600355E+02   0.386930E+06   0.176644E+03
   810   0.239951E+04   0.114546E+02  -0.582514E+02   0.386088E+06   0.176098E+03
   811   0.239897E+04   0.113567E+02  -0.564580E+02   0.385248E+06   0.175545E+03
   812   0.239828E+04   0.112655E+02  -0.546596E+02   0.384410E+06   0.174986E+03
   813   0.239737E+04   0.111782E+02  -0.528555E+02   0.383575E+06   0.174421E+03
   814   0.239638E+04   0.110976E+02  -0.510434E+02   0.382743E+06   0.173850E+03
   815   0.239511E+04   0.110222E+02  -0.492256E+02   0.381913E+06   0.173272E+03
   816   0.239354E+04   0.109528E+02  -0.474020E+02   0.381085E+06   0.172688E+03
   817   0.239183E+04   0.108887E+02  -0.455733E+02   0.380260E+06   0.172099E+03
   818   0.239005E+04   0.108312E+02  -0.437402E+02   0.379437E+06   0.171503E+03
   819   0.238797E+04   0.107789E+02  -0.419035E+02   0.378617E+06   0.170901E+03
   820   0.238576E+04   0.107324E+02  -0.400631E+02   0.377799E+06   0.170293E+03
   821   0.238325E+04   0.106911E+02  -0.382219E+02   0.376984E+06   0.169679E+03
   822   0.238060E+04   0.106572E+02  -0.363785E+02   0.376171E+06   0.169059E+03
   823   0.237774E+04   0.106283E+02  -0.345335E+02   0.375360E+06   0.168433E+03
   824   0.237459E+04   0.106060E+02  -0.326877E+02   0.374552E+06   0.167802E+03
   825   0.237137E+04   0.105888E+02  -0.308433E+02   0.373746E+06   0.167165E+03
   826   0.236786E+04   0.105788E+02  -0.289995E+02   0.372942E+06   0.166522E+03
   827   0.236414E+04   0.105739E+02  -0.271584E+02   0.372141E+06   0.165873E+03
   828   0.236036E+04   0.105754E+02  -0.253194E+02   0.371342E+06   0.165219E+03
   829   0.235629E+04   0.105834E+02  -0.234838E+02   0.370545E+06   0.164559E+03
   830   0.235208E+04   0.105971E+02  -0.216540E+02   0.369751E+06   0.163894E+03
   831   0.234766E+04   0.106165E+02  -0.198282E+02   0.368959E+06   0.163223E+03
   832   0.234303E+04   0.106416E+02  -0.180081E+02   0.368169E+06   0.162546E+03
   833   0.233826E+04   0.106730E+02  -0.161944E+02   0.367382E+06   0.161865E+03
   834   0.233321E+04   0.107101E+02  -0.143869E+02   0.366597E+06   0.161178E+03
   835   0.232810E+04   0.107543E+02  -0.125871E+02   0.365814E+06   0.160485E+03
   836   0.232263E+04   0.108034E+02  -0.107951E+02   0.365033E+06   0.159787E+03
   837   0.231710E+04   0.108587E+02  -0.901232E+01   0.364255E+06   0.159085E+03
   838   0.231136E+04   0.109204E+02  -0.723864E+01   0.363479E+06   0.158376E+03
   839   0.230534E+04   0.109875E+02  -0.547409E+01   0.362705E+06   0.157663E+03
   840   0.229927E+04   0.110617E+02  -0.372085E+01   0.361933E+06   0.156945E+03
   841   0.229298E+04   0.111407E+02  -0.198039E+01   0.361163E+06   0.156221E+03
   842   0.228649E+04   0.112251E+02  -0.249703E+00   0.360396E+06   0.155493E+03
   843   0.227987E+04   0.113157E+02   0.146530E+01   0.359631E+06   0.154759E+03
   844   0.227297E+04   0.114125E+02   0.316835E+01   0.358868E+06   0.154021E+03
   845   0.226601E+04   0.115140E+02   0.485653E+01   0.358107E+06   0.153278E+03
   846   0.225893E+04   0.116232E+02   0.652933E+01   0.357348E+06   0.152530E+03
   847   0.225171E+04   0.117362E+02   0.818708E+01   0.356591E+06   0.151777E+03
   848   0.224429E+04   0.118553E+02   0.982788E+01   0.355837E+06   0.151019E+03
   849   0.223660E+04   0.119798E+02   0.114524E+02   0.355084E+06   0.150257E+03
   850   0.222892E+04   0.121103E+02   0.130595E+02   0.354334E+06   0.149490E+03
   851   0.222097E+04   0.122462E+02   0.146487E+02   0.353586E+06   0.148718E+03
   852   0.221289E+04   0.123881E+02   0.162196E+02   0.352840E+06   0.147942E+03
   853   0.220469E+04   0.125346E+02   0.177716E+02   0.352096E+06   0.147162E+03
   854   0.219628E+04   0.126871E+02   0.193034E+02   0.351354E+06   0.146377E+03
   855   0.218768E+04   0.128448E+02   0.208161E+02   0.350614E+06   0.145588E+03
   856   0.217909E+04   0.130064E+02   0.223079E+02   0.349876E+06   0.144794E+03
   857   0.217023E+04   0.131739E+02   0.237780E+02   0.349141E+06   0.143997E+03
   858   0.216124E+04   0.133482E+02   0.252268E+02   0.348407E+06   0.143196E+03
   859   0.215213E+04   0.135248E+02   0.266549E+02   0.347675E+06   0.142390E+03
   860   0.214296E+04   0.137073E+02   0.280595E+02   0.346946E+06   0.141581E+03
   861   0.213359E+04   0.138951E+02   0.294407E+02   0.346218E+06   0.140768E+03
   862   0.212410E+04   0.140874E+02   0.307993E+02   0.345492E+06   0.139952E+03
   863   0.211448E+04   0.142848E+02   0.321332E+02   0.344769E+06   0.139132E+03
   864   0.210473E+04   0.144860E+02   0.334433E+02   0.344047E+06   0.138308E+03
   865   0.209471E+04   0.146924E+02   0.347274E+02   0.343328E+06   0.137481E+03
   866   0.208494E+04   0.149032E+02   0.359863E+02   0.342610E+06   0.136651E+03
   867   0.207481E+04   0.151193E+02   0.372194E+02   0.341894E+06   0.135818E+03
   868   0.206464E+04   0.153390E+02   0.384268E+02   0.341181E+06   0.134981E+03
   869   0.205433E+04   0.155631E+02   0.396079E+02   0.340469E+06   0.134142E+03
   870   0.204391E+04   0.157909E+02   0.407619E+02   0.339759E+06   0.133299E+03
   871   0.203343E+04   0.160231E+02   0.418883E+02   0.339051E+06   0.132454E+03
