#    L    TT             EE             BB             TE          
   786   0.230266E+04   0.165609E+02   0.830861E-01  -0.978997E+02
   787   0.230673E+04   0.163553E+02   0.832065E-01  -0.966738E+02
   788   0.231065E+04   0.161517E+02   0.833266E-01  -0.954300E+02
   789   0.231443E+04   0.159503E+02   0.834462E-01  -0.941683E+02
   790   0.231815E+04   0.157546E+02   0.835654E-01  -0.928738E+02
   791   0.232166E+04   0.155609E+02   0.836842E-01  -0.915538E+02
   792   0.232503E+04   0.153715E+02   0.838025E-01  -0.902233E+02
   793   0.232819E+04   0.151864E+02   0.839202E-01  -0.888600E+02
   794   0.233114E+04   0.150047E+02   0.840374E-01  -0.874860E+02
   795   0.233396E+04   0.148257E+02   0.841541E-01  -0.860866E+02
   796   0.233678E+04   0.146517E+02   0.842701E-01  -0.846764E+02
   797   0.233926E+04   0.144803E+02   0.843854E-01  -0.832408E+02
   798   0.234159E+04   0.143139E+02   0.845001E-01  -0.817944E+02
   799   0.234379E+04   0.141515E+02   0.846142E-01  -0.803299E+02
   800   0.234586E+04   0.139926E+02   0.847274E-01  -0.788472E+02
   801   0.234772E+04   0.138384E+02   0.848400E-01  -0.773537E+02
   802   0.234931E+04   0.136884E+02   0.849517E-01  -0.758270E+02
   803   0.235090E+04   0.135417E+02   0.850627E-01  -0.743043E+02
   804   0.235222E+04   0.134005E+02   0.851728E-01  -0.727557E+02
   805   0.235348E+04   0.132633E+02   0.852820E-01  -0.711961E+02
   806   0.235446E+04   0.131301E+02   0.853904E-01  -0.696253E+02
   807   0.235523E+04   0.130025E+02   0.854978E-01  -0.680432E+02
   808   0.235580E+04   0.128796E+02   0.856043E-01  -0.664425E+02
   809   0.235631E+04   0.127614E+02   0.857099E-01  -0.648378E+02
   810   0.235655E+04   0.126479E+02   0.858145E-01  -0.632143E+02
   811   0.235658E+04   0.125391E+02   0.859180E-01  -0.615800E+02
   812   0.235648E+04   0.124364E+02   0.860206E-01  -0.599393E+02
   813   0.235618E+04   0.123369E+02   0.861220E-01  -0.582913E+02
   814   0.235582E+04   0.122436E+02   0.862225E-01  -0.566339E+02
   815   0.235518E+04   0.121549E+02   0.863218E-01  -0.549691E+02
   816   0.235427E+04   0.120716E+02   0.864200E-01  -0.532968E+02
   817   0.235323E+04   0.119928E+02   0.865170E-01  -0.516178E+02
   818   0.235214E+04   0.119202E+02   0.866129E-01  -0.499326E+02
   819   0.235077E+04   0.118521E+02   0.867077E-01  -0.482419E+02
   820   0.234927E+04   0.117893E+02   0.868012E-01  -0.465457E+02
   821   0.234750E+04   0.117311E+02   0.868935E-01  -0.448469E+02
   822   0.234560E+04   0.116796E+02   0.869846E-01  -0.431438E+02
   823   0.234349E+04   0.116327E+02   0.870745E-01  -0.414372E+02
   824   0.234112E+04   0.115918E+02   0.871630E-01  -0.397276E+02
   825   0.233869E+04   0.115553E+02   0.872503E-01  -0.380173E+02
   826   0.233598E+04   0.115256E+02   0.873363E-01  -0.363054E+02
   827   0.233308E+04   0.115004E+02   0.874210E-01  -0.345940E+02
   828   0.233012E+04   0.114811E+02   0.875043E-01  -0.328824E+02
   829   0.232689E+04   0.114678E+02   0.875863E-01  -0.311719E+02
   830   0.232354E+04   0.114596E+02   0.876670E-01  -0.294646E+02
   831   0.231998E+04   0.114566E+02   0.877463E-01  -0.277591E+02
   832   0.231623E+04   0.114588E+02   0.878241E-01  -0.260566E+02
   833   0.231235E+04   0.114669E+02   0.879006E-01  -0.243578E+02
   834   0.230820E+04   0.114801E+02   0.879757E-01  -0.226628E+02
   835   0.230399E+04   0.114999E+02   0.880493E-01  -0.209727E+02
   836   0.229944E+04   0.115241E+02   0.881214E-01  -0.192876E+02
   837   0.229484E+04   0.115541E+02   0.881922E-01  -0.176089E+02
   838   0.229004E+04   0.115900E+02   0.882614E-01  -0.159364E+02
   839   0.228497E+04   0.116310E+02   0.883292E-01  -0.142702E+02
   840   0.227985E+04   0.116785E+02   0.883955E-01  -0.126122E+02
   841   0.227453E+04   0.117304E+02   0.884602E-01  -0.109639E+02
   842   0.226901E+04   0.117873E+02   0.885235E-01  -0.932232E+01
   843   0.226336E+04   0.118500E+02   0.885852E-01  -0.769322E+01
   844   0.225745E+04   0.119185E+02   0.886454E-01  -0.607281E+01
   845   0.225149E+04   0.119913E+02   0.887040E-01  -0.446397E+01
   846   0.224540E+04   0.120713E+02   0.887611E-01  -0.286715E+01
   847   0.223919E+04   0.121549E+02   0.888166E-01  -0.128195E+01
   848   0.223278E+04   0.122442E+02   0.888706E-01   0.289800E+00
   849   0.222610E+04   0.123385E+02   0.889229E-01   0.184879E+01
   850   0.221945E+04   0.124385E+02   0.889737E-01   0.339401E+01
   851   0.221252E+04   0.125435E+02   0.890229E-01   0.492496E+01
   852   0.220548E+04   0.126543E+02   0.890705E-01   0.644132E+01
   853   0.219831E+04   0.127693E+02   0.891164E-01   0.794245E+01
   854   0.219094E+04   0.128900E+02   0.891608E-01   0.942704E+01
   855   0.218337E+04   0.130157E+02   0.892035E-01   0.108961E+02
   856   0.217583E+04   0.131449E+02   0.892446E-01   0.123480E+02
   857   0.216801E+04   0.132799E+02   0.892841E-01   0.137820E+02
   858   0.216007E+04   0.134213E+02   0.893219E-01   0.151981E+02
   859   0.215201E+04   0.135648E+02   0.893581E-01   0.165973E+02
   860   0.214389E+04   0.137140E+02   0.893927E-01   0.179767E+02
   861   0.213558E+04   0.138682E+02   0.894256E-01   0.193363E+02
   862   0.212714E+04   0.140267E+02   0.894569E-01   0.206769E+02
   863   0.211858E+04   0.141903E+02   0.894866E-01   0.219966E+02
   864   0.210989E+04   0.143573E+02   0.895146E-01   0.232960E+02
   865   0.210093E+04   0.145294E+02   0.895410E-01   0.245730E+02
   866   0.209221E+04   0.147057E+02   0.895658E-01   0.258286E+02
   867   0.208314E+04   0.148871E+02   0.895889E-01   0.270619E+02
   868   0.207402E+04   0.150721E+02   0.896104E-01   0.282732E+02
   869   0.206478E+04   0.152614E+02   0.896303E-01   0.294618E+02
   870   0.205540E+04   0.154542E+02   0.896485E-01   0.306269E+02
   871   0.204598E+04   0.156513E+02   0.896652E-01   0.317680E+02
   872   0.203642E+04   0.158528E+02   0.896802E-01   0.328859E+02
   873   0.202674E+04   0.160578E+02   0.896937E-01   0.339792E+02
   874   0.201701E+04   0.162672E+02   0.897056E-01   0.350472E+02
   875   0.200714E+04   0.164787E+02   0.897159E-01   0.360915E+02
   876   0.199715E+04   0.166952E+02   0.897246E-01   0.371107E+02
   877   0.198725E+04   0.169147E+02   0.897318E-01   0.381034E+02
   878   0.197708E+04   0.171370E+02   0.897374E-01   0.390704E+02
   879   0.196692E+04   0.173637E+02   0.897415E-01   0.400119E+02
   880   0.195671E+04   0.175932E+02   0.897441E-01   0.409271E+02
   881   0.194636E+04   0.178250E+02   0.897451E-01   0.418147E+02
   882   0.193596E+04   0.180604E+02   0.897447E-01   0.426754E+02
   883   0.192558E+04   0.182994E+02   0.897428E-01   0.435079E+02
   884   0.191500E+04   0.185399E+02   0.897394E-01   0.443145E+02
   885   0.190435E+04   0.187840E+02   0.897346E-01   0.450922E+02
   886   0.189372E+04   0.190311E+02   0.897284E-01   0.458420E+02
   887   0.188296E+04   0.192796E+02   0.897207E-01   0.465638E+02
   888   0.187229E+04   0.195319E+02   0.897117E-01   0.472571E+02
   889   0.186134E+04   0.197849E+02   0.897012E-01   0.479218E+02
   890   0.185048E+04   0.200416E+02   0.896894E-01   0.485566E+02
   891   0.183964E+04   0.202998E+02   0.896763E-01   0.491639E+02
   892   0.182873E+04   0.205595E+02   0.896619E-01   0.497428E+02
   893   0.181769E+04   0.208222E+02   0.896461E-01   0.502920E+02
   894   0.180674E+04   0.210858E+02   0.896291E-01   0.508116E+02
   895   0.179565E+04   0.213508E+02   0.896108E-01   0.513039E+02
   896   0.178457E+04   0.216182E+02   0.895913E-01   0.517659E+02
   897   0.177344E+04   0.218871E+02   0.895705E-01   0.521992E+02
   898   0.176239E+04   0.221568E+02   0.895486E-01   0.526032E+02
   899   0.175128E+04   0.224282E+02   0.895254E-01   0.529772E+02
   900   0.174010E+04   0.227004E+02   0.895012E-01   0.533226E+02
   901   0.172901E+04   0.229734E+02   0.894758E-01   0.536382E+02
   902   0.171786E+04   0.232474E+02   0.894492E-01   0.539246E+02
   903   0.170657E+04   0.235222E+02   0.894216E-01   0.541812E+02
   904   0.169551E+04   0.237972E+02   0.893930E-01   0.544080E+02
   905   0.168431E+04   0.240739E+02   0.893633E-01   0.546050E+02
   906   0.167313E+04   0.243501E+02   0.893325E-01   0.547722E+02
   907   0.166202E+04   0.246265E+02   0.893008E-01   0.549097E+02
   908   0.165100E+04   0.249031E+02   0.892681E-01   0.550182E+02
   909   0.163991E+04   0.251801E+02   0.892345E-01   0.550963E+02
   910   0.162875E+04   0.254580E+02   0.891999E-01   0.551461E+02
   911   0.161767E+04   0.257341E+02   0.891644E-01   0.551656E+02
   912   0.160660E+04   0.260112E+02   0.891281E-01   0.551562E+02
   913   0.159531E+04   0.262872E+02   0.890909E-01   0.551172E+02
   914   0.158440E+04   0.265628E+02   0.890528E-01   0.550501E+02
   915   0.157334E+04   0.268380E+02   0.890140E-01   0.549541E+02
   916   0.156244E+04   0.271122E+02   0.889744E-01   0.548286E+02
   917   0.155147E+04   0.273868E+02   0.889340E-01   0.546757E+02
   918   0.154064E+04   0.276597E+02   0.888929E-01   0.544933E+02
   919   0.152982E+04   0.279315E+02   0.888510E-01   0.542828E+02
   920   0.151901E+04   0.282023E+02   0.888085E-01   0.540436E+02
   921   0.150834E+04   0.284721E+02   0.887653E-01   0.537763E+02
   922   0.149760E+04   0.287403E+02   0.887215E-01   0.534818E+02
   923   0.148693E+04   0.290068E+02   0.886771E-01   0.531599E+02
   924   0.147634E+04   0.292723E+02   0.886321E-01   0.528101E+02
   925   0.146590E+04   0.295355E+02   0.885865E-01   0.524330E+02
   926   0.145538E+04   0.297978E+02   0.885404E-01   0.520301E+02
   927   0.144501E+04   0.300578E+02   0.884938E-01   0.516000E+02
   928   0.143472E+04   0.303162E+02   0.884466E-01   0.511433E+02
   929   0.142442E+04   0.305722E+02   0.883991E-01   0.506617E+02
   930   0.141427E+04   0.308253E+02   0.883510E-01   0.501534E+02
   931   0.140411E+04   0.310776E+02   0.883026E-01   0.496202E+02
   932   0.139410E+04   0.313262E+02   0.882538E-01   0.490619E+02
   933   0.138416E+04   0.315725E+02   0.882046E-01   0.484793E+02
   934   0.137429E+04   0.318175E+02   0.881551E-01   0.478732E+02
   935   0.136449E+04   0.320587E+02   0.881053E-01   0.472412E+02
   936   0.135483E+04   0.322971E+02   0.880552E-01   0.465864E+02
   937   0.134517E+04   0.325333E+02   0.880049E-01   0.459080E+02
   938   0.133565E+04   0.327666E+02   0.879543E-01   0.452067E+02
   939   0.132627E+04   0.329957E+02   0.879035E-01   0.444825E+02
   940   0.131689E+04   0.332226E+02   0.878526E-01   0.437362E+02
   941   0.130764E+04   0.334460E+02   0.878015E-01   0.429678E+02
   942   0.129846E+04   0.336659E+02   0.877503E-01   0.421779E+02
   943   0.128950E+04   0.338824E+02   0.876990E-01   0.413672E+02
   944   0.128060E+04   0.340953E+02   0.876476E-01   0.405352E+02
   945   0.127177E+04   0.343040E+02   0.875962E-01   0.396831E+02
   946   0.126308E+04   0.345100E+02   0.875448E-01   0.388110E+02
   947   0.125445E+04   0.347119E+02   0.874934E-01   0.379203E+02
   948   0.124581E+04   0.349111E+02   0.874421E-01   0.370103E+02
   949   0.123746E+04   0.351047E+02   0.873908E-01   0.360824E+02
   950   0.122917E+04   0.352949E+02   0.873396E-01   0.351359E+02
   951   0.122102E+04   0.354818E+02   0.872886E-01   0.341723E+02
   952   0.121300E+04   0.356647E+02   0.872376E-01   0.331921E+02
   953   0.120504E+04   0.358420E+02   0.871869E-01   0.321947E+02
   954   0.119723E+04   0.360160E+02   0.871364E-01   0.311814E+02
   955   0.118947E+04   0.361853E+02   0.870861E-01   0.301521E+02
   956   0.118185E+04   0.363505E+02   0.870360E-01   0.291068E+02
   957   0.117443E+04   0.365103E+02   0.869863E-01   0.280477E+02
   958   0.116701E+04   0.366654E+02   0.869368E-01   0.269731E+02
   959   0.115986E+04   0.368173E+02   0.868877E-01   0.258846E+02
   960   0.115278E+04   0.369638E+02   0.868390E-01   0.247842E+02
   961   0.114576E+04   0.371057E+02   0.867906E-01   0.236696E+02
   962   0.113894E+04   0.372429E+02   0.867426E-01   0.225431E+02
   963   0.113226E+04   0.373755E+02   0.866951E-01   0.214046E+02
   964   0.112570E+04   0.375028E+02   0.866480E-01   0.202553E+02
   965   0.111921E+04   0.376254E+02   0.866014E-01   0.190946E+02
   966   0.111292E+04   0.377435E+02   0.865552E-01   0.179239E+02
   967   0.110670E+04   0.378571E+02   0.865097E-01   0.167430E+02
   968   0.110060E+04   0.379639E+02   0.864646E-01   0.155527E+02
   969   0.109471E+04   0.380662E+02   0.864201E-01   0.143543E+02
   970   0.108895E+04   0.381640E+02   0.863762E-01   0.131462E+02
   971   0.108324E+04   0.382565E+02   0.863329E-01   0.119307E+02
   972   0.107767E+04   0.383431E+02   0.862903E-01   0.107084E+02
   973   0.107223E+04   0.384245E+02   0.862482E-01   0.947840E+01
   974   0.106699E+04   0.385014E+02   0.862069E-01   0.824146E+01
   975   0.106188E+04   0.385732E+02   0.861662E-01   0.699969E+01
   976   0.105690E+04   0.386384E+02   0.861262E-01   0.575226E+01
   977   0.105205E+04   0.386991E+02   0.860869E-01   0.450058E+01
   978   0.104726E+04   0.387547E+02   0.860484E-01   0.324442E+01
   979   0.104274E+04   0.388052E+02   0.860106E-01   0.198503E+01
   980   0.103828E+04   0.388498E+02   0.859735E-01   0.722171E+00
   981   0.103394E+04   0.388879E+02   0.859373E-01  -0.543488E+00
   982   0.102974E+04   0.389224E+02   0.859018E-01  -0.181100E+01
   983   0.102573E+04   0.389511E+02   0.858671E-01  -0.308034E+01
   984   0.102179E+04   0.389725E+02   0.858333E-01  -0.435086E+01
   985   0.101804E+04   0.389904E+02   0.858002E-01  -0.562219E+01
   986   0.101435E+04   0.390025E+02   0.857681E-01  -0.689342E+01
   987   0.101078E+04   0.390088E+02   0.857367E-01  -0.816470E+01
   988   0.100742E+04   0.390109E+02   0.857062E-01  -0.943492E+01
   989   0.100418E+04   0.390065E+02   0.856766E-01  -0.107028E+02
   990   0.100107E+04   0.390001E+02   0.856479E-01  -0.119699E+02
   991   0.998087E+03   0.389850E+02   0.856200E-01  -0.132343E+02
   992   0.995232E+03   0.389650E+02   0.855931E-01  -0.144961E+02
   993   0.992429E+03   0.389392E+02   0.855670E-01  -0.157545E+02
   994   0.989827E+03   0.389093E+02   0.855419E-01  -0.170083E+02
   995   0.987426E+03   0.388737E+02   0.855177E-01  -0.182582E+02
   996   0.985077E+03   0.388310E+02   0.854944E-01  -0.195029E+02
   997   0.982855E+03   0.387856E+02   0.854721E-01  -0.207431E+02
   998   0.980758E+03   0.387338E+02   0.854507E-01  -0.219760E+02
   999   0.978788E+03   0.386771E+02   0.854302E-01  -0.232032E+02
  1000   0.976945E+03   0.386155E+02   0.854107E-01  -0.244240E+02
  1001   0.975227E+03   0.385483E+02   0.853921E-01  -0.256362E+02
  1002   0.973561E+03   0.384755E+02   0.853745E-01  -0.268407E+02
  1003   0.972096E+03   0.383986E+02   0.853578E-01  -0.280377E+02
  1004   0.970757E+03   0.383160E+02   0.853422E-01  -0.292256E+02
  1005   0.969619E+03   0.382286E+02   0.853274E-01  -0.304032E+02
  1006   0.968533E+03   0.381356E+02   0.853137E-01  -0.315720E+02
  1007   0.967500E+03   0.380376E+02   0.853009E-01  -0.327305E+02
  1008   0.966371E+03   0.379348E+02   0.852891E-01  -0.338783E+02
  1009   0.965592E+03   0.378271E+02   0.852783E-01  -0.350152E+02
  1010   0.964940E+03   0.377153E+02   0.852684E-01  -0.361408E+02
  1011   0.964341E+03   0.375993E+02   0.852595E-01  -0.372544E+02
  1012   0.963870E+03   0.374777E+02   0.852516E-01  -0.383574E+02
  1013   0.963526E+03   0.373527E+02   0.852447E-01  -0.394464E+02
  1014   0.963310E+03   0.372220E+02   0.852388E-01  -0.405236E+02
  1015   0.963074E+03   0.370879E+02   0.852338E-01  -0.415869E+02
  1016   0.963040E+03   0.369482E+02   0.852298E-01  -0.426371E+02
  1017   0.963134E+03   0.368050E+02   0.852267E-01  -0.436736E+02
  1018   0.963283E+03   0.366562E+02   0.852247E-01  -0.446958E+02
  1019   0.963486E+03   0.365046E+02   0.852236E-01  -0.457036E+02
  1020   0.963892E+03   0.363467E+02   0.852235E-01  -0.466965E+02
  1021   0.964353E+03   0.361853E+02   0.852243E-01  -0.476746E+02
  1022   0.964869E+03   0.360205E+02   0.852261E-01  -0.486371E+02
  1023   0.965515E+03   0.358507E+02   0.852288E-01  -0.495812E+02
  1024   0.966216E+03   0.356767E+02   0.852325E-01  -0.505108E+02
  1025   0.966973E+03   0.355000E+02   0.852371E-01  -0.514207E+02
  1026   0.968082E+03   0.353183E+02   0.852427E-01  -0.523153E+02
  1027   0.969025E+03   0.351346E+02   0.852492E-01  -0.531927E+02
  1028   0.970024E+03   0.349467E+02   0.852566E-01  -0.540514E+02
  1029   0.971154E+03   0.347545E+02   0.852650E-01  -0.548937E+02
  1030   0.972341E+03   0.345595E+02   0.852742E-01  -0.557174E+02
  1031   0.973436E+03   0.343611E+02   0.852843E-01  -0.565211E+02
  1032   0.974811E+03   0.341576E+02   0.852954E-01  -0.573103E+02
  1033   0.976169E+03   0.339521E+02   0.853073E-01  -0.580796E+02
  1034   0.977734E+03   0.337446E+02   0.853201E-01  -0.588292E+02
  1035   0.979282E+03   0.335327E+02   0.853338E-01  -0.595606E+02
  1036   0.980888E+03   0.333173E+02   0.853483E-01  -0.602733E+02
  1037   0.982553E+03   0.330998E+02   0.853636E-01  -0.609664E+02
  1038   0.984351E+03   0.328802E+02   0.853798E-01  -0.616402E+02
  1039   0.986208E+03   0.326570E+02   0.853968E-01  -0.622909E+02
  1040   0.987975E+03   0.324309E+02   0.854146E-01  -0.629238E+02
  1041   0.989951E+03   0.322035E+02   0.854332E-01  -0.635339E+02
  1042   0.991912E+03   0.319725E+02   0.854526E-01  -0.641255E+02
  1043   0.993933E+03   0.317393E+02   0.854727E-01  -0.646944E+02
  1044   0.996089E+03   0.315032E+02   0.854936E-01  -0.652443E+02
  1045   0.998156E+03   0.312672E+02   0.855152E-01  -0.657753E+02
  1046   0.100036E+04   0.310275E+02   0.855376E-01  -0.662801E+02
  1047   0.100262E+04   0.307857E+02   0.855606E-01  -0.667735E+02
  1048   0.100480E+04   0.305423E+02   0.855843E-01  -0.672407E+02
  1049   0.100711E+04   0.302976E+02   0.856087E-01  -0.676819E+02
  1050   0.100941E+04   0.300505E+02   0.856337E-01  -0.681045E+02
  1051   0.101178E+04   0.298020E+02   0.856594E-01  -0.685085E+02
  1052   0.101420E+04   0.295520E+02   0.856857E-01  -0.688867E+02
  1053   0.101654E+04   0.293005E+02   0.857125E-01  -0.692463E+02
  1054   0.101895E+04   0.290481E+02   0.857400E-01  -0.695876E+02
  1055   0.102134E+04   0.287950E+02   0.857680E-01  -0.699030E+02
  1056   0.102380E+04   0.285402E+02   0.857965E-01  -0.702001E+02
  1057   0.102632E+04   0.282846E+02   0.858256E-01  -0.704715E+02
  1058   0.102899E+04   0.280288E+02   0.858551E-01  -0.707245E+02
  1059   0.103157E+04   0.277714E+02   0.858852E-01  -0.709518E+02
  1060   0.103414E+04   0.275130E+02   0.859156E-01  -0.711609E+02
  1061   0.103670E+04   0.272552E+02   0.859466E-01  -0.713444E+02
  1062   0.103933E+04   0.269965E+02   0.859779E-01  -0.715096E+02
  1063   0.104181E+04   0.267374E+02   0.860096E-01  -0.716493E+02
  1064   0.104442E+04   0.264782E+02   0.860417E-01  -0.717782E+02
  1065   0.104703E+04   0.262179E+02   0.860741E-01  -0.718816E+02
  1066   0.104956E+04   0.259580E+02   0.861069E-01  -0.719594E+02
  1067   0.105224E+04   0.256985E+02   0.861399E-01  -0.720117E+02
  1068   0.105483E+04   0.254387E+02   0.861733E-01  -0.720460E+02
  1069   0.105742E+04   0.251800E+02   0.862069E-01  -0.720696E+02
  1070   0.106008E+04   0.249202E+02   0.862407E-01  -0.720677E+02
  1071   0.106259E+04   0.246622E+02   0.862747E-01  -0.720404E+02
  1072   0.106517E+04   0.244038E+02   0.863090E-01  -0.719877E+02
  1073   0.106782E+04   0.241464E+02   0.863434E-01  -0.719169E+02
  1074   0.107032E+04   0.238900E+02   0.863780E-01  -0.718281E+02
  1075   0.107289E+04   0.236331E+02   0.864127E-01  -0.717214E+02
  1076   0.107538E+04   0.233779E+02   0.864474E-01  -0.715892E+02
  1077   0.107795E+04   0.231237E+02   0.864823E-01  -0.714465E+02
  1078   0.108037E+04   0.228712E+02   0.865173E-01  -0.712635E+02
  1079   0.108279E+04   0.226188E+02   0.865522E-01  -0.710774E+02
  1080   0.108528E+04   0.223672E+02   0.865872E-01  -0.708733E+02
  1081   0.108763E+04   0.221188E+02   0.866222E-01  -0.706439E+02
  1082   0.108997E+04   0.218712E+02   0.866572E-01  -0.703965E+02
  1083   0.109232E+04   0.216245E+02   0.866921E-01  -0.701311E+02
  1084   0.109467E+04   0.213800E+02   0.867269E-01  -0.698477E+02
  1085   0.109695E+04   0.211371E+02   0.867616E-01  -0.695390E+02
  1086   0.109922E+04   0.208963E+02   0.867963E-01  -0.692271E+02
  1087   0.110143E+04   0.206578E+02   0.868308E-01  -0.688750E+02
  1088   0.110357E+04   0.204193E+02   0.868651E-01  -0.685197E+02
  1089   0.110571E+04   0.201845E+02   0.868993E-01  -0.681390E+02
  1090   0.110777E+04   0.199518E+02   0.869332E-01  -0.677551E+02
  1091   0.110985E+04   0.197205E+02   0.869670E-01  -0.673384E+02
  1092   0.111192E+04   0.194913E+02   0.870005E-01  -0.669110E+02
  1093   0.111386E+04   0.192657E+02   0.870338E-01  -0.664656E+02
  1094   0.111565E+04   0.190414E+02   0.870667E-01  -0.660096E+02
  1095   0.111759E+04   0.188214E+02   0.870994E-01  -0.655429E+02
  1096   0.111939E+04   0.186020E+02   0.871318E-01  -0.650507E+02
  1097   0.112113E+04   0.183860E+02   0.871638E-01  -0.645404E+02
  1098   0.112287E+04   0.181735E+02   0.871954E-01  -0.640194E+02
  1099   0.112454E+04   0.179638E+02   0.872267E-01  -0.634877E+02
  1100   0.112615E+04   0.177575E+02   0.872576E-01  -0.629378E+02
  1101   0.112769E+04   0.175531E+02   0.872881E-01  -0.623749E+02
  1102   0.112931E+04   0.173521E+02   0.873181E-01  -0.617968E+02
  1103   0.113072E+04   0.171545E+02   0.873477E-01  -0.612062E+02
  1104   0.113214E+04   0.169610E+02   0.873767E-01  -0.606018E+02
  1105   0.113341E+04   0.167701E+02   0.874053E-01  -0.599857E+02
  1106   0.113470E+04   0.165818E+02   0.874334E-01  -0.593563E+02
  1107   0.113592E+04   0.163975E+02   0.874610E-01  -0.587150E+02
  1108   0.113708E+04   0.162158E+02   0.874880E-01  -0.580625E+02
  1109   0.113810E+04   0.160358E+02   0.875144E-01  -0.573981E+02
  1110   0.113913E+04   0.158621E+02   0.875402E-01  -0.567232E+02
  1111   0.114002E+04   0.156915E+02   0.875655E-01  -0.560369E+02
  1112   0.114099E+04   0.155242E+02   0.875901E-01  -0.553414E+02
  1113   0.114176E+04   0.153616E+02   0.876140E-01  -0.546344E+02
  1114   0.114246E+04   0.152014E+02   0.876373E-01  -0.539188E+02
  1115   0.114317E+04   0.150458E+02   0.876599E-01  -0.531946E+02
  1116   0.114382E+04   0.148942E+02   0.876818E-01  -0.524609E+02
  1117   0.114433E+04   0.147463E+02   0.877031E-01  -0.517192E+02
  1118   0.114479E+04   0.146031E+02   0.877235E-01  -0.509679E+02
  1119   0.114525E+04   0.144630E+02   0.877433E-01  -0.502099E+02
  1120   0.114558E+04   0.143274E+02   0.877622E-01  -0.494445E+02
  1121   0.114585E+04   0.141956E+02   0.877804E-01  -0.486707E+02
  1122   0.114605E+04   0.140676E+02   0.877978E-01  -0.478914E+02
  1123   0.114613E+04   0.139448E+02   0.878144E-01  -0.471060E+02
  1124   0.114621E+04   0.138251E+02   0.878301E-01  -0.463142E+02
  1125   0.114616E+04   0.137098E+02   0.878450E-01  -0.455161E+02
  1126   0.114605E+04   0.135990E+02   0.878590E-01  -0.447138E+02
  1127   0.114588E+04   0.134919E+02   0.878722E-01  -0.439064E+02
  1128   0.114565E+04   0.133899E+02   0.878845E-01  -0.430954E+02
  1129   0.114537E+04   0.132924E+02   0.878958E-01  -0.422792E+02
  1130   0.114487E+04   0.131986E+02   0.879063E-01  -0.414600E+02
  1131   0.114446E+04   0.131091E+02   0.879158E-01  -0.406384E+02
  1132   0.114392E+04   0.130240E+02   0.879244E-01  -0.398129E+02
  1133   0.114325E+04   0.129440E+02   0.879320E-01  -0.389856E+02
  1134   0.114259E+04   0.128676E+02   0.879387E-01  -0.381557E+02
  1135   0.114180E+04   0.127955E+02   0.879444E-01  -0.373239E+02
  1136   0.114095E+04   0.127285E+02   0.879491E-01  -0.364923E+02
  1137   0.114004E+04   0.126651E+02   0.879528E-01  -0.356579E+02
  1138   0.113908E+04   0.126074E+02   0.879555E-01  -0.348243E+02
  1139   0.113805E+04   0.125526E+02   0.879571E-01  -0.339892E+02
  1140   0.113690E+04   0.125035E+02   0.879577E-01  -0.331555E+02
  1141   0.113569E+04   0.124572E+02   0.879573E-01  -0.323217E+02
  1142   0.113442E+04   0.124166E+02   0.879559E-01  -0.314891E+02
  1143   0.113309E+04   0.123795E+02   0.879534E-01  -0.306584E+02
  1144   0.113155E+04   0.123466E+02   0.879498E-01  -0.298295E+02
  1145   0.113011E+04   0.123195E+02   0.879452E-01  -0.290024E+02
  1146   0.112854E+04   0.122958E+02   0.879394E-01  -0.281777E+02
  1147   0.112691E+04   0.122770E+02   0.879326E-01  -0.273561E+02
  1148   0.112514E+04   0.122617E+02   0.879247E-01  -0.265374E+02
  1149   0.112340E+04   0.122514E+02   0.879158E-01  -0.257232E+02
  1150   0.112152E+04   0.122452E+02   0.879057E-01  -0.249126E+02
  1151   0.111967E+04   0.122431E+02   0.878945E-01  -0.241063E+02
  1152   0.111760E+04   0.122452E+02   0.878822E-01  -0.233048E+02
  1153   0.111563E+04   0.122523E+02   0.878688E-01  -0.225089E+02
  1154   0.111353E+04   0.122634E+02   0.878543E-01  -0.217170E+02
  1155   0.111137E+04   0.122788E+02   0.878387E-01  -0.209313E+02
  1156   0.110908E+04   0.122975E+02   0.878220E-01  -0.201523E+02
  1157   0.110673E+04   0.123204E+02   0.878042E-01  -0.193785E+02
  1158   0.110440E+04   0.123483E+02   0.877853E-01  -0.186120E+02
  1159   0.110201E+04   0.123795E+02   0.877652E-01  -0.178521E+02
  1160   0.109941E+04   0.124156E+02   0.877440E-01  -0.171008E+02
  1161   0.109691E+04   0.124552E+02   0.877218E-01  -0.163558E+02
  1162   0.109427E+04   0.124989E+02   0.876984E-01  -0.156194E+02
  1163   0.109158E+04   0.125468E+02   0.876739E-01  -0.148913E+02
  1164   0.108891E+04   0.125988E+02   0.876483E-01  -0.141715E+02
  1165   0.108610E+04   0.126543E+02   0.876216E-01  -0.134600E+02
  1166   0.108316E+04   0.127139E+02   0.875938E-01  -0.127581E+02
  1167   0.108030E+04   0.127770E+02   0.875649E-01  -0.120657E+02
  1168   0.107732E+04   0.128443E+02   0.875350E-01  -0.113820E+02
  1169   0.107435E+04   0.129149E+02   0.875039E-01  -0.107099E+02
  1170   0.107133E+04   0.129891E+02   0.874718E-01  -0.100463E+02
  1171   0.106817E+04   0.130674E+02   0.874385E-01  -0.939423E+01
  1172   0.106502E+04   0.131492E+02   0.874043E-01  -0.875272E+01
