#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1877   0.236914E+03  -0.310539E+01   0.244807E-05  -0.310539E+01   0.104407E+02  -0.160907E-06   0.244807E-05  -0.160907E-06   0.142276E-08
  1878   0.235910E+03  -0.325364E+01   0.250986E-05  -0.325364E+01   0.104900E+02  -0.163535E-06   0.250986E-05  -0.163535E-06   0.142074E-08
  1879   0.234928E+03  -0.340512E+01   0.257158E-05  -0.340512E+01   0.105384E+02  -0.166155E-06   0.257158E-05  -0.166155E-06   0.141873E-08
  1880   0.233962E+03  -0.356005E+01   0.263314E-05  -0.356005E+01   0.105860E+02  -0.168763E-06   0.263314E-05  -0.168763E-06   0.141672E-08
  1881   0.233011E+03  -0.371806E+01   0.269446E-05  -0.371806E+01   0.106328E+02  -0.171353E-06   0.269446E-05  -0.171353E-06   0.141472E-08
  1882   0.232067E+03  -0.387915E+01   0.275542E-05  -0.387915E+01   0.106795E+02  -0.173921E-06   0.275542E-05  -0.173921E-06   0.141271E-08
  1883   0.231146E+03  -0.404330E+01   0.281595E-05  -0.404330E+01   0.107239E+02  -0.176463E-06   0.281595E-05  -0.176463E-06   0.141071E-08
  1884   0.230240E+03  -0.421038E+01   0.287594E-05  -0.421038E+01   0.107690E+02  -0.178974E-06   0.287594E-05  -0.178974E-06   0.140872E-08
  1885   0.229349E+03  -0.438037E+01   0.293531E-05  -0.438037E+01   0.108118E+02  -0.181449E-06   0.293531E-05  -0.181449E-06   0.140673E-08
  1886   0.228466E+03  -0.455297E+01   0.299397E-05  -0.455297E+01   0.108545E+02  -0.183884E-06   0.299397E-05  -0.183884E-06   0.140473E-08
  1887   0.227597E+03  -0.472841E+01   0.305181E-05  -0.472841E+01   0.108957E+02  -0.186274E-06   0.305181E-05  -0.186274E-06   0.140275E-08
  1888   0.226759E+03  -0.490631E+01   0.310875E-05  -0.490631E+01   0.109354E+02  -0.188614E-06   0.310875E-05  -0.188614E-06   0.140076E-08
  1889   0.225920E+03  -0.508674E+01   0.316470E-05  -0.508674E+01   0.109742E+02  -0.190900E-06   0.316470E-05  -0.190900E-06   0.139878E-08
  1890   0.225104E+03  -0.526963E+01   0.321957E-05  -0.526963E+01   0.110123E+02  -0.193127E-06   0.321957E-05  -0.193127E-06   0.139680E-08
  1891   0.224309E+03  -0.545467E+01   0.327325E-05  -0.545467E+01   0.110496E+02  -0.195291E-06   0.327325E-05  -0.195291E-06   0.139483E-08
  1892   0.223523E+03  -0.564208E+01   0.332566E-05  -0.564208E+01   0.110853E+02  -0.197386E-06   0.332566E-05  -0.197386E-06   0.139286E-08
  1893   0.222751E+03  -0.583141E+01   0.337671E-05  -0.583141E+01   0.111203E+02  -0.199409E-06   0.337671E-05  -0.199409E-06   0.139089E-08
  1894   0.222001E+03  -0.602267E+01   0.342629E-05  -0.602267E+01   0.111537E+02  -0.201355E-06   0.342629E-05  -0.201355E-06   0.138892E-08
  1895   0.221258E+03  -0.621592E+01   0.347433E-05  -0.621592E+01   0.111864E+02  -0.203219E-06   0.347433E-05  -0.203219E-06   0.138696E-08
  1896   0.220538E+03  -0.641100E+01   0.352073E-05  -0.641100E+01   0.112183E+02  -0.204996E-06   0.352073E-05  -0.204996E-06   0.138500E-08
  1897   0.219839E+03  -0.660778E+01   0.356538E-05  -0.660778E+01   0.112479E+02  -0.206682E-06   0.356538E-05  -0.206682E-06   0.138304E-08
  1898   0.219148E+03  -0.680631E+01   0.360822E-05  -0.680631E+01   0.112767E+02  -0.208273E-06   0.360822E-05  -0.208273E-06   0.138109E-08
  1899   0.218479E+03  -0.700623E+01   0.364913E-05  -0.700623E+01   0.113048E+02  -0.209763E-06   0.364913E-05  -0.209763E-06   0.137914E-08
  1900   0.217817E+03  -0.720768E+01   0.368802E-05  -0.720768E+01   0.113307E+02  -0.211148E-06   0.368802E-05  -0.211148E-06   0.137719E-08
  1901   0.217177E+03  -0.741058E+01   0.372482E-05  -0.741058E+01   0.113557E+02  -0.212424E-06   0.372482E-05  -0.212424E-06   0.137525E-08
  1902   0.216558E+03  -0.761464E+01   0.375949E-05  -0.761464E+01   0.113793E+02  -0.213590E-06   0.375949E-05  -0.213590E-06   0.137330E-08
  1903   0.215947E+03  -0.781957E+01   0.379200E-05  -0.781957E+01   0.114014E+02  -0.214645E-06   0.379200E-05  -0.214645E-06   0.137137E-08
  1904   0.215373E+03  -0.802508E+01   0.382232E-05  -0.802508E+01   0.114234E+02  -0.215588E-06   0.382232E-05  -0.215588E-06   0.136943E-08
  1905   0.214783E+03  -0.823235E+01   0.385042E-05  -0.823235E+01   0.114432E+02  -0.216420E-06   0.385042E-05  -0.216420E-06   0.136750E-08
  1906   0.214222E+03  -0.844066E+01   0.387627E-05  -0.844066E+01   0.114616E+02  -0.217139E-06   0.387627E-05  -0.217139E-06   0.136557E-08
  1907   0.213684E+03  -0.864853E+01   0.389985E-05  -0.864853E+01   0.114799E+02  -0.217745E-06   0.389985E-05  -0.217745E-06   0.136364E-08
  1908   0.213159E+03  -0.885818E+01   0.392113E-05  -0.885818E+01   0.114960E+02  -0.218237E-06   0.392113E-05  -0.218237E-06   0.136172E-08
  1909   0.212642E+03  -0.906739E+01   0.394009E-05  -0.906739E+01   0.115106E+02  -0.218615E-06   0.394009E-05  -0.218615E-06   0.135979E-08
  1910   0.212146E+03  -0.927765E+01   0.395669E-05  -0.927765E+01   0.115252E+02  -0.218877E-06   0.395669E-05  -0.218877E-06   0.135788E-08
  1911   0.211673E+03  -0.948898E+01   0.397090E-05  -0.948898E+01   0.115375E+02  -0.219024E-06   0.397090E-05  -0.219024E-06   0.135596E-08
  1912   0.211213E+03  -0.969914E+01   0.398270E-05  -0.969914E+01   0.115485E+02  -0.219055E-06   0.398270E-05  -0.219055E-06   0.135405E-08
  1913   0.210775E+03  -0.990963E+01   0.399207E-05  -0.990963E+01   0.115579E+02  -0.218969E-06   0.399207E-05  -0.218969E-06   0.135214E-08
  1914   0.210344E+03  -0.101205E+02   0.399897E-05  -0.101205E+02   0.115658E+02  -0.218766E-06   0.399897E-05  -0.218766E-06   0.135023E-08
  1915   0.209935E+03  -0.103316E+02   0.400337E-05  -0.103316E+02   0.115731E+02  -0.218445E-06   0.400337E-05  -0.218445E-06   0.134833E-08
  1916   0.209533E+03  -0.105424E+02   0.400525E-05  -0.105424E+02   0.115788E+02  -0.218005E-06   0.400525E-05  -0.218005E-06   0.134643E-08
  1917   0.209159E+03  -0.107535E+02   0.400458E-05  -0.107535E+02   0.115824E+02  -0.217446E-06   0.400458E-05  -0.217446E-06   0.134453E-08
  1918   0.208793E+03  -0.109642E+02   0.400133E-05  -0.109642E+02   0.115859E+02  -0.216767E-06   0.400133E-05  -0.216767E-06   0.134264E-08
  1919   0.208448E+03  -0.111745E+02   0.399548E-05  -0.111745E+02   0.115873E+02  -0.215968E-06   0.399548E-05  -0.215968E-06   0.134074E-08
  1920   0.208117E+03  -0.113845E+02   0.398699E-05  -0.113845E+02   0.115872E+02  -0.215048E-06   0.398699E-05  -0.215048E-06   0.133885E-08
  1921   0.207793E+03  -0.115933E+02   0.397585E-05  -0.115933E+02   0.115864E+02  -0.214006E-06   0.397585E-05  -0.214006E-06   0.133697E-08
  1922   0.207498E+03  -0.118018E+02   0.396201E-05  -0.118018E+02   0.115834E+02  -0.212842E-06   0.396201E-05  -0.212842E-06   0.133509E-08
  1923   0.207209E+03  -0.120092E+02   0.394546E-05  -0.120092E+02   0.115797E+02  -0.211556E-06   0.394546E-05  -0.211556E-06   0.133320E-08
  1924   0.206928E+03  -0.122162E+02   0.392616E-05  -0.122162E+02   0.115745E+02  -0.210146E-06   0.392616E-05  -0.210146E-06   0.133133E-08
  1925   0.206682E+03  -0.124228E+02   0.390409E-05  -0.124228E+02   0.115672E+02  -0.208612E-06   0.390409E-05  -0.208612E-06   0.132945E-08
  1926   0.206436E+03  -0.126276E+02   0.387922E-05  -0.126276E+02   0.115599E+02  -0.206953E-06   0.387922E-05  -0.206953E-06   0.132758E-08
  1927   0.206197E+03  -0.128329E+02   0.385153E-05  -0.128329E+02   0.115511E+02  -0.205170E-06   0.385153E-05  -0.205170E-06   0.132571E-08
  1928   0.205993E+03  -0.130341E+02   0.382098E-05  -0.130341E+02   0.115409E+02  -0.203260E-06   0.382098E-05  -0.203260E-06   0.132384E-08
  1929   0.205789E+03  -0.132364E+02   0.378754E-05  -0.132364E+02   0.115293E+02  -0.201225E-06   0.378754E-05  -0.201225E-06   0.132198E-08
  1930   0.205607E+03  -0.134362E+02   0.375120E-05  -0.134362E+02   0.115163E+02  -0.199062E-06   0.375120E-05  -0.199062E-06   0.132012E-08
  1931   0.205445E+03  -0.136349E+02   0.371191E-05  -0.136349E+02   0.115010E+02  -0.196772E-06   0.371191E-05  -0.196772E-06   0.131826E-08
  1932   0.205291E+03  -0.138318E+02   0.366966E-05  -0.138318E+02   0.114859E+02  -0.194353E-06   0.366966E-05  -0.194353E-06   0.131641E-08
  1933   0.205150E+03  -0.140276E+02   0.362442E-05  -0.140276E+02   0.114685E+02  -0.191806E-06   0.362442E-05  -0.191806E-06   0.131455E-08
  1934   0.205023E+03  -0.142217E+02   0.357615E-05  -0.142217E+02   0.114505E+02  -0.189130E-06   0.357615E-05  -0.189130E-06   0.131271E-08
  1935   0.204910E+03  -0.144140E+02   0.352483E-05  -0.144140E+02   0.114303E+02  -0.186323E-06   0.352483E-05  -0.186323E-06   0.131086E-08
  1936   0.204811E+03  -0.146045E+02   0.347044E-05  -0.146045E+02   0.114102E+02  -0.183387E-06   0.347044E-05  -0.183387E-06   0.130901E-08
  1937   0.204718E+03  -0.147925E+02   0.341294E-05  -0.147925E+02   0.113865E+02  -0.180319E-06   0.341294E-05  -0.180319E-06   0.130717E-08
  1938   0.204647E+03  -0.149787E+02   0.335231E-05  -0.149787E+02   0.113635E+02  -0.177119E-06   0.335231E-05  -0.177119E-06   0.130534E-08
  1939   0.204589E+03  -0.151632E+02   0.328852E-05  -0.151632E+02   0.113384E+02  -0.173787E-06   0.328852E-05  -0.173787E-06   0.130350E-08
  1940   0.204538E+03  -0.153459E+02   0.322154E-05  -0.153459E+02   0.113127E+02  -0.170322E-06   0.322154E-05  -0.170322E-06   0.130167E-08
  1941   0.204508E+03  -0.155253E+02   0.315135E-05  -0.155253E+02   0.112855E+02  -0.166723E-06   0.315135E-05  -0.166723E-06   0.129984E-08
  1942   0.204477E+03  -0.157030E+02   0.307791E-05  -0.157030E+02   0.112569E+02  -0.162990E-06   0.307791E-05  -0.162990E-06   0.129801E-08
  1943   0.204468E+03  -0.158790E+02   0.300120E-05  -0.158790E+02   0.112277E+02  -0.159123E-06   0.300120E-05  -0.159123E-06   0.129619E-08
  1944   0.204472E+03  -0.160517E+02   0.292119E-05  -0.160517E+02   0.111956E+02  -0.155120E-06   0.292119E-05  -0.155120E-06   0.129436E-08
  1945   0.204474E+03  -0.162213E+02   0.283785E-05  -0.162213E+02   0.111643E+02  -0.150982E-06   0.283785E-05  -0.150982E-06   0.129254E-08
  1946   0.204498E+03  -0.163898E+02   0.275116E-05  -0.163898E+02   0.111309E+02  -0.146707E-06   0.275116E-05  -0.146707E-06   0.129073E-08
  1947   0.204521E+03  -0.165544E+02   0.266108E-05  -0.165544E+02   0.110968E+02  -0.142294E-06   0.266108E-05  -0.142294E-06   0.128891E-08
  1948   0.204572E+03  -0.167173E+02   0.256760E-05  -0.167173E+02   0.110613E+02  -0.137744E-06   0.256760E-05  -0.137744E-06   0.128710E-08
  1949   0.204623E+03  -0.168762E+02   0.247068E-05  -0.168762E+02   0.110238E+02  -0.133056E-06   0.247068E-05  -0.133056E-06   0.128529E-08
  1950   0.204686E+03  -0.170335E+02   0.237029E-05  -0.170335E+02   0.109863E+02  -0.128229E-06   0.237029E-05  -0.128229E-06   0.128349E-08
  1951   0.204764E+03  -0.171868E+02   0.226644E-05  -0.171868E+02   0.109482E+02  -0.123264E-06   0.226644E-05  -0.123264E-06   0.128169E-08
  1952   0.204847E+03  -0.173376E+02   0.215931E-05  -0.173376E+02   0.109072E+02  -0.118170E-06   0.215931E-05  -0.118170E-06   0.127989E-08
  1953   0.204945E+03  -0.174853E+02   0.204907E-05  -0.174853E+02   0.108663E+02  -0.112955E-06   0.204907E-05  -0.112955E-06   0.127809E-08
  1954   0.205048E+03  -0.176299E+02   0.193595E-05  -0.176299E+02   0.108240E+02  -0.107631E-06   0.193595E-05  -0.107631E-06   0.127629E-08
  1955   0.205158E+03  -0.177720E+02   0.182013E-05  -0.177720E+02   0.107811E+02  -0.102206E-06   0.182013E-05  -0.102206E-06   0.127450E-08
  1956   0.205273E+03  -0.179102E+02   0.170182E-05  -0.179102E+02   0.107369E+02  -0.966915E-07   0.170182E-05  -0.966915E-07   0.127271E-08
  1957   0.205432E+03  -0.180453E+02   0.158121E-05  -0.180453E+02   0.106912E+02  -0.910962E-07   0.158121E-05  -0.910962E-07   0.127093E-08
  1958   0.205546E+03  -0.181773E+02   0.145850E-05  -0.181773E+02   0.106449E+02  -0.854303E-07   0.145850E-05  -0.854303E-07   0.126914E-08
  1959   0.205695E+03  -0.183061E+02   0.133391E-05  -0.183061E+02   0.105972E+02  -0.797036E-07   0.133391E-05  -0.797036E-07   0.126736E-08
  1960   0.205843E+03  -0.184319E+02   0.120761E-05  -0.184319E+02   0.105497E+02  -0.739259E-07   0.120761E-05  -0.739259E-07   0.126558E-08
  1961   0.206005E+03  -0.185537E+02   0.107983E-05  -0.185537E+02   0.105007E+02  -0.681071E-07   0.107983E-05  -0.681071E-07   0.126381E-08
  1962   0.206173E+03  -0.186718E+02   0.950743E-06  -0.186718E+02   0.104512E+02  -0.622570E-07   0.950743E-06  -0.622570E-07   0.126203E-08
  1963   0.206347E+03  -0.187860E+02   0.820565E-06  -0.187860E+02   0.104002E+02  -0.563854E-07   0.820565E-06  -0.563854E-07   0.126026E-08
  1964   0.206527E+03  -0.188971E+02   0.689492E-06  -0.188971E+02   0.103486E+02  -0.505023E-07   0.689492E-06  -0.505023E-07   0.125849E-08
  1965   0.206721E+03  -0.190043E+02   0.557722E-06  -0.190043E+02   0.102957E+02  -0.446173E-07   0.557722E-06  -0.446173E-07   0.125673E-08
  1966   0.206914E+03  -0.191085E+02   0.425457E-06  -0.191085E+02   0.102413E+02  -0.387405E-07   0.425457E-06  -0.387405E-07   0.125497E-08
  1967   0.207120E+03  -0.192090E+02   0.292896E-06  -0.192090E+02   0.101871E+02  -0.328815E-07   0.292896E-06  -0.328815E-07   0.125320E-08
  1968   0.207318E+03  -0.193056E+02   0.160239E-06  -0.193056E+02   0.101315E+02  -0.270503E-07   0.160239E-06  -0.270503E-07   0.125145E-08
  1969   0.207537E+03  -0.193984E+02   0.276850E-07  -0.193984E+02   0.100753E+02  -0.212566E-07   0.276850E-07  -0.212566E-07   0.124969E-08
  1970   0.207747E+03  -0.194874E+02  -0.104565E-06  -0.194874E+02   0.100199E+02  -0.155104E-07  -0.104565E-06  -0.155104E-07   0.124794E-08
  1971   0.207971E+03  -0.195727E+02  -0.236312E-06  -0.195727E+02   0.996238E+01  -0.982141E-08  -0.236312E-06  -0.982141E-08   0.124619E-08
  1972   0.208194E+03  -0.196534E+02  -0.367355E-06  -0.196534E+02   0.990351E+01  -0.419951E-08  -0.367355E-06  -0.419951E-08   0.124444E-08
  1973   0.208423E+03  -0.197311E+02  -0.497495E-06  -0.197311E+02   0.984550E+01   0.134545E-08  -0.497495E-06   0.134545E-08   0.124270E-08
  1974   0.208666E+03  -0.198051E+02  -0.626533E-06  -0.198051E+02   0.978536E+01   0.680365E-08  -0.626533E-06   0.680365E-08   0.124096E-08
  1975   0.208900E+03  -0.198753E+02  -0.754267E-06  -0.198753E+02   0.972534E+01   0.121652E-07  -0.754267E-06   0.121652E-07   0.123922E-08
  1976   0.209140E+03  -0.199411E+02  -0.880499E-06  -0.199411E+02   0.966395E+01   0.174204E-07  -0.880499E-06   0.174204E-07   0.123748E-08
  1977   0.209386E+03  -0.200031E+02  -0.100503E-05  -0.200031E+02   0.960267E+01   0.225593E-07  -0.100503E-05   0.225593E-07   0.123574E-08
  1978   0.209632E+03  -0.200606E+02  -0.112766E-05  -0.200606E+02   0.954076E+01   0.275721E-07  -0.112766E-05   0.275721E-07   0.123401E-08
  1979   0.209883E+03  -0.201145E+02  -0.124818E-05  -0.201145E+02   0.947823E+01   0.324489E-07  -0.124818E-05   0.324489E-07   0.123228E-08
  1980   0.210141E+03  -0.201646E+02  -0.136640E-05  -0.201646E+02   0.941506E+01   0.371799E-07  -0.136640E-05   0.371799E-07   0.123056E-08
  1981   0.210390E+03  -0.202103E+02  -0.148212E-05  -0.202103E+02   0.935127E+01   0.417553E-07  -0.148212E-05   0.417553E-07   0.122883E-08
  1982   0.210646E+03  -0.202523E+02  -0.159514E-05  -0.202523E+02   0.928684E+01   0.461652E-07  -0.159514E-05   0.461652E-07   0.122711E-08
  1983   0.210908E+03  -0.202906E+02  -0.170526E-05  -0.202906E+02   0.922180E+01   0.503998E-07  -0.170526E-05   0.503998E-07   0.122539E-08
  1984   0.211168E+03  -0.203245E+02  -0.181228E-05  -0.203245E+02   0.915686E+01   0.544493E-07  -0.181228E-05   0.544493E-07   0.122367E-08
  1985   0.211435E+03  -0.203547E+02  -0.191599E-05  -0.203547E+02   0.909056E+01   0.583038E-07  -0.191599E-05   0.583038E-07   0.122196E-08
  1986   0.211693E+03  -0.203806E+02  -0.201621E-05  -0.203806E+02   0.902437E+01   0.619535E-07  -0.201621E-05   0.619535E-07   0.122025E-08
  1987   0.211950E+03  -0.204027E+02  -0.211272E-05  -0.204027E+02   0.895830E+01   0.653886E-07  -0.211272E-05   0.653886E-07   0.121854E-08
  1988   0.212213E+03  -0.204205E+02  -0.220533E-05  -0.204205E+02   0.889161E+01   0.685991E-07  -0.220533E-05   0.685991E-07   0.121683E-08
  1989   0.212476E+03  -0.204332E+02  -0.229384E-05  -0.204332E+02   0.882503E+01   0.715753E-07  -0.229384E-05   0.715753E-07   0.121513E-08
  1990   0.212744E+03  -0.204437E+02  -0.237805E-05  -0.204437E+02   0.875782E+01   0.743074E-07  -0.237805E-05   0.743074E-07   0.121343E-08
  1991   0.212996E+03  -0.204491E+02  -0.245777E-05  -0.204491E+02   0.868925E+01   0.767854E-07  -0.245777E-05   0.767854E-07   0.121173E-08
  1992   0.213248E+03  -0.204509E+02  -0.253278E-05  -0.204509E+02   0.862154E+01   0.789996E-07  -0.253278E-05   0.789996E-07   0.121003E-08
  1993   0.213505E+03  -0.204483E+02  -0.260289E-05  -0.204483E+02   0.855395E+01   0.809402E-07  -0.260289E-05   0.809402E-07   0.120834E-08
  1994   0.213762E+03  -0.204421E+02  -0.266790E-05  -0.204421E+02   0.848499E+01   0.825972E-07  -0.266790E-05   0.825972E-07   0.120665E-08
  1995   0.214024E+03  -0.204324E+02  -0.272761E-05  -0.204324E+02   0.841615E+01   0.839609E-07  -0.272761E-05   0.839609E-07   0.120496E-08
  1996   0.214271E+03  -0.204183E+02  -0.278182E-05  -0.204183E+02   0.834669E+01   0.850213E-07  -0.278182E-05   0.850213E-07   0.120327E-08
  1997   0.214516E+03  -0.203991E+02  -0.283033E-05  -0.203991E+02   0.827735E+01   0.857688E-07  -0.283033E-05   0.857688E-07   0.120159E-08
  1998   0.214768E+03  -0.203764E+02  -0.287294E-05  -0.203764E+02   0.820887E+01   0.861933E-07  -0.287294E-05   0.861933E-07   0.119991E-08
  1999   0.215012E+03  -0.203509E+02  -0.290946E-05  -0.203509E+02   0.813903E+01   0.862852E-07  -0.290946E-05   0.862852E-07   0.119823E-08
  2000   0.215246E+03  -0.203203E+02  -0.293967E-05  -0.203203E+02   0.807005E+01   0.860346E-07  -0.293967E-05   0.860346E-07   0.119655E-08
  2001   0.215487E+03  -0.202862E+02  -0.296346E-05  -0.202862E+02   0.800119E+01   0.854357E-07  -0.296346E-05   0.854357E-07   0.119487E-08
  2002   0.215720E+03  -0.202485E+02  -0.298096E-05  -0.202485E+02   0.793170E+01   0.844996E-07  -0.298096E-05   0.844996E-07   0.119320E-08
  2003   0.215951E+03  -0.202066E+02  -0.299239E-05  -0.202066E+02   0.786234E+01   0.832416E-07  -0.299239E-05   0.832416E-07   0.119153E-08
  2004   0.216181E+03  -0.201611E+02  -0.299797E-05  -0.201611E+02   0.779309E+01   0.816767E-07  -0.299797E-05   0.816767E-07   0.118987E-08
  2005   0.216395E+03  -0.201113E+02  -0.299790E-05  -0.201113E+02   0.772321E+01   0.798202E-07  -0.299790E-05   0.798202E-07   0.118820E-08
  2006   0.216616E+03  -0.200588E+02  -0.299241E-05  -0.200588E+02   0.765494E+01   0.776873E-07  -0.299241E-05   0.776873E-07   0.118654E-08
  2007   0.216821E+03  -0.200012E+02  -0.298170E-05  -0.200012E+02   0.758528E+01   0.752932E-07  -0.298170E-05   0.752932E-07   0.118488E-08
  2008   0.217032E+03  -0.199409E+02  -0.296600E-05  -0.199409E+02   0.751574E+01   0.726530E-07  -0.296600E-05   0.726530E-07   0.118322E-08
  2009   0.217235E+03  -0.198755E+02  -0.294551E-05  -0.198755E+02   0.744705E+01   0.697820E-07  -0.294551E-05   0.697820E-07   0.118157E-08
  2010   0.217423E+03  -0.198074E+02  -0.292046E-05  -0.198074E+02   0.737846E+01   0.666953E-07  -0.292046E-05   0.666953E-07   0.117991E-08
  2011   0.217616E+03  -0.197358E+02  -0.289105E-05  -0.197358E+02   0.730924E+01   0.634081E-07  -0.289105E-05   0.634081E-07   0.117826E-08
  2012   0.217801E+03  -0.196607E+02  -0.285750E-05  -0.196607E+02   0.724086E+01   0.599357E-07  -0.285750E-05   0.599357E-07   0.117662E-08
  2013   0.217971E+03  -0.195821E+02  -0.282002E-05  -0.195821E+02   0.717183E+01   0.562932E-07  -0.282002E-05   0.562932E-07   0.117497E-08
  2014   0.218147E+03  -0.194984E+02  -0.277884E-05  -0.194984E+02   0.710440E+01   0.524958E-07  -0.277884E-05   0.524958E-07   0.117333E-08
  2015   0.218315E+03  -0.194136E+02  -0.273415E-05  -0.194136E+02   0.703632E+01   0.485586E-07  -0.273415E-05   0.485586E-07   0.117169E-08
  2016   0.218482E+03  -0.193237E+02  -0.268619E-05  -0.193237E+02   0.696907E+01   0.444970E-07  -0.268619E-05   0.444970E-07   0.117005E-08
  2017   0.218626E+03  -0.192311E+02  -0.263515E-05  -0.192311E+02   0.690192E+01   0.403260E-07  -0.263515E-05   0.403260E-07   0.116841E-08
  2018   0.218769E+03  -0.191350E+02  -0.258127E-05  -0.191350E+02   0.683502E+01   0.360609E-07  -0.258127E-05   0.360609E-07   0.116678E-08
  2019   0.218904E+03  -0.190340E+02  -0.252474E-05  -0.190340E+02   0.676835E+01   0.317169E-07  -0.252474E-05   0.317169E-07   0.116515E-08
  2020   0.219039E+03  -0.189316E+02  -0.246579E-05  -0.189316E+02   0.670192E+01   0.273091E-07  -0.246579E-05   0.273091E-07   0.116352E-08
  2021   0.219165E+03  -0.188251E+02  -0.240463E-05  -0.188251E+02   0.663632E+01   0.228528E-07  -0.240463E-05   0.228528E-07   0.116189E-08
  2022   0.219276E+03  -0.187159E+02  -0.234147E-05  -0.187159E+02   0.657095E+01   0.183631E-07  -0.234147E-05   0.183631E-07   0.116027E-08
  2023   0.219378E+03  -0.186032E+02  -0.227653E-05  -0.186032E+02   0.650596E+01   0.138552E-07  -0.227653E-05   0.138552E-07   0.115865E-08
  2024   0.219480E+03  -0.184877E+02  -0.221003E-05  -0.184877E+02   0.644136E+01   0.934435E-08  -0.221003E-05   0.934435E-08   0.115703E-08
  2025   0.219559E+03  -0.183688E+02  -0.214217E-05  -0.183688E+02   0.637720E+01   0.484569E-08  -0.214217E-05   0.484569E-08   0.115541E-08
  2026   0.219645E+03  -0.182472E+02  -0.207317E-05  -0.182472E+02   0.631350E+01   0.374419E-09  -0.207317E-05   0.374419E-09   0.115380E-08
  2027   0.219723E+03  -0.181222E+02  -0.200325E-05  -0.181222E+02   0.625039E+01  -0.405426E-08  -0.200325E-05  -0.405426E-08   0.115219E-08
  2028   0.219778E+03  -0.179944E+02  -0.193262E-05  -0.179944E+02   0.618773E+01  -0.842516E-08  -0.193262E-05  -0.842516E-08   0.115058E-08
  2029   0.219840E+03  -0.178639E+02  -0.186149E-05  -0.178639E+02   0.612559E+01  -0.127231E-07  -0.186149E-05  -0.127231E-07   0.114897E-08
  2030   0.219879E+03  -0.177308E+02  -0.179009E-05  -0.177308E+02   0.606397E+01  -0.169329E-07  -0.179009E-05  -0.169329E-07   0.114736E-08
  2031   0.219910E+03  -0.175949E+02  -0.171862E-05  -0.175949E+02   0.600294E+01  -0.210393E-07  -0.171862E-05  -0.210393E-07   0.114576E-08
  2032   0.219940E+03  -0.174563E+02  -0.164729E-05  -0.174563E+02   0.594242E+01  -0.250272E-07  -0.164729E-05  -0.250272E-07   0.114416E-08
  2033   0.219956E+03  -0.173151E+02  -0.157633E-05  -0.173151E+02   0.588264E+01  -0.288813E-07  -0.157633E-05  -0.288813E-07   0.114256E-08
  2034   0.219971E+03  -0.171712E+02  -0.150595E-05  -0.171712E+02   0.582344E+01  -0.325865E-07  -0.150595E-05  -0.325865E-07   0.114097E-08
  2035   0.219963E+03  -0.170246E+02  -0.143636E-05  -0.170246E+02   0.576483E+01  -0.361276E-07  -0.143636E-05  -0.361276E-07   0.113937E-08
  2036   0.219948E+03  -0.168760E+02  -0.136777E-05  -0.168760E+02   0.570687E+01  -0.394894E-07  -0.136777E-05  -0.394894E-07   0.113778E-08
  2037   0.219932E+03  -0.167248E+02  -0.130041E-05  -0.167248E+02   0.564965E+01  -0.426567E-07  -0.130041E-05  -0.426567E-07   0.113619E-08
  2038   0.219886E+03  -0.165717E+02  -0.123448E-05  -0.165717E+02   0.559300E+01  -0.456143E-07  -0.123448E-05  -0.456143E-07   0.113461E-08
  2039   0.219847E+03  -0.164152E+02  -0.117020E-05  -0.164152E+02   0.553715E+01  -0.483471E-07  -0.117020E-05  -0.483471E-07   0.113302E-08
  2040   0.219800E+03  -0.162574E+02  -0.110778E-05  -0.162574E+02   0.548195E+01  -0.508397E-07  -0.110778E-05  -0.508397E-07   0.113144E-08
  2041   0.219731E+03  -0.160971E+02  -0.104744E-05  -0.160971E+02   0.542739E+01  -0.530771E-07  -0.104744E-05  -0.530771E-07   0.112986E-08
  2042   0.219662E+03  -0.159355E+02  -0.989397E-06  -0.159355E+02   0.537371E+01  -0.550441E-07  -0.989397E-06  -0.550441E-07   0.112828E-08
  2043   0.219570E+03  -0.157706E+02  -0.933857E-06  -0.157706E+02   0.532074E+01  -0.567254E-07  -0.933857E-06  -0.567254E-07   0.112671E-08
  2044   0.219485E+03  -0.156045E+02  -0.881039E-06  -0.156045E+02   0.526850E+01  -0.581058E-07  -0.881039E-06  -0.581058E-07   0.112514E-08
  2045   0.219378E+03  -0.154365E+02  -0.831158E-06  -0.154365E+02   0.521704E+01  -0.591703E-07  -0.831158E-06  -0.591703E-07   0.112357E-08
  2046   0.219271E+03  -0.152673E+02  -0.784426E-06  -0.152673E+02   0.516637E+01  -0.599035E-07  -0.784426E-06  -0.599035E-07   0.112200E-08
  2047   0.219141E+03  -0.150962E+02  -0.741059E-06  -0.150962E+02   0.511648E+01  -0.602903E-07  -0.741059E-06  -0.602903E-07   0.112043E-08
  2048   0.219004E+03  -0.149226E+02  -0.701271E-06  -0.149226E+02   0.506746E+01  -0.603155E-07  -0.701271E-06  -0.603155E-07   0.111887E-08
  2049   0.218859E+03  -0.147485E+02  -0.665277E-06  -0.147485E+02   0.501929E+01  -0.599640E-07  -0.665277E-06  -0.599640E-07   0.111731E-08
