#    L    TT             EE             BB             TE             PP             TP             EP          
  1156   0.113315E+04   0.108721E+02   0.000000E+00  -0.190478E+02   0.433604E-08  -0.589373E-07   0.499263E-07
  1157   0.113068E+04   0.108993E+02   0.000000E+00  -0.181451E+02   0.432840E-08  -0.510376E-07   0.450442E-07
  1158   0.112821E+04   0.109320E+02   0.000000E+00  -0.172503E+02   0.432077E-08  -0.429758E-07   0.401784E-07
  1159   0.112567E+04   0.109689E+02   0.000000E+00  -0.163629E+02   0.431316E-08  -0.347554E-07   0.353292E-07
  1160   0.112291E+04   0.110113E+02   0.000000E+00  -0.154850E+02   0.430557E-08  -0.263797E-07   0.304968E-07
  1161   0.112023E+04   0.110579E+02   0.000000E+00  -0.146143E+02   0.429800E-08  -0.178521E-07   0.256814E-07
  1162   0.111741E+04   0.111092E+02   0.000000E+00  -0.137530E+02   0.429045E-08  -0.917605E-08   0.208830E-07
  1163   0.111452E+04   0.111654E+02   0.000000E+00  -0.129011E+02   0.428291E-08  -0.354902E-09   0.161019E-07
  1164   0.111164E+04   0.112264E+02   0.000000E+00  -0.120586E+02   0.427539E-08   0.860794E-08   0.113382E-07
  1165   0.110861E+04   0.112916E+02   0.000000E+00  -0.112254E+02   0.426789E-08   0.177091E-07   0.659213E-08
  1166   0.110544E+04   0.113615E+02   0.000000E+00  -0.104030E+02   0.426040E-08   0.269451E-07   0.186385E-08
  1167   0.110235E+04   0.114355E+02   0.000000E+00  -0.959138E+01   0.425293E-08   0.363127E-07  -0.284647E-08
  1168   0.109912E+04   0.115144E+02   0.000000E+00  -0.878973E+01   0.424548E-08   0.458083E-07  -0.753867E-08
  1169   0.109589E+04   0.115973E+02   0.000000E+00  -0.800100E+01   0.423805E-08   0.554287E-07  -0.122126E-07
  1170   0.109259E+04   0.116844E+02   0.000000E+00  -0.722218E+01   0.423064E-08   0.651704E-07  -0.168680E-07
  1171   0.108915E+04   0.117762E+02   0.000000E+00  -0.645623E+01   0.422324E-08   0.750300E-07  -0.215048E-07
  1172   0.108572E+04   0.118721E+02   0.000000E+00  -0.570236E+01   0.421585E-08   0.850042E-07  -0.261228E-07
  1173   0.108222E+04   0.119721E+02   0.000000E+00  -0.496055E+01   0.420849E-08   0.950895E-07  -0.307218E-07
  1174   0.107865E+04   0.120755E+02   0.000000E+00  -0.423187E+01   0.420114E-08   0.105283E-06  -0.353016E-07
  1175   0.107501E+04   0.121829E+02   0.000000E+00  -0.351622E+01   0.419381E-08   0.115580E-06  -0.398622E-07
  1176   0.107122E+04   0.122944E+02   0.000000E+00  -0.281431E+01   0.418650E-08   0.125978E-06  -0.444032E-07
  1177   0.106752E+04   0.124107E+02   0.000000E+00  -0.212567E+01   0.417920E-08   0.136474E-06  -0.489246E-07
  1178   0.106367E+04   0.125297E+02   0.000000E+00  -0.145093E+01   0.417192E-08   0.147064E-06  -0.534261E-07
  1179   0.105990E+04   0.126541E+02   0.000000E+00  -0.790281E+00   0.416466E-08   0.157745E-06  -0.579077E-07
  1180   0.105599E+04   0.127819E+02   0.000000E+00  -0.143993E+00   0.415741E-08   0.168513E-06  -0.623690E-07
  1181   0.105209E+04   0.129123E+02   0.000000E+00   0.487672E+00   0.415018E-08   0.179365E-06  -0.668100E-07
  1182   0.104804E+04   0.130468E+02   0.000000E+00   0.110445E+01   0.414297E-08   0.190298E-06  -0.712305E-07
  1183   0.104399E+04   0.131846E+02   0.000000E+00   0.170621E+01   0.413577E-08   0.201308E-06  -0.756303E-07
  1184   0.103988E+04   0.133249E+02   0.000000E+00   0.229261E+01   0.412859E-08   0.212392E-06  -0.800092E-07
  1185   0.103577E+04   0.134701E+02   0.000000E+00   0.286359E+01   0.412142E-08   0.223546E-06  -0.843671E-07
  1186   0.103160E+04   0.136179E+02   0.000000E+00   0.341874E+01   0.411428E-08   0.234767E-06  -0.887038E-07
  1187   0.102743E+04   0.137690E+02   0.000000E+00   0.395797E+01   0.410714E-08   0.246052E-06  -0.930192E-07
  1188   0.102319E+04   0.139226E+02   0.000000E+00   0.448094E+01   0.410003E-08   0.257397E-06  -0.973129E-07
  1189   0.101888E+04   0.140796E+02   0.000000E+00   0.498775E+01   0.409293E-08   0.268799E-06  -0.101585E-06
  1190   0.101457E+04   0.142392E+02   0.000000E+00   0.547800E+01   0.408585E-08   0.280254E-06  -0.105835E-06
  1191   0.101020E+04   0.144021E+02   0.000000E+00   0.595178E+01   0.407878E-08   0.291759E-06  -0.110063E-06
  1192   0.100583E+04   0.145675E+02   0.000000E+00   0.640868E+01   0.407173E-08   0.303311E-06  -0.114269E-06
  1193   0.100140E+04   0.147356E+02   0.000000E+00   0.684873E+01   0.406470E-08   0.314906E-06  -0.118453E-06
  1194   0.996966E+03   0.149062E+02   0.000000E+00   0.727190E+01   0.405768E-08   0.326541E-06  -0.122614E-06
  1195   0.992539E+03   0.150794E+02   0.000000E+00   0.767791E+01   0.405068E-08   0.338212E-06  -0.126752E-06
  1196   0.987970E+03   0.152558E+02   0.000000E+00   0.806635E+01   0.404369E-08   0.349917E-06  -0.130867E-06
  1197   0.983480E+03   0.154334E+02   0.000000E+00   0.843755E+01   0.403672E-08   0.361651E-06  -0.134959E-06
  1198   0.978920E+03   0.156136E+02   0.000000E+00   0.879013E+01   0.402976E-08   0.373411E-06  -0.139028E-06
  1199   0.974366E+03   0.157956E+02   0.000000E+00   0.912635E+01   0.402282E-08   0.385194E-06  -0.143074E-06
  1200   0.969743E+03   0.159801E+02   0.000000E+00   0.944468E+01   0.401590E-08   0.396997E-06  -0.147095E-06
  1201   0.965199E+03   0.161657E+02   0.000000E+00   0.974440E+01   0.400899E-08   0.408815E-06  -0.151093E-06
  1202   0.960511E+03   0.163547E+02   0.000000E+00   0.100270E+02   0.400210E-08   0.420638E-06  -0.155067E-06
  1203   0.955903E+03   0.165447E+02   0.000000E+00   0.102911E+02   0.399522E-08   0.432458E-06  -0.159015E-06
  1204   0.951225E+03   0.167366E+02   0.000000E+00   0.105373E+02   0.398836E-08   0.444263E-06  -0.162938E-06
  1205   0.946552E+03   0.169288E+02   0.000000E+00   0.107650E+02   0.398152E-08   0.456043E-06  -0.166833E-06
  1206   0.941884E+03   0.171237E+02   0.000000E+00   0.109750E+02   0.397469E-08   0.467788E-06  -0.170702E-06
  1207   0.937294E+03   0.173196E+02   0.000000E+00   0.111656E+02   0.396787E-08   0.479489E-06  -0.174542E-06
  1208   0.932635E+03   0.175175E+02   0.000000E+00   0.113393E+02   0.396107E-08   0.491134E-06  -0.178353E-06
  1209   0.927905E+03   0.177157E+02   0.000000E+00   0.114945E+02   0.395429E-08   0.502714E-06  -0.182135E-06
  1210   0.923254E+03   0.179150E+02   0.000000E+00   0.116305E+02   0.394752E-08   0.514219E-06  -0.185887E-06
  1211   0.918534E+03   0.181163E+02   0.000000E+00   0.117480E+02   0.394076E-08   0.525638E-06  -0.189608E-06
  1212   0.913891E+03   0.183179E+02   0.000000E+00   0.118478E+02   0.393403E-08   0.536961E-06  -0.193296E-06
  1213   0.909178E+03   0.185199E+02   0.000000E+00   0.119300E+02   0.392730E-08   0.548178E-06  -0.196953E-06
  1214   0.904543E+03   0.187239E+02   0.000000E+00   0.119930E+02   0.392059E-08   0.559279E-06  -0.200576E-06
  1215   0.899912E+03   0.189275E+02   0.000000E+00   0.120376E+02   0.391390E-08   0.570253E-06  -0.204166E-06
  1216   0.895285E+03   0.191323E+02   0.000000E+00   0.120639E+02   0.390722E-08   0.581092E-06  -0.207720E-06
  1217   0.890513E+03   0.193376E+02   0.000000E+00   0.120725E+02   0.390056E-08   0.591783E-06  -0.211240E-06
  1218   0.885893E+03   0.195440E+02   0.000000E+00   0.120621E+02   0.389391E-08   0.602317E-06  -0.214723E-06
  1219   0.881202E+03   0.197494E+02   0.000000E+00   0.120348E+02   0.388728E-08   0.612685E-06  -0.218170E-06
  1220   0.876588E+03   0.199552E+02   0.000000E+00   0.119885E+02   0.388066E-08   0.622875E-06  -0.221579E-06
  1221   0.871978E+03   0.201608E+02   0.000000E+00   0.119246E+02   0.387405E-08   0.632878E-06  -0.224950E-06
  1222   0.867371E+03   0.203676E+02   0.000000E+00   0.118417E+02   0.386746E-08   0.642683E-06  -0.228282E-06
  1223   0.862767E+03   0.205740E+02   0.000000E+00   0.117427E+02   0.386089E-08   0.652281E-06  -0.231575E-06
  1224   0.858166E+03   0.207788E+02   0.000000E+00   0.116240E+02   0.385433E-08   0.661660E-06  -0.234827E-06
  1225   0.853642E+03   0.209848E+02   0.000000E+00   0.114878E+02   0.384778E-08   0.670812E-06  -0.238038E-06
  1226   0.849120E+03   0.211898E+02   0.000000E+00   0.113349E+02   0.384125E-08   0.679725E-06  -0.241207E-06
  1227   0.844676E+03   0.213945E+02   0.000000E+00   0.111638E+02   0.383474E-08   0.688390E-06  -0.244333E-06
  1228   0.840159E+03   0.215990E+02   0.000000E+00   0.109760E+02   0.382823E-08   0.696796E-06  -0.247416E-06
  1229   0.835720E+03   0.218025E+02   0.000000E+00   0.107700E+02   0.382175E-08   0.704934E-06  -0.250456E-06
  1230   0.831134E+03   0.220050E+02   0.000000E+00   0.105480E+02   0.381527E-08   0.712792E-06  -0.253450E-06
  1231   0.826699E+03   0.222074E+02   0.000000E+00   0.103087E+02   0.380881E-08   0.720362E-06  -0.256399E-06
  1232   0.822267E+03   0.224080E+02   0.000000E+00   0.100535E+02   0.380237E-08   0.727632E-06  -0.259302E-06
  1233   0.817985E+03   0.226091E+02   0.000000E+00   0.978013E+01   0.379594E-08   0.734593E-06  -0.262158E-06
  1234   0.813630E+03   0.228079E+02   0.000000E+00   0.949166E+01   0.378952E-08   0.741234E-06  -0.264967E-06
  1235   0.809575E+03   0.230064E+02   0.000000E+00   0.918658E+01   0.378312E-08   0.747545E-06  -0.267727E-06
  1236   0.805373E+03   0.232025E+02   0.000000E+00   0.886567E+01   0.377673E-08   0.753516E-06  -0.270438E-06
  1237   0.801172E+03   0.233977E+02   0.000000E+00   0.852819E+01   0.377036E-08   0.759137E-06  -0.273100E-06
  1238   0.797047E+03   0.235919E+02   0.000000E+00   0.817491E+01   0.376400E-08   0.764398E-06  -0.275710E-06
  1239   0.792924E+03   0.237838E+02   0.000000E+00   0.780582E+01   0.375765E-08   0.769288E-06  -0.278270E-06
  1240   0.788802E+03   0.239747E+02   0.000000E+00   0.742245E+01   0.375132E-08   0.773798E-06  -0.280778E-06
  1241   0.784831E+03   0.241633E+02   0.000000E+00   0.702331E+01   0.374500E-08   0.777917E-06  -0.283233E-06
  1242   0.780786E+03   0.243517E+02   0.000000E+00   0.661065E+01   0.373870E-08   0.781635E-06  -0.285634E-06
  1243   0.776816E+03   0.245362E+02   0.000000E+00   0.618129E+01   0.373241E-08   0.784941E-06  -0.287982E-06
  1244   0.772922E+03   0.247206E+02   0.000000E+00   0.573904E+01   0.372613E-08   0.787826E-06  -0.290275E-06
  1245   0.769103E+03   0.249026E+02   0.000000E+00   0.528227E+01   0.371987E-08   0.790280E-06  -0.292512E-06
  1246   0.765284E+03   0.250816E+02   0.000000E+00   0.481271E+01   0.371362E-08   0.792292E-06  -0.294693E-06
  1247   0.761467E+03   0.252589E+02   0.000000E+00   0.432882E+01   0.370738E-08   0.793852E-06  -0.296817E-06
  1248   0.757724E+03   0.254338E+02   0.000000E+00   0.383127E+01   0.370116E-08   0.794950E-06  -0.298883E-06
  1249   0.754056E+03   0.256080E+02   0.000000E+00   0.332098E+01   0.369495E-08   0.795576E-06  -0.300891E-06
  1250   0.750463E+03   0.257783E+02   0.000000E+00   0.279782E+01   0.368876E-08   0.795719E-06  -0.302839E-06
  1251   0.746870E+03   0.259455E+02   0.000000E+00   0.226193E+01   0.368258E-08   0.795376E-06  -0.304728E-06
  1252   0.743426E+03   0.261119E+02   0.000000E+00   0.171354E+01   0.367641E-08   0.794560E-06  -0.306558E-06
  1253   0.739908E+03   0.262745E+02   0.000000E+00   0.115330E+01   0.367025E-08   0.793293E-06  -0.308329E-06
  1254   0.736464E+03   0.264340E+02   0.000000E+00   0.581281E+00   0.366411E-08   0.791597E-06  -0.310043E-06
  1255   0.733095E+03   0.265920E+02   0.000000E+00  -0.238672E-02   0.365798E-08   0.789492E-06  -0.311699E-06
  1256   0.729874E+03   0.267462E+02   0.000000E+00  -0.597096E+00   0.365187E-08   0.786998E-06  -0.313298E-06
  1257   0.726652E+03   0.268981E+02   0.000000E+00  -0.120282E+01   0.364577E-08   0.784137E-06  -0.314842E-06
  1258   0.723431E+03   0.270462E+02   0.000000E+00  -0.181914E+01   0.363968E-08   0.780930E-06  -0.316330E-06
  1259   0.720283E+03   0.271921E+02   0.000000E+00  -0.244581E+01   0.363360E-08   0.777397E-06  -0.317764E-06
  1260   0.717209E+03   0.273342E+02   0.000000E+00  -0.308247E+01   0.362754E-08   0.773560E-06  -0.319144E-06
  1261   0.714209E+03   0.274741E+02   0.000000E+00  -0.372891E+01   0.362149E-08   0.769438E-06  -0.320470E-06
  1262   0.711282E+03   0.276110E+02   0.000000E+00  -0.438462E+01   0.361545E-08   0.765054E-06  -0.321744E-06
  1263   0.708429E+03   0.277441E+02   0.000000E+00  -0.504963E+01   0.360943E-08   0.760428E-06  -0.322966E-06
  1264   0.705575E+03   0.278743E+02   0.000000E+00  -0.572364E+01   0.360342E-08   0.755581E-06  -0.324136E-06
  1265   0.702869E+03   0.280007E+02   0.000000E+00  -0.640615E+01   0.359742E-08   0.750534E-06  -0.325256E-06
  1266   0.700162E+03   0.281242E+02   0.000000E+00  -0.709671E+01   0.359144E-08   0.745307E-06  -0.326326E-06
  1267   0.697527E+03   0.282433E+02   0.000000E+00  -0.779535E+01   0.358547E-08   0.739922E-06  -0.327347E-06
  1268   0.694974E+03   0.283608E+02   0.000000E+00  -0.850171E+01   0.357951E-08   0.734399E-06  -0.328319E-06
  1269   0.692500E+03   0.284725E+02   0.000000E+00  -0.921497E+01   0.357356E-08   0.728759E-06  -0.329242E-06
  1270   0.690070E+03   0.285812E+02   0.000000E+00  -0.993604E+01   0.356763E-08   0.723023E-06  -0.330119E-06
  1271   0.687720E+03   0.286870E+02   0.000000E+00  -0.106633E+02   0.356171E-08   0.717213E-06  -0.330949E-06
  1272   0.685421E+03   0.287891E+02   0.000000E+00  -0.113968E+02   0.355580E-08   0.711348E-06  -0.331733E-06
  1273   0.683171E+03   0.288869E+02   0.000000E+00  -0.121364E+02   0.354990E-08   0.705451E-06  -0.332471E-06
  1274   0.681002E+03   0.289802E+02   0.000000E+00  -0.128816E+02   0.354402E-08   0.699540E-06  -0.333165E-06
  1275   0.678898E+03   0.290706E+02   0.000000E+00  -0.136315E+02   0.353815E-08   0.693639E-06  -0.333815E-06
  1276   0.676851E+03   0.291574E+02   0.000000E+00  -0.143869E+02   0.353229E-08   0.687767E-06  -0.334421E-06
  1277   0.674876E+03   0.292406E+02   0.000000E+00  -0.151463E+02   0.352645E-08   0.681945E-06  -0.334984E-06
  1278   0.672966E+03   0.293194E+02   0.000000E+00  -0.159105E+02   0.352061E-08   0.676194E-06  -0.335506E-06
  1279   0.671128E+03   0.293938E+02   0.000000E+00  -0.166781E+02   0.351479E-08   0.670535E-06  -0.335986E-06
  1280   0.669362E+03   0.294654E+02   0.000000E+00  -0.174504E+02   0.350899E-08   0.664990E-06  -0.336425E-06
  1281   0.667661E+03   0.295326E+02   0.000000E+00  -0.182246E+02   0.350319E-08   0.659578E-06  -0.336824E-06
  1282   0.666031E+03   0.295955E+02   0.000000E+00  -0.190021E+02   0.349740E-08   0.654321E-06  -0.337184E-06
  1283   0.664466E+03   0.296548E+02   0.000000E+00  -0.197823E+02   0.349163E-08   0.649239E-06  -0.337505E-06
  1284   0.662972E+03   0.297098E+02   0.000000E+00  -0.205650E+02   0.348587E-08   0.644354E-06  -0.337788E-06
  1285   0.661534E+03   0.297612E+02   0.000000E+00  -0.213490E+02   0.348013E-08   0.639686E-06  -0.338033E-06
  1286   0.660168E+03   0.298075E+02   0.000000E+00  -0.221348E+02   0.347439E-08   0.635256E-06  -0.338242E-06
  1287   0.658874E+03   0.298503E+02   0.000000E+00  -0.229210E+02   0.346867E-08   0.631086E-06  -0.338414E-06
  1288   0.657650E+03   0.298888E+02   0.000000E+00  -0.237092E+02   0.346296E-08   0.627195E-06  -0.338551E-06
  1289   0.656491E+03   0.299238E+02   0.000000E+00  -0.244964E+02   0.345726E-08   0.623605E-06  -0.338653E-06
  1290   0.655395E+03   0.299537E+02   0.000000E+00  -0.252848E+02   0.345157E-08   0.620337E-06  -0.338721E-06
  1291   0.654369E+03   0.299801E+02   0.000000E+00  -0.260729E+02   0.344590E-08   0.617412E-06  -0.338755E-06
  1292   0.653408E+03   0.300007E+02   0.000000E+00  -0.268607E+02   0.344024E-08   0.614850E-06  -0.338757E-06
  1293   0.652509E+03   0.300193E+02   0.000000E+00  -0.276483E+02   0.343458E-08   0.612672E-06  -0.338726E-06
  1294   0.651689E+03   0.300330E+02   0.000000E+00  -0.284320E+02   0.342894E-08   0.610899E-06  -0.338664E-06
  1295   0.650924E+03   0.300423E+02   0.000000E+00  -0.292162E+02   0.342332E-08   0.609553E-06  -0.338571E-06
  1296   0.650223E+03   0.300482E+02   0.000000E+00  -0.299965E+02   0.341770E-08   0.608653E-06  -0.338448E-06
  1297   0.649592E+03   0.300498E+02   0.000000E+00  -0.307758E+02   0.341210E-08   0.608222E-06  -0.338295E-06
  1298   0.649023E+03   0.300473E+02   0.000000E+00  -0.315520E+02   0.340651E-08   0.608279E-06  -0.338113E-06
  1299   0.648510E+03   0.300405E+02   0.000000E+00  -0.323258E+02   0.340092E-08   0.608846E-06  -0.337903E-06
  1300   0.648075E+03   0.300287E+02   0.000000E+00  -0.330957E+02   0.339535E-08   0.609943E-06  -0.337666E-06
  1301   0.647702E+03   0.300142E+02   0.000000E+00  -0.338618E+02   0.338980E-08   0.611584E-06  -0.337401E-06
  1302   0.647384E+03   0.299948E+02   0.000000E+00  -0.346233E+02   0.338425E-08   0.613753E-06  -0.337110E-06
  1303   0.647129E+03   0.299712E+02   0.000000E+00  -0.353817E+02   0.337872E-08   0.616427E-06  -0.336791E-06
  1304   0.646937E+03   0.299441E+02   0.000000E+00  -0.361348E+02   0.337319E-08   0.619581E-06  -0.336444E-06
  1305   0.646807E+03   0.299121E+02   0.000000E+00  -0.368842E+02   0.336768E-08   0.623192E-06  -0.336071E-06
  1306   0.646724E+03   0.298774E+02   0.000000E+00  -0.376269E+02   0.336218E-08   0.627237E-06  -0.335669E-06
  1307   0.646719E+03   0.298378E+02   0.000000E+00  -0.383636E+02   0.335669E-08   0.631693E-06  -0.335240E-06
  1308   0.646770E+03   0.297939E+02   0.000000E+00  -0.390966E+02   0.335121E-08   0.636535E-06  -0.334782E-06
  1309   0.646867E+03   0.297452E+02   0.000000E+00  -0.398216E+02   0.334575E-08   0.641740E-06  -0.334297E-06
  1310   0.647035E+03   0.296937E+02   0.000000E+00  -0.405414E+02   0.334029E-08   0.647286E-06  -0.333783E-06
  1311   0.647251E+03   0.296381E+02   0.000000E+00  -0.412539E+02   0.333485E-08   0.653147E-06  -0.333240E-06
  1312   0.647551E+03   0.295790E+02   0.000000E+00  -0.419591E+02   0.332942E-08   0.659301E-06  -0.332669E-06
  1313   0.647884E+03   0.295150E+02   0.000000E+00  -0.426577E+02   0.332400E-08   0.665724E-06  -0.332070E-06
  1314   0.648280E+03   0.294476E+02   0.000000E+00  -0.433477E+02   0.331858E-08   0.672392E-06  -0.331441E-06
  1315   0.648723E+03   0.293767E+02   0.000000E+00  -0.440304E+02   0.331319E-08   0.679283E-06  -0.330783E-06
  1316   0.649229E+03   0.293009E+02   0.000000E+00  -0.447044E+02   0.330780E-08   0.686372E-06  -0.330096E-06
  1317   0.649790E+03   0.292232E+02   0.000000E+00  -0.453705E+02   0.330242E-08   0.693637E-06  -0.329379E-06
  1318   0.650391E+03   0.291398E+02   0.000000E+00  -0.460273E+02   0.329705E-08   0.701053E-06  -0.328633E-06
  1319   0.651047E+03   0.290530E+02   0.000000E+00  -0.466761E+02   0.329170E-08   0.708597E-06  -0.327857E-06
  1320   0.651750E+03   0.289628E+02   0.000000E+00  -0.473149E+02   0.328636E-08   0.716245E-06  -0.327051E-06
  1321   0.652501E+03   0.288699E+02   0.000000E+00  -0.479452E+02   0.328102E-08   0.723974E-06  -0.326215E-06
  1322   0.653308E+03   0.287714E+02   0.000000E+00  -0.485647E+02   0.327570E-08   0.731761E-06  -0.325349E-06
  1323   0.654161E+03   0.286702E+02   0.000000E+00  -0.491742E+02   0.327039E-08   0.739582E-06  -0.324453E-06
  1324   0.655063E+03   0.285655E+02   0.000000E+00  -0.497744E+02   0.326509E-08   0.747413E-06  -0.323526E-06
  1325   0.656004E+03   0.284575E+02   0.000000E+00  -0.503633E+02   0.325980E-08   0.755232E-06  -0.322568E-06
  1326   0.657001E+03   0.283461E+02   0.000000E+00  -0.509422E+02   0.325452E-08   0.763013E-06  -0.321579E-06
  1327   0.658023E+03   0.282320E+02   0.000000E+00  -0.515105E+02   0.324925E-08   0.770735E-06  -0.320560E-06
  1328   0.659107E+03   0.281145E+02   0.000000E+00  -0.520660E+02   0.324399E-08   0.778373E-06  -0.319509E-06
  1329   0.660224E+03   0.279928E+02   0.000000E+00  -0.526116E+02   0.323875E-08   0.785903E-06  -0.318427E-06
  1330   0.661381E+03   0.278678E+02   0.000000E+00  -0.531452E+02   0.323351E-08   0.793303E-06  -0.317314E-06
  1331   0.662586E+03   0.277401E+02   0.000000E+00  -0.536667E+02   0.322828E-08   0.800549E-06  -0.316169E-06
  1332   0.663815E+03   0.276090E+02   0.000000E+00  -0.541770E+02   0.322307E-08   0.807618E-06  -0.314992E-06
  1333   0.665093E+03   0.274745E+02   0.000000E+00  -0.546739E+02   0.321786E-08   0.814485E-06  -0.313783E-06
  1334   0.666403E+03   0.273381E+02   0.000000E+00  -0.551595E+02   0.321267E-08   0.821127E-06  -0.312542E-06
  1335   0.667745E+03   0.271976E+02   0.000000E+00  -0.556325E+02   0.320749E-08   0.827521E-06  -0.311269E-06
  1336   0.669128E+03   0.270551E+02   0.000000E+00  -0.560914E+02   0.320231E-08   0.833643E-06  -0.309963E-06
  1337   0.670544E+03   0.269086E+02   0.000000E+00  -0.565384E+02   0.319715E-08   0.839470E-06  -0.308625E-06
  1338   0.671984E+03   0.267601E+02   0.000000E+00  -0.569721E+02   0.319200E-08   0.844978E-06  -0.307254E-06
  1339   0.673465E+03   0.266083E+02   0.000000E+00  -0.573932E+02   0.318686E-08   0.850144E-06  -0.305851E-06
  1340   0.674971E+03   0.264546E+02   0.000000E+00  -0.578018E+02   0.318172E-08   0.854944E-06  -0.304414E-06
  1341   0.676502E+03   0.262989E+02   0.000000E+00  -0.581957E+02   0.317660E-08   0.859355E-06  -0.302944E-06
  1342   0.678058E+03   0.261399E+02   0.000000E+00  -0.585763E+02   0.317149E-08   0.863353E-06  -0.301441E-06
  1343   0.679647E+03   0.259783E+02   0.000000E+00  -0.589430E+02   0.316639E-08   0.866914E-06  -0.299904E-06
  1344   0.681261E+03   0.258141E+02   0.000000E+00  -0.592957E+02   0.316130E-08   0.870016E-06  -0.298334E-06
  1345   0.682885E+03   0.256487E+02   0.000000E+00  -0.596338E+02   0.315622E-08   0.872634E-06  -0.296729E-06
  1346   0.684542E+03   0.254799E+02   0.000000E+00  -0.599596E+02   0.315115E-08   0.874745E-06  -0.295091E-06
  1347   0.686224E+03   0.253093E+02   0.000000E+00  -0.602700E+02   0.314609E-08   0.876326E-06  -0.293419E-06
  1348   0.687916E+03   0.251368E+02   0.000000E+00  -0.605658E+02   0.314104E-08   0.877352E-06  -0.291712E-06
  1349   0.689641E+03   0.249609E+02   0.000000E+00  -0.608471E+02   0.313600E-08   0.877802E-06  -0.289971E-06
  1350   0.691369E+03   0.247847E+02   0.000000E+00  -0.611139E+02   0.313097E-08   0.877650E-06  -0.288195E-06
  1351   0.693121E+03   0.246058E+02   0.000000E+00  -0.613663E+02   0.312595E-08   0.876885E-06  -0.286385E-06
  1352   0.694877E+03   0.244251E+02   0.000000E+00  -0.616034E+02   0.312094E-08   0.875538E-06  -0.284541E-06
  1353   0.696658E+03   0.242440E+02   0.000000E+00  -0.618260E+02   0.311593E-08   0.873651E-06  -0.282664E-06
  1354   0.698442E+03   0.240602E+02   0.000000E+00  -0.620342E+02   0.311094E-08   0.871267E-06  -0.280757E-06
  1355   0.700251E+03   0.238746E+02   0.000000E+00  -0.622273E+02   0.310596E-08   0.868429E-06  -0.278818E-06
  1356   0.702071E+03   0.236885E+02   0.000000E+00  -0.624067E+02   0.310099E-08   0.865178E-06  -0.276851E-06
  1357   0.703895E+03   0.234998E+02   0.000000E+00  -0.625694E+02   0.309603E-08   0.861557E-06  -0.274855E-06
  1358   0.705714E+03   0.233100E+02   0.000000E+00  -0.627156E+02   0.309108E-08   0.857609E-06  -0.272833E-06
  1359   0.707543E+03   0.231190E+02   0.000000E+00  -0.628489E+02   0.308614E-08   0.853377E-06  -0.270784E-06
  1360   0.709362E+03   0.229283E+02   0.000000E+00  -0.629656E+02   0.308121E-08   0.848902E-06  -0.268711E-06
  1361   0.711206E+03   0.227342E+02   0.000000E+00  -0.630680E+02   0.307628E-08   0.844227E-06  -0.266614E-06
  1362   0.713031E+03   0.225397E+02   0.000000E+00  -0.631539E+02   0.307137E-08   0.839394E-06  -0.264494E-06
  1363   0.714868E+03   0.223440E+02   0.000000E+00  -0.632269E+02   0.306647E-08   0.834447E-06  -0.262353E-06
  1364   0.716678E+03   0.221479E+02   0.000000E+00  -0.632827E+02   0.306158E-08   0.829426E-06  -0.260192E-06
  1365   0.718574E+03   0.219506E+02   0.000000E+00  -0.633228E+02   0.305669E-08   0.824376E-06  -0.258011E-06
  1366   0.720392E+03   0.217521E+02   0.000000E+00  -0.633493E+02   0.305182E-08   0.819338E-06  -0.255812E-06
  1367   0.722207E+03   0.215524E+02   0.000000E+00  -0.633601E+02   0.304695E-08   0.814355E-06  -0.253596E-06
  1368   0.724092E+03   0.213537E+02   0.000000E+00  -0.633553E+02   0.304210E-08   0.809469E-06  -0.251364E-06
  1369   0.725899E+03   0.211531E+02   0.000000E+00  -0.633347E+02   0.303725E-08   0.804723E-06  -0.249118E-06
  1370   0.727703E+03   0.209528E+02   0.000000E+00  -0.633000E+02   0.303242E-08   0.800159E-06  -0.246857E-06
  1371   0.729504E+03   0.207520E+02   0.000000E+00  -0.632496E+02   0.302759E-08   0.795820E-06  -0.244584E-06
  1372   0.731302E+03   0.205507E+02   0.000000E+00  -0.631843E+02   0.302277E-08   0.791748E-06  -0.242300E-06
  1373   0.733096E+03   0.203497E+02   0.000000E+00  -0.631041E+02   0.301797E-08   0.787985E-06  -0.240005E-06
  1374   0.734888E+03   0.201482E+02   0.000000E+00  -0.630083E+02   0.301317E-08   0.784574E-06  -0.237701E-06
  1375   0.736676E+03   0.199462E+02   0.000000E+00  -0.628985E+02   0.300838E-08   0.781558E-06  -0.235388E-06
  1376   0.738461E+03   0.197445E+02   0.000000E+00  -0.627730E+02   0.300360E-08   0.778978E-06  -0.233068E-06
  1377   0.740244E+03   0.195437E+02   0.000000E+00  -0.626335E+02   0.299883E-08   0.776878E-06  -0.230743E-06
  1378   0.742023E+03   0.193410E+02   0.000000E+00  -0.624792E+02   0.299407E-08   0.775300E-06  -0.228413E-06
  1379   0.743726E+03   0.191408E+02   0.000000E+00  -0.623101E+02   0.298931E-08   0.774285E-06  -0.226078E-06
  1380   0.745426E+03   0.189385E+02   0.000000E+00  -0.621269E+02   0.298457E-08   0.773878E-06  -0.223742E-06
  1381   0.747123E+03   0.187380E+02   0.000000E+00  -0.619283E+02   0.297984E-08   0.774120E-06  -0.221403E-06
