  96   0.56129E-05   0.00000E+00   0.00000E+00
  97   0.63412E-05   0.00000E+00   0.00000E+00
  98   0.29252E-05   0.00000E+00   0.00000E+00
  99   0.13295E-04   0.00000E+00   0.00000E+00
 100   0.16549E-05   0.00000E+00   0.00000E+00
 101   0.26182E-05   0.00000E+00   0.00000E+00
 102   0.12977E-05   0.00000E+00   0.00000E+00
 103   0.79735E-06   0.00000E+00   0.00000E+00
 104   0.33706E-06   0.00000E+00   0.00000E+00
 105   0.12523E-03   0.00000E+00   0.00000E+00
 106   0.85239E-04   0.00000E+00   0.00000E+00
 107   0.39672E-04   0.00000E+00   0.00000E+00
 108   0.30803E-04   0.00000E+00   0.00000E+00
 109   0.92043E-05   0.00000E+00   0.00000E+00
 110   0.22760E-05   0.00000E+00   0.00000E+00
 111   0.28808E-05   0.00000E+00   0.00000E+00
 112   0.21456E-05   0.00000E+00   0.00000E+00
 113   0.80289E-05   0.00000E+00   0.00000E+00
 114   0.45213E-05   0.00000E+00   0.00000E+00
 115   0.12891E-05   0.00000E+00   0.00000E+00
 116   0.21173E-05   0.00000E+00   0.00000E+00
 117   0.87528E-06   0.00000E+00   0.00000E+00
 118   0.24666E-03   0.00000E+00   0.00000E+00
 119   0.12642E-03   0.00000E+00   0.00000E+00
 120   0.68746E-04   0.00000E+00   0.00000E+00
 121   0.33117E-04   0.00000E+00   0.00000E+00
 122   0.14713E-04   0.00000E+00   0.00000E+00
 123   0.94981E-05   0.00000E+00   0.00000E+00
 124   0.98505E-06   0.00000E+00   0.00000E+00
 125   0.12164E-04   0.00000E+00   0.00000E+00
 126   0.10997E-04   0.00000E+00   0.00000E+00
 127   0.61845E-05   0.00000E+00   0.00000E+00
 128   0.55819E-05   0.00000E+00   0.00000E+00
 129   0.17552E-05   0.00000E+00   0.00000E+00
 130   0.10121E-05   0.00000E+00   0.00000E+00
