#    L    TT             EE             TE             PP             TP          
   552   0.235802E+04   0.779007E+01   0.470350E+01   0.754468E+06   0.385718E+02
   553   0.235465E+04   0.792336E+01   0.573592E+01   0.752296E+06   0.389817E+02
   554   0.235107E+04   0.806294E+01   0.675310E+01   0.750132E+06   0.394076E+02
   555   0.234728E+04   0.820656E+01   0.775424E+01   0.747977E+06   0.398491E+02
   556   0.234329E+04   0.835500E+01   0.873924E+01   0.745831E+06   0.403061E+02
   557   0.233916E+04   0.850749E+01   0.970636E+01   0.743693E+06   0.407784E+02
   558   0.233483E+04   0.866553E+01   0.106562E+02   0.741564E+06   0.412658E+02
   559   0.233028E+04   0.882690E+01   0.115882E+02   0.739444E+06   0.417680E+02
   560   0.232568E+04   0.899234E+01   0.125007E+02   0.737332E+06   0.422849E+02
   561   0.232073E+04   0.916259E+01   0.133938E+02   0.735229E+06   0.428163E+02
   562   0.231578E+04   0.933767E+01   0.142669E+02   0.733134E+06   0.433620E+02
   563   0.231063E+04   0.951609E+01   0.151215E+02   0.731048E+06   0.439218E+02
   564   0.230534E+04   0.970007E+01   0.159524E+02   0.728970E+06   0.444955E+02
   565   0.229985E+04   0.988666E+01   0.167633E+02   0.726901E+06   0.450828E+02
   566   0.229422E+04   0.100781E+02   0.175514E+02   0.724840E+06   0.456837E+02
   567   0.228845E+04   0.102728E+02   0.183173E+02   0.722787E+06   0.462979E+02
   568   0.228255E+04   0.104725E+02   0.190597E+02   0.720743E+06   0.469251E+02
   569   0.227644E+04   0.106762E+02   0.197809E+02   0.718706E+06   0.475653E+02
   570   0.227027E+04   0.108832E+02   0.204756E+02   0.716678E+06   0.482181E+02
   571   0.226388E+04   0.110944E+02   0.211462E+02   0.714659E+06   0.488835E+02
   572   0.225737E+04   0.113089E+02   0.217926E+02   0.712647E+06   0.495611E+02
   573   0.225078E+04   0.115269E+02   0.224127E+02   0.710643E+06   0.502509E+02
   574   0.224407E+04   0.117489E+02   0.230081E+02   0.708648E+06   0.509526E+02
   575   0.223721E+04   0.119735E+02   0.235764E+02   0.706660E+06   0.516660E+02
   576   0.223030E+04   0.122023E+02   0.241193E+02   0.704681E+06   0.523909E+02
   577   0.222317E+04   0.124345E+02   0.246353E+02   0.702709E+06   0.531271E+02
   578   0.221598E+04   0.126693E+02   0.251237E+02   0.700746E+06   0.538744E+02
   579   0.220872E+04   0.129082E+02   0.255853E+02   0.698790E+06   0.546327E+02
   580   0.220140E+04   0.131498E+02   0.260179E+02   0.696842E+06   0.554016E+02
   581   0.219380E+04   0.133940E+02   0.264238E+02   0.694902E+06   0.561811E+02
   582   0.218620E+04   0.136417E+02   0.268007E+02   0.692969E+06   0.569709E+02
   583   0.217854E+04   0.138919E+02   0.271480E+02   0.691045E+06   0.577709E+02
   584   0.217082E+04   0.141449E+02   0.274672E+02   0.689128E+06   0.585808E+02
   585   0.216303E+04   0.144005E+02   0.277568E+02   0.687218E+06   0.594004E+02
   586   0.215511E+04   0.146580E+02   0.280169E+02   0.685317E+06   0.602295E+02
   587   0.214719E+04   0.149190E+02   0.282476E+02   0.683422E+06   0.610680E+02
   588   0.213913E+04   0.151819E+02   0.284473E+02   0.681536E+06   0.619156E+02
   589   0.213101E+04   0.154474E+02   0.286177E+02   0.679657E+06   0.627721E+02
   590   0.212282E+04   0.157142E+02   0.287579E+02   0.677785E+06   0.636374E+02
   591   0.211465E+04   0.159844E+02   0.288674E+02   0.675921E+06   0.645112E+02
   592   0.210640E+04   0.162550E+02   0.289453E+02   0.674064E+06   0.653934E+02
   593   0.209809E+04   0.165291E+02   0.289940E+02   0.672215E+06   0.662837E+02
   594   0.208964E+04   0.168043E+02   0.290106E+02   0.670372E+06   0.671819E+02
   595   0.208119E+04   0.170801E+02   0.289972E+02   0.668538E+06   0.680879E+02
   596   0.207283E+04   0.173593E+02   0.289518E+02   0.666710E+06   0.690015E+02
   597   0.206440E+04   0.176374E+02   0.288757E+02   0.664889E+06   0.699224E+02
   598   0.205613E+04   0.179183E+02   0.287685E+02   0.663076E+06   0.708505E+02
   599   0.204771E+04   0.182004E+02   0.286307E+02   0.661270E+06   0.717855E+02
   600   0.203923E+04   0.184837E+02   0.284610E+02   0.659471E+06   0.727273E+02
   601   0.203075E+04   0.187683E+02   0.282602E+02   0.657679E+06   0.736756E+02
   602   0.202228E+04   0.190526E+02   0.280275E+02   0.655894E+06   0.746303E+02
   603   0.201374E+04   0.193389E+02   0.277651E+02   0.654116E+06   0.755911E+02
   604   0.200536E+04   0.196250E+02   0.274708E+02   0.652345E+06   0.765579E+02
   605   0.199691E+04   0.199116E+02   0.271453E+02   0.650581E+06   0.775304E+02
   606   0.198853E+04   0.201987E+02   0.267887E+02   0.648824E+06   0.785085E+02
   607   0.197994E+04   0.204863E+02   0.264010E+02   0.647073E+06   0.794918E+02
   608   0.197158E+04   0.207745E+02   0.259821E+02   0.645330E+06   0.804803E+02
   609   0.196329E+04   0.210618E+02   0.255320E+02   0.643593E+06   0.814737E+02
   610   0.195493E+04   0.213489E+02   0.250507E+02   0.641863E+06   0.824718E+02
   611   0.194665E+04   0.216366E+02   0.245390E+02   0.640140E+06   0.834745E+02
   612   0.193845E+04   0.219248E+02   0.239977E+02   0.638424E+06   0.844814E+02
   613   0.193018E+04   0.222099E+02   0.234244E+02   0.636714E+06   0.854923E+02
   614   0.192205E+04   0.224964E+02   0.228207E+02   0.635011E+06   0.865072E+02
   615   0.191393E+04   0.227813E+02   0.221873E+02   0.633315E+06   0.875258E+02
   616   0.190589E+04   0.230667E+02   0.215242E+02   0.631625E+06   0.885478E+02
   617   0.189800E+04   0.233514E+02   0.208314E+02   0.629942E+06   0.895731E+02
   618   0.189010E+04   0.236351E+02   0.201082E+02   0.628265E+06   0.906014E+02
   619   0.188221E+04   0.239188E+02   0.193575E+02   0.626595E+06   0.916326E+02
   620   0.187454E+04   0.241994E+02   0.185771E+02   0.624931E+06   0.926664E+02
   621   0.186680E+04   0.244799E+02   0.177678E+02   0.623274E+06   0.937027E+02
   622   0.185921E+04   0.247589E+02   0.169295E+02   0.621623E+06   0.947412E+02
   623   0.185176E+04   0.250356E+02   0.160644E+02   0.619979E+06   0.957818E+02
   624   0.184432E+04   0.253107E+02   0.151712E+02   0.618341E+06   0.968241E+02
   625   0.183695E+04   0.255843E+02   0.142497E+02   0.616709E+06   0.978681E+02
   626   0.182972E+04   0.258564E+02   0.133014E+02   0.615084E+06   0.989135E+02
   627   0.182264E+04   0.261262E+02   0.123265E+02   0.613465E+06   0.999601E+02
   628   0.181564E+04   0.263938E+02   0.113247E+02   0.611852E+06   0.101008E+03
   629   0.180878E+04   0.266591E+02   0.102970E+02   0.610245E+06   0.102056E+03
   630   0.180192E+04   0.269222E+02   0.924252E+01   0.608645E+06   0.103105E+03
   631   0.179521E+04   0.271831E+02   0.816426E+01   0.607050E+06   0.104154E+03
   632   0.178871E+04   0.274411E+02   0.705998E+01   0.605462E+06   0.105204E+03
   633   0.178221E+04   0.276975E+02   0.593193E+01   0.603880E+06   0.106253E+03
   634   0.177594E+04   0.279496E+02   0.478009E+01   0.602304E+06   0.107303E+03
   635   0.176980E+04   0.282002E+02   0.360482E+01   0.600734E+06   0.108351E+03
   636   0.176366E+04   0.284486E+02   0.240681E+01   0.599170E+06   0.109400E+03
   637   0.175774E+04   0.286919E+02   0.118545E+01   0.597612E+06   0.110447E+03
   638   0.175197E+04   0.289338E+02  -0.570989E-01   0.596060E+06   0.111493E+03
   639   0.174634E+04   0.291713E+02  -0.132182E+01   0.594514E+06   0.112538E+03
   640   0.174085E+04   0.294066E+02  -0.260710E+01   0.592973E+06   0.113582E+03
   641   0.173550E+04   0.296384E+02  -0.391299E+01   0.591439E+06   0.114623E+03
   642   0.173022E+04   0.298658E+02  -0.523871E+01   0.589910E+06   0.115663E+03
   643   0.172516E+04   0.300910E+02  -0.658378E+01   0.588387E+06   0.116701E+03
   644   0.172032E+04   0.303105E+02  -0.794753E+01   0.586870E+06   0.117737E+03
   645   0.171554E+04   0.305271E+02  -0.932967E+01   0.585359E+06   0.118770E+03
   646   0.171090E+04   0.307401E+02  -0.107295E+02   0.583853E+06   0.119800E+03
   647   0.170656E+04   0.309488E+02  -0.121470E+02   0.582353E+06   0.120827E+03
   648   0.170220E+04   0.311540E+02  -0.135800E+02   0.580859E+06   0.121852E+03
   649   0.169814E+04   0.313541E+02  -0.150295E+02   0.579370E+06   0.122873E+03
   650   0.169421E+04   0.315500E+02  -0.164939E+02   0.577887E+06   0.123890E+03
   651   0.169043E+04   0.317431E+02  -0.179732E+02   0.576410E+06   0.124904E+03
   652   0.168678E+04   0.319311E+02  -0.194667E+02   0.574938E+06   0.125914E+03
   653   0.168342E+04   0.321134E+02  -0.209729E+02   0.573471E+06   0.126919E+03
   654   0.168013E+04   0.322922E+02  -0.224913E+02   0.572010E+06   0.127921E+03
   655   0.167698E+04   0.324668E+02  -0.240225E+02   0.570555E+06   0.128919E+03
   656   0.167411E+04   0.326363E+02  -0.255651E+02   0.569105E+06   0.129912E+03
   657   0.167139E+04   0.328009E+02  -0.271177E+02   0.567660E+06   0.130901E+03
   658   0.166873E+04   0.329613E+02  -0.286810E+02   0.566220E+06   0.131886E+03
   659   0.166643E+04   0.331167E+02  -0.302537E+02   0.564786E+06   0.132866E+03
   660   0.166427E+04   0.332664E+02  -0.318350E+02   0.563358E+06   0.133841E+03
   661   0.166225E+04   0.334111E+02  -0.334235E+02   0.561934E+06   0.134811E+03
   662   0.166044E+04   0.335516E+02  -0.350207E+02   0.560516E+06   0.135776E+03
   663   0.165877E+04   0.336872E+02  -0.366252E+02   0.559104E+06   0.136737E+03
   664   0.165732E+04   0.338164E+02  -0.382348E+02   0.557696E+06   0.137692E+03
   665   0.165600E+04   0.339406E+02  -0.398503E+02   0.556294E+06   0.138642E+03
   666   0.165489E+04   0.340599E+02  -0.414702E+02   0.554897E+06   0.139586E+03
   667   0.165400E+04   0.341736E+02  -0.430946E+02   0.553505E+06   0.140526E+03
   668   0.165317E+04   0.342823E+02  -0.447227E+02   0.552118E+06   0.141459E+03
   669   0.165270E+04   0.343854E+02  -0.463533E+02   0.550736E+06   0.142387E+03
   670   0.165230E+04   0.344829E+02  -0.479847E+02   0.549359E+06   0.143309E+03
   671   0.165218E+04   0.345762E+02  -0.496185E+02   0.547988E+06   0.144225E+03
   672   0.165213E+04   0.346624E+02  -0.512534E+02   0.546621E+06   0.145135E+03
   673   0.165236E+04   0.347444E+02  -0.528871E+02   0.545260E+06   0.146039E+03
   674   0.165273E+04   0.348201E+02  -0.545203E+02   0.543903E+06   0.146937E+03
   675   0.165331E+04   0.348902E+02  -0.561525E+02   0.542552E+06   0.147828E+03
   676   0.165403E+04   0.349547E+02  -0.577814E+02   0.541205E+06   0.148713E+03
   677   0.165496E+04   0.350136E+02  -0.594078E+02   0.539863E+06   0.149591E+03
   678   0.165610E+04   0.350661E+02  -0.610310E+02   0.538526E+06   0.150463E+03
   679   0.165738E+04   0.351138E+02  -0.626495E+02   0.537195E+06   0.151328E+03
   680   0.165894E+04   0.351560E+02  -0.642635E+02   0.535868E+06   0.152186E+03
   681   0.166064E+04   0.351918E+02  -0.658707E+02   0.534545E+06   0.153037E+03
   682   0.166248E+04   0.352213E+02  -0.674727E+02   0.533228E+06   0.153881E+03
   683   0.166460E+04   0.352467E+02  -0.690687E+02   0.531915E+06   0.154718E+03
   684   0.166679E+04   0.352644E+02  -0.706566E+02   0.530607E+06   0.155547E+03
   685   0.166911E+04   0.352772E+02  -0.722364E+02   0.529304E+06   0.156369E+03
   686   0.167164E+04   0.352838E+02  -0.737993E+02   0.528006E+06   0.157184E+03
   687   0.167446E+04   0.352855E+02  -0.753564E+02   0.526712E+06   0.157990E+03
   688   0.167734E+04   0.352803E+02  -0.769056E+02   0.525423E+06   0.158789E+03
   689   0.168043E+04   0.352695E+02  -0.784394E+02   0.524138E+06   0.159581E+03
   690   0.168366E+04   0.352540E+02  -0.799654E+02   0.522858E+06   0.160364E+03
   691   0.168709E+04   0.352307E+02  -0.814762E+02   0.521583E+06   0.161139E+03
   692   0.169066E+04   0.352034E+02  -0.829717E+02   0.520312E+06   0.161906E+03
   693   0.169444E+04   0.351698E+02  -0.844596E+02   0.519046E+06   0.162664E+03
   694   0.169829E+04   0.351301E+02  -0.859249E+02   0.517784E+06   0.163415E+03
   695   0.170241E+04   0.350863E+02  -0.873752E+02   0.516527E+06   0.164156E+03
   696   0.170667E+04   0.350355E+02  -0.888253E+02   0.515274E+06   0.164890E+03
   697   0.171107E+04   0.349793E+02  -0.902456E+02   0.514025E+06   0.165614E+03
   698   0.171560E+04   0.349169E+02  -0.916509E+02   0.512782E+06   0.166329E+03
   699   0.172027E+04   0.348498E+02  -0.930340E+02   0.511542E+06   0.167036E+03
   700   0.172515E+04   0.347764E+02  -0.944022E+02   0.510307E+06   0.167734E+03
   701   0.173016E+04   0.346976E+02  -0.957556E+02   0.509076E+06   0.168422E+03
   702   0.173531E+04   0.346141E+02  -0.970795E+02   0.507849E+06   0.169101E+03
   703   0.174059E+04   0.345244E+02  -0.984035E+02   0.506627E+06   0.169771E+03
   704   0.174601E+04   0.344300E+02  -0.996905E+02   0.505409E+06   0.170431E+03
   705   0.175148E+04   0.343294E+02  -0.100956E+03   0.504195E+06   0.171082E+03
   706   0.175717E+04   0.342240E+02  -0.102206E+03   0.502986E+06   0.171723E+03
   707   0.176292E+04   0.341132E+02  -0.103434E+03   0.501781E+06   0.172354E+03
   708   0.176896E+04   0.339977E+02  -0.104626E+03   0.500579E+06   0.172976E+03
   709   0.177498E+04   0.338767E+02  -0.105811E+03   0.499383E+06   0.173587E+03
   710   0.178121E+04   0.337502E+02  -0.106966E+03   0.498190E+06   0.174189E+03
   711   0.178750E+04   0.336190E+02  -0.108093E+03   0.497001E+06   0.174780E+03
   712   0.179393E+04   0.334830E+02  -0.109205E+03   0.495817E+06   0.175361E+03
   713   0.180057E+04   0.333416E+02  -0.110280E+03   0.494637E+06   0.175932E+03
   714   0.180713E+04   0.331962E+02  -0.111334E+03   0.493460E+06   0.176492E+03
   715   0.181390E+04   0.330452E+02  -0.112366E+03   0.492288E+06   0.177042E+03
   716   0.182080E+04   0.328895E+02  -0.113369E+03   0.491120E+06   0.177581E+03
   717   0.182776E+04   0.327298E+02  -0.114336E+03   0.489956E+06   0.178109E+03
   718   0.183479E+04   0.325654E+02  -0.115289E+03   0.488796E+06   0.178627E+03
   719   0.184196E+04   0.323947E+02  -0.116198E+03   0.487640E+06   0.179133E+03
   720   0.184911E+04   0.322207E+02  -0.117094E+03   0.486488E+06   0.179629E+03
   721   0.185656E+04   0.320434E+02  -0.117945E+03   0.485340E+06   0.180113E+03
   722   0.186391E+04   0.318606E+02  -0.118768E+03   0.484195E+06   0.180586E+03
   723   0.187141E+04   0.316746E+02  -0.119570E+03   0.483055E+06   0.181048E+03
   724   0.187897E+04   0.314837E+02  -0.120343E+03   0.481919E+06   0.181499E+03
   725   0.188659E+04   0.312896E+02  -0.121080E+03   0.480786E+06   0.181937E+03
   726   0.189435E+04   0.310929E+02  -0.121781E+03   0.479657E+06   0.182365E+03
   727   0.190210E+04   0.308907E+02  -0.122461E+03   0.478533E+06   0.182780E+03
   728   0.190991E+04   0.306837E+02  -0.123105E+03   0.477412E+06   0.183184E+03
   729   0.191779E+04   0.304741E+02  -0.123720E+03   0.476294E+06   0.183576E+03
   730   0.192566E+04   0.302612E+02  -0.124300E+03   0.475181E+06   0.183955E+03
   731   0.193375E+04   0.300435E+02  -0.124844E+03   0.474071E+06   0.184323E+03
   732   0.194175E+04   0.298248E+02  -0.125353E+03   0.472966E+06   0.184678E+03
   733   0.194989E+04   0.296012E+02  -0.125840E+03   0.471863E+06   0.185021E+03
   734   0.195802E+04   0.293750E+02  -0.126278E+03   0.470765E+06   0.185352E+03
   735   0.196621E+04   0.291448E+02  -0.126702E+03   0.469670E+06   0.185670E+03
   736   0.197433E+04   0.289120E+02  -0.127075E+03   0.468579E+06   0.185976E+03
   737   0.198258E+04   0.286774E+02  -0.127428E+03   0.467492E+06   0.186268E+03
   738   0.199075E+04   0.284401E+02  -0.127731E+03   0.466408E+06   0.186548E+03
   739   0.199898E+04   0.281996E+02  -0.128005E+03   0.465328E+06   0.186815E+03
   740   0.200721E+04   0.279564E+02  -0.128252E+03   0.464251E+06   0.187069E+03
   741   0.201550E+04   0.277099E+02  -0.128463E+03   0.463178E+06   0.187310E+03
   742   0.202379E+04   0.274637E+02  -0.128632E+03   0.462109E+06   0.187538E+03
   743   0.203207E+04   0.272157E+02  -0.128773E+03   0.461043E+06   0.187752E+03
   744   0.204041E+04   0.269644E+02  -0.128872E+03   0.459980E+06   0.187954E+03
   745   0.204868E+04   0.267111E+02  -0.128950E+03   0.458921E+06   0.188141E+03
   746   0.205686E+04   0.264568E+02  -0.128970E+03   0.457866E+06   0.188315E+03
   747   0.206503E+04   0.261998E+02  -0.128971E+03   0.456814E+06   0.188475E+03
   748   0.207327E+04   0.259424E+02  -0.128937E+03   0.455765E+06   0.188622E+03
   749   0.208151E+04   0.256817E+02  -0.128875E+03   0.454720E+06   0.188754E+03
   750   0.208966E+04   0.254213E+02  -0.128770E+03   0.453679E+06   0.188873E+03
   751   0.209781E+04   0.251590E+02  -0.128631E+03   0.452640E+06   0.188977E+03
   752   0.210595E+04   0.248970E+02  -0.128450E+03   0.451605E+06   0.189068E+03
   753   0.211401E+04   0.246324E+02  -0.128241E+03   0.450574E+06   0.189144E+03
   754   0.212199E+04   0.243681E+02  -0.127990E+03   0.449545E+06   0.189207E+03
   755   0.213004E+04   0.241026E+02  -0.127711E+03   0.448521E+06   0.189256E+03
   756   0.213786E+04   0.238367E+02  -0.127398E+03   0.447499E+06   0.189292E+03
   757   0.214582E+04   0.235711E+02  -0.127042E+03   0.446481E+06   0.189315E+03
   758   0.215356E+04   0.233042E+02  -0.126652E+03   0.445466E+06   0.189324E+03
   759   0.216136E+04   0.230369E+02  -0.126234E+03   0.444454E+06   0.189321E+03
   760   0.216901E+04   0.227698E+02  -0.125781E+03   0.443445E+06   0.189304E+03
   761   0.217659E+04   0.225030E+02  -0.125293E+03   0.442440E+06   0.189274E+03
   762   0.218423E+04   0.222364E+02  -0.124771E+03   0.441438E+06   0.189232E+03
   763   0.219165E+04   0.219708E+02  -0.124214E+03   0.440439E+06   0.189178E+03
   764   0.219906E+04   0.217046E+02  -0.123629E+03   0.439444E+06   0.189110E+03
   765   0.220633E+04   0.214387E+02  -0.123002E+03   0.438451E+06   0.189031E+03
   766   0.221359E+04   0.211744E+02  -0.122347E+03   0.437462E+06   0.188939E+03
   767   0.222070E+04   0.209111E+02  -0.121658E+03   0.436476E+06   0.188836E+03
   768   0.222773E+04   0.206479E+02  -0.120926E+03   0.435493E+06   0.188720E+03
   769   0.223468E+04   0.203850E+02  -0.120175E+03   0.434513E+06   0.188593E+03
   770   0.224149E+04   0.201244E+02  -0.119388E+03   0.433536E+06   0.188454E+03
   771   0.224821E+04   0.198647E+02  -0.118567E+03   0.432563E+06   0.188303E+03
   772   0.225479E+04   0.196066E+02  -0.117704E+03   0.431592E+06   0.188141E+03
   773   0.226129E+04   0.193502E+02  -0.116820E+03   0.430625E+06   0.187968E+03
   774   0.226765E+04   0.190953E+02  -0.115909E+03   0.429660E+06   0.187783E+03
   775   0.227400E+04   0.188421E+02  -0.114964E+03   0.428699E+06   0.187588E+03
   776   0.228005E+04   0.185912E+02  -0.113990E+03   0.427741E+06   0.187381E+03
   777   0.228603E+04   0.183419E+02  -0.112982E+03   0.426785E+06   0.187164E+03
   778   0.229209E+04   0.180949E+02  -0.111940E+03   0.425833E+06   0.186937E+03
   779   0.229777E+04   0.178502E+02  -0.110877E+03   0.424884E+06   0.186698E+03
   780   0.230338E+04   0.176063E+02  -0.109779E+03   0.423937E+06   0.186450E+03
   781   0.230892E+04   0.173669E+02  -0.108661E+03   0.422994E+06   0.186191E+03
   782   0.231423E+04   0.171291E+02  -0.107524E+03   0.422054E+06   0.185922E+03
   783   0.231947E+04   0.168942E+02  -0.106344E+03   0.421116E+06   0.185643E+03
   784   0.232456E+04   0.166624E+02  -0.105137E+03   0.420181E+06   0.185354E+03
   785   0.232944E+04   0.164328E+02  -0.103910E+03   0.419250E+06   0.185055E+03
   786   0.233424E+04   0.162062E+02  -0.102633E+03   0.418321E+06   0.184747E+03
   787   0.233881E+04   0.159833E+02  -0.101343E+03   0.417395E+06   0.184429E+03
   788   0.234325E+04   0.157626E+02  -0.100034E+03   0.416472E+06   0.184102E+03
   789   0.234753E+04   0.155442E+02  -0.987043E+02   0.415551E+06   0.183765E+03
   790   0.235175E+04   0.153316E+02  -0.973400E+02   0.414634E+06   0.183420E+03
   791   0.235575E+04   0.151213E+02  -0.959484E+02   0.413719E+06   0.183065E+03
   792   0.235960E+04   0.149154E+02  -0.945442E+02   0.412808E+06   0.182702E+03
   793   0.236323E+04   0.147138E+02  -0.931052E+02   0.411898E+06   0.182330E+03
   794   0.236664E+04   0.145159E+02  -0.916537E+02   0.410992E+06   0.181949E+03
   795   0.236991E+04   0.143209E+02  -0.901747E+02   0.410089E+06   0.181560E+03
   796   0.237318E+04   0.141311E+02  -0.886833E+02   0.409188E+06   0.181163E+03
   797   0.237609E+04   0.139441E+02  -0.871644E+02   0.408290E+06   0.180757E+03
   798   0.237885E+04   0.137622E+02  -0.856330E+02   0.407395E+06   0.180344E+03
   799   0.238146E+04   0.135846E+02  -0.840816E+02   0.406502E+06   0.179922E+03
   800   0.238394E+04   0.134106E+02  -0.825103E+02   0.405612E+06   0.179492E+03
   801   0.238620E+04   0.132417E+02  -0.809264E+02   0.404725E+06   0.179055E+03
   802   0.238816E+04   0.130772E+02  -0.793077E+02   0.403840E+06   0.178610E+03
   803   0.239013E+04   0.129161E+02  -0.776912E+02   0.402958E+06   0.178158E+03
   804   0.239182E+04   0.127609E+02  -0.760472E+02   0.402079E+06   0.177698E+03
   805   0.239343E+04   0.126100E+02  -0.743905E+02   0.401202E+06   0.177231E+03
   806   0.239475E+04   0.124634E+02  -0.727211E+02   0.400328E+06   0.176756E+03
   807   0.239585E+04   0.123225E+02  -0.710390E+02   0.399456E+06   0.176274E+03
   808   0.239674E+04   0.121867E+02  -0.693366E+02   0.398588E+06   0.175785E+03
   809   0.239756E+04   0.120558E+02  -0.676288E+02   0.397721E+06   0.175288E+03
   810   0.239809E+04   0.119300E+02  -0.659007E+02   0.396858E+06   0.174784E+03
   811   0.239841E+04   0.118092E+02  -0.641604E+02   0.395996E+06   0.174274E+03
   812   0.239858E+04   0.116948E+02  -0.624124E+02   0.395138E+06   0.173756E+03
   813   0.239854E+04   0.115840E+02  -0.606558E+02   0.394282E+06   0.173232E+03
   814   0.239843E+04   0.114796E+02  -0.588884E+02   0.393428E+06   0.172700E+03
   815   0.239803E+04   0.113802E+02  -0.571125E+02   0.392577E+06   0.172162E+03
   816   0.239734E+04   0.112865E+02  -0.553278E+02   0.391729E+06   0.171617E+03
   817   0.239651E+04   0.111977E+02  -0.535353E+02   0.390883E+06   0.171065E+03
   818   0.239562E+04   0.111154E+02  -0.517354E+02   0.390039E+06   0.170507E+03
   819   0.239443E+04   0.110380E+02  -0.499291E+02   0.389198E+06   0.169942E+03
   820   0.239310E+04   0.109663E+02  -0.481162E+02   0.388360E+06   0.169371E+03
   821   0.239149E+04   0.108995E+02  -0.462996E+02   0.387524E+06   0.168793E+03
   822   0.238973E+04   0.108399E+02  -0.444779E+02   0.386690E+06   0.168209E+03
   823   0.238777E+04   0.107851E+02  -0.426517E+02   0.385859E+06   0.167618E+03
   824   0.238551E+04   0.107368E+02  -0.408218E+02   0.385030E+06   0.167022E+03
   825   0.238318E+04   0.106934E+02  -0.389903E+02   0.384204E+06   0.166419E+03
   826   0.238057E+04   0.106571E+02  -0.371565E+02   0.383380E+06   0.165810E+03
   827   0.237775E+04   0.106256E+02  -0.353225E+02   0.382558E+06   0.165195E+03
   828   0.237486E+04   0.106006E+02  -0.334875E+02   0.381739E+06   0.164574E+03
   829   0.237168E+04   0.105819E+02  -0.316531E+02   0.380922E+06   0.163947E+03
   830   0.236836E+04   0.105688E+02  -0.298214E+02   0.380108E+06   0.163315E+03
   831   0.236483E+04   0.105613E+02  -0.279909E+02   0.379296E+06   0.162676E+03
   832   0.236109E+04   0.105594E+02  -0.261630E+02   0.378486E+06   0.162032E+03
   833   0.235720E+04   0.105638E+02  -0.243384E+02   0.377679E+06   0.161382E+03
   834   0.235303E+04   0.105738E+02  -0.225171E+02   0.376874E+06   0.160727E+03
   835   0.234880E+04   0.105908E+02  -0.207006E+02   0.376071E+06   0.160066E+03
   836   0.234420E+04   0.106127E+02  -0.188887E+02   0.375271E+06   0.159400E+03
   837   0.233954E+04   0.106409E+02  -0.170830E+02   0.374473E+06   0.158728E+03
   838   0.233467E+04   0.106753E+02  -0.152835E+02   0.373677E+06   0.158051E+03
   839   0.232952E+04   0.107153E+02  -0.134900E+02   0.372883E+06   0.157368E+03
   840   0.232429E+04   0.107623E+02  -0.117047E+02   0.372092E+06   0.156681E+03
   841   0.231886E+04   0.108142E+02  -0.992919E+01   0.371303E+06   0.155988E+03
   842   0.231321E+04   0.108715E+02  -0.816037E+01   0.370516E+06   0.155290E+03
   843   0.230743E+04   0.109351E+02  -0.640415E+01   0.369732E+06   0.154588E+03
   844   0.230136E+04   0.110049E+02  -0.465679E+01   0.368949E+06   0.153880E+03
   845   0.229523E+04   0.110795E+02  -0.292122E+01   0.368169E+06   0.153167E+03
   846   0.228896E+04   0.111618E+02  -0.119791E+01   0.367391E+06   0.152450E+03
   847   0.228256E+04   0.112481E+02   0.513459E+00   0.366616E+06   0.151727E+03
   848   0.227594E+04   0.113407E+02   0.221100E+01   0.365842E+06   0.151000E+03
   849   0.226904E+04   0.114387E+02   0.389537E+01   0.365071E+06   0.150269E+03
   850   0.226215E+04   0.115429E+02   0.556550E+01   0.364301E+06   0.149533E+03
   851   0.225498E+04   0.116526E+02   0.722082E+01   0.363534E+06   0.148792E+03
   852   0.224767E+04   0.117684E+02   0.886099E+01   0.362769E+06   0.148047E+03
   853   0.224022E+04   0.118890E+02   0.104853E+02   0.362007E+06   0.147298E+03
   854   0.223256E+04   0.120158E+02   0.120924E+02   0.361246E+06   0.146544E+03
   855   0.222469E+04   0.121481E+02   0.136832E+02   0.360487E+06   0.145786E+03
   856   0.221684E+04   0.122844E+02   0.152561E+02   0.359731E+06   0.145024E+03
   857   0.220869E+04   0.124268E+02   0.168102E+02   0.358977E+06   0.144258E+03
   858   0.220041E+04   0.125762E+02   0.183456E+02   0.358224E+06   0.143488E+03
   859   0.219200E+04   0.127281E+02   0.198631E+02   0.357474E+06   0.142714E+03
   860   0.218352E+04   0.128863E+02   0.213598E+02   0.356726E+06   0.141936E+03
   861   0.217482E+04   0.130499E+02   0.228357E+02   0.355980E+06   0.141155E+03
   862   0.216599E+04   0.132182E+02   0.242916E+02   0.355236E+06   0.140370E+03
   863   0.215703E+04   0.133921E+02   0.257253E+02   0.354494E+06   0.139581E+03
   864   0.214792E+04   0.135699E+02   0.271376E+02   0.353754E+06   0.138788E+03
   865   0.213853E+04   0.137532E+02   0.285263E+02   0.353017E+06   0.137993E+03
   866   0.212938E+04   0.139413E+02   0.298922E+02   0.352281E+06   0.137194E+03
   867   0.211986E+04   0.141348E+02   0.312346E+02   0.351547E+06   0.136391E+03
   868   0.211028E+04   0.143323E+02   0.325535E+02   0.350815E+06   0.135586E+03
   869   0.210056E+04   0.145346E+02   0.338482E+02   0.350086E+06   0.134777E+03
   870   0.209070E+04   0.147409E+02   0.351182E+02   0.349358E+06   0.133965E+03
   871   0.208078E+04   0.149520E+02   0.363625E+02   0.348632E+06   0.133150E+03
