#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1212   0.883750E+03   0.120883E+02   0.643581E-06   0.120883E+02   0.196786E+02  -0.214526E-06   0.643581E-06  -0.214526E-06   0.382036E-08
  1213   0.879062E+03   0.120507E+02   0.649559E-06   0.120507E+02   0.198849E+02  -0.217882E-06   0.649559E-06  -0.217882E-06   0.381382E-08
  1214   0.874461E+03   0.119939E+02   0.655330E-06   0.119939E+02   0.200925E+02  -0.221201E-06   0.655330E-06  -0.221201E-06   0.380730E-08
  1215   0.869875E+03   0.119189E+02   0.660895E-06   0.119189E+02   0.202991E+02  -0.224483E-06   0.660895E-06  -0.224483E-06   0.380079E-08
  1216   0.865303E+03   0.118257E+02   0.666255E-06   0.118257E+02   0.205063E+02  -0.227727E-06   0.666255E-06  -0.227727E-06   0.379430E-08
  1217   0.860596E+03   0.117150E+02   0.671413E-06   0.117150E+02   0.207133E+02  -0.230933E-06   0.671413E-06  -0.230933E-06   0.378783E-08
  1218   0.856051E+03   0.115855E+02   0.676370E-06   0.115855E+02   0.209210E+02  -0.234100E-06   0.676370E-06  -0.234100E-06   0.378137E-08
  1219   0.851444E+03   0.114395E+02   0.681128E-06   0.114395E+02   0.211269E+02  -0.237228E-06   0.681128E-06  -0.237228E-06   0.377492E-08
  1220   0.846925E+03   0.112748E+02   0.685688E-06   0.112748E+02   0.213328E+02  -0.240315E-06   0.685688E-06  -0.240315E-06   0.376848E-08
  1221   0.842419E+03   0.110929E+02   0.690053E-06   0.110929E+02   0.215377E+02  -0.243362E-06   0.690053E-06  -0.243362E-06   0.376207E-08
  1222   0.837925E+03   0.108925E+02   0.694223E-06   0.108925E+02   0.217433E+02  -0.246368E-06   0.694223E-06  -0.246368E-06   0.375566E-08
  1223   0.833444E+03   0.106765E+02   0.698202E-06   0.106765E+02   0.219480E+02  -0.249332E-06   0.698202E-06  -0.249332E-06   0.374927E-08
  1224   0.828975E+03   0.104414E+02   0.701990E-06   0.104414E+02   0.221504E+02  -0.252254E-06   0.701990E-06  -0.252254E-06   0.374290E-08
  1225   0.824593E+03   0.101894E+02   0.705590E-06   0.101894E+02   0.223534E+02  -0.255132E-06   0.705590E-06  -0.255132E-06   0.373653E-08
  1226   0.820222E+03   0.992130E+01   0.709002E-06   0.992130E+01   0.225548E+02  -0.257968E-06   0.709002E-06  -0.257968E-06   0.373019E-08
  1227   0.815938E+03   0.963573E+01   0.712229E-06   0.963573E+01   0.227554E+02  -0.260760E-06   0.712229E-06  -0.260760E-06   0.372385E-08
  1228   0.811591E+03   0.933423E+01   0.715273E-06   0.933423E+01   0.229551E+02  -0.263507E-06   0.715273E-06  -0.263507E-06   0.371754E-08
  1229   0.807329E+03   0.901537E+01   0.718135E-06   0.901537E+01   0.231533E+02  -0.266209E-06   0.718135E-06  -0.266209E-06   0.371123E-08
  1230   0.802930E+03   0.868145E+01   0.720818E-06   0.868145E+01   0.233500E+02  -0.268865E-06   0.720818E-06  -0.268865E-06   0.370494E-08
  1231   0.798691E+03   0.833106E+01   0.723322E-06   0.833106E+01   0.235458E+02  -0.271475E-06   0.723322E-06  -0.271475E-06   0.369866E-08
  1232   0.794462E+03   0.796575E+01   0.725649E-06   0.796575E+01   0.237394E+02  -0.274038E-06   0.725649E-06  -0.274038E-06   0.369240E-08
  1233   0.790393E+03   0.758335E+01   0.727802E-06   0.758335E+01   0.239329E+02  -0.276555E-06   0.727802E-06  -0.276555E-06   0.368615E-08
  1234   0.786259E+03   0.718690E+01   0.729782E-06   0.718690E+01   0.241235E+02  -0.279023E-06   0.729782E-06  -0.279023E-06   0.367991E-08
  1235   0.782433E+03   0.677499E+01   0.731590E-06   0.677499E+01   0.243132E+02  -0.281442E-06   0.731590E-06  -0.281442E-06   0.367369E-08
  1236   0.778469E+03   0.634842E+01   0.733229E-06   0.634842E+01   0.245000E+02  -0.283813E-06   0.733229E-06  -0.283813E-06   0.366749E-08
  1237   0.774514E+03   0.590652E+01   0.734701E-06   0.590652E+01   0.246853E+02  -0.286134E-06   0.734701E-06  -0.286134E-06   0.366129E-08
  1238   0.770644E+03   0.545010E+01   0.736006E-06   0.545010E+01   0.248691E+02  -0.288406E-06   0.736006E-06  -0.288406E-06   0.365511E-08
  1239   0.766782E+03   0.497922E+01   0.737147E-06   0.497922E+01   0.250500E+02  -0.290626E-06   0.737147E-06  -0.290626E-06   0.364894E-08
  1240   0.762931E+03   0.449545E+01   0.738126E-06   0.449545E+01   0.252293E+02  -0.292795E-06   0.738126E-06  -0.292795E-06   0.364279E-08
  1241   0.759236E+03   0.399735E+01   0.738943E-06   0.399735E+01   0.254058E+02  -0.294912E-06   0.738943E-06  -0.294912E-06   0.363665E-08
  1242   0.755477E+03   0.348723E+01   0.739602E-06   0.348723E+01   0.255815E+02  -0.296977E-06   0.739602E-06  -0.296977E-06   0.363052E-08
  1243   0.751801E+03   0.296196E+01   0.740104E-06   0.296196E+01   0.257528E+02  -0.298989E-06   0.740104E-06  -0.298989E-06   0.362441E-08
  1244   0.748207E+03   0.242538E+01   0.740450E-06   0.242538E+01   0.259234E+02  -0.300948E-06   0.740450E-06  -0.300948E-06   0.361831E-08
  1245   0.744696E+03   0.187595E+01   0.740642E-06   0.187595E+01   0.260911E+02  -0.302852E-06   0.740642E-06  -0.302852E-06   0.361223E-08
  1246   0.741193E+03   0.131543E+01   0.740682E-06   0.131543E+01   0.262551E+02  -0.304702E-06   0.740682E-06  -0.304702E-06   0.360615E-08
  1247   0.737699E+03   0.742325E+00   0.740572E-06   0.742325E+00   0.264170E+02  -0.306497E-06   0.740572E-06  -0.306497E-06   0.360009E-08
  1248   0.734286E+03   0.157376E+00   0.740313E-06   0.157376E+00   0.265760E+02  -0.308236E-06   0.740313E-06  -0.308236E-06   0.359405E-08
  1249   0.730955E+03  -0.438460E+00   0.739907E-06  -0.438460E+00   0.267336E+02  -0.309919E-06   0.739907E-06  -0.309919E-06   0.358801E-08
  1250   0.727706E+03  -0.104526E+01   0.739357E-06  -0.104526E+01   0.268869E+02  -0.311545E-06   0.739357E-06  -0.311545E-06   0.358199E-08
  1251   0.724465E+03  -0.166283E+01   0.738664E-06  -0.166283E+01   0.270365E+02  -0.313113E-06   0.738664E-06  -0.313113E-06   0.357599E-08
  1252   0.721378E+03  -0.229093E+01   0.737837E-06  -0.229093E+01   0.271848E+02  -0.314625E-06   0.737837E-06  -0.314625E-06   0.356999E-08
  1253   0.718225E+03  -0.292890E+01   0.736884E-06  -0.292890E+01   0.273288E+02  -0.316081E-06   0.736884E-06  -0.316081E-06   0.356401E-08
  1254   0.715151E+03  -0.357665E+01   0.735814E-06  -0.357665E+01   0.274692E+02  -0.317481E-06   0.735814E-06  -0.317481E-06   0.355805E-08
  1255   0.712158E+03  -0.423405E+01   0.734637E-06  -0.423405E+01   0.276076E+02  -0.318826E-06   0.734637E-06  -0.318826E-06   0.355209E-08
  1256   0.709320E+03  -0.490047E+01   0.733361E-06  -0.490047E+01   0.277417E+02  -0.320117E-06   0.733361E-06  -0.320117E-06   0.354615E-08
  1257   0.706487E+03  -0.557588E+01   0.731996E-06  -0.557588E+01   0.278730E+02  -0.321354E-06   0.731996E-06  -0.321354E-06   0.354022E-08
  1258   0.703659E+03  -0.625985E+01   0.730549E-06  -0.625985E+01   0.280002E+02  -0.322538E-06   0.730549E-06  -0.322538E-06   0.353430E-08
  1259   0.700910E+03  -0.695213E+01   0.729030E-06  -0.695213E+01   0.281246E+02  -0.323669E-06   0.729030E-06  -0.323669E-06   0.352840E-08
  1260   0.698240E+03  -0.765233E+01   0.727448E-06  -0.765233E+01   0.282449E+02  -0.324749E-06   0.727448E-06  -0.324749E-06   0.352251E-08
  1261   0.695648E+03  -0.836025E+01   0.725811E-06  -0.836025E+01   0.283625E+02  -0.325777E-06   0.725811E-06  -0.325777E-06   0.351663E-08
  1262   0.693135E+03  -0.907536E+01   0.724130E-06  -0.907536E+01   0.284767E+02  -0.326755E-06   0.724130E-06  -0.326755E-06   0.351077E-08
  1263   0.690700E+03  -0.979767E+01   0.722411E-06  -0.979767E+01   0.285867E+02  -0.327683E-06   0.722411E-06  -0.327683E-06   0.350491E-08
  1264   0.688268E+03  -0.105269E+02   0.720665E-06  -0.105269E+02   0.286935E+02  -0.328561E-06   0.720665E-06  -0.328561E-06   0.349907E-08
  1265   0.685987E+03  -0.112625E+02   0.718901E-06  -0.112625E+02   0.287961E+02  -0.329391E-06   0.718901E-06  -0.329391E-06   0.349325E-08
  1266   0.683709E+03  -0.120040E+02   0.717126E-06  -0.120040E+02   0.288954E+02  -0.330172E-06   0.717126E-06  -0.330172E-06   0.348743E-08
  1267   0.681508E+03  -0.127515E+02   0.715351E-06  -0.127515E+02   0.289899E+02  -0.330906E-06   0.715351E-06  -0.330906E-06   0.348163E-08
  1268   0.679391E+03  -0.135045E+02   0.713584E-06  -0.135045E+02   0.290826E+02  -0.331592E-06   0.713584E-06  -0.331592E-06   0.347584E-08
  1269   0.677357E+03  -0.142623E+02   0.711834E-06  -0.142623E+02   0.291691E+02  -0.332233E-06   0.711834E-06  -0.332233E-06   0.347006E-08
  1270   0.675369E+03  -0.150258E+02   0.710109E-06  -0.150258E+02   0.292524E+02  -0.332827E-06   0.710109E-06  -0.332827E-06   0.346430E-08
  1271   0.673464E+03  -0.157932E+02   0.708419E-06  -0.157932E+02   0.293324E+02  -0.333377E-06   0.708419E-06  -0.333377E-06   0.345855E-08
  1272   0.671612E+03  -0.165647E+02   0.706773E-06  -0.165647E+02   0.294085E+02  -0.333882E-06   0.706773E-06  -0.333882E-06   0.345281E-08
  1273   0.669813E+03  -0.173402E+02   0.705180E-06  -0.173402E+02   0.294799E+02  -0.334343E-06   0.705180E-06  -0.334343E-06   0.344708E-08
  1274   0.668096E+03  -0.181189E+02   0.703647E-06  -0.181189E+02   0.295466E+02  -0.334761E-06   0.703647E-06  -0.334761E-06   0.344136E-08
  1275   0.666445E+03  -0.189002E+02   0.702185E-06  -0.189002E+02   0.296102E+02  -0.335136E-06   0.702185E-06  -0.335136E-06   0.343566E-08
  1276   0.664853E+03  -0.196848E+02   0.700803E-06  -0.196848E+02   0.296699E+02  -0.335469E-06   0.700803E-06  -0.335469E-06   0.342997E-08
  1277   0.663336E+03  -0.204711E+02   0.699508E-06  -0.204711E+02   0.297258E+02  -0.335761E-06   0.699508E-06  -0.335761E-06   0.342429E-08
  1278   0.661884E+03  -0.212600E+02   0.698311E-06  -0.212600E+02   0.297771E+02  -0.336012E-06   0.698311E-06  -0.336012E-06   0.341862E-08
  1279   0.660505E+03  -0.220499E+02   0.697219E-06  -0.220499E+02   0.298238E+02  -0.336223E-06   0.697219E-06  -0.336223E-06   0.341297E-08
  1280   0.659199E+03  -0.228424E+02   0.696243E-06  -0.228424E+02   0.298675E+02  -0.336394E-06   0.696243E-06  -0.336394E-06   0.340732E-08
  1281   0.657957E+03  -0.236344E+02   0.695390E-06  -0.236344E+02   0.299067E+02  -0.336527E-06   0.695390E-06  -0.336527E-06   0.340169E-08
  1282   0.656788E+03  -0.244275E+02   0.694670E-06  -0.244275E+02   0.299414E+02  -0.336620E-06   0.694670E-06  -0.336620E-06   0.339607E-08
  1283   0.655684E+03  -0.252209E+02   0.694091E-06  -0.252209E+02   0.299723E+02  -0.336677E-06   0.694091E-06  -0.336677E-06   0.339047E-08
  1284   0.654651E+03  -0.260146E+02   0.693663E-06  -0.260146E+02   0.299988E+02  -0.336696E-06   0.693663E-06  -0.336696E-06   0.338487E-08
  1285   0.653674E+03  -0.268071E+02   0.693394E-06  -0.268071E+02   0.300215E+02  -0.336678E-06   0.693394E-06  -0.336678E-06   0.337929E-08
  1286   0.652768E+03  -0.275992E+02   0.693293E-06  -0.275992E+02   0.300391E+02  -0.336625E-06   0.693293E-06  -0.336625E-06   0.337372E-08
  1287   0.651933E+03  -0.283894E+02   0.693370E-06  -0.283894E+02   0.300531E+02  -0.336536E-06   0.693370E-06  -0.336536E-06   0.336816E-08
  1288   0.651168E+03  -0.291791E+02   0.693632E-06  -0.291791E+02   0.300626E+02  -0.336413E-06   0.693632E-06  -0.336413E-06   0.336261E-08
  1289   0.650465E+03  -0.299654E+02   0.694090E-06  -0.299654E+02   0.300686E+02  -0.336256E-06   0.694090E-06  -0.336256E-06   0.335707E-08
  1290   0.649825E+03  -0.307506E+02   0.694751E-06  -0.307506E+02   0.300694E+02  -0.336065E-06   0.694751E-06  -0.336065E-06   0.335155E-08
  1291   0.649255E+03  -0.315331E+02   0.695626E-06  -0.315331E+02   0.300667E+02  -0.335841E-06   0.695626E-06  -0.335841E-06   0.334603E-08
  1292   0.648746E+03  -0.323130E+02   0.696722E-06  -0.323130E+02   0.300581E+02  -0.335586E-06   0.696722E-06  -0.335586E-06   0.334053E-08
  1293   0.648298E+03  -0.330902E+02   0.698048E-06  -0.330902E+02   0.300475E+02  -0.335298E-06   0.698048E-06  -0.335298E-06   0.333504E-08
  1294   0.647926E+03  -0.338611E+02   0.699614E-06  -0.338611E+02   0.300319E+02  -0.334980E-06   0.699614E-06  -0.334980E-06   0.332956E-08
  1295   0.647608E+03  -0.346300E+02   0.701428E-06  -0.346300E+02   0.300121E+02  -0.334631E-06   0.701428E-06  -0.334631E-06   0.332410E-08
  1296   0.647350E+03  -0.353926E+02   0.703500E-06  -0.353926E+02   0.299887E+02  -0.334253E-06   0.703500E-06  -0.334253E-06   0.331864E-08
  1297   0.647159E+03  -0.361517E+02   0.705838E-06  -0.361517E+02   0.299611E+02  -0.333845E-06   0.705838E-06  -0.333845E-06   0.331320E-08
  1298   0.647029E+03  -0.369053E+02   0.708451E-06  -0.369053E+02   0.299294E+02  -0.333409E-06   0.708451E-06  -0.333409E-06   0.330776E-08
  1299   0.646950E+03  -0.376540E+02   0.711348E-06  -0.376540E+02   0.298935E+02  -0.332946E-06   0.711348E-06  -0.332946E-06   0.330234E-08
  1300   0.646946E+03  -0.383963E+02   0.714538E-06  -0.383963E+02   0.298526E+02  -0.332454E-06   0.714538E-06  -0.332454E-06   0.329693E-08
  1301   0.647000E+03  -0.391323E+02   0.718025E-06  -0.391323E+02   0.298091E+02  -0.331936E-06   0.718025E-06  -0.331936E-06   0.329153E-08
  1302   0.647106E+03  -0.398612E+02   0.721798E-06  -0.398612E+02   0.297608E+02  -0.331392E-06   0.721798E-06  -0.331392E-06   0.328614E-08
  1303   0.647271E+03  -0.405846E+02   0.725838E-06  -0.405846E+02   0.297083E+02  -0.330820E-06   0.725838E-06  -0.330820E-06   0.328077E-08
  1304   0.647494E+03  -0.413004E+02   0.730131E-06  -0.413004E+02   0.296525E+02  -0.330221E-06   0.730131E-06  -0.330221E-06   0.327540E-08
  1305   0.647775E+03  -0.420101E+02   0.734659E-06  -0.420101E+02   0.295919E+02  -0.329596E-06   0.734659E-06  -0.329596E-06   0.327005E-08
  1306   0.648100E+03  -0.427107E+02   0.739405E-06  -0.427107E+02   0.295286E+02  -0.328943E-06   0.739405E-06  -0.328943E-06   0.326470E-08
  1307   0.648498E+03  -0.434032E+02   0.744353E-06  -0.434032E+02   0.294606E+02  -0.328262E-06   0.744353E-06  -0.328262E-06   0.325937E-08
  1308   0.648947E+03  -0.440897E+02   0.749486E-06  -0.440897E+02   0.293885E+02  -0.327554E-06   0.749486E-06  -0.327554E-06   0.325405E-08
  1309   0.649438E+03  -0.447658E+02   0.754787E-06  -0.447658E+02   0.293116E+02  -0.326819E-06   0.754787E-06  -0.326819E-06   0.324874E-08
  1310   0.649995E+03  -0.454347E+02   0.760240E-06  -0.454347E+02   0.292322E+02  -0.326056E-06   0.760240E-06  -0.326056E-06   0.324344E-08
  1311   0.650595E+03  -0.460942E+02   0.765828E-06  -0.460942E+02   0.291488E+02  -0.325265E-06   0.765828E-06  -0.325265E-06   0.323815E-08
  1312   0.651274E+03  -0.467442E+02   0.771534E-06  -0.467442E+02   0.290621E+02  -0.324446E-06   0.771534E-06  -0.324446E-06   0.323288E-08
  1313   0.651981E+03  -0.473857E+02   0.777342E-06  -0.473857E+02   0.289707E+02  -0.323599E-06   0.777342E-06  -0.323599E-06   0.322761E-08
  1314   0.652745E+03  -0.480164E+02   0.783235E-06  -0.480164E+02   0.288760E+02  -0.322725E-06   0.783235E-06  -0.322725E-06   0.322235E-08
  1315   0.653552E+03  -0.486379E+02   0.789196E-06  -0.486379E+02   0.287781E+02  -0.321821E-06   0.789196E-06  -0.321821E-06   0.321711E-08
  1316   0.654416E+03  -0.492488E+02   0.795209E-06  -0.492488E+02   0.286755E+02  -0.320890E-06   0.795209E-06  -0.320890E-06   0.321187E-08
  1317   0.655329E+03  -0.498498E+02   0.801256E-06  -0.498498E+02   0.285713E+02  -0.319930E-06   0.801256E-06  -0.319930E-06   0.320665E-08
  1318   0.656276E+03  -0.504396E+02   0.807322E-06  -0.504396E+02   0.284615E+02  -0.318941E-06   0.807322E-06  -0.318941E-06   0.320144E-08
  1319   0.657273E+03  -0.510197E+02   0.813389E-06  -0.510197E+02   0.283487E+02  -0.317924E-06   0.813389E-06  -0.317924E-06   0.319624E-08
  1320   0.658311E+03  -0.515879E+02   0.819442E-06  -0.515879E+02   0.282326E+02  -0.316878E-06   0.819442E-06  -0.316878E-06   0.319104E-08
  1321   0.659391E+03  -0.521459E+02   0.825462E-06  -0.521459E+02   0.281142E+02  -0.315803E-06   0.825462E-06  -0.315803E-06   0.318586E-08
  1322   0.660520E+03  -0.526913E+02   0.831434E-06  -0.526913E+02   0.279904E+02  -0.314698E-06   0.831434E-06  -0.314698E-06   0.318069E-08
  1323   0.661690E+03  -0.532250E+02   0.837341E-06  -0.532250E+02   0.278642E+02  -0.313565E-06   0.837341E-06  -0.313565E-06   0.317553E-08
  1324   0.662901E+03  -0.537479E+02   0.843166E-06  -0.537479E+02   0.277348E+02  -0.312402E-06   0.843166E-06  -0.312402E-06   0.317039E-08
  1325   0.664145E+03  -0.542577E+02   0.848892E-06  -0.542577E+02   0.276024E+02  -0.311211E-06   0.848892E-06  -0.311211E-06   0.316525E-08
  1326   0.665438E+03  -0.547561E+02   0.854503E-06  -0.547561E+02   0.274669E+02  -0.309989E-06   0.854503E-06  -0.309989E-06   0.316012E-08
  1327   0.666749E+03  -0.552422E+02   0.859982E-06  -0.552422E+02   0.273291E+02  -0.308738E-06   0.859982E-06  -0.308738E-06   0.315500E-08
  1328   0.668116E+03  -0.557140E+02   0.865313E-06  -0.557140E+02   0.271882E+02  -0.307457E-06   0.865313E-06  -0.307457E-06   0.314989E-08
  1329   0.669509E+03  -0.561745E+02   0.870478E-06  -0.561745E+02   0.270435E+02  -0.306146E-06   0.870478E-06  -0.306146E-06   0.314480E-08
  1330   0.670934E+03  -0.566216E+02   0.875462E-06  -0.566216E+02   0.268957E+02  -0.304806E-06   0.875462E-06  -0.304806E-06   0.313971E-08
  1331   0.672399E+03  -0.570552E+02   0.880247E-06  -0.570552E+02   0.267457E+02  -0.303435E-06   0.880247E-06  -0.303435E-06   0.313463E-08
  1332   0.673883E+03  -0.574762E+02   0.884816E-06  -0.574762E+02   0.265927E+02  -0.302034E-06   0.884816E-06  -0.302034E-06   0.312957E-08
  1333   0.675406E+03  -0.578824E+02   0.889154E-06  -0.578824E+02   0.264366E+02  -0.300603E-06   0.889154E-06  -0.300603E-06   0.312451E-08
  1334   0.676954E+03  -0.582762E+02   0.893243E-06  -0.582762E+02   0.262791E+02  -0.299142E-06   0.893243E-06  -0.299142E-06   0.311947E-08
  1335   0.678528E+03  -0.586560E+02   0.897066E-06  -0.586560E+02   0.261178E+02  -0.297650E-06   0.897066E-06  -0.297650E-06   0.311443E-08
  1336   0.680133E+03  -0.590206E+02   0.900608E-06  -0.590206E+02   0.259550E+02  -0.296127E-06   0.900608E-06  -0.296127E-06   0.310941E-08
  1337   0.681763E+03  -0.593720E+02   0.903850E-06  -0.593720E+02   0.257886E+02  -0.294573E-06   0.903850E-06  -0.294573E-06   0.310439E-08
  1338   0.683410E+03  -0.597090E+02   0.906778E-06  -0.597090E+02   0.256207E+02  -0.292989E-06   0.906778E-06  -0.292989E-06   0.309939E-08
  1339   0.685089E+03  -0.600324E+02   0.909373E-06  -0.600324E+02   0.254498E+02  -0.291374E-06   0.909373E-06  -0.291374E-06   0.309439E-08
  1340   0.686784E+03  -0.603421E+02   0.911620E-06  -0.603421E+02   0.252776E+02  -0.289727E-06   0.911620E-06  -0.289727E-06   0.308941E-08
  1341   0.688496E+03  -0.606361E+02   0.913501E-06  -0.606361E+02   0.251039E+02  -0.288050E-06   0.913501E-06  -0.288050E-06   0.308443E-08
  1342   0.690225E+03  -0.609159E+02   0.915000E-06  -0.609159E+02   0.249273E+02  -0.286341E-06   0.915000E-06  -0.286341E-06   0.307947E-08
  1343   0.691978E+03  -0.611808E+02   0.916100E-06  -0.611808E+02   0.247485E+02  -0.284600E-06   0.916100E-06  -0.284600E-06   0.307451E-08
  1344   0.693747E+03  -0.614308E+02   0.916785E-06  -0.614308E+02   0.245677E+02  -0.282828E-06   0.916785E-06  -0.282828E-06   0.306957E-08
  1345   0.695517E+03  -0.616653E+02   0.917037E-06  -0.616653E+02   0.243862E+02  -0.281025E-06   0.917037E-06  -0.281025E-06   0.306464E-08
  1346   0.697310E+03  -0.618866E+02   0.916841E-06  -0.618866E+02   0.242019E+02  -0.279190E-06   0.916841E-06  -0.279190E-06   0.305971E-08
  1347   0.699120E+03  -0.620918E+02   0.916179E-06  -0.620918E+02   0.240162E+02  -0.277322E-06   0.916179E-06  -0.277322E-06   0.305479E-08
  1348   0.700930E+03  -0.622816E+02   0.915036E-06  -0.622816E+02   0.238292E+02  -0.275423E-06   0.915036E-06  -0.275423E-06   0.304989E-08
  1349   0.702763E+03  -0.624562E+02   0.913393E-06  -0.624562E+02   0.236393E+02  -0.273492E-06   0.913393E-06  -0.273492E-06   0.304499E-08
  1350   0.704590E+03  -0.626155E+02   0.911234E-06  -0.626155E+02   0.234497E+02  -0.271528E-06   0.911234E-06  -0.271528E-06   0.304011E-08
  1351   0.706432E+03  -0.627598E+02   0.908553E-06  -0.627598E+02   0.232580E+02  -0.269532E-06   0.908553E-06  -0.269532E-06   0.303523E-08
  1352   0.708267E+03  -0.628882E+02   0.905379E-06  -0.628882E+02   0.230650E+02  -0.267506E-06   0.905379E-06  -0.267506E-06   0.303036E-08
  1353   0.710118E+03  -0.630015E+02   0.901751E-06  -0.630015E+02   0.228721E+02  -0.265448E-06   0.901751E-06  -0.265448E-06   0.302551E-08
  1354   0.711963E+03  -0.630999E+02   0.897709E-06  -0.630999E+02   0.226773E+02  -0.263362E-06   0.897709E-06  -0.263362E-06   0.302066E-08
  1355   0.713823E+03  -0.631827E+02   0.893292E-06  -0.631827E+02   0.224810E+02  -0.261248E-06   0.893292E-06  -0.261248E-06   0.301582E-08
  1356   0.715685E+03  -0.632514E+02   0.888538E-06  -0.632514E+02   0.222850E+02  -0.259107E-06   0.888538E-06  -0.259107E-06   0.301099E-08
  1357   0.717540E+03  -0.633031E+02   0.883489E-06  -0.633031E+02   0.220869E+02  -0.256940E-06   0.883489E-06  -0.256940E-06   0.300618E-08
  1358   0.719382E+03  -0.633378E+02   0.878182E-06  -0.633378E+02   0.218881E+02  -0.254749E-06   0.878182E-06  -0.254749E-06   0.300137E-08
  1359   0.721226E+03  -0.633594E+02   0.872658E-06  -0.633594E+02   0.216888E+02  -0.252533E-06   0.872658E-06  -0.252533E-06   0.299657E-08
  1360   0.723049E+03  -0.633641E+02   0.866955E-06  -0.633641E+02   0.214904E+02  -0.250296E-06   0.866955E-06  -0.250296E-06   0.299178E-08
  1361   0.724889E+03  -0.633544E+02   0.861112E-06  -0.633544E+02   0.212891E+02  -0.248037E-06   0.861112E-06  -0.248037E-06   0.298700E-08
  1362   0.726701E+03  -0.633279E+02   0.855170E-06  -0.633279E+02   0.210879E+02  -0.245757E-06   0.855170E-06  -0.245757E-06   0.298222E-08
  1363   0.728515E+03  -0.632885E+02   0.849167E-06  -0.632885E+02   0.208862E+02  -0.243458E-06   0.849167E-06  -0.243458E-06   0.297746E-08
  1364   0.730295E+03  -0.632318E+02   0.843142E-06  -0.632318E+02   0.206845E+02  -0.241141E-06   0.843142E-06  -0.241141E-06   0.297271E-08
  1365   0.732151E+03  -0.631594E+02   0.837136E-06  -0.631594E+02   0.204822E+02  -0.238807E-06   0.837136E-06  -0.238807E-06   0.296797E-08
  1366   0.733920E+03  -0.630734E+02   0.831186E-06  -0.630734E+02   0.202793E+02  -0.236457E-06   0.831186E-06  -0.236457E-06   0.296323E-08
  1367   0.735677E+03  -0.629718E+02   0.825333E-06  -0.629718E+02   0.200757E+02  -0.234092E-06   0.825333E-06  -0.234092E-06   0.295851E-08
  1368   0.737497E+03  -0.628547E+02   0.819616E-06  -0.628547E+02   0.198737E+02  -0.231714E-06   0.819616E-06  -0.231714E-06   0.295379E-08
  1369   0.739230E+03  -0.627220E+02   0.814074E-06  -0.627220E+02   0.196703E+02  -0.229322E-06   0.814074E-06  -0.229322E-06   0.294909E-08
  1370   0.740952E+03  -0.625753E+02   0.808746E-06  -0.625753E+02   0.194677E+02  -0.226919E-06   0.808746E-06  -0.226919E-06   0.294439E-08
  1371   0.742661E+03  -0.624133E+02   0.803672E-06  -0.624133E+02   0.192652E+02  -0.224505E-06   0.803672E-06  -0.224505E-06   0.293970E-08
  1372   0.744360E+03  -0.622367E+02   0.798891E-06  -0.622367E+02   0.190628E+02  -0.222082E-06   0.798891E-06  -0.222082E-06   0.293502E-08
  1373   0.746047E+03  -0.620455E+02   0.794442E-06  -0.620455E+02   0.188611E+02  -0.219651E-06   0.794442E-06  -0.219651E-06   0.293035E-08
  1374   0.747722E+03  -0.618391E+02   0.790365E-06  -0.618391E+02   0.186596E+02  -0.217212E-06   0.790365E-06  -0.217212E-06   0.292569E-08
  1375   0.749387E+03  -0.616191E+02   0.786699E-06  -0.616191E+02   0.184581E+02  -0.214767E-06   0.786699E-06  -0.214767E-06   0.292104E-08
  1376   0.751041E+03  -0.613840E+02   0.783482E-06  -0.613840E+02   0.182574E+02  -0.212317E-06   0.783482E-06  -0.212317E-06   0.291640E-08
  1377   0.752683E+03  -0.611353E+02   0.780755E-06  -0.611353E+02   0.180582E+02  -0.209863E-06   0.780755E-06  -0.209863E-06   0.291177E-08
  1378   0.754315E+03  -0.608724E+02   0.778557E-06  -0.608724E+02   0.178575E+02  -0.207406E-06   0.778557E-06  -0.207406E-06   0.290714E-08
  1379   0.755863E+03  -0.605954E+02   0.776927E-06  -0.605954E+02   0.176599E+02  -0.204947E-06   0.776927E-06  -0.204947E-06   0.290253E-08
  1380   0.757399E+03  -0.603050E+02   0.775904E-06  -0.603050E+02   0.174608E+02  -0.202487E-06   0.775904E-06  -0.202487E-06   0.289792E-08
  1381   0.758926E+03  -0.599998E+02   0.775528E-06  -0.599998E+02   0.172640E+02  -0.200028E-06   0.775528E-06  -0.200028E-06   0.289332E-08
  1382   0.760293E+03  -0.596806E+02   0.775838E-06  -0.596806E+02   0.170679E+02  -0.197571E-06   0.775838E-06  -0.197571E-06   0.288874E-08
  1383   0.761800E+03  -0.593491E+02   0.776873E-06  -0.593491E+02   0.168726E+02  -0.195115E-06   0.776873E-06  -0.195115E-06   0.288416E-08
  1384   0.763147E+03  -0.590036E+02   0.778672E-06  -0.590036E+02   0.166787E+02  -0.192664E-06   0.778672E-06  -0.192664E-06   0.287959E-08
  1385   0.764485E+03  -0.586452E+02   0.781276E-06  -0.586452E+02   0.164856E+02  -0.190217E-06   0.781276E-06  -0.190217E-06   0.287502E-08
  1386   0.765814E+03  -0.582737E+02   0.784722E-06  -0.582737E+02   0.162940E+02  -0.187776E-06   0.784722E-06  -0.187776E-06   0.287047E-08
