#    L    TT             EE             BB             TE          
   785    0.23200E+04    0.16011E+02    0.80058E-01   -0.94590E+02
   786    0.23238E+04    0.15811E+02    0.80172E-01   -0.93268E+02
   787    0.23273E+04    0.15616E+02    0.80287E-01   -0.91938E+02
   788    0.23306E+04    0.15423E+02    0.80400E-01   -0.90591E+02
   789    0.23338E+04    0.15232E+02    0.80514E-01   -0.89228E+02
   790    0.23370E+04    0.15048E+02    0.80626E-01   -0.87834E+02
   791    0.23399E+04    0.14866E+02    0.80739E-01   -0.86417E+02
   792    0.23426E+04    0.14689E+02    0.80850E-01   -0.84990E+02
   793    0.23452E+04    0.14517E+02    0.80961E-01   -0.83533E+02
   794    0.23475E+04    0.14348E+02    0.81072E-01   -0.82067E+02
   795    0.23497E+04    0.14183E+02    0.81181E-01   -0.80578E+02
   796    0.23519E+04    0.14023E+02    0.81290E-01   -0.79080E+02
   797    0.23537E+04    0.13866E+02    0.81399E-01   -0.77559E+02
   798    0.23554E+04    0.13714E+02    0.81506E-01   -0.76029E+02
   799    0.23569E+04    0.13567E+02    0.81613E-01   -0.74483E+02
   800    0.23583E+04    0.13424E+02    0.81719E-01   -0.72921E+02
   801    0.23595E+04    0.13286E+02    0.81824E-01   -0.71351E+02
   802    0.23603E+04    0.13152E+02    0.81928E-01   -0.69751E+02
   803    0.23612E+04    0.13022E+02    0.82032E-01   -0.68156E+02
   804    0.23618E+04    0.12898E+02    0.82134E-01   -0.66538E+02
   805    0.23624E+04    0.12779E+02    0.82236E-01   -0.64912E+02
   806    0.23626E+04    0.12664E+02    0.82336E-01   -0.63276E+02
   807    0.23627E+04    0.12554E+02    0.82436E-01   -0.61632E+02
   808    0.23625E+04    0.12450E+02    0.82535E-01   -0.59972E+02
   809    0.23623E+04    0.12351E+02    0.82632E-01   -0.58310E+02
   810    0.23618E+04    0.12257E+02    0.82729E-01   -0.56631E+02
   811    0.23610E+04    0.12168E+02    0.82824E-01   -0.54944E+02
   812    0.23602E+04    0.12085E+02    0.82919E-01   -0.53254E+02
   813    0.23591E+04    0.12006E+02    0.83012E-01   -0.51558E+02
   814    0.23580E+04    0.11933E+02    0.83104E-01   -0.49856E+02
   815    0.23566E+04    0.11865E+02    0.83195E-01   -0.48149E+02
   816    0.23549E+04    0.11803E+02    0.83285E-01   -0.46436E+02
   817    0.23531E+04    0.11745E+02    0.83374E-01   -0.44720E+02
   818    0.23512E+04    0.11694E+02    0.83462E-01   -0.42999E+02
   819    0.23490E+04    0.11648E+02    0.83548E-01   -0.41276E+02
   820    0.23468E+04    0.11607E+02    0.83633E-01   -0.39550E+02
   821    0.23442E+04    0.11571E+02    0.83717E-01   -0.37824E+02
   822    0.23415E+04    0.11542E+02    0.83799E-01   -0.36096E+02
   823    0.23386E+04    0.11518E+02    0.83881E-01   -0.34367E+02
   824    0.23354E+04    0.11499E+02    0.83961E-01   -0.32637E+02
   825    0.23322E+04    0.11486E+02    0.84039E-01   -0.30910E+02
   826    0.23287E+04    0.11479E+02    0.84117E-01   -0.29183E+02
   827    0.23250E+04    0.11477E+02    0.84193E-01   -0.27460E+02
   828    0.23213E+04    0.11481E+02    0.84268E-01   -0.25739E+02
   829    0.23173E+04    0.11491E+02    0.84341E-01   -0.24022E+02
   830    0.23131E+04    0.11507E+02    0.84413E-01   -0.22310E+02
   831    0.23088E+04    0.11527E+02    0.84483E-01   -0.20603E+02
   832    0.23042E+04    0.11553E+02    0.84553E-01   -0.18901E+02
   833    0.22995E+04    0.11585E+02    0.84620E-01   -0.17206E+02
   834    0.22946E+04    0.11622E+02    0.84687E-01   -0.15518E+02
   835    0.22896E+04    0.11666E+02    0.84751E-01   -0.13837E+02
   836    0.22843E+04    0.11714E+02    0.84815E-01   -0.12163E+02
   837    0.22789E+04    0.11768E+02    0.84877E-01   -0.10499E+02
   838    0.22733E+04    0.11828E+02    0.84937E-01   -0.88435E+01
   839    0.22675E+04    0.11893E+02    0.84996E-01   -0.71970E+01
   840    0.22616E+04    0.11965E+02    0.85054E-01   -0.55616E+01
   841    0.22555E+04    0.12041E+02    0.85110E-01   -0.39386E+01
   842    0.22492E+04    0.12122E+02    0.85164E-01   -0.23250E+01
   843    0.22429E+04    0.12208E+02    0.85217E-01   -0.72663E+00
   844    0.22362E+04    0.12301E+02    0.85269E-01    0.86025E+00
   845    0.22295E+04    0.12397E+02    0.85319E-01    0.24328E+01
   846    0.22227E+04    0.12501E+02    0.85367E-01    0.39905E+01
   847    0.22157E+04    0.12609E+02    0.85414E-01    0.55338E+01
   848    0.22086E+04    0.12722E+02    0.85459E-01    0.70609E+01
   849    0.22012E+04    0.12840E+02    0.85503E-01    0.85723E+01
   850    0.21938E+04    0.12963E+02    0.85545E-01    0.10067E+02
   851    0.21862E+04    0.13092E+02    0.85586E-01    0.11545E+02
   852    0.21785E+04    0.13226E+02    0.85625E-01    0.13005E+02
   853    0.21706E+04    0.13364E+02    0.85663E-01    0.14448E+02
   854    0.21626E+04    0.13508E+02    0.85699E-01    0.15871E+02
   855    0.21543E+04    0.13656E+02    0.85733E-01    0.17276E+02
   856    0.21461E+04    0.13808E+02    0.85766E-01    0.18661E+02
   857    0.21377E+04    0.13966E+02    0.85797E-01    0.20026E+02
   858    0.21291E+04    0.14130E+02    0.85826E-01    0.21370E+02
   859    0.21204E+04    0.14296E+02    0.85854E-01    0.22695E+02
   860    0.21117E+04    0.14467E+02    0.85881E-01    0.23998E+02
   861    0.21027E+04    0.14643E+02    0.85906E-01    0.25278E+02
   862    0.20937E+04    0.14823E+02    0.85929E-01    0.26537E+02
   863    0.20845E+04    0.15008E+02    0.85950E-01    0.27773E+02
   864    0.20752E+04    0.15196E+02    0.85971E-01    0.28987E+02
   865    0.20657E+04    0.15389E+02    0.85989E-01    0.30176E+02
   866    0.20564E+04    0.15587E+02    0.86006E-01    0.31341E+02
   867    0.20468E+04    0.15788E+02    0.86022E-01    0.32482E+02
   868    0.20371E+04    0.15994E+02    0.86035E-01    0.33599E+02
   869    0.20273E+04    0.16203E+02    0.86048E-01    0.34691E+02
   870    0.20174E+04    0.16415E+02    0.86059E-01    0.35758E+02
   871    0.20075E+04    0.16632E+02    0.86068E-01    0.36799E+02
   872    0.19974E+04    0.16852E+02    0.86076E-01    0.37815E+02
   873    0.19873E+04    0.17076E+02    0.86082E-01    0.38805E+02
   874    0.19771E+04    0.17304E+02    0.86087E-01    0.39767E+02
   875    0.19667E+04    0.17534E+02    0.86090E-01    0.40704E+02
   876    0.19563E+04    0.17768E+02    0.86092E-01    0.41614E+02
   877    0.19459E+04    0.18005E+02    0.86092E-01    0.42496E+02
   878    0.19353E+04    0.18244E+02    0.86091E-01    0.43351E+02
   879    0.19247E+04    0.18488E+02    0.86088E-01    0.44179E+02
   880    0.19141E+04    0.18734E+02    0.86084E-01    0.44979E+02
   881    0.19034E+04    0.18982E+02    0.86079E-01    0.45750E+02
   882    0.18926E+04    0.19233E+02    0.86072E-01    0.46492E+02
   883    0.18818E+04    0.19487E+02    0.86064E-01    0.47205E+02
   884    0.18709E+04    0.19742E+02    0.86055E-01    0.47891E+02
   885    0.18599E+04    0.20001E+02    0.86044E-01    0.48547E+02
   886    0.18489E+04    0.20262E+02    0.86032E-01    0.49174E+02
   887    0.18379E+04    0.20524E+02    0.86019E-01    0.49771E+02
   888    0.18269E+04    0.20789E+02    0.86004E-01    0.50339E+02
   889    0.18156E+04    0.21055E+02    0.85988E-01    0.50877E+02
   890    0.18045E+04    0.21324E+02    0.85971E-01    0.51384E+02
   891    0.17934E+04    0.21594E+02    0.85953E-01    0.51863E+02
   892    0.17822E+04    0.21865E+02    0.85933E-01    0.52312E+02
   893    0.17709E+04    0.22138E+02    0.85912E-01    0.52731E+02
   894    0.17598E+04    0.22412E+02    0.85891E-01    0.53120E+02
   895    0.17485E+04    0.22687E+02    0.85868E-01    0.53480E+02
   896    0.17372E+04    0.22963E+02    0.85844E-01    0.53809E+02
   897    0.17259E+04    0.23241E+02    0.85818E-01    0.54109E+02
   898    0.17147E+04    0.23519E+02    0.85792E-01    0.54378E+02
   899    0.17034E+04    0.23798E+02    0.85765E-01    0.54618E+02
   900    0.16921E+04    0.24077E+02    0.85736E-01    0.54828E+02
   901    0.16809E+04    0.24357E+02    0.85707E-01    0.55007E+02
   902    0.16697E+04    0.24636E+02    0.85677E-01    0.55157E+02
   903    0.16583E+04    0.24917E+02    0.85645E-01    0.55277E+02
   904    0.16472E+04    0.25196E+02    0.85613E-01    0.55366E+02
   905    0.16359E+04    0.25477E+02    0.85580E-01    0.55426E+02
   906    0.16247E+04    0.25757E+02    0.85546E-01    0.55455E+02
   907    0.16136E+04    0.26037E+02    0.85511E-01    0.55455E+02
   908    0.16026E+04    0.26316E+02    0.85476E-01    0.55425E+02
   909    0.15915E+04    0.26595E+02    0.85439E-01    0.55365E+02
   910    0.15803E+04    0.26875E+02    0.85402E-01    0.55276E+02
   911    0.15693E+04    0.27152E+02    0.85364E-01    0.55157E+02
   912    0.15583E+04    0.27429E+02    0.85325E-01    0.55010E+02
   913    0.15471E+04    0.27705E+02    0.85285E-01    0.54832E+02
   914    0.15362E+04    0.27980E+02    0.85245E-01    0.54627E+02
   915    0.15253E+04    0.28254E+02    0.85204E-01    0.54394E+02
   916    0.15145E+04    0.28527E+02    0.85162E-01    0.54131E+02
   917    0.15036E+04    0.28799E+02    0.85120E-01    0.53841E+02
   918    0.14929E+04    0.29069E+02    0.85077E-01    0.53521E+02
   919    0.14823E+04    0.29338E+02    0.85034E-01    0.53175E+02
   920    0.14716E+04    0.29605E+02    0.84990E-01    0.52800E+02
   921    0.14611E+04    0.29870E+02    0.84945E-01    0.52397E+02
   922    0.14506E+04    0.30134E+02    0.84900E-01    0.51968E+02
   923    0.14401E+04    0.30395E+02    0.84855E-01    0.51512E+02
   924    0.14297E+04    0.30655E+02    0.84809E-01    0.51029E+02
   925    0.14195E+04    0.30912E+02    0.84763E-01    0.50520E+02
   926    0.14092E+04    0.31167E+02    0.84716E-01    0.49986E+02
   927    0.13991E+04    0.31420E+02    0.84669E-01    0.49425E+02
   928    0.13891E+04    0.31670E+02    0.84621E-01    0.48839E+02
   929    0.13791E+04    0.31918E+02    0.84573E-01    0.48228E+02
   930    0.13692E+04    0.32162E+02    0.84525E-01    0.47592E+02
   931    0.13593E+04    0.32405E+02    0.84477E-01    0.46933E+02
   932    0.13496E+04    0.32644E+02    0.84428E-01    0.46249E+02
   933    0.13400E+04    0.32880E+02    0.84379E-01    0.45542E+02
   934    0.13305E+04    0.33114E+02    0.84330E-01    0.44813E+02
   935    0.13210E+04    0.33344E+02    0.84281E-01    0.44060E+02
   936    0.13117E+04    0.33571E+02    0.84231E-01    0.43285E+02
   937    0.13024E+04    0.33794E+02    0.84182E-01    0.42488E+02
   938    0.12933E+04    0.34015E+02    0.84132E-01    0.41670E+02
   939    0.12843E+04    0.34231E+02    0.84082E-01    0.40830E+02
   940    0.12753E+04    0.34444E+02    0.84033E-01    0.39970E+02
   941    0.12665E+04    0.34653E+02    0.83983E-01    0.39089E+02
   942    0.12577E+04    0.34859E+02    0.83933E-01    0.38188E+02
   943    0.12492E+04    0.35060E+02    0.83883E-01    0.37269E+02
   944    0.12407E+04    0.35257E+02    0.83833E-01    0.36330E+02
   945    0.12324E+04    0.35450E+02    0.83784E-01    0.35373E+02
   946    0.12241E+04    0.35639E+02    0.83734E-01    0.34398E+02
   947    0.12160E+04    0.35824E+02    0.83685E-01    0.33406E+02
   948    0.12078E+04    0.36006E+02    0.83636E-01    0.32397E+02
   949    0.12000E+04    0.36181E+02    0.83587E-01    0.31373E+02
   950    0.11922E+04    0.36353E+02    0.83538E-01    0.30331E+02
   951    0.11845E+04    0.36521E+02    0.83489E-01    0.29275E+02
   952    0.11770E+04    0.36685E+02    0.83441E-01    0.28205E+02
   953    0.11696E+04    0.36842E+02    0.83393E-01    0.27120E+02
   954    0.11623E+04    0.36996E+02    0.83345E-01    0.26021E+02
   955    0.11551E+04    0.37145E+02    0.83298E-01    0.24908E+02
   956    0.11480E+04    0.37289E+02    0.83251E-01    0.23782E+02
   957    0.11412E+04    0.37427E+02    0.83204E-01    0.22644E+02
   958    0.11343E+04    0.37561E+02    0.83158E-01    0.21493E+02
   959    0.11278E+04    0.37690E+02    0.83112E-01    0.20330E+02
   960    0.11213E+04    0.37814E+02    0.83067E-01    0.19158E+02
   961    0.11148E+04    0.37933E+02    0.83022E-01    0.17973E+02
   962    0.11086E+04    0.38047E+02    0.82978E-01    0.16780E+02
   963    0.11025E+04    0.38156E+02    0.82934E-01    0.15576E+02
   964    0.10966E+04    0.38260E+02    0.82891E-01    0.14364E+02
   965    0.10907E+04    0.38358E+02    0.82848E-01    0.13144E+02
   966    0.10850E+04    0.38452E+02    0.82806E-01    0.11915E+02
   967    0.10794E+04    0.38541E+02    0.82764E-01    0.10679E+02
   968    0.10739E+04    0.38623E+02    0.82723E-01    0.94351E+01
   969    0.10687E+04    0.38700E+02    0.82683E-01    0.81860E+01
   970    0.10635E+04    0.38772E+02    0.82643E-01    0.69297E+01
   971    0.10585E+04    0.38839E+02    0.82604E-01    0.56683E+01
   972    0.10535E+04    0.38900E+02    0.82566E-01    0.44025E+01
   973    0.10487E+04    0.38955E+02    0.82528E-01    0.31314E+01
   974    0.10441E+04    0.39006E+02    0.82492E-01    0.18559E+01
   975    0.10397E+04    0.39051E+02    0.82455E-01    0.57797E+00
   976    0.10354E+04    0.39089E+02    0.82420E-01   -0.70316E+00
   977    0.10312E+04    0.39123E+02    0.82385E-01   -0.19861E+01
   978    0.10270E+04    0.39152E+02    0.82352E-01   -0.32710E+01
   979    0.10232E+04    0.39175E+02    0.82319E-01   -0.45566E+01
   980    0.10194E+04    0.39193E+02    0.82286E-01   -0.58432E+01
   981    0.10157E+04    0.39203E+02    0.82255E-01   -0.71301E+01
   982    0.10121E+04    0.39210E+02    0.82224E-01   -0.84163E+01
   983    0.10088E+04    0.39212E+02    0.82194E-01   -0.97018E+01
   984    0.10055E+04    0.39205E+02    0.82165E-01   -0.10986E+02
   985    0.10024E+04    0.39195E+02    0.82137E-01   -0.12268E+02
   986    0.99938E+03    0.39180E+02    0.82110E-01   -0.13548E+02
   987    0.99647E+03    0.39158E+02    0.82084E-01   -0.14825E+02
   988    0.99376E+03    0.39133E+02    0.82058E-01   -0.16099E+02
   989    0.99118E+03    0.39100E+02    0.82033E-01   -0.17368E+02
   990    0.98872E+03    0.39066E+02    0.82010E-01   -0.18633E+02
   991    0.98639E+03    0.39023E+02    0.81987E-01   -0.19893E+02
   992    0.98419E+03    0.38975E+02    0.81965E-01   -0.21147E+02
   993    0.98203E+03    0.38921E+02    0.81944E-01   -0.22396E+02
   994    0.98007E+03    0.38864E+02    0.81924E-01   -0.23637E+02
   995    0.97831E+03    0.38800E+02    0.81904E-01   -0.24872E+02
   996    0.97660E+03    0.38730E+02    0.81886E-01   -0.26099E+02
   997    0.97501E+03    0.38657E+02    0.81869E-01   -0.27318E+02
   998    0.97355E+03    0.38577E+02    0.81852E-01   -0.28528E+02
   999    0.97220E+03    0.38493E+02    0.81837E-01   -0.29729E+02
  1000    0.97098E+03    0.38404E+02    0.81822E-01   -0.30921E+02
  1001    0.96988E+03    0.38309E+02    0.81809E-01   -0.32102E+02
  1002    0.96883E+03    0.38209E+02    0.81796E-01   -0.33272E+02
  1003    0.96797E+03    0.38105E+02    0.81784E-01   -0.34433E+02
  1004    0.96723E+03    0.37996E+02    0.81773E-01   -0.35581E+02
  1005    0.96669E+03    0.37882E+02    0.81763E-01   -0.36717E+02
  1006    0.96620E+03    0.37762E+02    0.81755E-01   -0.37841E+02
  1007    0.96575E+03    0.37638E+02    0.81747E-01   -0.38952E+02
  1008    0.96520E+03    0.37509E+02    0.81739E-01   -0.40051E+02
  1009    0.96499E+03    0.37375E+02    0.81733E-01   -0.41136E+02
  1010    0.96491E+03    0.37237E+02    0.81728E-01   -0.42207E+02
  1011    0.96487E+03    0.37095E+02    0.81724E-01   -0.43264E+02
  1012    0.96496E+03    0.36948E+02    0.81721E-01   -0.44308E+02
  1013    0.96516E+03    0.36798E+02    0.81718E-01   -0.45336E+02
  1014    0.96549E+03    0.36642E+02    0.81717E-01   -0.46350E+02
  1015    0.96579E+03    0.36483E+02    0.81717E-01   -0.47348E+02
  1016    0.96628E+03    0.36319E+02    0.81717E-01   -0.48331E+02
  1017    0.96690E+03    0.36151E+02    0.81718E-01   -0.49298E+02
  1018    0.96756E+03    0.35978E+02    0.81721E-01   -0.50248E+02
  1019    0.96827E+03    0.35803E+02    0.81724E-01   -0.51182E+02
  1020    0.96917E+03    0.35622E+02    0.81728E-01   -0.52100E+02
  1021    0.97013E+03    0.35437E+02    0.81733E-01   -0.53001E+02
  1022    0.97113E+03    0.35249E+02    0.81739E-01   -0.53884E+02
  1023    0.97225E+03    0.35057E+02    0.81746E-01   -0.54747E+02
  1024    0.97342E+03    0.34860E+02    0.81754E-01   -0.55594E+02
  1025    0.97463E+03    0.34662E+02    0.81762E-01   -0.56419E+02
  1026    0.97619E+03    0.34458E+02    0.81772E-01   -0.57228E+02
  1027    0.97758E+03    0.34254E+02    0.81782E-01   -0.58017E+02
  1028    0.97901E+03    0.34045E+02    0.81793E-01   -0.58787E+02
  1029    0.98056E+03    0.33832E+02    0.81805E-01   -0.59538E+02
  1030    0.98216E+03    0.33617E+02    0.81818E-01   -0.60269E+02
  1031    0.98367E+03    0.33399E+02    0.81832E-01   -0.60979E+02
  1032    0.98544E+03    0.33176E+02    0.81846E-01   -0.61673E+02
  1033    0.98718E+03    0.32951E+02    0.81862E-01   -0.62346E+02
  1034    0.98912E+03    0.32725E+02    0.81878E-01   -0.62997E+02
  1035    0.99104E+03    0.32495E+02    0.81895E-01   -0.63629E+02
  1036    0.99300E+03    0.32262E+02    0.81912E-01   -0.64241E+02
  1037    0.99502E+03    0.32027E+02    0.81931E-01   -0.64833E+02
  1038    0.99715E+03    0.31791E+02    0.81950E-01   -0.65403E+02
  1039    0.99933E+03    0.31551E+02    0.81970E-01   -0.65950E+02
  1040    0.10014E+04    0.31309E+02    0.81990E-01   -0.66478E+02
  1041    0.10037E+04    0.31066E+02    0.82012E-01   -0.66981E+02
  1042    0.10060E+04    0.30820E+02    0.82034E-01   -0.67466E+02
  1043    0.10083E+04    0.30573E+02    0.82056E-01   -0.67926E+02
  1044    0.10107E+04    0.30323E+02    0.82079E-01   -0.68367E+02
  1045    0.10130E+04    0.30073E+02    0.82103E-01   -0.68788E+02
  1046    0.10155E+04    0.29821E+02    0.82128E-01   -0.69181E+02
  1047    0.10180E+04    0.29566E+02    0.82153E-01   -0.69563E+02
  1048    0.10204E+04    0.29311E+02    0.82178E-01   -0.69918E+02
  1049    0.10229E+04    0.29055E+02    0.82204E-01   -0.70245E+02
  1050    0.10254E+04    0.28798E+02    0.82231E-01   -0.70554E+02
  1051    0.10279E+04    0.28539E+02    0.82258E-01   -0.70843E+02
  1052    0.10305E+04    0.28279E+02    0.82286E-01   -0.71106E+02
  1053    0.10330E+04    0.28019E+02    0.82314E-01   -0.71350E+02
  1054    0.10356E+04    0.27758E+02    0.82343E-01   -0.71575E+02
  1055    0.10381E+04    0.27497E+02    0.82372E-01   -0.71774E+02
  1056    0.10407E+04    0.27235E+02    0.82401E-01   -0.71953E+02
  1057    0.10434E+04    0.26973E+02    0.82431E-01   -0.72107E+02
  1058    0.10461E+04    0.26711E+02    0.82461E-01   -0.72242E+02
  1059    0.10488E+04    0.26448E+02    0.82492E-01   -0.72352E+02
  1060    0.10514E+04    0.26185E+02    0.82523E-01   -0.72442E+02
  1061    0.10541E+04    0.25922E+02    0.82554E-01   -0.72507E+02
  1062    0.10568E+04    0.25660E+02    0.82585E-01   -0.72554E+02
  1063    0.10593E+04    0.25397E+02    0.82617E-01   -0.72575E+02
  1064    0.10619E+04    0.25135E+02    0.82649E-01   -0.72585E+02
  1065    0.10646E+04    0.24872E+02    0.82681E-01   -0.72570E+02
  1066    0.10671E+04    0.24611E+02    0.82714E-01   -0.72529E+02
  1067    0.10698E+04    0.24350E+02    0.82746E-01   -0.72463E+02
  1068    0.10724E+04    0.24090E+02    0.82779E-01   -0.72379E+02
  1069    0.10749E+04    0.23831E+02    0.82812E-01   -0.72285E+02
  1070    0.10776E+04    0.23571E+02    0.82845E-01   -0.72165E+02
  1071    0.10800E+04    0.23314E+02    0.82878E-01   -0.72021E+02
  1072    0.10826E+04    0.23057E+02    0.82911E-01   -0.71851E+02
  1073    0.10852E+04    0.22802E+02    0.82944E-01   -0.71664E+02
  1074    0.10876E+04    0.22548E+02    0.82977E-01   -0.71459E+02
  1075    0.10901E+04    0.22294E+02    0.83011E-01   -0.71237E+02
  1076    0.10925E+04    0.22042E+02    0.83044E-01   -0.70990E+02
  1077    0.10949E+04    0.21792E+02    0.83077E-01   -0.70733E+02
  1078    0.10972E+04    0.21544E+02    0.83110E-01   -0.70436E+02
  1079    0.10995E+04    0.21297E+02    0.83143E-01   -0.70137E+02
  1080    0.11019E+04    0.21051E+02    0.83176E-01   -0.69821E+02
  1081    0.11041E+04    0.20809E+02    0.83209E-01   -0.69481E+02
  1082    0.11063E+04    0.20568E+02    0.83242E-01   -0.69123E+02
  1083    0.11085E+04    0.20328E+02    0.83274E-01   -0.68748E+02
  1084    0.11107E+04    0.20091E+02    0.83306E-01   -0.68356E+02
  1085    0.11128E+04    0.19856E+02    0.83339E-01   -0.67940E+02
  1086    0.11149E+04    0.19624E+02    0.83371E-01   -0.67522E+02
  1087    0.11169E+04    0.19395E+02    0.83402E-01   -0.67065E+02
  1088    0.11188E+04    0.19166E+02    0.83434E-01   -0.66606E+02
  1089    0.11207E+04    0.18941E+02    0.83465E-01   -0.66123E+02
  1090    0.11226E+04    0.18719E+02    0.83496E-01   -0.65637E+02
  1091    0.11244E+04    0.18498E+02    0.83526E-01   -0.65121E+02
  1092    0.11263E+04    0.18281E+02    0.83556E-01   -0.64595E+02
  1093    0.11279E+04    0.18067E+02    0.83586E-01   -0.64052E+02
  1094    0.11295E+04    0.17855E+02    0.83616E-01   -0.63501E+02
  1095    0.11312E+04    0.17649E+02    0.83645E-01   -0.62940E+02
  1096    0.11327E+04    0.17443E+02    0.83674E-01   -0.62355E+02
  1097    0.11341E+04    0.17241E+02    0.83702E-01   -0.61754E+02
  1098    0.11356E+04    0.17043E+02    0.83730E-01   -0.61144E+02
  1099    0.11370E+04    0.16848E+02    0.83757E-01   -0.60525E+02
  1100    0.11383E+04    0.16657E+02    0.83784E-01   -0.59889E+02
  1101    0.11395E+04    0.16468E+02    0.83810E-01   -0.59243E+02
  1102    0.11408E+04    0.16284E+02    0.83836E-01   -0.58583E+02
  1103    0.11419E+04    0.16103E+02    0.83861E-01   -0.57912E+02
  1104    0.11430E+04    0.15927E+02    0.83886E-01   -0.57230E+02
  1105    0.11439E+04    0.15753E+02    0.83910E-01   -0.56537E+02
  1106    0.11448E+04    0.15583E+02    0.83934E-01   -0.55834E+02
  1107    0.11457E+04    0.15417E+02    0.83957E-01   -0.55120E+02
  1108    0.11465E+04    0.15255E+02    0.83979E-01   -0.54397E+02
  1109    0.11472E+04    0.15094E+02    0.84001E-01   -0.53664E+02
  1110    0.11478E+04    0.14940E+02    0.84022E-01   -0.52922E+02
  1111    0.11483E+04    0.14789E+02    0.84042E-01   -0.52171E+02
  1112    0.11489E+04    0.14643E+02    0.84062E-01   -0.51413E+02
  1113    0.11493E+04    0.14501E+02    0.84080E-01   -0.50645E+02
  1114    0.11496E+04    0.14361E+02    0.84099E-01   -0.49871E+02
  1115    0.11499E+04    0.14227E+02    0.84116E-01   -0.49090E+02
  1116    0.11502E+04    0.14097E+02    0.84133E-01   -0.48301E+02
  1117    0.11503E+04    0.13971E+02    0.84148E-01   -0.47506E+02
  1118    0.11503E+04    0.13850E+02    0.84163E-01   -0.46704E+02
  1119    0.11503E+04    0.13733E+02    0.84178E-01   -0.45897E+02
  1120    0.11503E+04    0.13620E+02    0.84191E-01   -0.45085E+02
  1121    0.11501E+04    0.13511E+02    0.84204E-01   -0.44266E+02
  1122    0.11499E+04    0.13407E+02    0.84215E-01   -0.43444E+02
  1123    0.11495E+04    0.13307E+02    0.84226E-01   -0.42617E+02
  1124    0.11492E+04    0.13211E+02    0.84236E-01   -0.41787E+02
  1125    0.11487E+04    0.13120E+02    0.84245E-01   -0.40952E+02
  1126    0.11482E+04    0.13033E+02    0.84253E-01   -0.40115E+02
  1127    0.11475E+04    0.12951E+02    0.84260E-01   -0.39275E+02
  1128    0.11469E+04    0.12873E+02    0.84267E-01   -0.38433E+02
  1129    0.11461E+04    0.12800E+02    0.84272E-01   -0.37589E+02
  1130    0.11452E+04    0.12731E+02    0.84276E-01   -0.36743E+02
  1131    0.11444E+04    0.12667E+02    0.84280E-01   -0.35897E+02
  1132    0.11434E+04    0.12607E+02    0.84282E-01   -0.35050E+02
  1133    0.11422E+04    0.12552E+02    0.84283E-01   -0.34203E+02
  1134    0.11411E+04    0.12501E+02    0.84284E-01   -0.33355E+02
  1135    0.11399E+04    0.12454E+02    0.84283E-01   -0.32508E+02
  1136    0.11386E+04    0.12413E+02    0.84282E-01   -0.31663E+02
  1137    0.11373E+04    0.12375E+02    0.84279E-01   -0.30817E+02
  1138    0.11358E+04    0.12343E+02    0.84275E-01   -0.29974E+02
  1139    0.11344E+04    0.12314E+02    0.84271E-01   -0.29133E+02
  1140    0.11328E+04    0.12290E+02    0.84265E-01   -0.28294E+02
  1141    0.11311E+04    0.12270E+02    0.84258E-01   -0.27458E+02
  1142    0.11294E+04    0.12255E+02    0.84250E-01   -0.26625E+02
  1143    0.11276E+04    0.12244E+02    0.84241E-01   -0.25797E+02
  1144    0.11257E+04    0.12237E+02    0.84231E-01   -0.24972E+02
  1145    0.11238E+04    0.12235E+02    0.84220E-01   -0.24152E+02
  1146    0.11218E+04    0.12237E+02    0.84208E-01   -0.23336E+02
  1147    0.11197E+04    0.12244E+02    0.84195E-01   -0.22526E+02
  1148    0.11175E+04    0.12255E+02    0.84181E-01   -0.21721E+02
  1149    0.11153E+04    0.12270E+02    0.84166E-01   -0.20923E+02
  1150    0.11130E+04    0.12289E+02    0.84149E-01   -0.20131E+02
  1151    0.11107E+04    0.12313E+02    0.84132E-01   -0.19345E+02
  1152    0.11083E+04    0.12340E+02    0.84113E-01   -0.18567E+02
  1153    0.11059E+04    0.12373E+02    0.84094E-01   -0.17796E+02
  1154    0.11034E+04    0.12409E+02    0.84073E-01   -0.17032E+02
  1155    0.11008E+04    0.12450E+02    0.84051E-01   -0.16276E+02
  1156    0.10981E+04    0.12494E+02    0.84029E-01   -0.15529E+02
  1157    0.10953E+04    0.12541E+02    0.84005E-01   -0.14790E+02
  1158    0.10926E+04    0.12594E+02    0.83980E-01   -0.14059E+02
  1159    0.10898E+04    0.12650E+02    0.83954E-01   -0.13338E+02
  1160    0.10869E+04    0.12710E+02    0.83927E-01   -0.12627E+02
  1161    0.10840E+04    0.12774E+02    0.83899E-01   -0.11924E+02
  1162    0.10809E+04    0.12842E+02    0.83870E-01   -0.11232E+02
  1163    0.10779E+04    0.12914E+02    0.83839E-01   -0.10550E+02
  1164    0.10748E+04    0.12990E+02    0.83808E-01   -0.98786E+01
  1165    0.10717E+04    0.13069E+02    0.83776E-01   -0.92171E+01
  1166    0.10683E+04    0.13152E+02    0.83743E-01   -0.85669E+01
  1167    0.10651E+04    0.13238E+02    0.83708E-01   -0.79280E+01
  1168    0.10618E+04    0.13328E+02    0.83673E-01   -0.72996E+01
  1169    0.10585E+04    0.13422E+02    0.83637E-01   -0.66845E+01
  1170    0.10551E+04    0.13518E+02    0.83599E-01   -0.60796E+01
  1171    0.10516E+04    0.13619E+02    0.83561E-01   -0.54878E+01
