#    L    TT             EE             BB             TE             PP             TP             EP          
  1116    0.11806E+04    0.13879E+02    0.00000E+00   -0.56473E+02    0.39644E-08   -0.66401E-07    0.23681E-06
  1117    0.11813E+04    0.13711E+02    0.00000E+00   -0.55593E+02    0.39572E-08   -0.67188E-07    0.23185E-06
  1118    0.11820E+04    0.13549E+02    0.00000E+00   -0.54701E+02    0.39499E-08   -0.67744E-07    0.22689E-06
  1119    0.11827E+04    0.13391E+02    0.00000E+00   -0.53802E+02    0.39427E-08   -0.68071E-07    0.22193E-06
  1120    0.11833E+04    0.13237E+02    0.00000E+00   -0.52894E+02    0.39356E-08   -0.68169E-07    0.21697E-06
  1121    0.11838E+04    0.13089E+02    0.00000E+00   -0.51976E+02    0.39284E-08   -0.68038E-07    0.21201E-06
  1122    0.11842E+04    0.12944E+02    0.00000E+00   -0.51052E+02    0.39213E-08   -0.67679E-07    0.20705E-06
  1123    0.11844E+04    0.12806E+02    0.00000E+00   -0.50121E+02    0.39141E-08   -0.67094E-07    0.20209E-06
  1124    0.11847E+04    0.12671E+02    0.00000E+00   -0.49183E+02    0.39070E-08   -0.66282E-07    0.19713E-06
  1125    0.11848E+04    0.12541E+02    0.00000E+00   -0.48237E+02    0.38999E-08   -0.65246E-07    0.19217E-06
  1126    0.11848E+04    0.12417E+02    0.00000E+00   -0.47286E+02    0.38929E-08   -0.63984E-07    0.18722E-06
  1127    0.11848E+04    0.12297E+02    0.00000E+00   -0.46329E+02    0.38858E-08   -0.62499E-07    0.18227E-06
  1128    0.11847E+04    0.12182E+02    0.00000E+00   -0.45368E+02    0.38788E-08   -0.60791E-07    0.17732E-06
  1129    0.11845E+04    0.12073E+02    0.00000E+00   -0.44402E+02    0.38718E-08   -0.58860E-07    0.17237E-06
  1130    0.11841E+04    0.11969E+02    0.00000E+00   -0.43431E+02    0.38647E-08   -0.56708E-07    0.16743E-06
  1131    0.11837E+04    0.11869E+02    0.00000E+00   -0.42458E+02    0.38578E-08   -0.54335E-07    0.16250E-06
  1132    0.11833E+04    0.11774E+02    0.00000E+00   -0.41480E+02    0.38508E-08   -0.51742E-07    0.15757E-06
  1133    0.11826E+04    0.11686E+02    0.00000E+00   -0.40501E+02    0.38438E-08   -0.48930E-07    0.15264E-06
  1134    0.11820E+04    0.11601E+02    0.00000E+00   -0.39518E+02    0.38369E-08   -0.45899E-07    0.14773E-06
  1135    0.11813E+04    0.11522E+02    0.00000E+00   -0.38533E+02    0.38300E-08   -0.42650E-07    0.14282E-06
  1136    0.11804E+04    0.11448E+02    0.00000E+00   -0.37548E+02    0.38231E-08   -0.39185E-07    0.13791E-06
  1137    0.11795E+04    0.11379E+02    0.00000E+00   -0.36561E+02    0.38162E-08   -0.35503E-07    0.13302E-06
  1138    0.11785E+04    0.11316E+02    0.00000E+00   -0.35574E+02    0.38093E-08   -0.31606E-07    0.12813E-06
  1139    0.11775E+04    0.11257E+02    0.00000E+00   -0.34585E+02    0.38024E-08   -0.27493E-07    0.12325E-06
  1140    0.11763E+04    0.11205E+02    0.00000E+00   -0.33598E+02    0.37956E-08   -0.23167E-07    0.11838E-06
  1141    0.11750E+04    0.11156E+02    0.00000E+00   -0.32612E+02    0.37888E-08   -0.18628E-07    0.11352E-06
  1142    0.11737E+04    0.11113E+02    0.00000E+00   -0.31626E+02    0.37820E-08   -0.13876E-07    0.10867E-06
  1143    0.11723E+04    0.11074E+02    0.00000E+00   -0.30643E+02    0.37752E-08   -0.89128E-08    0.10383E-06
  1144    0.11706E+04    0.11041E+02    0.00000E+00   -0.29662E+02    0.37684E-08   -0.37383E-08    0.99001E-07
  1145    0.11691E+04    0.11014E+02    0.00000E+00   -0.28683E+02    0.37617E-08    0.16464E-08    0.94184E-07
  1146    0.11674E+04    0.10991E+02    0.00000E+00   -0.27707E+02    0.37549E-08    0.72405E-08    0.89380E-07
  1147    0.11656E+04    0.10974E+02    0.00000E+00   -0.26735E+02    0.37482E-08    0.13043E-07    0.84587E-07
  1148    0.11637E+04    0.10961E+02    0.00000E+00   -0.25766E+02    0.37415E-08    0.19054E-07    0.79808E-07
  1149    0.11618E+04    0.10954E+02    0.00000E+00   -0.24803E+02    0.37348E-08    0.25272E-07    0.75043E-07
  1150    0.11598E+04    0.10952E+02    0.00000E+00   -0.23844E+02    0.37281E-08    0.31696E-07    0.70291E-07
  1151    0.11577E+04    0.10954E+02    0.00000E+00   -0.22890E+02    0.37214E-08    0.38325E-07    0.65554E-07
  1152    0.11554E+04    0.10962E+02    0.00000E+00   -0.21942E+02    0.37148E-08    0.45154E-07    0.60831E-07
  1153    0.11533E+04    0.10975E+02    0.00000E+00   -0.21000E+02    0.37082E-08    0.52177E-07    0.56124E-07
  1154    0.11509E+04    0.10993E+02    0.00000E+00   -0.20063E+02    0.37015E-08    0.59388E-07    0.51431E-07
  1155    0.11485E+04    0.11016E+02    0.00000E+00   -0.19134E+02    0.36949E-08    0.66781E-07    0.46754E-07
  1156    0.11460E+04    0.11043E+02    0.00000E+00   -0.18212E+02    0.36884E-08    0.74351E-07    0.42092E-07
  1157    0.11434E+04    0.11075E+02    0.00000E+00   -0.17297E+02    0.36818E-08    0.82091E-07    0.37446E-07
  1158    0.11408E+04    0.11113E+02    0.00000E+00   -0.16391E+02    0.36752E-08    0.89996E-07    0.32816E-07
  1159    0.11381E+04    0.11155E+02    0.00000E+00   -0.15492E+02    0.36687E-08    0.98060E-07    0.28202E-07
  1160    0.11352E+04    0.11202E+02    0.00000E+00   -0.14603E+02    0.36622E-08    0.10628E-06    0.23604E-07
  1161    0.11324E+04    0.11254E+02    0.00000E+00   -0.13722E+02    0.36557E-08    0.11464E-06    0.19023E-07
  1162    0.11294E+04    0.11310E+02    0.00000E+00   -0.12851E+02    0.36492E-08    0.12314E-06    0.14458E-07
  1163    0.11264E+04    0.11372E+02    0.00000E+00   -0.11990E+02    0.36427E-08    0.13178E-06    0.99108E-08
  1164    0.11234E+04    0.11438E+02    0.00000E+00   -0.11138E+02    0.36362E-08    0.14055E-06    0.53803E-08
  1165    0.11202E+04    0.11508E+02    0.00000E+00   -0.10297E+02    0.36298E-08    0.14945E-06    0.86717E-09
  1166    0.11169E+04    0.11583E+02    0.00000E+00   -0.94664E+01    0.36234E-08    0.15846E-06   -0.36285E-08
  1167    0.11137E+04    0.11662E+02    0.00000E+00   -0.86475E+01    0.36170E-08    0.16758E-06   -0.81064E-08
  1168    0.11103E+04    0.11746E+02    0.00000E+00   -0.78389E+01    0.36106E-08    0.17681E-06   -0.12566E-07
  1169    0.11070E+04    0.11835E+02    0.00000E+00   -0.70438E+01    0.36042E-08    0.18614E-06   -0.17008E-07
  1170    0.11035E+04    0.11927E+02    0.00000E+00   -0.62591E+01    0.35978E-08    0.19556E-06   -0.21432E-07
  1171    0.10999E+04    0.12024E+02    0.00000E+00   -0.54877E+01    0.35914E-08    0.20508E-06   -0.25837E-07
  1172    0.10964E+04    0.12125E+02    0.00000E+00   -0.47289E+01    0.35851E-08    0.21467E-06   -0.30223E-07
  1173    0.10927E+04    0.12230E+02    0.00000E+00   -0.39827E+01    0.35788E-08    0.22434E-06   -0.34590E-07
  1174    0.10890E+04    0.12339E+02    0.00000E+00   -0.32500E+01    0.35725E-08    0.23409E-06   -0.38939E-07
  1175    0.10852E+04    0.12452E+02    0.00000E+00   -0.25309E+01    0.35662E-08    0.24389E-06   -0.43267E-07
  1176    0.10813E+04    0.12569E+02    0.00000E+00   -0.18260E+01    0.35599E-08    0.25376E-06   -0.47577E-07
  1177    0.10775E+04    0.12690E+02    0.00000E+00   -0.11348E+01    0.35536E-08    0.26368E-06   -0.51866E-07
  1178    0.10735E+04    0.12814E+02    0.00000E+00   -0.45792E+00    0.35474E-08    0.27365E-06   -0.56136E-07
  1179    0.10696E+04    0.12944E+02    0.00000E+00    0.20435E+00    0.35411E-08    0.28366E-06   -0.60385E-07
  1180    0.10655E+04    0.13077E+02    0.00000E+00    0.85179E+00    0.35349E-08    0.29370E-06   -0.64614E-07
  1181    0.10615E+04    0.13213E+02    0.00000E+00    0.14842E+01    0.35287E-08    0.30378E-06   -0.68823E-07
  1182    0.10573E+04    0.13352E+02    0.00000E+00    0.21012E+01    0.35225E-08    0.31388E-06   -0.73010E-07
  1183    0.10531E+04    0.13495E+02    0.00000E+00    0.27027E+01    0.35163E-08    0.32400E-06   -0.77177E-07
  1184    0.10489E+04    0.13641E+02    0.00000E+00    0.32884E+01    0.35102E-08    0.33413E-06   -0.81323E-07
  1185    0.10446E+04    0.13791E+02    0.00000E+00    0.38583E+01    0.35040E-08    0.34426E-06   -0.85447E-07
  1186    0.10403E+04    0.13944E+02    0.00000E+00    0.44119E+01    0.34979E-08    0.35440E-06   -0.89549E-07
  1187    0.10360E+04    0.14100E+02    0.00000E+00    0.49491E+01    0.34918E-08    0.36453E-06   -0.93630E-07
  1188    0.10317E+04    0.14259E+02    0.00000E+00    0.54696E+01    0.34857E-08    0.37465E-06   -0.97689E-07
  1189    0.10272E+04    0.14421E+02    0.00000E+00    0.59735E+01    0.34796E-08    0.38476E-06   -0.10173E-06
  1190    0.10228E+04    0.14585E+02    0.00000E+00    0.64604E+01    0.34735E-08    0.39484E-06   -0.10574E-06
  1191    0.10183E+04    0.14753E+02    0.00000E+00    0.69303E+01    0.34674E-08    0.40489E-06   -0.10973E-06
  1192    0.10138E+04    0.14923E+02    0.00000E+00    0.73830E+01    0.34614E-08    0.41491E-06   -0.11370E-06
  1193    0.10092E+04    0.15096E+02    0.00000E+00    0.78184E+01    0.34553E-08    0.42489E-06   -0.11765E-06
  1194    0.10047E+04    0.15272E+02    0.00000E+00    0.82365E+01    0.34493E-08    0.43482E-06   -0.12157E-06
  1195    0.10001E+04    0.15449E+02    0.00000E+00    0.86370E+01    0.34433E-08    0.44470E-06   -0.12547E-06
  1196    0.99542E+03    0.15631E+02    0.00000E+00    0.90194E+01    0.34373E-08    0.45452E-06   -0.12934E-06
  1197    0.99080E+03    0.15813E+02    0.00000E+00    0.93843E+01    0.34313E-08    0.46428E-06   -0.13320E-06
  1198    0.98612E+03    0.15997E+02    0.00000E+00    0.97300E+01    0.34254E-08    0.47397E-06   -0.13702E-06
  1199    0.98144E+03    0.16184E+02    0.00000E+00    0.10059E+02    0.34194E-08    0.48358E-06   -0.14083E-06
  1200    0.97670E+03    0.16373E+02    0.00000E+00    0.10370E+02    0.34135E-08    0.49311E-06   -0.14461E-06
  1201    0.97203E+03    0.16563E+02    0.00000E+00    0.10661E+02    0.34075E-08    0.50256E-06   -0.14836E-06
  1202    0.96723E+03    0.16756E+02    0.00000E+00    0.10936E+02    0.34016E-08    0.51191E-06   -0.15209E-06
  1203    0.96250E+03    0.16950E+02    0.00000E+00    0.11191E+02    0.33957E-08    0.52117E-06   -0.15579E-06
  1204    0.95771E+03    0.17146E+02    0.00000E+00    0.11428E+02    0.33898E-08    0.53033E-06   -0.15947E-06
  1205    0.95292E+03    0.17342E+02    0.00000E+00    0.11646E+02    0.33840E-08    0.53939E-06   -0.16312E-06
  1206    0.94814E+03    0.17541E+02    0.00000E+00    0.11846E+02    0.33781E-08    0.54834E-06   -0.16674E-06
  1207    0.94344E+03    0.17741E+02    0.00000E+00    0.12026E+02    0.33723E-08    0.55718E-06   -0.17034E-06
  1208    0.93867E+03    0.17942E+02    0.00000E+00    0.12189E+02    0.33664E-08    0.56591E-06   -0.17390E-06
  1209    0.93383E+03    0.18144E+02    0.00000E+00    0.12333E+02    0.33606E-08    0.57452E-06   -0.17744E-06
  1210    0.92907E+03    0.18347E+02    0.00000E+00    0.12458E+02    0.33548E-08    0.58302E-06   -0.18094E-06
  1211    0.92425E+03    0.18552E+02    0.00000E+00    0.12564E+02    0.33490E-08    0.59138E-06   -0.18442E-06
  1212    0.91950E+03    0.18757E+02    0.00000E+00    0.12651E+02    0.33432E-08    0.59962E-06   -0.18786E-06
  1213    0.91468E+03    0.18962E+02    0.00000E+00    0.12721E+02    0.33375E-08    0.60772E-06   -0.19127E-06
  1214    0.90995E+03    0.19169E+02    0.00000E+00    0.12772E+02    0.33317E-08    0.61569E-06   -0.19465E-06
  1215    0.90521E+03    0.19376E+02    0.00000E+00    0.12803E+02    0.33260E-08    0.62352E-06   -0.19799E-06
  1216    0.90049E+03    0.19584E+02    0.00000E+00    0.12816E+02    0.33203E-08    0.63121E-06   -0.20130E-06
  1217    0.89562E+03    0.19792E+02    0.00000E+00    0.12812E+02    0.33145E-08    0.63874E-06   -0.20458E-06
  1218    0.89090E+03    0.20002E+02    0.00000E+00    0.12787E+02    0.33088E-08    0.64613E-06   -0.20782E-06
  1219    0.88611E+03    0.20210E+02    0.00000E+00    0.12746E+02    0.33031E-08    0.65336E-06   -0.21103E-06
  1220    0.88141E+03    0.20418E+02    0.00000E+00    0.12686E+02    0.32975E-08    0.66043E-06   -0.21420E-06
  1221    0.87670E+03    0.20627E+02    0.00000E+00    0.12607E+02    0.32918E-08    0.66735E-06   -0.21733E-06
  1222    0.87201E+03    0.20836E+02    0.00000E+00    0.12510E+02    0.32862E-08    0.67409E-06   -0.22042E-06
  1223    0.86731E+03    0.21045E+02    0.00000E+00    0.12396E+02    0.32805E-08    0.68066E-06   -0.22348E-06
  1224    0.86262E+03    0.21252E+02    0.00000E+00    0.12262E+02    0.32749E-08    0.68706E-06   -0.22650E-06
  1225    0.85801E+03    0.21460E+02    0.00000E+00    0.12111E+02    0.32693E-08    0.69329E-06   -0.22948E-06
  1226    0.85341E+03    0.21667E+02    0.00000E+00    0.11943E+02    0.32637E-08    0.69933E-06   -0.23242E-06
  1227    0.84888E+03    0.21874E+02    0.00000E+00    0.11756E+02    0.32581E-08    0.70518E-06   -0.23532E-06
  1228    0.84428E+03    0.22080E+02    0.00000E+00    0.11552E+02    0.32525E-08    0.71085E-06   -0.23817E-06
  1229    0.83976E+03    0.22286E+02    0.00000E+00    0.11331E+02    0.32470E-08    0.71633E-06   -0.24099E-06
  1230    0.83510E+03    0.22490E+02    0.00000E+00    0.11093E+02    0.32414E-08    0.72161E-06   -0.24376E-06
  1231    0.83059E+03    0.22694E+02    0.00000E+00    0.10837E+02    0.32359E-08    0.72668E-06   -0.24649E-06
  1232    0.82608E+03    0.22896E+02    0.00000E+00    0.10566E+02    0.32304E-08    0.73156E-06   -0.24917E-06
  1233    0.82172E+03    0.23099E+02    0.00000E+00    0.10276E+02    0.32249E-08    0.73622E-06   -0.25182E-06
  1234    0.81730E+03    0.23299E+02    0.00000E+00    0.99709E+01    0.32194E-08    0.74068E-06   -0.25441E-06
  1235    0.81317E+03    0.23498E+02    0.00000E+00    0.96493E+01    0.32139E-08    0.74492E-06   -0.25696E-06
  1236    0.80890E+03    0.23696E+02    0.00000E+00    0.93117E+01    0.32084E-08    0.74894E-06   -0.25947E-06
  1237    0.80463E+03    0.23892E+02    0.00000E+00    0.89575E+01    0.32029E-08    0.75274E-06   -0.26192E-06
  1238    0.80044E+03    0.24087E+02    0.00000E+00    0.85874E+01    0.31975E-08    0.75631E-06   -0.26434E-06
  1239    0.79625E+03    0.24279E+02    0.00000E+00    0.82014E+01    0.31921E-08    0.75965E-06   -0.26670E-06
  1240    0.79207E+03    0.24471E+02    0.00000E+00    0.78011E+01    0.31866E-08    0.76276E-06   -0.26901E-06
  1241    0.78803E+03    0.24660E+02    0.00000E+00    0.73851E+01    0.31812E-08    0.76563E-06   -0.27128E-06
  1242    0.78393E+03    0.24849E+02    0.00000E+00    0.69554E+01    0.31758E-08    0.76826E-06   -0.27349E-06
  1243    0.77990E+03    0.25034E+02    0.00000E+00    0.65091E+01    0.31704E-08    0.77064E-06   -0.27565E-06
  1244    0.77595E+03    0.25218E+02    0.00000E+00    0.60498E+01    0.31651E-08    0.77278E-06   -0.27777E-06
  1245    0.77208E+03    0.25400E+02    0.00000E+00    0.55760E+01    0.31597E-08    0.77466E-06   -0.27983E-06
  1246    0.76821E+03    0.25579E+02    0.00000E+00    0.50895E+01    0.31543E-08    0.77628E-06   -0.28184E-06
  1247    0.76434E+03    0.25756E+02    0.00000E+00    0.45886E+01    0.31490E-08    0.77765E-06   -0.28379E-06
  1248    0.76055E+03    0.25931E+02    0.00000E+00    0.40741E+01    0.31437E-08    0.77875E-06   -0.28570E-06
  1249    0.75683E+03    0.26105E+02    0.00000E+00    0.35470E+01    0.31383E-08    0.77958E-06   -0.28754E-06
  1250    0.75320E+03    0.26274E+02    0.00000E+00    0.30069E+01    0.31330E-08    0.78014E-06   -0.28934E-06
  1251    0.74956E+03    0.26441E+02    0.00000E+00    0.24542E+01    0.31277E-08    0.78043E-06   -0.29107E-06
  1252    0.74607E+03    0.26606E+02    0.00000E+00    0.18891E+01    0.31225E-08    0.78045E-06   -0.29276E-06
  1253    0.74252E+03    0.26768E+02    0.00000E+00    0.13122E+01    0.31172E-08    0.78023E-06   -0.29439E-06
  1254    0.73903E+03    0.26926E+02    0.00000E+00    0.72363E+00    0.31119E-08    0.77976E-06   -0.29596E-06
  1255    0.73563E+03    0.27083E+02    0.00000E+00    0.12346E+00    0.31067E-08    0.77907E-06   -0.29748E-06
  1256    0.73237E+03    0.27236E+02    0.00000E+00   -0.48766E+00    0.31015E-08    0.77817E-06   -0.29895E-06
  1257    0.72912E+03    0.27387E+02    0.00000E+00   -0.11097E+01    0.30962E-08    0.77707E-06   -0.30037E-06
  1258    0.72586E+03    0.27533E+02    0.00000E+00   -0.17422E+01    0.30910E-08    0.77578E-06   -0.30174E-06
  1259    0.72268E+03    0.27677E+02    0.00000E+00   -0.23850E+01    0.30858E-08    0.77431E-06   -0.30305E-06
  1260    0.71958E+03    0.27818E+02    0.00000E+00   -0.30377E+01    0.30806E-08    0.77269E-06   -0.30432E-06
  1261    0.71655E+03    0.27956E+02    0.00000E+00   -0.37000E+01    0.30754E-08    0.77091E-06   -0.30554E-06
  1262    0.71360E+03    0.28091E+02    0.00000E+00   -0.43714E+01    0.30703E-08    0.76899E-06   -0.30670E-06
  1263    0.71072E+03    0.28222E+02    0.00000E+00   -0.50520E+01    0.30651E-08    0.76695E-06   -0.30782E-06
  1264    0.70785E+03    0.28350E+02    0.00000E+00   -0.57415E+01    0.30600E-08    0.76479E-06   -0.30889E-06
  1265    0.70512E+03    0.28474E+02    0.00000E+00   -0.64394E+01    0.30548E-08    0.76254E-06   -0.30991E-06
  1266    0.70239E+03    0.28595E+02    0.00000E+00   -0.71451E+01    0.30497E-08    0.76020E-06   -0.31089E-06
  1267    0.69974E+03    0.28712E+02    0.00000E+00   -0.78587E+01    0.30446E-08    0.75778E-06   -0.31182E-06
  1268    0.69717E+03    0.28827E+02    0.00000E+00   -0.85799E+01    0.30395E-08    0.75530E-06   -0.31271E-06
  1269    0.69468E+03    0.28935E+02    0.00000E+00   -0.93079E+01    0.30344E-08    0.75276E-06   -0.31355E-06
  1270    0.69223E+03    0.29041E+02    0.00000E+00   -0.10043E+02    0.30293E-08    0.75020E-06   -0.31434E-06
  1271    0.68987E+03    0.29144E+02    0.00000E+00   -0.10785E+02    0.30243E-08    0.74760E-06   -0.31509E-06
  1272    0.68756E+03    0.29243E+02    0.00000E+00   -0.11533E+02    0.30192E-08    0.74499E-06   -0.31580E-06
  1273    0.68530E+03    0.29338E+02    0.00000E+00   -0.12286E+02    0.30142E-08    0.74239E-06   -0.31647E-06
  1274    0.68312E+03    0.29428E+02    0.00000E+00   -0.13045E+02    0.30091E-08    0.73979E-06   -0.31709E-06
  1275    0.68100E+03    0.29515E+02    0.00000E+00   -0.13808E+02    0.30041E-08    0.73722E-06   -0.31767E-06
  1276    0.67895E+03    0.29599E+02    0.00000E+00   -0.14577E+02    0.29991E-08    0.73469E-06   -0.31822E-06
  1277    0.67697E+03    0.29679E+02    0.00000E+00   -0.15350E+02    0.29941E-08    0.73220E-06   -0.31872E-06
  1278    0.67505E+03    0.29754E+02    0.00000E+00   -0.16127E+02    0.29891E-08    0.72978E-06   -0.31918E-06
  1279    0.67321E+03    0.29825E+02    0.00000E+00   -0.16907E+02    0.29841E-08    0.72743E-06   -0.31960E-06
  1280    0.67144E+03    0.29893E+02    0.00000E+00   -0.17692E+02    0.29792E-08    0.72517E-06   -0.31999E-06
  1281    0.66974E+03    0.29956E+02    0.00000E+00   -0.18478E+02    0.29742E-08    0.72301E-06   -0.32033E-06
  1282    0.66811E+03    0.30015E+02    0.00000E+00   -0.19267E+02    0.29693E-08    0.72096E-06   -0.32064E-06
  1283    0.66654E+03    0.30071E+02    0.00000E+00   -0.20059E+02    0.29643E-08    0.71904E-06   -0.32091E-06
  1284    0.66505E+03    0.30122E+02    0.00000E+00   -0.20853E+02    0.29594E-08    0.71726E-06   -0.32115E-06
  1285    0.66361E+03    0.30169E+02    0.00000E+00   -0.21648E+02    0.29545E-08    0.71562E-06   -0.32135E-06
  1286    0.66225E+03    0.30211E+02    0.00000E+00   -0.22445E+02    0.29496E-08    0.71415E-06   -0.32151E-06
  1287    0.66096E+03    0.30250E+02    0.00000E+00   -0.23242E+02    0.29447E-08    0.71285E-06   -0.32164E-06
  1288    0.65974E+03    0.30284E+02    0.00000E+00   -0.24040E+02    0.29398E-08    0.71174E-06   -0.32174E-06
  1289    0.65858E+03    0.30315E+02    0.00000E+00   -0.24837E+02    0.29349E-08    0.71082E-06   -0.32180E-06
  1290    0.65749E+03    0.30340E+02    0.00000E+00   -0.25635E+02    0.29301E-08    0.71012E-06   -0.32183E-06
  1291    0.65648E+03    0.30362E+02    0.00000E+00   -0.26433E+02    0.29252E-08    0.70965E-06   -0.32183E-06
  1292    0.65552E+03    0.30378E+02    0.00000E+00   -0.27229E+02    0.29204E-08    0.70941E-06   -0.32180E-06
  1293    0.65463E+03    0.30392E+02    0.00000E+00   -0.28026E+02    0.29155E-08    0.70942E-06   -0.32173E-06
  1294    0.65382E+03    0.30401E+02    0.00000E+00   -0.28818E+02    0.29107E-08    0.70970E-06   -0.32164E-06
  1295    0.65307E+03    0.30406E+02    0.00000E+00   -0.29610E+02    0.29059E-08    0.71025E-06   -0.32151E-06
  1296    0.65237E+03    0.30407E+02    0.00000E+00   -0.30398E+02    0.29011E-08    0.71108E-06   -0.32136E-06
  1297    0.65175E+03    0.30404E+02    0.00000E+00   -0.31184E+02    0.28963E-08    0.71222E-06   -0.32118E-06
  1298    0.65120E+03    0.30396E+02    0.00000E+00   -0.31968E+02    0.28915E-08    0.71367E-06   -0.32096E-06
  1299    0.65070E+03    0.30385E+02    0.00000E+00   -0.32748E+02    0.28867E-08    0.71544E-06   -0.32073E-06
  1300    0.65027E+03    0.30368E+02    0.00000E+00   -0.33524E+02    0.28820E-08    0.71755E-06   -0.32046E-06
  1301    0.64991E+03    0.30348E+02    0.00000E+00   -0.34296E+02    0.28772E-08    0.72001E-06   -0.32017E-06
  1302    0.64961E+03    0.30324E+02    0.00000E+00   -0.35063E+02    0.28725E-08    0.72280E-06   -0.31985E-06
  1303    0.64937E+03    0.30295E+02    0.00000E+00   -0.35827E+02    0.28678E-08    0.72590E-06   -0.31951E-06
  1304    0.64919E+03    0.30263E+02    0.00000E+00   -0.36585E+02    0.28630E-08    0.72930E-06   -0.31914E-06
  1305    0.64908E+03    0.30226E+02    0.00000E+00   -0.37338E+02    0.28583E-08    0.73298E-06   -0.31874E-06
  1306    0.64901E+03    0.30186E+02    0.00000E+00   -0.38085E+02    0.28536E-08    0.73692E-06   -0.31831E-06
  1307    0.64902E+03    0.30141E+02    0.00000E+00   -0.38825E+02    0.28489E-08    0.74111E-06   -0.31786E-06
  1308    0.64909E+03    0.30092E+02    0.00000E+00   -0.39562E+02    0.28442E-08    0.74553E-06   -0.31738E-06
  1309    0.64920E+03    0.30038E+02    0.00000E+00   -0.40290E+02    0.28396E-08    0.75015E-06   -0.31687E-06
  1310    0.64939E+03    0.29981E+02    0.00000E+00   -0.41012E+02    0.28349E-08    0.75497E-06   -0.31634E-06
  1311    0.64962E+03    0.29920E+02    0.00000E+00   -0.41727E+02    0.28303E-08    0.75996E-06   -0.31578E-06
  1312    0.64994E+03    0.29855E+02    0.00000E+00   -0.42434E+02    0.28256E-08    0.76511E-06   -0.31519E-06
  1313    0.65029E+03    0.29786E+02    0.00000E+00   -0.43134E+02    0.28210E-08    0.77040E-06   -0.31457E-06
  1314    0.65070E+03    0.29713E+02    0.00000E+00   -0.43825E+02    0.28163E-08    0.77581E-06   -0.31393E-06
  1315    0.65116E+03    0.29636E+02    0.00000E+00   -0.44509E+02    0.28117E-08    0.78133E-06   -0.31326E-06
  1316    0.65169E+03    0.29555E+02    0.00000E+00   -0.45184E+02    0.28071E-08    0.78694E-06   -0.31256E-06
  1317    0.65227E+03    0.29472E+02    0.00000E+00   -0.45850E+02    0.28025E-08    0.79261E-06   -0.31183E-06
  1318    0.65289E+03    0.29383E+02    0.00000E+00   -0.46507E+02    0.27979E-08    0.79834E-06   -0.31107E-06
  1319    0.65356E+03    0.29291E+02    0.00000E+00   -0.47155E+02    0.27934E-08    0.80410E-06   -0.31029E-06
  1320    0.65428E+03    0.29195E+02    0.00000E+00   -0.47793E+02    0.27888E-08    0.80989E-06   -0.30947E-06
  1321    0.65505E+03    0.29097E+02    0.00000E+00   -0.48422E+02    0.27842E-08    0.81567E-06   -0.30863E-06
  1322    0.65588E+03    0.28993E+02    0.00000E+00   -0.49041E+02    0.27797E-08    0.82143E-06   -0.30776E-06
  1323    0.65675E+03    0.28886E+02    0.00000E+00   -0.49648E+02    0.27752E-08    0.82716E-06   -0.30686E-06
  1324    0.65767E+03    0.28776E+02    0.00000E+00   -0.50247E+02    0.27706E-08    0.83284E-06   -0.30593E-06
  1325    0.65863E+03    0.28662E+02    0.00000E+00   -0.50833E+02    0.27661E-08    0.83845E-06   -0.30497E-06
  1326    0.65964E+03    0.28545E+02    0.00000E+00   -0.51409E+02    0.27616E-08    0.84397E-06   -0.30398E-06
  1327    0.66068E+03    0.28426E+02    0.00000E+00   -0.51975E+02    0.27571E-08    0.84938E-06   -0.30297E-06
  1328    0.66179E+03    0.28303E+02    0.00000E+00   -0.52527E+02    0.27526E-08    0.85468E-06   -0.30192E-06
  1329    0.66292E+03    0.28176E+02    0.00000E+00   -0.53069E+02    0.27481E-08    0.85983E-06   -0.30085E-06
  1330    0.66409E+03    0.28045E+02    0.00000E+00   -0.53599E+02    0.27437E-08    0.86483E-06   -0.29974E-06
  1331    0.66532E+03    0.27912E+02    0.00000E+00   -0.54116E+02    0.27392E-08    0.86965E-06   -0.29861E-06
  1332    0.66656E+03    0.27775E+02    0.00000E+00   -0.54622E+02    0.27347E-08    0.87428E-06   -0.29744E-06
  1333    0.66786E+03    0.27636E+02    0.00000E+00   -0.55114E+02    0.27303E-08    0.87870E-06   -0.29625E-06
  1334    0.66918E+03    0.27494E+02    0.00000E+00   -0.55595E+02    0.27258E-08    0.88290E-06   -0.29502E-06
  1335    0.67054E+03    0.27348E+02    0.00000E+00   -0.56063E+02    0.27214E-08    0.88685E-06   -0.29377E-06
  1336    0.67194E+03    0.27200E+02    0.00000E+00   -0.56516E+02    0.27170E-08    0.89054E-06   -0.29248E-06
  1337    0.67337E+03    0.27048E+02    0.00000E+00   -0.56957E+02    0.27126E-08    0.89394E-06   -0.29117E-06
  1338    0.67482E+03    0.26895E+02    0.00000E+00   -0.57385E+02    0.27082E-08    0.89706E-06   -0.28982E-06
  1339    0.67632E+03    0.26738E+02    0.00000E+00   -0.57799E+02    0.27038E-08    0.89985E-06   -0.28844E-06
  1340    0.67784E+03    0.26579E+02    0.00000E+00   -0.58201E+02    0.26994E-08    0.90232E-06   -0.28704E-06
  1341    0.67938E+03    0.26418E+02    0.00000E+00   -0.58588E+02    0.26950E-08    0.90443E-06   -0.28560E-06
