#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1231    0.83059E+03    0.10837E+02    0.58918E-09    0.10837E+02    0.22694E+02   -0.20007E-09    0.58918E-09   -0.20007E-09    0.21337E-14
  1232    0.82608E+03    0.10566E+02    0.59266E-09    0.10566E+02    0.22896E+02   -0.20209E-09    0.59266E-09   -0.20209E-09    0.21266E-14
  1233    0.82172E+03    0.10276E+02    0.59597E-09    0.10276E+02    0.23099E+02   -0.20407E-09    0.59597E-09   -0.20407E-09    0.21195E-14
  1234    0.81730E+03    0.99709E+01    0.59910E-09    0.99709E+01    0.23299E+02   -0.20601E-09    0.59910E-09   -0.20601E-09    0.21124E-14
  1235    0.81317E+03    0.96493E+01    0.60207E-09    0.96493E+01    0.23498E+02   -0.20791E-09    0.60207E-09   -0.20791E-09    0.21054E-14
  1236    0.80890E+03    0.93117E+01    0.60485E-09    0.93117E+01    0.23696E+02   -0.20977E-09    0.60485E-09   -0.20977E-09    0.20985E-14
  1237    0.80463E+03    0.89575E+01    0.60746E-09    0.89575E+01    0.23892E+02   -0.21159E-09    0.60746E-09   -0.21159E-09    0.20915E-14
  1238    0.80044E+03    0.85874E+01    0.60988E-09    0.85874E+01    0.24087E+02   -0.21337E-09    0.60988E-09   -0.21337E-09    0.20846E-14
  1239    0.79625E+03    0.82014E+01    0.61212E-09    0.82014E+01    0.24279E+02   -0.21511E-09    0.61212E-09   -0.21511E-09    0.20777E-14
  1240    0.79207E+03    0.78011E+01    0.61417E-09    0.78011E+01    0.24471E+02   -0.21680E-09    0.61417E-09   -0.21680E-09    0.20708E-14
  1241    0.78803E+03    0.73851E+01    0.61603E-09    0.73851E+01    0.24660E+02   -0.21846E-09    0.61603E-09   -0.21846E-09    0.20640E-14
  1242    0.78393E+03    0.69554E+01    0.61770E-09    0.69554E+01    0.24849E+02   -0.22007E-09    0.61770E-09   -0.22007E-09    0.20571E-14
  1243    0.77990E+03    0.65091E+01    0.61918E-09    0.65091E+01    0.25034E+02   -0.22164E-09    0.61918E-09   -0.22164E-09    0.20503E-14
  1244    0.77595E+03    0.60498E+01    0.62046E-09    0.60498E+01    0.25218E+02   -0.22316E-09    0.62046E-09   -0.22316E-09    0.20436E-14
  1245    0.77208E+03    0.55760E+01    0.62154E-09    0.55760E+01    0.25400E+02   -0.22464E-09    0.62154E-09   -0.22464E-09    0.20368E-14
  1246    0.76821E+03    0.50895E+01    0.62242E-09    0.50895E+01    0.25579E+02   -0.22608E-09    0.62242E-09   -0.22608E-09    0.20301E-14
  1247    0.76434E+03    0.45886E+01    0.62309E-09    0.45886E+01    0.25756E+02   -0.22747E-09    0.62309E-09   -0.22747E-09    0.20234E-14
  1248    0.76055E+03    0.40741E+01    0.62356E-09    0.40741E+01    0.25931E+02   -0.22882E-09    0.62356E-09   -0.22882E-09    0.20168E-14
  1249    0.75683E+03    0.35470E+01    0.62382E-09    0.35470E+01    0.26105E+02   -0.23012E-09    0.62382E-09   -0.23012E-09    0.20102E-14
  1250    0.75320E+03    0.30069E+01    0.62386E-09    0.30069E+01    0.26274E+02   -0.23138E-09    0.62386E-09   -0.23138E-09    0.20035E-14
  1251    0.74956E+03    0.24542E+01    0.62370E-09    0.24542E+01    0.26441E+02   -0.23259E-09    0.62370E-09   -0.23259E-09    0.19970E-14
  1252    0.74607E+03    0.18891E+01    0.62332E-09    0.18891E+01    0.26606E+02   -0.23375E-09    0.62332E-09   -0.23375E-09    0.19904E-14
  1253    0.74252E+03    0.13122E+01    0.62276E-09    0.13122E+01    0.26768E+02   -0.23487E-09    0.62276E-09   -0.23487E-09    0.19839E-14
  1254    0.73903E+03    0.72363E+00    0.62201E-09    0.72363E+00    0.26926E+02   -0.23595E-09    0.62201E-09   -0.23595E-09    0.19774E-14
  1255    0.73563E+03    0.12346E+00    0.62108E-09    0.12346E+00    0.27083E+02   -0.23698E-09    0.62108E-09   -0.23698E-09    0.19709E-14
  1256    0.73237E+03   -0.48766E+00    0.61999E-09   -0.48766E+00    0.27236E+02   -0.23796E-09    0.61999E-09   -0.23796E-09    0.19644E-14
  1257    0.72912E+03   -0.11097E+01    0.61873E-09   -0.11097E+01    0.27387E+02   -0.23891E-09    0.61873E-09   -0.23891E-09    0.19580E-14
  1258    0.72586E+03   -0.17422E+01    0.61734E-09   -0.17422E+01    0.27533E+02   -0.23981E-09    0.61734E-09   -0.23981E-09    0.19516E-14
  1259    0.72268E+03   -0.23850E+01    0.61580E-09   -0.23850E+01    0.27677E+02   -0.24067E-09    0.61580E-09   -0.24067E-09    0.19452E-14
  1260    0.71958E+03   -0.30377E+01    0.61413E-09   -0.30377E+01    0.27818E+02   -0.24149E-09    0.61413E-09   -0.24149E-09    0.19389E-14
  1261    0.71655E+03   -0.37000E+01    0.61235E-09   -0.37000E+01    0.27956E+02   -0.24226E-09    0.61235E-09   -0.24226E-09    0.19326E-14
  1262    0.71360E+03   -0.43714E+01    0.61046E-09   -0.43714E+01    0.28091E+02   -0.24300E-09    0.61046E-09   -0.24300E-09    0.19263E-14
  1263    0.71072E+03   -0.50520E+01    0.60846E-09   -0.50520E+01    0.28222E+02   -0.24370E-09    0.60846E-09   -0.24370E-09    0.19200E-14
  1264    0.70785E+03   -0.57415E+01    0.60638E-09   -0.57415E+01    0.28350E+02   -0.24436E-09    0.60638E-09   -0.24436E-09    0.19137E-14
  1265    0.70512E+03   -0.64394E+01    0.60422E-09   -0.64394E+01    0.28474E+02   -0.24498E-09    0.60422E-09   -0.24498E-09    0.19075E-14
  1266    0.70239E+03   -0.71451E+01    0.60198E-09   -0.71451E+01    0.28595E+02   -0.24556E-09    0.60198E-09   -0.24556E-09    0.19013E-14
  1267    0.69974E+03   -0.78587E+01    0.59968E-09   -0.78587E+01    0.28712E+02   -0.24610E-09    0.59968E-09   -0.24610E-09    0.18951E-14
  1268    0.69717E+03   -0.85799E+01    0.59734E-09   -0.85799E+01    0.28827E+02   -0.24661E-09    0.59734E-09   -0.24661E-09    0.18890E-14
  1269    0.69468E+03   -0.93079E+01    0.59494E-09   -0.93079E+01    0.28935E+02   -0.24708E-09    0.59494E-09   -0.24708E-09    0.18828E-14
  1270    0.69223E+03   -0.10043E+02    0.59252E-09   -0.10043E+02    0.29041E+02   -0.24751E-09    0.59252E-09   -0.24751E-09    0.18767E-14
  1271    0.68987E+03   -0.10785E+02    0.59007E-09   -0.10785E+02    0.29144E+02   -0.24791E-09    0.59007E-09   -0.24791E-09    0.18706E-14
  1272    0.68756E+03   -0.11533E+02    0.58761E-09   -0.11533E+02    0.29243E+02   -0.24827E-09    0.58761E-09   -0.24827E-09    0.18646E-14
  1273    0.68530E+03   -0.12286E+02    0.58514E-09   -0.12286E+02    0.29338E+02   -0.24860E-09    0.58514E-09   -0.24860E-09    0.18585E-14
  1274    0.68312E+03   -0.13045E+02    0.58268E-09   -0.13045E+02    0.29428E+02   -0.24890E-09    0.58268E-09   -0.24890E-09    0.18525E-14
  1275    0.68100E+03   -0.13808E+02    0.58024E-09   -0.13808E+02    0.29515E+02   -0.24916E-09    0.58024E-09   -0.24916E-09    0.18465E-14
  1276    0.67895E+03   -0.14577E+02    0.57781E-09   -0.14577E+02    0.29599E+02   -0.24939E-09    0.57781E-09   -0.24939E-09    0.18406E-14
  1277    0.67697E+03   -0.15350E+02    0.57543E-09   -0.15350E+02    0.29679E+02   -0.24958E-09    0.57543E-09   -0.24958E-09    0.18346E-14
  1278    0.67505E+03   -0.16127E+02    0.57308E-09   -0.16127E+02    0.29754E+02   -0.24975E-09    0.57308E-09   -0.24975E-09    0.18287E-14
  1279    0.67321E+03   -0.16907E+02    0.57079E-09   -0.16907E+02    0.29825E+02   -0.24988E-09    0.57079E-09   -0.24988E-09    0.18228E-14
  1280    0.67144E+03   -0.17692E+02    0.56856E-09   -0.17692E+02    0.29893E+02   -0.24998E-09    0.56856E-09   -0.24998E-09    0.18169E-14
  1281    0.66974E+03   -0.18478E+02    0.56640E-09   -0.18478E+02    0.29956E+02   -0.25006E-09    0.56640E-09   -0.25006E-09    0.18111E-14
  1282    0.66811E+03   -0.19267E+02    0.56433E-09   -0.19267E+02    0.30015E+02   -0.25010E-09    0.56433E-09   -0.25010E-09    0.18052E-14
  1283    0.66654E+03   -0.20059E+02    0.56234E-09   -0.20059E+02    0.30071E+02   -0.25011E-09    0.56234E-09   -0.25011E-09    0.17994E-14
  1284    0.66505E+03   -0.20853E+02    0.56045E-09   -0.20853E+02    0.30122E+02   -0.25010E-09    0.56045E-09   -0.25010E-09    0.17936E-14
  1285    0.66361E+03   -0.21648E+02    0.55868E-09   -0.21648E+02    0.30169E+02   -0.25006E-09    0.55868E-09   -0.25006E-09    0.17879E-14
  1286    0.66225E+03   -0.22445E+02    0.55702E-09   -0.22445E+02    0.30211E+02   -0.24999E-09    0.55702E-09   -0.24999E-09    0.17821E-14
  1287    0.66096E+03   -0.23242E+02    0.55550E-09   -0.23242E+02    0.30250E+02   -0.24989E-09    0.55550E-09   -0.24989E-09    0.17764E-14
  1288    0.65974E+03   -0.24040E+02    0.55411E-09   -0.24040E+02    0.30284E+02   -0.24976E-09    0.55411E-09   -0.24976E-09    0.17707E-14
  1289    0.65858E+03   -0.24837E+02    0.55287E-09   -0.24837E+02    0.30315E+02   -0.24961E-09    0.55287E-09   -0.24961E-09    0.17650E-14
  1290    0.65749E+03   -0.25635E+02    0.55179E-09   -0.25635E+02    0.30340E+02   -0.24944E-09    0.55179E-09   -0.24944E-09    0.17594E-14
  1291    0.65648E+03   -0.26433E+02    0.55088E-09   -0.26433E+02    0.30362E+02   -0.24924E-09    0.55088E-09   -0.24924E-09    0.17537E-14
  1292    0.65552E+03   -0.27229E+02    0.55014E-09   -0.27229E+02    0.30378E+02   -0.24902E-09    0.55014E-09   -0.24902E-09    0.17481E-14
  1293    0.65463E+03   -0.28026E+02    0.54959E-09   -0.28026E+02    0.30392E+02   -0.24877E-09    0.54959E-09   -0.24877E-09    0.17425E-14
  1294    0.65382E+03   -0.28818E+02    0.54923E-09   -0.28818E+02    0.30401E+02   -0.24850E-09    0.54923E-09   -0.24850E-09    0.17370E-14
  1295    0.65307E+03   -0.29610E+02    0.54908E-09   -0.29610E+02    0.30406E+02   -0.24820E-09    0.54908E-09   -0.24820E-09    0.17314E-14
  1296    0.65237E+03   -0.30398E+02    0.54915E-09   -0.30398E+02    0.30407E+02   -0.24789E-09    0.54915E-09   -0.24789E-09    0.17259E-14
  1297    0.65175E+03   -0.31184E+02    0.54944E-09   -0.31184E+02    0.30404E+02   -0.24755E-09    0.54944E-09   -0.24755E-09    0.17204E-14
  1298    0.65120E+03   -0.31968E+02    0.54996E-09   -0.31968E+02    0.30396E+02   -0.24719E-09    0.54996E-09   -0.24719E-09    0.17149E-14
  1299    0.65070E+03   -0.32748E+02    0.55073E-09   -0.32748E+02    0.30385E+02   -0.24681E-09    0.55073E-09   -0.24681E-09    0.17094E-14
  1300    0.65027E+03   -0.33524E+02    0.55175E-09   -0.33524E+02    0.30368E+02   -0.24641E-09    0.55175E-09   -0.24641E-09    0.17040E-14
  1301    0.64991E+03   -0.34296E+02    0.55303E-09   -0.34296E+02    0.30348E+02   -0.24600E-09    0.55303E-09   -0.24600E-09    0.16986E-14
  1302    0.64961E+03   -0.35063E+02    0.55456E-09   -0.35063E+02    0.30324E+02   -0.24556E-09    0.55456E-09   -0.24556E-09    0.16932E-14
  1303    0.64937E+03   -0.35827E+02    0.55633E-09   -0.35827E+02    0.30295E+02   -0.24510E-09    0.55633E-09   -0.24510E-09    0.16878E-14
  1304    0.64919E+03   -0.36585E+02    0.55832E-09   -0.36585E+02    0.30263E+02   -0.24462E-09    0.55832E-09   -0.24462E-09    0.16824E-14
  1305    0.64908E+03   -0.37338E+02    0.56052E-09   -0.37338E+02    0.30226E+02   -0.24413E-09    0.56052E-09   -0.24413E-09    0.16771E-14
  1306    0.64901E+03   -0.38085E+02    0.56292E-09   -0.38085E+02    0.30186E+02   -0.24361E-09    0.56292E-09   -0.24361E-09    0.16718E-14
  1307    0.64902E+03   -0.38825E+02    0.56551E-09   -0.38825E+02    0.30141E+02   -0.24307E-09    0.56551E-09   -0.24307E-09    0.16665E-14
  1308    0.64909E+03   -0.39562E+02    0.56827E-09   -0.39562E+02    0.30092E+02   -0.24252E-09    0.56827E-09   -0.24252E-09    0.16612E-14
  1309    0.64920E+03   -0.40290E+02    0.57118E-09   -0.40290E+02    0.30038E+02   -0.24194E-09    0.57118E-09   -0.24194E-09    0.16559E-14
  1310    0.64939E+03   -0.41012E+02    0.57425E-09   -0.41012E+02    0.29981E+02   -0.24135E-09    0.57425E-09   -0.24135E-09    0.16507E-14
  1311    0.64962E+03   -0.41727E+02    0.57745E-09   -0.41727E+02    0.29920E+02   -0.24073E-09    0.57745E-09   -0.24073E-09    0.16455E-14
  1312    0.64994E+03   -0.42434E+02    0.58077E-09   -0.42434E+02    0.29855E+02   -0.24009E-09    0.58077E-09   -0.24009E-09    0.16403E-14
  1313    0.65029E+03   -0.43134E+02    0.58420E-09   -0.43134E+02    0.29786E+02   -0.23944E-09    0.58420E-09   -0.23944E-09    0.16351E-14
  1314    0.65070E+03   -0.43825E+02    0.58773E-09   -0.43825E+02    0.29713E+02   -0.23876E-09    0.58773E-09   -0.23876E-09    0.16299E-14
  1315    0.65116E+03   -0.44509E+02    0.59134E-09   -0.44509E+02    0.29636E+02   -0.23807E-09    0.59134E-09   -0.23807E-09    0.16248E-14
  1316    0.65169E+03   -0.45184E+02    0.59501E-09   -0.45184E+02    0.29555E+02   -0.23735E-09    0.59501E-09   -0.23735E-09    0.16196E-14
  1317    0.65227E+03   -0.45850E+02    0.59875E-09   -0.45850E+02    0.29472E+02   -0.23662E-09    0.59875E-09   -0.23662E-09    0.16145E-14
  1318    0.65289E+03   -0.46507E+02    0.60253E-09   -0.46507E+02    0.29383E+02   -0.23586E-09    0.60253E-09   -0.23586E-09    0.16095E-14
  1319    0.65356E+03   -0.47155E+02    0.60634E-09   -0.47155E+02    0.29291E+02   -0.23509E-09    0.60634E-09   -0.23509E-09    0.16044E-14
  1320    0.65428E+03   -0.47793E+02    0.61017E-09   -0.47793E+02    0.29195E+02   -0.23429E-09    0.61017E-09   -0.23429E-09    0.15993E-14
  1321    0.65505E+03   -0.48422E+02    0.61401E-09   -0.48422E+02    0.29097E+02   -0.23348E-09    0.61401E-09   -0.23348E-09    0.15943E-14
  1322    0.65588E+03   -0.49041E+02    0.61784E-09   -0.49041E+02    0.28993E+02   -0.23264E-09    0.61784E-09   -0.23264E-09    0.15893E-14
  1323    0.65675E+03   -0.49648E+02    0.62165E-09   -0.49648E+02    0.28886E+02   -0.23178E-09    0.62165E-09   -0.23178E-09    0.15843E-14
  1324    0.65767E+03   -0.50247E+02    0.62542E-09   -0.50247E+02    0.28776E+02   -0.23091E-09    0.62542E-09   -0.23091E-09    0.15793E-14
  1325    0.65863E+03   -0.50833E+02    0.62915E-09   -0.50833E+02    0.28662E+02   -0.23001E-09    0.62915E-09   -0.23001E-09    0.15744E-14
  1326    0.65964E+03   -0.51409E+02    0.63283E-09   -0.51409E+02    0.28545E+02   -0.22909E-09    0.63283E-09   -0.22909E-09    0.15694E-14
  1327    0.66068E+03   -0.51975E+02    0.63643E-09   -0.51975E+02    0.28426E+02   -0.22815E-09    0.63643E-09   -0.22815E-09    0.15645E-14
  1328    0.66179E+03   -0.52527E+02    0.63994E-09   -0.52527E+02    0.28303E+02   -0.22719E-09    0.63994E-09   -0.22719E-09    0.15596E-14
  1329    0.66292E+03   -0.53069E+02    0.64336E-09   -0.53069E+02    0.28176E+02   -0.22621E-09    0.64336E-09   -0.22621E-09    0.15547E-14
  1330    0.66409E+03   -0.53599E+02    0.64667E-09   -0.53599E+02    0.28045E+02   -0.22521E-09    0.64667E-09   -0.22521E-09    0.15499E-14
  1331    0.66532E+03   -0.54116E+02    0.64986E-09   -0.54116E+02    0.27912E+02   -0.22419E-09    0.64986E-09   -0.22419E-09    0.15450E-14
  1332    0.66656E+03   -0.54622E+02    0.65291E-09   -0.54622E+02    0.27775E+02   -0.22315E-09    0.65291E-09   -0.22315E-09    0.15402E-14
  1333    0.66786E+03   -0.55114E+02    0.65582E-09   -0.55114E+02    0.27636E+02   -0.22209E-09    0.65582E-09   -0.22209E-09    0.15354E-14
  1334    0.66918E+03   -0.55595E+02    0.65856E-09   -0.55595E+02    0.27494E+02   -0.22101E-09    0.65856E-09   -0.22101E-09    0.15306E-14
  1335    0.67054E+03   -0.56063E+02    0.66113E-09   -0.56063E+02    0.27348E+02   -0.21991E-09    0.66113E-09   -0.21991E-09    0.15258E-14
  1336    0.67194E+03   -0.56516E+02    0.66351E-09   -0.56516E+02    0.27200E+02   -0.21878E-09    0.66351E-09   -0.21878E-09    0.15211E-14
  1337    0.67337E+03   -0.56957E+02    0.66569E-09   -0.56957E+02    0.27048E+02   -0.21764E-09    0.66569E-09   -0.21764E-09    0.15163E-14
  1338    0.67482E+03   -0.57385E+02    0.66766E-09   -0.57385E+02    0.26895E+02   -0.21647E-09    0.66766E-09   -0.21647E-09    0.15116E-14
  1339    0.67632E+03   -0.57799E+02    0.66940E-09   -0.57799E+02    0.26738E+02   -0.21529E-09    0.66940E-09   -0.21529E-09    0.15069E-14
  1340    0.67784E+03   -0.58201E+02    0.67091E-09   -0.58201E+02    0.26579E+02   -0.21408E-09    0.67091E-09   -0.21408E-09    0.15022E-14
  1341    0.67938E+03   -0.58588E+02    0.67216E-09   -0.58588E+02    0.26418E+02   -0.21285E-09    0.67216E-09   -0.21285E-09    0.14976E-14
  1342    0.68095E+03   -0.58961E+02    0.67315E-09   -0.58961E+02    0.26254E+02   -0.21160E-09    0.67315E-09   -0.21160E-09    0.14929E-14
  1343    0.68255E+03   -0.59321E+02    0.67387E-09   -0.59321E+02    0.26088E+02   -0.21033E-09    0.67387E-09   -0.21033E-09    0.14883E-14
  1344    0.68418E+03   -0.59666E+02    0.67429E-09   -0.59666E+02    0.25918E+02   -0.20904E-09    0.67429E-09   -0.20904E-09    0.14837E-14
  1345    0.68581E+03   -0.59996E+02    0.67441E-09   -0.59996E+02    0.25748E+02   -0.20773E-09    0.67441E-09   -0.20773E-09    0.14791E-14
  1346    0.68748E+03   -0.60313E+02    0.67422E-09   -0.60313E+02    0.25575E+02   -0.20639E-09    0.67422E-09   -0.20639E-09    0.14745E-14
  1347    0.68917E+03   -0.60615E+02    0.67370E-09   -0.60615E+02    0.25399E+02   -0.20504E-09    0.67370E-09   -0.20504E-09    0.14699E-14
  1348    0.69087E+03   -0.60902E+02    0.67283E-09   -0.60902E+02    0.25222E+02   -0.20366E-09    0.67283E-09   -0.20366E-09    0.14653E-14
  1349    0.69260E+03   -0.61175E+02    0.67162E-09   -0.61175E+02    0.25041E+02   -0.20226E-09    0.67162E-09   -0.20226E-09    0.14608E-14
  1350    0.69433E+03   -0.61432E+02    0.67003E-09   -0.61432E+02    0.24861E+02   -0.20085E-09    0.67003E-09   -0.20085E-09    0.14563E-14
  1351    0.69609E+03   -0.61675E+02    0.66808E-09   -0.61675E+02    0.24677E+02   -0.19941E-09    0.66808E-09   -0.19941E-09    0.14518E-14
  1352    0.69785E+03   -0.61902E+02    0.66577E-09   -0.61902E+02    0.24492E+02   -0.19795E-09    0.66577E-09   -0.19795E-09    0.14473E-14
  1353    0.69964E+03   -0.62115E+02    0.66313E-09   -0.62115E+02    0.24306E+02   -0.19646E-09    0.66313E-09   -0.19646E-09    0.14428E-14
  1354    0.70143E+03   -0.62313E+02    0.66021E-09   -0.62313E+02    0.24118E+02   -0.19497E-09    0.66021E-09   -0.19497E-09    0.14384E-14
  1355    0.70324E+03   -0.62495E+02    0.65701E-09   -0.62495E+02    0.23928E+02   -0.19345E-09    0.65701E-09   -0.19345E-09    0.14340E-14
  1356    0.70506E+03   -0.62664E+02    0.65357E-09   -0.62664E+02    0.23738E+02   -0.19191E-09    0.65357E-09   -0.19191E-09    0.14295E-14
  1357    0.70688E+03   -0.62816E+02    0.64993E-09   -0.62816E+02    0.23545E+02   -0.19036E-09    0.64993E-09   -0.19036E-09    0.14251E-14
  1358    0.70870E+03   -0.62951E+02    0.64609E-09   -0.62951E+02    0.23352E+02   -0.18879E-09    0.64609E-09   -0.18879E-09    0.14207E-14
  1359    0.71053E+03   -0.63073E+02    0.64210E-09   -0.63073E+02    0.23157E+02   -0.18721E-09    0.64210E-09   -0.18721E-09    0.14164E-14
  1360    0.71235E+03   -0.63179E+02    0.63798E-09   -0.63179E+02    0.22962E+02   -0.18561E-09    0.63798E-09   -0.18561E-09    0.14120E-14
  1361    0.71419E+03   -0.63270E+02    0.63376E-09   -0.63270E+02    0.22764E+02   -0.18400E-09    0.63376E-09   -0.18400E-09    0.14077E-14
  1362    0.71601E+03   -0.63344E+02    0.62947E-09   -0.63344E+02    0.22566E+02   -0.18237E-09    0.62947E-09   -0.18237E-09    0.14033E-14
  1363    0.71785E+03   -0.63405E+02    0.62513E-09   -0.63405E+02    0.22367E+02   -0.18073E-09    0.62513E-09   -0.18073E-09    0.13990E-14
  1364    0.71965E+03   -0.63449E+02    0.62077E-09   -0.63449E+02    0.22167E+02   -0.17908E-09    0.62077E-09   -0.17908E-09    0.13947E-14
  1365    0.72154E+03   -0.63476E+02    0.61643E-09   -0.63476E+02    0.21966E+02   -0.17742E-09    0.61643E-09   -0.17742E-09    0.13905E-14
  1366    0.72335E+03   -0.63491E+02    0.61212E-09   -0.63491E+02    0.21764E+02   -0.17575E-09    0.61212E-09   -0.17575E-09    0.13862E-14
  1367    0.72516E+03   -0.63489E+02    0.60788E-09   -0.63489E+02    0.21561E+02   -0.17407E-09    0.60788E-09   -0.17407E-09    0.13820E-14
  1368    0.72704E+03   -0.63472E+02    0.60373E-09   -0.63472E+02    0.21359E+02   -0.17238E-09    0.60373E-09   -0.17238E-09    0.13777E-14
  1369    0.72884E+03   -0.63438E+02    0.59970E-09   -0.63438E+02    0.21155E+02   -0.17068E-09    0.59970E-09   -0.17068E-09    0.13735E-14
  1370    0.73063E+03   -0.63391E+02    0.59582E-09   -0.63391E+02    0.20952E+02   -0.16898E-09    0.59582E-09   -0.16898E-09    0.13693E-14
  1371    0.73242E+03   -0.63328E+02    0.59212E-09   -0.63328E+02    0.20748E+02   -0.16727E-09    0.59212E-09   -0.16727E-09    0.13651E-14
  1372    0.73421E+03   -0.63249E+02    0.58863E-09   -0.63249E+02    0.20544E+02   -0.16555E-09    0.58863E-09   -0.16555E-09    0.13609E-14
  1373    0.73599E+03   -0.63156E+02    0.58537E-09   -0.63156E+02    0.20340E+02   -0.16383E-09    0.58537E-09   -0.16383E-09    0.13568E-14
  1374    0.73777E+03   -0.63047E+02    0.58237E-09   -0.63047E+02    0.20136E+02   -0.16210E-09    0.58237E-09   -0.16210E-09    0.13527E-14
  1375    0.73954E+03   -0.62924E+02    0.57965E-09   -0.62924E+02    0.19931E+02   -0.16037E-09    0.57965E-09   -0.16037E-09    0.13485E-14
  1376    0.74131E+03   -0.62786E+02    0.57726E-09   -0.62786E+02    0.19727E+02   -0.15864E-09    0.57726E-09   -0.15864E-09    0.13444E-14
  1377    0.74308E+03   -0.62633E+02    0.57521E-09   -0.62633E+02    0.19523E+02   -0.15690E-09    0.57521E-09   -0.15690E-09    0.13403E-14
  1378    0.74484E+03   -0.62465E+02    0.57353E-09   -0.62465E+02    0.19318E+02   -0.15517E-09    0.57353E-09   -0.15517E-09    0.13362E-14
  1379    0.74652E+03   -0.62283E+02    0.57225E-09   -0.62283E+02    0.19116E+02   -0.15343E-09    0.57225E-09   -0.15343E-09    0.13322E-14
  1380    0.74821E+03   -0.62086E+02    0.57140E-09   -0.62086E+02    0.18911E+02   -0.15169E-09    0.57140E-09   -0.15169E-09    0.13281E-14
  1381    0.74988E+03   -0.61874E+02    0.57101E-09   -0.61874E+02    0.18708E+02   -0.14996E-09    0.57101E-09   -0.14996E-09    0.13241E-14
  1382    0.75141E+03   -0.61648E+02    0.57109E-09   -0.61648E+02    0.18506E+02   -0.14822E-09    0.57109E-09   -0.14822E-09    0.13201E-14
  1383    0.75308E+03   -0.61408E+02    0.57169E-09   -0.61408E+02    0.18304E+02   -0.14649E-09    0.57169E-09   -0.14649E-09    0.13160E-14
  1384    0.75460E+03   -0.61153E+02    0.57283E-09   -0.61153E+02    0.18103E+02   -0.14476E-09    0.57283E-09   -0.14476E-09    0.13120E-14
  1385    0.75611E+03   -0.60884E+02    0.57454E-09   -0.60884E+02    0.17902E+02   -0.14304E-09    0.57454E-09   -0.14304E-09    0.13081E-14
  1386    0.75763E+03   -0.60602E+02    0.57684E-09   -0.60602E+02    0.17703E+02   -0.14132E-09    0.57684E-09   -0.14132E-09    0.13041E-14
  1387    0.75906E+03   -0.60305E+02    0.57977E-09   -0.60305E+02    0.17504E+02   -0.13960E-09    0.57977E-09   -0.13960E-09    0.13001E-14
  1388    0.76064E+03   -0.59996E+02    0.58334E-09   -0.59996E+02    0.17306E+02   -0.13790E-09    0.58334E-09   -0.13790E-09    0.12962E-14
  1389    0.76207E+03   -0.59671E+02    0.58760E-09   -0.59671E+02    0.17108E+02   -0.13619E-09    0.58760E-09   -0.13619E-09    0.12923E-14
  1390    0.76342E+03   -0.59336E+02    0.59256E-09   -0.59336E+02    0.16913E+02   -0.13450E-09    0.59256E-09   -0.13450E-09    0.12884E-14
  1391    0.76485E+03   -0.58986E+02    0.59825E-09   -0.58986E+02    0.16718E+02   -0.13281E-09    0.59825E-09   -0.13281E-09    0.12845E-14
  1392    0.76619E+03   -0.58623E+02    0.60471E-09   -0.58623E+02    0.16525E+02   -0.13114E-09    0.60471E-09   -0.13114E-09    0.12806E-14
  1393    0.76754E+03   -0.58248E+02    0.61196E-09   -0.58248E+02    0.16333E+02   -0.12947E-09    0.61196E-09   -0.12947E-09    0.12767E-14
  1394    0.76880E+03   -0.57861E+02    0.62002E-09   -0.57861E+02    0.16142E+02   -0.12781E-09    0.62002E-09   -0.12781E-09    0.12729E-14
  1395    0.77007E+03   -0.57460E+02    0.62893E-09   -0.57460E+02    0.15953E+02   -0.12617E-09    0.62893E-09   -0.12617E-09    0.12690E-14
  1396    0.77133E+03   -0.57048E+02    0.63872E-09   -0.57048E+02    0.15766E+02   -0.12453E-09    0.63872E-09   -0.12453E-09    0.12652E-14
  1397    0.77251E+03   -0.56624E+02    0.64940E-09   -0.56624E+02    0.15579E+02   -0.12291E-09    0.64940E-09   -0.12291E-09    0.12614E-14
  1398    0.77362E+03   -0.56188E+02    0.66102E-09   -0.56188E+02    0.15394E+02   -0.12131E-09    0.66102E-09   -0.12131E-09    0.12576E-14
  1399    0.77472E+03   -0.55740E+02    0.67359E-09   -0.55740E+02    0.15212E+02   -0.11971E-09    0.67359E-09   -0.11971E-09    0.12538E-14
  1400    0.77583E+03   -0.55280E+02    0.68715E-09   -0.55280E+02    0.15031E+02   -0.11814E-09    0.68715E-09   -0.11814E-09    0.12500E-14
  1401    0.77685E+03   -0.54810E+02    0.70171E-09   -0.54810E+02    0.14852E+02   -0.11657E-09    0.70171E-09   -0.11657E-09    0.12463E-14
  1402    0.77788E+03   -0.54328E+02    0.71725E-09   -0.54328E+02    0.14675E+02   -0.11503E-09    0.71725E-09   -0.11503E-09    0.12425E-14
  1403    0.77883E+03   -0.53836E+02    0.73374E-09   -0.53836E+02    0.14500E+02   -0.11349E-09    0.73374E-09   -0.11349E-09    0.12388E-14
  1404    0.77970E+03   -0.53333E+02    0.75116E-09   -0.53333E+02    0.14327E+02   -0.11198E-09    0.75116E-09   -0.11198E-09    0.12351E-14
  1405    0.78064E+03   -0.52819E+02    0.76946E-09   -0.52819E+02    0.14156E+02   -0.11047E-09    0.76946E-09   -0.11047E-09    0.12313E-14
