#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1589    0.36897E+03   -0.51645E+01    0.11378E-08   -0.51645E+01    0.20959E+02    0.10096E-09    0.11378E-08    0.10096E-09    0.81051E-15
  1590    0.36751E+03   -0.56267E+01    0.11551E-08   -0.56267E+01    0.20980E+02    0.10034E-09    0.11551E-08    0.10034E-09    0.80828E-15
  1591    0.36609E+03   -0.60903E+01    0.11696E-08   -0.60903E+01    0.21000E+02    0.99757E-10    0.11696E-08    0.99757E-10    0.80605E-15
  1592    0.36470E+03   -0.65549E+01    0.11811E-08   -0.65549E+01    0.21017E+02    0.99226E-10    0.11811E-08    0.99226E-10    0.80383E-15
  1593    0.36336E+03   -0.70206E+01    0.11896E-08   -0.70206E+01    0.21031E+02    0.98748E-10    0.11896E-08    0.98748E-10    0.80162E-15
  1594    0.36205E+03   -0.74870E+01    0.11947E-08   -0.74870E+01    0.21043E+02    0.98326E-10    0.11947E-08    0.98326E-10    0.79942E-15
  1595    0.36078E+03   -0.79537E+01    0.11965E-08   -0.79537E+01    0.21053E+02    0.97963E-10    0.11965E-08    0.97963E-10    0.79722E-15
  1596    0.35956E+03   -0.84206E+01    0.11946E-08   -0.84206E+01    0.21058E+02    0.97663E-10    0.11946E-08    0.97663E-10    0.79503E-15
  1597    0.35837E+03   -0.88877E+01    0.11890E-08   -0.88877E+01    0.21062E+02    0.97429E-10    0.11890E-08    0.97429E-10    0.79285E-15
  1598    0.35722E+03   -0.93543E+01    0.11794E-08   -0.93543E+01    0.21063E+02    0.97264E-10    0.11794E-08    0.97264E-10    0.79067E-15
  1599    0.35611E+03   -0.98207E+01    0.11658E-08   -0.98207E+01    0.21061E+02    0.97172E-10    0.11658E-08    0.97172E-10    0.78851E-15
  1600    0.35504E+03   -0.10286E+02    0.11479E-08   -0.10286E+02    0.21057E+02    0.97156E-10    0.11479E-08    0.97156E-10    0.78634E-15
  1601    0.35400E+03   -0.10751E+02    0.11256E-08   -0.10751E+02    0.21051E+02    0.97218E-10    0.11256E-08    0.97218E-10    0.78419E-15
  1602    0.35299E+03   -0.11215E+02    0.10992E-08   -0.11215E+02    0.21040E+02    0.97357E-10    0.10992E-08    0.97357E-10    0.78204E-15
  1603    0.35204E+03   -0.11678E+02    0.10687E-08   -0.11678E+02    0.21028E+02    0.97568E-10    0.10687E-08    0.97568E-10    0.77990E-15
  1604    0.35112E+03   -0.12140E+02    0.10343E-08   -0.12140E+02    0.21012E+02    0.97848E-10    0.10343E-08    0.97848E-10    0.77776E-15
  1605    0.35024E+03   -0.12599E+02    0.99626E-09   -0.12599E+02    0.20995E+02    0.98194E-10    0.99626E-09    0.98194E-10    0.77563E-15
  1606    0.34939E+03   -0.13058E+02    0.95471E-09   -0.13058E+02    0.20974E+02    0.98603E-10    0.95471E-09    0.98603E-10    0.77351E-15
  1607    0.34857E+03   -0.13515E+02    0.90985E-09   -0.13515E+02    0.20952E+02    0.99070E-10    0.90985E-09    0.99070E-10    0.77140E-15
  1608    0.34779E+03   -0.13969E+02    0.86185E-09   -0.13969E+02    0.20927E+02    0.99593E-10    0.86185E-09    0.99593E-10    0.76929E-15
  1609    0.34706E+03   -0.14421E+02    0.81089E-09   -0.14421E+02    0.20898E+02    0.10017E-09    0.81089E-09    0.10017E-09    0.76719E-15
  1610    0.34637E+03   -0.14871E+02    0.75716E-09   -0.14871E+02    0.20867E+02    0.10079E-09    0.75716E-09    0.10079E-09    0.76509E-15
  1611    0.34570E+03   -0.15319E+02    0.70085E-09   -0.15319E+02    0.20834E+02    0.10146E-09    0.70085E-09    0.10146E-09    0.76300E-15
  1612    0.34507E+03   -0.15764E+02    0.64212E-09   -0.15764E+02    0.20797E+02    0.10217E-09    0.64212E-09    0.10217E-09    0.76092E-15
  1613    0.34447E+03   -0.16206E+02    0.58118E-09   -0.16206E+02    0.20759E+02    0.10293E-09    0.58118E-09    0.10293E-09    0.75884E-15
  1614    0.34392E+03   -0.16645E+02    0.51818E-09   -0.16645E+02    0.20718E+02    0.10371E-09    0.51818E-09    0.10371E-09    0.75677E-15
  1615    0.34339E+03   -0.17081E+02    0.45333E-09   -0.17081E+02    0.20674E+02    0.10453E-09    0.45333E-09    0.10453E-09    0.75471E-15
  1616    0.34290E+03   -0.17513E+02    0.38679E-09   -0.17513E+02    0.20628E+02    0.10538E-09    0.38679E-09    0.10538E-09    0.75266E-15
  1617    0.34244E+03   -0.17941E+02    0.31876E-09   -0.17941E+02    0.20580E+02    0.10625E-09    0.31876E-09    0.10625E-09    0.75061E-15
  1618    0.34202E+03   -0.18366E+02    0.24941E-09   -0.18366E+02    0.20529E+02    0.10714E-09    0.24941E-09    0.10714E-09    0.74856E-15
  1619    0.34162E+03   -0.18788E+02    0.17893E-09   -0.18788E+02    0.20475E+02    0.10805E-09    0.17893E-09    0.10805E-09    0.74653E-15
  1620    0.34127E+03   -0.19206E+02    0.10749E-09   -0.19206E+02    0.20419E+02    0.10898E-09    0.10749E-09    0.10898E-09    0.74450E-15
  1621    0.34094E+03   -0.19619E+02    0.35285E-10   -0.19619E+02    0.20360E+02    0.10992E-09    0.35285E-10    0.10992E-09    0.74247E-15
  1622    0.34065E+03   -0.20028E+02   -0.37509E-10   -0.20028E+02    0.20300E+02    0.11086E-09   -0.37509E-10    0.11086E-09    0.74045E-15
  1623    0.34038E+03   -0.20434E+02   -0.11071E-09   -0.20434E+02    0.20236E+02    0.11181E-09   -0.11071E-09    0.11181E-09    0.73844E-15
  1624    0.34016E+03   -0.20833E+02   -0.18414E-09   -0.20833E+02    0.20171E+02    0.11277E-09   -0.18414E-09    0.11277E-09    0.73644E-15
  1625    0.33996E+03   -0.21229E+02   -0.25761E-09   -0.21229E+02    0.20103E+02    0.11372E-09   -0.25761E-09    0.11372E-09    0.73444E-15
  1626    0.33979E+03   -0.21620E+02   -0.33093E-09   -0.21620E+02    0.20033E+02    0.11466E-09   -0.33093E-09    0.11466E-09    0.73244E-15
  1627    0.33964E+03   -0.22006E+02   -0.40394E-09   -0.22006E+02    0.19960E+02    0.11560E-09   -0.40394E-09    0.11560E-09    0.73046E-15
  1628    0.33953E+03   -0.22387E+02   -0.47645E-09   -0.22387E+02    0.19886E+02    0.11652E-09   -0.47645E-09    0.11652E-09    0.72848E-15
  1629    0.33945E+03   -0.22762E+02   -0.54827E-09   -0.22762E+02    0.19810E+02    0.11743E-09   -0.54827E-09    0.11743E-09    0.72650E-15
  1630    0.33940E+03   -0.23132E+02   -0.61922E-09   -0.23132E+02    0.19731E+02    0.11832E-09   -0.61922E-09    0.11832E-09    0.72454E-15
  1631    0.33935E+03   -0.23496E+02   -0.68913E-09   -0.23496E+02    0.19650E+02    0.11919E-09   -0.68913E-09    0.11919E-09    0.72257E-15
  1632    0.33936E+03   -0.23855E+02   -0.75780E-09   -0.23855E+02    0.19566E+02    0.12003E-09   -0.75780E-09    0.12003E-09    0.72062E-15
  1633    0.33939E+03   -0.24208E+02   -0.82507E-09   -0.24208E+02    0.19481E+02    0.12084E-09   -0.82507E-09    0.12084E-09    0.71867E-15
  1634    0.33945E+03   -0.24556E+02   -0.89073E-09   -0.24556E+02    0.19394E+02    0.12162E-09   -0.89073E-09    0.12162E-09    0.71673E-15
  1635    0.33953E+03   -0.24897E+02   -0.95462E-09   -0.24897E+02    0.19305E+02    0.12237E-09   -0.95462E-09    0.12237E-09    0.71479E-15
  1636    0.33963E+03   -0.25232E+02   -0.10166E-08   -0.25232E+02    0.19213E+02    0.12307E-09   -0.10166E-08    0.12307E-09    0.71286E-15
  1637    0.33976E+03   -0.25561E+02   -0.10764E-08   -0.25561E+02    0.19120E+02    0.12373E-09   -0.10764E-08    0.12373E-09    0.71093E-15
  1638    0.33991E+03   -0.25883E+02   -0.11338E-08   -0.25883E+02    0.19025E+02    0.12435E-09   -0.11338E-08    0.12435E-09    0.70901E-15
  1639    0.34009E+03   -0.26199E+02   -0.11888E-08   -0.26199E+02    0.18928E+02    0.12491E-09   -0.11888E-08    0.12491E-09    0.70710E-15
  1640    0.34029E+03   -0.26509E+02   -0.12411E-08   -0.26509E+02    0.18829E+02    0.12543E-09   -0.12411E-08    0.12543E-09    0.70519E-15
  1641    0.34050E+03   -0.26812E+02   -0.12905E-08   -0.26812E+02    0.18729E+02    0.12588E-09   -0.12905E-08    0.12588E-09    0.70329E-15
  1642    0.34075E+03   -0.27107E+02   -0.13368E-08   -0.27107E+02    0.18626E+02    0.12628E-09   -0.13368E-08    0.12628E-09    0.70139E-15
  1643    0.34100E+03   -0.27396E+02   -0.13800E-08   -0.27396E+02    0.18524E+02    0.12662E-09   -0.13800E-08    0.12662E-09    0.69950E-15
  1644    0.34128E+03   -0.27680E+02   -0.14197E-08   -0.27680E+02    0.18417E+02    0.12688E-09   -0.14197E-08    0.12688E-09    0.69762E-15
  1645    0.34157E+03   -0.27955E+02   -0.14558E-08   -0.27955E+02    0.18310E+02    0.12708E-09   -0.14558E-08    0.12708E-09    0.69574E-15
  1646    0.34189E+03   -0.28224E+02   -0.14882E-08   -0.28224E+02    0.18201E+02    0.12721E-09   -0.14882E-08    0.12721E-09    0.69387E-15
  1647    0.34223E+03   -0.28483E+02   -0.15165E-08   -0.28483E+02    0.18091E+02    0.12726E-09   -0.15165E-08    0.12726E-09    0.69200E-15
  1648    0.34258E+03   -0.28737E+02   -0.15408E-08   -0.28737E+02    0.17980E+02    0.12722E-09   -0.15408E-08    0.12722E-09    0.69014E-15
  1649    0.34295E+03   -0.28984E+02   -0.15607E-08   -0.28984E+02    0.17867E+02    0.12711E-09   -0.15607E-08    0.12711E-09    0.68828E-15
  1650    0.34333E+03   -0.29222E+02   -0.15761E-08   -0.29222E+02    0.17752E+02    0.12691E-09   -0.15761E-08    0.12691E-09    0.68644E-15
  1651    0.34373E+03   -0.29454E+02   -0.15869E-08   -0.29454E+02    0.17637E+02    0.12662E-09   -0.15869E-08    0.12662E-09    0.68459E-15
  1652    0.34415E+03   -0.29677E+02   -0.15931E-08   -0.29677E+02    0.17518E+02    0.12624E-09   -0.15931E-08    0.12624E-09    0.68275E-15
  1653    0.34458E+03   -0.29892E+02   -0.15950E-08   -0.29892E+02    0.17400E+02    0.12577E-09   -0.15950E-08    0.12577E-09    0.68092E-15
  1654    0.34502E+03   -0.30102E+02   -0.15925E-08   -0.30102E+02    0.17281E+02    0.12523E-09   -0.15925E-08    0.12523E-09    0.67909E-15
  1655    0.34548E+03   -0.30301E+02   -0.15859E-08   -0.30301E+02    0.17161E+02    0.12460E-09   -0.15859E-08    0.12460E-09    0.67727E-15
  1656    0.34595E+03   -0.30493E+02   -0.15753E-08   -0.30493E+02    0.17039E+02    0.12389E-09   -0.15753E-08    0.12389E-09    0.67546E-15
  1657    0.34642E+03   -0.30678E+02   -0.15608E-08   -0.30678E+02    0.16916E+02    0.12311E-09   -0.15608E-08    0.12311E-09    0.67365E-15
  1658    0.34692E+03   -0.30855E+02   -0.15426E-08   -0.30855E+02    0.16792E+02    0.12226E-09   -0.15426E-08    0.12226E-09    0.67184E-15
  1659    0.34743E+03   -0.31023E+02   -0.15208E-08   -0.31023E+02    0.16667E+02    0.12134E-09   -0.15208E-08    0.12134E-09    0.67004E-15
  1660    0.34793E+03   -0.31183E+02   -0.14955E-08   -0.31183E+02    0.16541E+02    0.12035E-09   -0.14955E-08    0.12035E-09    0.66825E-15
  1661    0.34846E+03   -0.31337E+02   -0.14669E-08   -0.31337E+02    0.16414E+02    0.11929E-09   -0.14669E-08    0.11929E-09    0.66646E-15
  1662    0.34899E+03   -0.31482E+02   -0.14351E-08   -0.31482E+02    0.16287E+02    0.11817E-09   -0.14351E-08    0.11817E-09    0.66468E-15
  1663    0.34953E+03   -0.31618E+02   -0.14003E-08   -0.31618E+02    0.16159E+02    0.11699E-09   -0.14003E-08    0.11699E-09    0.66290E-15
  1664    0.35007E+03   -0.31746E+02   -0.13625E-08   -0.31746E+02    0.16029E+02    0.11575E-09   -0.13625E-08    0.11575E-09    0.66113E-15
  1665    0.35063E+03   -0.31867E+02   -0.13219E-08   -0.31867E+02    0.15899E+02    0.11446E-09   -0.13219E-08    0.11446E-09    0.65936E-15
  1666    0.35119E+03   -0.31980E+02   -0.12787E-08   -0.31980E+02    0.15768E+02    0.11311E-09   -0.12787E-08    0.11311E-09    0.65760E-15
  1667    0.35176E+03   -0.32084E+02   -0.12330E-08   -0.32084E+02    0.15637E+02    0.11171E-09   -0.12330E-08    0.11171E-09    0.65585E-15
  1668    0.35234E+03   -0.32181E+02   -0.11850E-08   -0.32181E+02    0.15505E+02    0.11027E-09   -0.11850E-08    0.11027E-09    0.65410E-15
  1669    0.35292E+03   -0.32268E+02   -0.11347E-08   -0.32268E+02    0.15373E+02    0.10878E-09   -0.11347E-08    0.10878E-09    0.65235E-15
  1670    0.35349E+03   -0.32348E+02   -0.10822E-08   -0.32348E+02    0.15240E+02    0.10724E-09   -0.10822E-08    0.10724E-09    0.65061E-15
  1671    0.35409E+03   -0.32421E+02   -0.10279E-08   -0.32421E+02    0.15106E+02    0.10567E-09   -0.10279E-08    0.10567E-09    0.64888E-15
  1672    0.35468E+03   -0.32484E+02   -0.97164E-09   -0.32484E+02    0.14972E+02    0.10405E-09   -0.97164E-09    0.10405E-09    0.64715E-15
  1673    0.35527E+03   -0.32540E+02   -0.91374E-09   -0.32540E+02    0.14837E+02    0.10240E-09   -0.91374E-09    0.10240E-09    0.64543E-15
  1674    0.35587E+03   -0.32588E+02   -0.85428E-09   -0.32588E+02    0.14704E+02    0.10072E-09   -0.85428E-09    0.10072E-09    0.64371E-15
  1675    0.35646E+03   -0.32627E+02   -0.79339E-09   -0.32627E+02    0.14569E+02    0.99010E-10   -0.79339E-09    0.99010E-10    0.64200E-15
  1676    0.35707E+03   -0.32659E+02   -0.73123E-09   -0.32659E+02    0.14432E+02    0.97269E-10   -0.73123E-09    0.97269E-10    0.64029E-15
  1677    0.35767E+03   -0.32682E+02   -0.66791E-09   -0.32682E+02    0.14298E+02    0.95502E-10   -0.66791E-09    0.95502E-10    0.63859E-15
  1678    0.35826E+03   -0.32698E+02   -0.60358E-09   -0.32698E+02    0.14161E+02    0.93712E-10   -0.60358E-09    0.93712E-10    0.63689E-15
  1679    0.35886E+03   -0.32705E+02   -0.53837E-09   -0.32705E+02    0.14026E+02    0.91901E-10   -0.53837E-09    0.91901E-10    0.63520E-15
  1680    0.35945E+03   -0.32705E+02   -0.47242E-09   -0.32705E+02    0.13890E+02    0.90071E-10   -0.47242E-09    0.90071E-10    0.63351E-15
  1681    0.36005E+03   -0.32696E+02   -0.40587E-09   -0.32696E+02    0.13753E+02    0.88226E-10   -0.40587E-09    0.88226E-10    0.63183E-15
  1682    0.36064E+03   -0.32681E+02   -0.33884E-09   -0.32681E+02    0.13617E+02    0.86367E-10   -0.33884E-09    0.86367E-10    0.63015E-15
  1683    0.36123E+03   -0.32657E+02   -0.27149E-09   -0.32657E+02    0.13482E+02    0.84497E-10   -0.27149E-09    0.84497E-10    0.62848E-15
  1684    0.36182E+03   -0.32626E+02   -0.20394E-09   -0.32626E+02    0.13346E+02    0.82618E-10   -0.20394E-09    0.82618E-10    0.62682E-15
  1685    0.36240E+03   -0.32587E+02   -0.13633E-09   -0.32587E+02    0.13211E+02    0.80734E-10   -0.13633E-09    0.80734E-10    0.62516E-15
  1686    0.36298E+03   -0.32539E+02   -0.68788E-10   -0.32539E+02    0.13076E+02    0.78846E-10   -0.68788E-10    0.78846E-10    0.62350E-15
  1687    0.36355E+03   -0.32485E+02   -0.14630E-11   -0.32485E+02    0.12940E+02    0.76957E-10   -0.14630E-11    0.76957E-10    0.62185E-15
  1688    0.36412E+03   -0.32423E+02    0.65515E-10   -0.32423E+02    0.12806E+02    0.75070E-10    0.65515E-10    0.75070E-10    0.62020E-15
  1689    0.36468E+03   -0.32353E+02    0.13201E-09   -0.32353E+02    0.12672E+02    0.73186E-10    0.13201E-09    0.73186E-10    0.61856E-15
  1690    0.36522E+03   -0.32276E+02    0.19788E-09   -0.32276E+02    0.12538E+02    0.71309E-10    0.19788E-09    0.71309E-10    0.61692E-15
  1691    0.36577E+03   -0.32193E+02    0.26300E-09   -0.32193E+02    0.12405E+02    0.69441E-10    0.26300E-09    0.69441E-10    0.61529E-15
  1692    0.36631E+03   -0.32101E+02    0.32723E-09   -0.32101E+02    0.12272E+02    0.67584E-10    0.32723E-09    0.67584E-10    0.61367E-15
  1693    0.36684E+03   -0.32002E+02    0.39043E-09   -0.32002E+02    0.12139E+02    0.65740E-10    0.39043E-09    0.65740E-10    0.61205E-15
  1694    0.36736E+03   -0.31898E+02    0.45246E-09   -0.31898E+02    0.12008E+02    0.63913E-10    0.45246E-09    0.63913E-10    0.61043E-15
  1695    0.36787E+03   -0.31784E+02    0.51320E-09   -0.31784E+02    0.11877E+02    0.62105E-10    0.51320E-09    0.62105E-10    0.60882E-15
  1696    0.36837E+03   -0.31665E+02    0.57249E-09   -0.31665E+02    0.11747E+02    0.60318E-10    0.57249E-09    0.60318E-10    0.60721E-15
  1697    0.36885E+03   -0.31539E+02    0.63022E-09   -0.31539E+02    0.11617E+02    0.58555E-10    0.63022E-09    0.58555E-10    0.60561E-15
  1698    0.36934E+03   -0.31407E+02    0.68624E-09   -0.31407E+02    0.11488E+02    0.56818E-10    0.68624E-09    0.56818E-10    0.60401E-15
  1699    0.36980E+03   -0.31267E+02    0.74041E-09   -0.31267E+02    0.11360E+02    0.55109E-10    0.74041E-09    0.55109E-10    0.60242E-15
  1700    0.37026E+03   -0.31121E+02    0.79260E-09   -0.31121E+02    0.11232E+02    0.53432E-10    0.79260E-09    0.53432E-10    0.60083E-15
  1701    0.37069E+03   -0.30968E+02    0.84271E-09   -0.30968E+02    0.11106E+02    0.51788E-10    0.84271E-09    0.51788E-10    0.59925E-15
  1702    0.37113E+03   -0.30809E+02    0.89073E-09   -0.30809E+02    0.10980E+02    0.50176E-10    0.89073E-09    0.50176E-10    0.59767E-15
  1703    0.37154E+03   -0.30645E+02    0.93670E-09   -0.30645E+02    0.10857E+02    0.48596E-10    0.93670E-09    0.48596E-10    0.59610E-15
  1704    0.37195E+03   -0.30474E+02    0.98065E-09   -0.30474E+02    0.10733E+02    0.47047E-10    0.98065E-09    0.47047E-10    0.59453E-15
  1705    0.37234E+03   -0.30297E+02    0.10226E-08   -0.30297E+02    0.10611E+02    0.45528E-10    0.10226E-08    0.45528E-10    0.59297E-15
  1706    0.37271E+03   -0.30113E+02    0.10626E-08   -0.30113E+02    0.10488E+02    0.44037E-10    0.10626E-08    0.44037E-10    0.59141E-15
  1707    0.37307E+03   -0.29925E+02    0.11007E-08   -0.29925E+02    0.10367E+02    0.42575E-10    0.11007E-08    0.42575E-10    0.58985E-15
  1708    0.37341E+03   -0.29731E+02    0.11369E-08   -0.29731E+02    0.10248E+02    0.41139E-10    0.11369E-08    0.41139E-10    0.58830E-15
  1709    0.37375E+03   -0.29530E+02    0.11713E-08   -0.29530E+02    0.10131E+02    0.39730E-10    0.11713E-08    0.39730E-10    0.58676E-15
  1710    0.37406E+03   -0.29324E+02    0.12038E-08   -0.29324E+02    0.10015E+02    0.38346E-10    0.12038E-08    0.38346E-10    0.58522E-15
  1711    0.37435E+03   -0.29112E+02    0.12346E-08   -0.29112E+02    0.99006E+01    0.36986E-10    0.12346E-08    0.36986E-10    0.58368E-15
  1712    0.37464E+03   -0.28895E+02    0.12636E-08   -0.28895E+02    0.97859E+01    0.35649E-10    0.12636E-08    0.35649E-10    0.58215E-15
  1713    0.37490E+03   -0.28673E+02    0.12908E-08   -0.28673E+02    0.96731E+01    0.34335E-10    0.12908E-08    0.34335E-10    0.58062E-15
  1714    0.37514E+03   -0.28445E+02    0.13164E-08   -0.28445E+02    0.95622E+01    0.33042E-10    0.13164E-08    0.33042E-10    0.57910E-15
  1715    0.37537E+03   -0.28213E+02    0.13403E-08   -0.28213E+02    0.94517E+01    0.31769E-10    0.13403E-08    0.31769E-10    0.57758E-15
  1716    0.37559E+03   -0.27975E+02    0.13626E-08   -0.27975E+02    0.93432E+01    0.30516E-10    0.13626E-08    0.30516E-10    0.57607E-15
  1717    0.37578E+03   -0.27733E+02    0.13834E-08   -0.27733E+02    0.92357E+01    0.29281E-10    0.13834E-08    0.29281E-10    0.57456E-15
  1718    0.37595E+03   -0.27486E+02    0.14025E-08   -0.27486E+02    0.91302E+01    0.28064E-10    0.14025E-08    0.28064E-10    0.57306E-15
  1719    0.37610E+03   -0.27234E+02    0.14201E-08   -0.27234E+02    0.90258E+01    0.26864E-10    0.14201E-08    0.26864E-10    0.57156E-15
  1720    0.37625E+03   -0.26978E+02    0.14363E-08   -0.26978E+02    0.89233E+01    0.25679E-10    0.14363E-08    0.25679E-10    0.57007E-15
  1721    0.37637E+03   -0.26718E+02    0.14510E-08   -0.26718E+02    0.88226E+01    0.24509E-10    0.14510E-08    0.24509E-10    0.56858E-15
  1722    0.37648E+03   -0.26453E+02    0.14642E-08   -0.26453E+02    0.87222E+01    0.23353E-10    0.14642E-08    0.23353E-10    0.56709E-15
  1723    0.37656E+03   -0.26184E+02    0.14761E-08   -0.26184E+02    0.86237E+01    0.22210E-10    0.14761E-08    0.22210E-10    0.56561E-15
  1724    0.37662E+03   -0.25912E+02    0.14866E-08   -0.25912E+02    0.85278E+01    0.21079E-10    0.14866E-08    0.21079E-10    0.56413E-15
  1725    0.37666E+03   -0.25635E+02    0.14957E-08   -0.25635E+02    0.84322E+01    0.19959E-10    0.14957E-08    0.19959E-10    0.56266E-15
  1726    0.37668E+03   -0.25355E+02    0.15036E-08   -0.25355E+02    0.83391E+01    0.18849E-10    0.15036E-08    0.18849E-10    0.56119E-15
  1727    0.37669E+03   -0.25071E+02    0.15102E-08   -0.25071E+02    0.82471E+01    0.17748E-10    0.15102E-08    0.17748E-10    0.55973E-15
  1728    0.37667E+03   -0.24784E+02    0.15156E-08   -0.24784E+02    0.81583E+01    0.16655E-10    0.15156E-08    0.16655E-10    0.55827E-15
  1729    0.37664E+03   -0.24494E+02    0.15198E-08   -0.24494E+02    0.80706E+01    0.15569E-10    0.15198E-08    0.15569E-10    0.55681E-15
  1730    0.37657E+03   -0.24199E+02    0.15228E-08   -0.24199E+02    0.79839E+01    0.14490E-10    0.15228E-08    0.14490E-10    0.55536E-15
  1731    0.37650E+03   -0.23903E+02    0.15247E-08   -0.23903E+02    0.78990E+01    0.13416E-10    0.15247E-08    0.13416E-10    0.55392E-15
  1732    0.37640E+03   -0.23603E+02    0.15255E-08   -0.23603E+02    0.78158E+01    0.12347E-10    0.15255E-08    0.12347E-10    0.55247E-15
  1733    0.37628E+03   -0.23301E+02    0.15252E-08   -0.23301E+02    0.77350E+01    0.11281E-10    0.15252E-08    0.11281E-10    0.55104E-15
  1734    0.37613E+03   -0.22995E+02    0.15239E-08   -0.22995E+02    0.76553E+01    0.10217E-10    0.15239E-08    0.10217E-10    0.54960E-15
  1735    0.37597E+03   -0.22687E+02    0.15216E-08   -0.22687E+02    0.75780E+01    0.91555E-11    0.15216E-08    0.91555E-11    0.54817E-15
  1736    0.37579E+03   -0.22378E+02    0.15184E-08   -0.22378E+02    0.75016E+01    0.80943E-11    0.15184E-08    0.80943E-11    0.54675E-15
  1737    0.37558E+03   -0.22066E+02    0.15142E-08   -0.22066E+02    0.74284E+01    0.70328E-11    0.15142E-08    0.70328E-11    0.54533E-15
  1738    0.37535E+03   -0.21751E+02    0.15091E-08   -0.21751E+02    0.73562E+01    0.59701E-11    0.15091E-08    0.59701E-11    0.54391E-15
  1739    0.37511E+03   -0.21436E+02    0.15031E-08   -0.21436E+02    0.72864E+01    0.49052E-11    0.15031E-08    0.49052E-11    0.54250E-15
  1740    0.37484E+03   -0.21118E+02    0.14963E-08   -0.21118E+02    0.72183E+01    0.38372E-11    0.14963E-08    0.38372E-11    0.54109E-15
  1741    0.37456E+03   -0.20798E+02    0.14887E-08   -0.20798E+02    0.71518E+01    0.27651E-11    0.14887E-08    0.27651E-11    0.53969E-15
  1742    0.37425E+03   -0.20478E+02    0.14804E-08   -0.20478E+02    0.70876E+01    0.16881E-11    0.14804E-08    0.16881E-11    0.53829E-15
  1743    0.37392E+03   -0.20156E+02    0.14713E-08   -0.20156E+02    0.70252E+01    0.60510E-12    0.14713E-08    0.60510E-12    0.53689E-15
  1744    0.37357E+03   -0.19833E+02    0.14614E-08   -0.19833E+02    0.69650E+01   -0.48476E-12    0.14614E-08   -0.48476E-12    0.53550E-15
  1745    0.37319E+03   -0.19509E+02    0.14510E-08   -0.19509E+02    0.69058E+01   -0.15824E-11    0.14510E-08   -0.15824E-11    0.53411E-15
  1746    0.37279E+03   -0.19184E+02    0.14399E-08   -0.19184E+02    0.68496E+01   -0.26889E-11    0.14399E-08   -0.26889E-11    0.53273E-15
  1747    0.37238E+03   -0.18859E+02    0.14281E-08   -0.18859E+02    0.67958E+01   -0.38050E-11    0.14281E-08   -0.38050E-11    0.53135E-15
  1748    0.37194E+03   -0.18534E+02    0.14158E-08   -0.18534E+02    0.67443E+01   -0.49318E-11    0.14158E-08   -0.49318E-11    0.52997E-15
  1749    0.37148E+03   -0.18206E+02    0.14030E-08   -0.18206E+02    0.66936E+01   -0.60702E-11    0.14030E-08   -0.60702E-11    0.52860E-15
  1750    0.37099E+03   -0.17880E+02    0.13897E-08   -0.17880E+02    0.66452E+01   -0.72211E-11    0.13897E-08   -0.72211E-11    0.52724E-15
  1751    0.37048E+03   -0.17554E+02    0.13759E-08   -0.17554E+02    0.65984E+01   -0.83851E-11    0.13759E-08   -0.83851E-11    0.52587E-15
  1752    0.36996E+03   -0.17227E+02    0.13616E-08   -0.17227E+02    0.65531E+01   -0.95614E-11    0.13616E-08   -0.95614E-11    0.52451E-15
  1753    0.36942E+03   -0.16902E+02    0.13469E-08   -0.16902E+02    0.65094E+01   -0.10749E-10    0.13469E-08   -0.10749E-10    0.52316E-15
  1754    0.36886E+03   -0.16576E+02    0.13318E-08   -0.16576E+02    0.64686E+01   -0.11946E-10    0.13318E-08   -0.11946E-10    0.52181E-15
  1755    0.36827E+03   -0.16250E+02    0.13163E-08   -0.16250E+02    0.64307E+01   -0.13152E-10    0.13163E-08   -0.13152E-10    0.52046E-15
  1756    0.36767E+03   -0.15925E+02    0.13004E-08   -0.15925E+02    0.63937E+01   -0.14366E-10    0.13004E-08   -0.14366E-10    0.51912E-15
  1757    0.36704E+03   -0.15601E+02    0.12842E-08   -0.15601E+02    0.63588E+01   -0.15585E-10    0.12842E-08   -0.15585E-10    0.51778E-15
  1758    0.36639E+03   -0.15278E+02    0.12676E-08   -0.15278E+02    0.63258E+01   -0.16810E-10    0.12676E-08   -0.16810E-10    0.51644E-15
  1759    0.36572E+03   -0.14956E+02    0.12507E-08   -0.14956E+02    0.62949E+01   -0.18039E-10    0.12507E-08   -0.18039E-10    0.51511E-15
  1760    0.36503E+03   -0.14635E+02    0.12336E-08   -0.14635E+02    0.62661E+01   -0.19271E-10    0.12336E-08   -0.19271E-10    0.51378E-15
  1761    0.36432E+03   -0.14315E+02    0.12161E-08   -0.14315E+02    0.62393E+01   -0.20504E-10    0.12161E-08   -0.20504E-10    0.51246E-15
  1762    0.36359E+03   -0.13996E+02    0.11984E-08   -0.13996E+02    0.62144E+01   -0.21738E-10    0.11984E-08   -0.21738E-10    0.51114E-15
  1763    0.36284E+03   -0.13678E+02    0.11805E-08   -0.13678E+02    0.61917E+01   -0.22971E-10    0.11805E-08   -0.22971E-10    0.50983E-15
  1764    0.36209E+03   -0.13363E+02    0.11623E-08   -0.13363E+02    0.61710E+01   -0.24202E-10    0.11623E-08   -0.24202E-10    0.50851E-15
