#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1107    0.11636E+04   -0.59309E+02   -0.26873E-10   -0.59309E+02    0.14460E+02    0.24242E-09   -0.26873E-10    0.24242E-09    0.36581E-14
  1108    0.11647E+04   -0.58483E+02   -0.28587E-10   -0.58483E+02    0.14275E+02    0.23754E-09   -0.28587E-10    0.23754E-09    0.36449E-14
  1109    0.11657E+04   -0.57646E+02   -0.30085E-10   -0.57646E+02    0.14093E+02    0.23266E-09   -0.30085E-10    0.23266E-09    0.36317E-14
  1110    0.11667E+04   -0.56799E+02   -0.31365E-10   -0.56799E+02    0.13918E+02    0.22779E-09   -0.31365E-10    0.22779E-09    0.36186E-14
  1111    0.11675E+04   -0.55940E+02   -0.32430E-10   -0.55940E+02    0.13747E+02    0.22293E-09   -0.32430E-10    0.22293E-09    0.36055E-14
  1112    0.11685E+04   -0.55073E+02   -0.33279E-10   -0.55073E+02    0.13580E+02    0.21807E-09   -0.33279E-10    0.21807E-09    0.35925E-14
  1113    0.11691E+04   -0.54195E+02   -0.33914E-10   -0.54195E+02    0.13419E+02    0.21322E-09   -0.33914E-10    0.21322E-09    0.35795E-14
  1114    0.11697E+04   -0.53308E+02   -0.34335E-10   -0.53308E+02    0.13261E+02    0.20838E-09   -0.34335E-10    0.20838E-09    0.35666E-14
  1115    0.11704E+04   -0.52414E+02   -0.34542E-10   -0.52414E+02    0.13108E+02    0.20355E-09   -0.34542E-10    0.20355E-09    0.35538E-14
  1116    0.11709E+04   -0.51511E+02   -0.34537E-10   -0.51511E+02    0.12960E+02    0.19872E-09   -0.34537E-10    0.19872E-09    0.35410E-14
  1117    0.11712E+04   -0.50601E+02   -0.34320E-10   -0.50601E+02    0.12817E+02    0.19390E-09   -0.34320E-10    0.19390E-09    0.35283E-14
  1118    0.11715E+04   -0.49681E+02   -0.33892E-10   -0.49681E+02    0.12679E+02    0.18910E-09   -0.33892E-10    0.18910E-09    0.35156E-14
  1119    0.11718E+04   -0.48756E+02   -0.33253E-10   -0.48756E+02    0.12545E+02    0.18430E-09   -0.33253E-10    0.18430E-09    0.35030E-14
  1120    0.11720E+04   -0.47825E+02   -0.32404E-10   -0.47825E+02    0.12417E+02    0.17951E-09   -0.32404E-10    0.17951E-09    0.34904E-14
  1121    0.11721E+04   -0.46885E+02   -0.31346E-10   -0.46885E+02    0.12293E+02    0.17474E-09   -0.31346E-10    0.17474E-09    0.34779E-14
  1122    0.11720E+04   -0.45942E+02   -0.30080E-10   -0.45942E+02    0.12174E+02    0.16997E-09   -0.30080E-10    0.16997E-09    0.34654E-14
  1123    0.11719E+04   -0.44993E+02   -0.28606E-10   -0.44993E+02    0.12061E+02    0.16522E-09   -0.28606E-10    0.16522E-09    0.34530E-14
  1124    0.11717E+04   -0.44040E+02   -0.26924E-10   -0.44040E+02    0.11951E+02    0.16048E-09   -0.26924E-10    0.16048E-09    0.34407E-14
  1125    0.11714E+04   -0.43081E+02   -0.25036E-10   -0.43081E+02    0.11847E+02    0.15575E-09   -0.25036E-10    0.15575E-09    0.34284E-14
  1126    0.11710E+04   -0.42119E+02   -0.22942E-10   -0.42119E+02    0.11748E+02    0.15103E-09   -0.22942E-10    0.15103E-09    0.34161E-14
  1127    0.11706E+04   -0.41154E+02   -0.20643E-10   -0.41154E+02    0.11654E+02    0.14632E-09   -0.20643E-10    0.14632E-09    0.34040E-14
  1128    0.11701E+04   -0.40186E+02   -0.18140E-10   -0.40186E+02    0.11566E+02    0.14163E-09   -0.18140E-10    0.14163E-09    0.33918E-14
  1129    0.11695E+04   -0.39214E+02   -0.15433E-10   -0.39214E+02    0.11483E+02    0.13695E-09   -0.15433E-10    0.13695E-09    0.33797E-14
  1130    0.11686E+04   -0.38242E+02   -0.12522E-10   -0.38242E+02    0.11404E+02    0.13229E-09   -0.12522E-10    0.13229E-09    0.33677E-14
  1131    0.11679E+04   -0.37268E+02   -0.94093E-11   -0.37268E+02    0.11331E+02    0.12764E-09   -0.94093E-11    0.12764E-09    0.33557E-14
  1132    0.11670E+04   -0.36292E+02   -0.60948E-11   -0.36292E+02    0.11262E+02    0.12300E-09   -0.60948E-11    0.12300E-09    0.33438E-14
  1133    0.11660E+04   -0.35316E+02   -0.25791E-11   -0.35316E+02    0.11200E+02    0.11838E-09   -0.25791E-11    0.11838E-09    0.33319E-14
  1134    0.11649E+04   -0.34340E+02    0.11369E-11   -0.34340E+02    0.11141E+02    0.11378E-09    0.11369E-11    0.11378E-09    0.33201E-14
  1135    0.11638E+04   -0.33363E+02    0.50527E-11   -0.33363E+02    0.11088E+02    0.10919E-09    0.50527E-11    0.10919E-09    0.33083E-14
  1136    0.11625E+04   -0.32388E+02    0.91675E-11   -0.32388E+02    0.11041E+02    0.10462E-09    0.91675E-11    0.10462E-09    0.32966E-14
  1137    0.11612E+04   -0.31413E+02    0.13481E-10   -0.31413E+02    0.10998E+02    0.10007E-09    0.13481E-10    0.10007E-09    0.32849E-14
  1138    0.11598E+04   -0.30441E+02    0.17992E-10   -0.30441E+02    0.10962E+02    0.95527E-10    0.17992E-10    0.95527E-10    0.32733E-14
  1139    0.11584E+04   -0.29469E+02    0.22699E-10   -0.29469E+02    0.10929E+02    0.91006E-10    0.22699E-10    0.91006E-10    0.32617E-14
  1140    0.11568E+04   -0.28501E+02    0.27604E-10   -0.28501E+02    0.10902E+02    0.86504E-10    0.27604E-10    0.86504E-10    0.32502E-14
  1141    0.11551E+04   -0.27535E+02    0.32704E-10   -0.27535E+02    0.10879E+02    0.82019E-10    0.32704E-10    0.82019E-10    0.32387E-14
  1142    0.11534E+04   -0.26573E+02    0.37998E-10   -0.26573E+02    0.10862E+02    0.77553E-10    0.37998E-10    0.77553E-10    0.32272E-14
  1143    0.11516E+04   -0.25615E+02    0.43488E-10   -0.25615E+02    0.10850E+02    0.73106E-10    0.43488E-10    0.73106E-10    0.32159E-14
  1144    0.11495E+04   -0.24662E+02    0.49170E-10   -0.24662E+02    0.10842E+02    0.68679E-10    0.49170E-10    0.68679E-10    0.32045E-14
  1145    0.11476E+04   -0.23712E+02    0.55046E-10   -0.23712E+02    0.10841E+02    0.64271E-10    0.55046E-10    0.64271E-10    0.31932E-14
  1146    0.11455E+04   -0.22768E+02    0.61114E-10   -0.22768E+02    0.10844E+02    0.59884E-10    0.61114E-10    0.59884E-10    0.31820E-14
  1147    0.11434E+04   -0.21830E+02    0.67374E-10   -0.21830E+02    0.10853E+02    0.55517E-10    0.67374E-10    0.55517E-10    0.31708E-14
  1148    0.11411E+04   -0.20898E+02    0.73824E-10   -0.20898E+02    0.10865E+02    0.51171E-10    0.73824E-10    0.51171E-10    0.31597E-14
  1149    0.11388E+04   -0.19973E+02    0.80465E-10   -0.19973E+02    0.10883E+02    0.46847E-10    0.80465E-10    0.46847E-10    0.31486E-14
  1150    0.11364E+04   -0.19054E+02    0.87295E-10   -0.19054E+02    0.10906E+02    0.42544E-10    0.87295E-10    0.42544E-10    0.31375E-14
  1151    0.11340E+04   -0.18143E+02    0.94313E-10   -0.18143E+02    0.10934E+02    0.38263E-10    0.94313E-10    0.38263E-10    0.31265E-14
  1152    0.11314E+04   -0.17239E+02    0.10151E-09   -0.17239E+02    0.10966E+02    0.34005E-10    0.10151E-09    0.34005E-10    0.31156E-14
  1153    0.11288E+04   -0.16345E+02    0.10889E-09   -0.16345E+02    0.11004E+02    0.29769E-10    0.10889E-09    0.29769E-10    0.31047E-14
  1154    0.11262E+04   -0.15457E+02    0.11642E-09   -0.15457E+02    0.11047E+02    0.25556E-10    0.11642E-09    0.25556E-10    0.30938E-14
  1155    0.11234E+04   -0.14578E+02    0.12412E-09   -0.14578E+02    0.11094E+02    0.21365E-10    0.12412E-09    0.21365E-10    0.30830E-14
  1156    0.11206E+04   -0.13710E+02    0.13197E-09   -0.13710E+02    0.11145E+02    0.17197E-10    0.13197E-09    0.17197E-10    0.30722E-14
  1157    0.11176E+04   -0.12849E+02    0.13996E-09   -0.12849E+02    0.11201E+02    0.13052E-10    0.13996E-09    0.13052E-10    0.30615E-14
  1158    0.11147E+04   -0.12000E+02    0.14809E-09   -0.12000E+02    0.11263E+02    0.89306E-11    0.14809E-09    0.89306E-11    0.30508E-14
  1159    0.11117E+04   -0.11160E+02    0.15634E-09   -0.11160E+02    0.11328E+02    0.48322E-11    0.15634E-09    0.48322E-11    0.30401E-14
  1160    0.11085E+04   -0.10331E+02    0.16471E-09   -0.10331E+02    0.11398E+02    0.75732E-12    0.16471E-09    0.75732E-12    0.30295E-14
  1161    0.11054E+04   -0.95126E+01    0.17320E-09   -0.95126E+01    0.11473E+02   -0.32940E-11    0.17320E-09   -0.32940E-11    0.30190E-14
  1162    0.11021E+04   -0.87055E+01    0.18179E-09   -0.87055E+01    0.11552E+02   -0.73215E-11    0.18179E-09   -0.73215E-11    0.30085E-14
  1163    0.10988E+04   -0.79101E+01    0.19048E-09   -0.79101E+01    0.11636E+02   -0.11325E-10    0.19048E-09   -0.11325E-10    0.29980E-14
  1164    0.10955E+04   -0.71262E+01    0.19926E-09   -0.71262E+01    0.11724E+02   -0.15305E-10    0.19926E-09   -0.15305E-10    0.29876E-14
  1165    0.10920E+04   -0.63537E+01    0.20812E-09   -0.63537E+01    0.11817E+02   -0.19260E-10    0.20812E-09   -0.19260E-10    0.29772E-14
  1166    0.10884E+04   -0.55942E+01    0.21705E-09   -0.55942E+01    0.11914E+02   -0.23191E-10    0.21705E-09   -0.23191E-10    0.29669E-14
  1167    0.10849E+04   -0.48474E+01    0.22605E-09   -0.48474E+01    0.12014E+02   -0.27098E-10    0.22605E-09   -0.27098E-10    0.29566E-14
  1168    0.10813E+04   -0.41126E+01    0.23511E-09   -0.41126E+01    0.12119E+02   -0.30980E-10    0.23511E-09   -0.30980E-10    0.29464E-14
  1169    0.10777E+04   -0.33927E+01    0.24422E-09   -0.33927E+01    0.12228E+02   -0.34837E-10    0.24422E-09   -0.34837E-10    0.29362E-14
  1170    0.10740E+04   -0.26847E+01    0.25337E-09   -0.26847E+01    0.12341E+02   -0.38669E-10    0.25337E-09   -0.38669E-10    0.29260E-14
  1171    0.10701E+04   -0.19914E+01    0.26256E-09   -0.19914E+01    0.12459E+02   -0.42477E-10    0.26256E-09   -0.42477E-10    0.29159E-14
  1172    0.10663E+04   -0.13121E+01    0.27178E-09   -0.13121E+01    0.12580E+02   -0.46259E-10    0.27178E-09   -0.46259E-10    0.29058E-14
  1173    0.10625E+04   -0.64656E+00    0.28102E-09   -0.64656E+00    0.12705E+02   -0.50015E-10    0.28102E-09   -0.50015E-10    0.28958E-14
  1174    0.10585E+04    0.40364E-02    0.29027E-09    0.40364E-02    0.12833E+02   -0.53747E-10    0.29027E-09   -0.53747E-10    0.28858E-14
  1175    0.10545E+04    0.63988E+00    0.29953E-09    0.63988E+00    0.12964E+02   -0.57452E-10    0.29953E-09   -0.57452E-10    0.28759E-14
  1176    0.10504E+04    0.12603E+01    0.30878E-09    0.12603E+01    0.13100E+02   -0.61132E-10    0.30878E-09   -0.61132E-10    0.28659E-14
  1177    0.10463E+04    0.18658E+01    0.31802E-09    0.18658E+01    0.13239E+02   -0.64785E-10    0.31802E-09   -0.64785E-10    0.28561E-14
  1178    0.10422E+04    0.24558E+01    0.32725E-09    0.24558E+01    0.13381E+02   -0.68413E-10    0.32725E-09   -0.68413E-10    0.28463E-14
  1179    0.10381E+04    0.30302E+01    0.33645E-09    0.30302E+01    0.13529E+02   -0.72015E-10    0.33645E-09   -0.72015E-10    0.28365E-14
  1180    0.10338E+04    0.35887E+01    0.34562E-09    0.35887E+01    0.13679E+02   -0.75590E-10    0.34562E-09   -0.75590E-10    0.28267E-14
  1181    0.10296E+04    0.41310E+01    0.35475E-09    0.41310E+01    0.13831E+02   -0.79138E-10    0.35475E-09   -0.79138E-10    0.28170E-14
  1182    0.10253E+04    0.46571E+01    0.36383E-09    0.46571E+01    0.13987E+02   -0.82660E-10    0.36383E-09   -0.82660E-10    0.28074E-14
  1183    0.10209E+04    0.51667E+01    0.37286E-09    0.51667E+01    0.14146E+02   -0.86155E-10    0.37286E-09   -0.86155E-10    0.27977E-14
  1184    0.10165E+04    0.56596E+01    0.38182E-09    0.56596E+01    0.14307E+02   -0.89623E-10    0.38182E-09   -0.89623E-10    0.27882E-14
  1185    0.10122E+04    0.61358E+01    0.39071E-09    0.61358E+01    0.14472E+02   -0.93064E-10    0.39071E-09   -0.93064E-10    0.27786E-14
  1186    0.10077E+04    0.65949E+01    0.39952E-09    0.65949E+01    0.14640E+02   -0.96477E-10    0.39952E-09   -0.96477E-10    0.27691E-14
  1187    0.10033E+04    0.70368E+01    0.40824E-09    0.70368E+01    0.14810E+02   -0.99863E-10    0.40824E-09   -0.99863E-10    0.27596E-14
  1188    0.99879E+03    0.74613E+01    0.41687E-09    0.74613E+01    0.14983E+02   -0.10322E-09    0.41687E-09   -0.10322E-09    0.27502E-14
  1189    0.99424E+03    0.78685E+01    0.42540E-09    0.78685E+01    0.15158E+02   -0.10655E-09    0.42540E-09   -0.10655E-09    0.27408E-14
  1190    0.98971E+03    0.82580E+01    0.43382E-09    0.82580E+01    0.15336E+02   -0.10986E-09    0.43382E-09   -0.10986E-09    0.27315E-14
  1191    0.98511E+03    0.86299E+01    0.44212E-09    0.86299E+01    0.15516E+02   -0.11313E-09    0.44212E-09   -0.11313E-09    0.27222E-14
  1192    0.98053E+03    0.89840E+01    0.45030E-09    0.89840E+01    0.15698E+02   -0.11638E-09    0.45030E-09   -0.11638E-09    0.27129E-14
  1193    0.97589E+03    0.93202E+01    0.45834E-09    0.93202E+01    0.15883E+02   -0.11960E-09    0.45834E-09   -0.11960E-09    0.27037E-14
  1194    0.97127E+03    0.96385E+01    0.46625E-09    0.96385E+01    0.16069E+02   -0.12279E-09    0.46625E-09   -0.12279E-09    0.26945E-14
  1195    0.96666E+03    0.99389E+01    0.47401E-09    0.99389E+01    0.16257E+02   -0.12595E-09    0.47401E-09   -0.12595E-09    0.26853E-14
  1196    0.96191E+03    0.10221E+02    0.48161E-09    0.10221E+02    0.16449E+02   -0.12908E-09    0.48161E-09   -0.12908E-09    0.26762E-14
  1197    0.95726E+03    0.10485E+02    0.48905E-09    0.10485E+02    0.16640E+02   -0.13218E-09    0.48905E-09   -0.13218E-09    0.26671E-14
  1198    0.95255E+03    0.10729E+02    0.49632E-09    0.10729E+02    0.16834E+02   -0.13526E-09    0.49632E-09   -0.13526E-09    0.26581E-14
  1199    0.94786E+03    0.10956E+02    0.50341E-09    0.10956E+02    0.17029E+02   -0.13831E-09    0.50341E-09   -0.13831E-09    0.26490E-14
  1200    0.94310E+03    0.11165E+02    0.51031E-09    0.11165E+02    0.17226E+02   -0.14132E-09    0.51031E-09   -0.14132E-09    0.26401E-14
  1201    0.93844E+03    0.11354E+02    0.51703E-09    0.11354E+02    0.17423E+02   -0.14431E-09    0.51703E-09   -0.14431E-09    0.26311E-14
  1202    0.93364E+03    0.11526E+02    0.52355E-09    0.11526E+02    0.17623E+02   -0.14727E-09    0.52355E-09   -0.14727E-09    0.26222E-14
  1203    0.92894E+03    0.11679E+02    0.52988E-09    0.11679E+02    0.17824E+02   -0.15019E-09    0.52988E-09   -0.15019E-09    0.26134E-14
  1204    0.92417E+03    0.11813E+02    0.53602E-09    0.11813E+02    0.18025E+02   -0.15309E-09    0.53602E-09   -0.15309E-09    0.26045E-14
  1205    0.91942E+03    0.11928E+02    0.54198E-09    0.11928E+02    0.18227E+02   -0.15595E-09    0.54198E-09   -0.15595E-09    0.25957E-14
  1206    0.91469E+03    0.12025E+02    0.54775E-09    0.12025E+02    0.18431E+02   -0.15879E-09    0.54775E-09   -0.15879E-09    0.25870E-14
  1207    0.91004E+03    0.12103E+02    0.55334E-09    0.12103E+02    0.18635E+02   -0.16159E-09    0.55334E-09   -0.16159E-09    0.25783E-14
  1208    0.90534E+03    0.12163E+02    0.55874E-09    0.12163E+02    0.18840E+02   -0.16436E-09    0.55874E-09   -0.16436E-09    0.25696E-14
  1209    0.90057E+03    0.12204E+02    0.56397E-09    0.12204E+02    0.19045E+02   -0.16710E-09    0.56397E-09   -0.16710E-09    0.25609E-14
  1210    0.89590E+03    0.12226E+02    0.56901E-09    0.12226E+02    0.19251E+02   -0.16981E-09    0.56901E-09   -0.16981E-09    0.25523E-14
  1211    0.89116E+03    0.12230E+02    0.57388E-09    0.12230E+02    0.19458E+02   -0.17248E-09    0.57388E-09   -0.17248E-09    0.25437E-14
  1212    0.88651E+03    0.12215E+02    0.57858E-09    0.12215E+02    0.19664E+02   -0.17512E-09    0.57858E-09   -0.17512E-09    0.25352E-14
  1213    0.88181E+03    0.12183E+02    0.58310E-09    0.12183E+02    0.19871E+02   -0.17772E-09    0.58310E-09   -0.17772E-09    0.25267E-14
  1214    0.87719E+03    0.12132E+02    0.58745E-09    0.12132E+02    0.20079E+02   -0.18030E-09    0.58745E-09   -0.18030E-09    0.25182E-14
  1215    0.87258E+03    0.12062E+02    0.59162E-09    0.12062E+02    0.20286E+02   -0.18283E-09    0.59162E-09   -0.18283E-09    0.25097E-14
  1216    0.86799E+03    0.11974E+02    0.59563E-09    0.11974E+02    0.20493E+02   -0.18533E-09    0.59563E-09   -0.18533E-09    0.25013E-14
  1217    0.86326E+03    0.11869E+02    0.59948E-09    0.11869E+02    0.20701E+02   -0.18780E-09    0.59948E-09   -0.18780E-09    0.24930E-14
  1218    0.85869E+03    0.11745E+02    0.60316E-09    0.11745E+02    0.20909E+02   -0.19023E-09    0.60316E-09   -0.19023E-09    0.24846E-14
  1219    0.85407E+03    0.11604E+02    0.60667E-09    0.11604E+02    0.21115E+02   -0.19263E-09    0.60667E-09   -0.19263E-09    0.24763E-14
  1220    0.84952E+03    0.11444E+02    0.61002E-09    0.11444E+02    0.21322E+02   -0.19499E-09    0.61002E-09   -0.19499E-09    0.24680E-14
  1221    0.84500E+03    0.11267E+02    0.61322E-09    0.11267E+02    0.21527E+02   -0.19731E-09    0.61322E-09   -0.19731E-09    0.24598E-14
  1222    0.84048E+03    0.11072E+02    0.61625E-09    0.11072E+02    0.21733E+02   -0.19960E-09    0.61625E-09   -0.19960E-09    0.24516E-14
  1223    0.83598E+03    0.10861E+02    0.61913E-09    0.10861E+02    0.21938E+02   -0.20185E-09    0.61913E-09   -0.20185E-09    0.24434E-14
  1224    0.83148E+03    0.10630E+02    0.62185E-09    0.10630E+02    0.22141E+02   -0.20406E-09    0.62185E-09   -0.20406E-09    0.24353E-14
  1225    0.82708E+03    0.10383E+02    0.62442E-09    0.10383E+02    0.22345E+02   -0.20623E-09    0.62442E-09   -0.20623E-09    0.24271E-14
  1226    0.82268E+03    0.10120E+02    0.62683E-09    0.10120E+02    0.22547E+02   -0.20837E-09    0.62683E-09   -0.20837E-09    0.24191E-14
  1227    0.81837E+03    0.98386E+01    0.62910E-09    0.98386E+01    0.22748E+02   -0.21046E-09    0.62910E-09   -0.21046E-09    0.24110E-14
  1228    0.81400E+03    0.95416E+01    0.63122E-09    0.95416E+01    0.22949E+02   -0.21252E-09    0.63122E-09   -0.21252E-09    0.24030E-14
  1229    0.80972E+03    0.92271E+01    0.63319E-09    0.92271E+01    0.23147E+02   -0.21454E-09    0.63319E-09   -0.21454E-09    0.23950E-14
  1230    0.80529E+03    0.88975E+01    0.63501E-09    0.88975E+01    0.23345E+02   -0.21652E-09    0.63501E-09   -0.21652E-09    0.23871E-14
  1231    0.80103E+03    0.85514E+01    0.63669E-09    0.85514E+01    0.23541E+02   -0.21846E-09    0.63669E-09   -0.21846E-09    0.23792E-14
  1232    0.79677E+03    0.81902E+01    0.63823E-09    0.81902E+01    0.23736E+02   -0.22035E-09    0.63823E-09   -0.22035E-09    0.23713E-14
  1233    0.79268E+03    0.78119E+01    0.63963E-09    0.78119E+01    0.23930E+02   -0.22221E-09    0.63963E-09   -0.22221E-09    0.23634E-14
  1234    0.78852E+03    0.74194E+01    0.64090E-09    0.74194E+01    0.24121E+02   -0.22403E-09    0.64090E-09   -0.22403E-09    0.23556E-14
  1235    0.78466E+03    0.70114E+01    0.64202E-09    0.70114E+01    0.24312E+02   -0.22580E-09    0.64202E-09   -0.22580E-09    0.23478E-14
  1236    0.78067E+03    0.65887E+01    0.64301E-09    0.65887E+01    0.24499E+02   -0.22753E-09    0.64301E-09   -0.22753E-09    0.23400E-14
  1237    0.77669E+03    0.61505E+01    0.64386E-09    0.61505E+01    0.24685E+02   -0.22922E-09    0.64386E-09   -0.22922E-09    0.23323E-14
  1238    0.77279E+03    0.56977E+01    0.64459E-09    0.56977E+01    0.24870E+02   -0.23087E-09    0.64459E-09   -0.23087E-09    0.23246E-14
  1239    0.76890E+03    0.52303E+01    0.64518E-09    0.52303E+01    0.25052E+02   -0.23248E-09    0.64518E-09   -0.23248E-09    0.23169E-14
  1240    0.76502E+03    0.47500E+01    0.64564E-09    0.47500E+01    0.25232E+02   -0.23404E-09    0.64564E-09   -0.23404E-09    0.23093E-14
  1241    0.76130E+03    0.42552E+01    0.64598E-09    0.42552E+01    0.25409E+02   -0.23556E-09    0.64598E-09   -0.23556E-09    0.23017E-14
  1242    0.75751E+03    0.37483E+01    0.64619E-09    0.37483E+01    0.25586E+02   -0.23703E-09    0.64619E-09   -0.23703E-09    0.22941E-14
  1243    0.75381E+03    0.32261E+01    0.64628E-09    0.32261E+01    0.25758E+02   -0.23846E-09    0.64628E-09   -0.23846E-09    0.22866E-14
  1244    0.75019E+03    0.26926E+01    0.64625E-09    0.26926E+01    0.25930E+02   -0.23985E-09    0.64625E-09   -0.23985E-09    0.22790E-14
  1245    0.74665E+03    0.21460E+01    0.64609E-09    0.21460E+01    0.26098E+02   -0.24119E-09    0.64609E-09   -0.24119E-09    0.22716E-14
  1246    0.74312E+03    0.15883E+01    0.64582E-09    0.15883E+01    0.26263E+02   -0.24248E-09    0.64582E-09   -0.24248E-09    0.22641E-14
  1247    0.73959E+03    0.10179E+01    0.64543E-09    0.10179E+01    0.26426E+02   -0.24373E-09    0.64543E-09   -0.24373E-09    0.22567E-14
  1248    0.73615E+03    0.43551E+00    0.64493E-09    0.43551E+00    0.26586E+02   -0.24493E-09    0.64493E-09   -0.24493E-09    0.22493E-14
  1249    0.73279E+03   -0.15786E+00    0.64431E-09   -0.15786E+00    0.26745E+02   -0.24609E-09    0.64431E-09   -0.24609E-09    0.22419E-14
  1250    0.72951E+03   -0.76232E+00    0.64358E-09   -0.76232E+00    0.26899E+02   -0.24720E-09    0.64358E-09   -0.24720E-09    0.22345E-14
  1251    0.72624E+03   -0.13777E+01    0.64274E-09   -0.13777E+01    0.27050E+02   -0.24826E-09    0.64274E-09   -0.24826E-09    0.22272E-14
  1252    0.72312E+03   -0.20036E+01    0.64180E-09   -0.20036E+01    0.27199E+02   -0.24928E-09    0.64180E-09   -0.24928E-09    0.22199E-14
  1253    0.71994E+03   -0.26396E+01    0.64075E-09   -0.26396E+01    0.27344E+02   -0.25025E-09    0.64075E-09   -0.25025E-09    0.22127E-14
  1254    0.71684E+03   -0.32855E+01    0.63962E-09   -0.32855E+01    0.27485E+02   -0.25117E-09    0.63962E-09   -0.25117E-09    0.22054E-14
  1255    0.71381E+03   -0.39411E+01    0.63840E-09   -0.39411E+01    0.27625E+02   -0.25205E-09    0.63840E-09   -0.25205E-09    0.21982E-14
  1256    0.71095E+03   -0.46059E+01    0.63710E-09   -0.46059E+01    0.27760E+02   -0.25289E-09    0.63710E-09   -0.25289E-09    0.21911E-14
  1257    0.70808E+03   -0.52797E+01    0.63573E-09   -0.52797E+01    0.27892E+02   -0.25368E-09    0.63573E-09   -0.25368E-09    0.21839E-14
  1258    0.70522E+03   -0.59623E+01    0.63429E-09   -0.59623E+01    0.28021E+02   -0.25443E-09    0.63429E-09   -0.25443E-09    0.21768E-14
  1259    0.70244E+03   -0.66533E+01    0.63279E-09   -0.66533E+01    0.28146E+02   -0.25513E-09    0.63279E-09   -0.25513E-09    0.21697E-14
  1260    0.69974E+03   -0.73523E+01    0.63124E-09   -0.73523E+01    0.28268E+02   -0.25579E-09    0.63124E-09   -0.25579E-09    0.21627E-14
  1261    0.69712E+03   -0.80591E+01    0.62963E-09   -0.80591E+01    0.28386E+02   -0.25642E-09    0.62963E-09   -0.25642E-09    0.21556E-14
  1262    0.69458E+03   -0.87732E+01    0.62799E-09   -0.87732E+01    0.28502E+02   -0.25700E-09    0.62799E-09   -0.25700E-09    0.21486E-14
  1263    0.69211E+03   -0.94947E+01    0.62630E-09   -0.94947E+01    0.28613E+02   -0.25754E-09    0.62630E-09   -0.25754E-09    0.21416E-14
  1264    0.68965E+03   -0.10223E+02    0.62459E-09   -0.10223E+02    0.28721E+02   -0.25804E-09    0.62459E-09   -0.25804E-09    0.21347E-14
  1265    0.68734E+03   -0.10958E+02    0.62286E-09   -0.10958E+02    0.28824E+02   -0.25850E-09    0.62286E-09   -0.25850E-09    0.21277E-14
  1266    0.68503E+03   -0.11699E+02    0.62110E-09   -0.11699E+02    0.28925E+02   -0.25892E-09    0.62110E-09   -0.25892E-09    0.21208E-14
  1267    0.68280E+03   -0.12446E+02    0.61934E-09   -0.12446E+02    0.29021E+02   -0.25930E-09    0.61934E-09   -0.25930E-09    0.21140E-14
  1268    0.68065E+03   -0.13199E+02    0.61757E-09   -0.13199E+02    0.29114E+02   -0.25965E-09    0.61757E-09   -0.25965E-09    0.21071E-14
  1269    0.67859E+03   -0.13956E+02    0.61580E-09   -0.13956E+02    0.29202E+02   -0.25996E-09    0.61580E-09   -0.25996E-09    0.21003E-14
  1270    0.67657E+03   -0.14720E+02    0.61404E-09   -0.14720E+02    0.29286E+02   -0.26023E-09    0.61404E-09   -0.26023E-09    0.20935E-14
  1271    0.67463E+03   -0.15487E+02    0.61229E-09   -0.15487E+02    0.29368E+02   -0.26047E-09    0.61229E-09   -0.26047E-09    0.20867E-14
  1272    0.67275E+03   -0.16259E+02    0.61056E-09   -0.16259E+02    0.29445E+02   -0.26067E-09    0.61056E-09   -0.26067E-09    0.20800E-14
  1273    0.67092E+03   -0.17035E+02    0.60886E-09   -0.17035E+02    0.29517E+02   -0.26083E-09    0.60886E-09   -0.26083E-09    0.20733E-14
  1274    0.66917E+03   -0.17814E+02    0.60718E-09   -0.17814E+02    0.29585E+02   -0.26097E-09    0.60718E-09   -0.26097E-09    0.20666E-14
  1275    0.66749E+03   -0.18595E+02    0.60555E-09   -0.18595E+02    0.29650E+02   -0.26106E-09    0.60555E-09   -0.26106E-09    0.20599E-14
  1276    0.66587E+03   -0.19381E+02    0.60396E-09   -0.19381E+02    0.29711E+02   -0.26113E-09    0.60396E-09   -0.26113E-09    0.20533E-14
  1277    0.66432E+03   -0.20168E+02    0.60242E-09   -0.20168E+02    0.29768E+02   -0.26116E-09    0.60242E-09   -0.26116E-09    0.20467E-14
  1278    0.66284E+03   -0.20957E+02    0.60094E-09   -0.20957E+02    0.29820E+02   -0.26116E-09    0.60094E-09   -0.26116E-09    0.20401E-14
  1279    0.66143E+03   -0.21748E+02    0.59952E-09   -0.21748E+02    0.29868E+02   -0.26113E-09    0.59952E-09   -0.26113E-09    0.20335E-14
  1280    0.66010E+03   -0.22541E+02    0.59816E-09   -0.22541E+02    0.29913E+02   -0.26106E-09    0.59816E-09   -0.26106E-09    0.20270E-14
  1281    0.65883E+03   -0.23334E+02    0.59689E-09   -0.23334E+02    0.29954E+02   -0.26097E-09    0.59689E-09   -0.26097E-09    0.20205E-14
  1282    0.65763E+03   -0.24129E+02    0.59569E-09   -0.24129E+02    0.29989E+02   -0.26085E-09    0.59569E-09   -0.26085E-09    0.20140E-14
  1283    0.65649E+03   -0.24923E+02    0.59458E-09   -0.24923E+02    0.30021E+02   -0.26069E-09    0.59458E-09   -0.26069E-09    0.20075E-14
