#    L    TT             EE             TE             PP             TP          
  1103    0.11582E+04    0.15238E+02   -0.62496E+02    0.21056E+06   -0.33772E+00
  1104    0.11597E+04    0.15038E+02   -0.61718E+02    0.21017E+06   -0.38743E+00
  1105    0.11610E+04    0.14842E+02   -0.60929E+02    0.20979E+06   -0.43306E+00
  1106    0.11623E+04    0.14649E+02   -0.60126E+02    0.20941E+06   -0.47460E+00
  1107    0.11636E+04    0.14460E+02   -0.59311E+02    0.20903E+06   -0.51207E+00
  1108    0.11647E+04    0.14276E+02   -0.58486E+02    0.20865E+06   -0.54545E+00
  1109    0.11657E+04    0.14094E+02   -0.57649E+02    0.20827E+06   -0.57476E+00
  1110    0.11667E+04    0.13918E+02   -0.56801E+02    0.20789E+06   -0.59999E+00
  1111    0.11676E+04    0.13747E+02   -0.55943E+02    0.20752E+06   -0.62115E+00
  1112    0.11685E+04    0.13581E+02   -0.55076E+02    0.20714E+06   -0.63823E+00
  1113    0.11691E+04    0.13419E+02   -0.54197E+02    0.20676E+06   -0.65124E+00
  1114    0.11698E+04    0.13261E+02   -0.53311E+02    0.20639E+06   -0.66018E+00
  1115    0.11704E+04    0.13108E+02   -0.52417E+02    0.20602E+06   -0.66505E+00
  1116    0.11709E+04    0.12961E+02   -0.51514E+02    0.20564E+06   -0.66586E+00
  1117    0.11713E+04    0.12817E+02   -0.50603E+02    0.20527E+06   -0.66260E+00
  1118    0.11715E+04    0.12680E+02   -0.49684E+02    0.20490E+06   -0.65527E+00
  1119    0.11718E+04    0.12546E+02   -0.48759E+02    0.20453E+06   -0.64388E+00
  1120    0.11720E+04    0.12417E+02   -0.47827E+02    0.20416E+06   -0.62842E+00
  1121    0.11721E+04    0.12293E+02   -0.46888E+02    0.20379E+06   -0.60891E+00
  1122    0.11720E+04    0.12174E+02   -0.45945E+02    0.20343E+06   -0.58533E+00
  1123    0.11719E+04    0.12061E+02   -0.44996E+02    0.20306E+06   -0.55770E+00
  1124    0.11717E+04    0.11952E+02   -0.44043E+02    0.20269E+06   -0.52601E+00
  1125    0.11714E+04    0.11848E+02   -0.43084E+02    0.20233E+06   -0.49026E+00
  1126    0.11711E+04    0.11749E+02   -0.42122E+02    0.20196E+06   -0.45047E+00
  1127    0.11706E+04    0.11655E+02   -0.41156E+02    0.20160E+06   -0.40661E+00
  1128    0.11701E+04    0.11566E+02   -0.40189E+02    0.20124E+06   -0.35871E+00
  1129    0.11695E+04    0.11483E+02   -0.39217E+02    0.20088E+06   -0.30676E+00
  1130    0.11687E+04    0.11404E+02   -0.38244E+02    0.20052E+06   -0.25076E+00
  1131    0.11679E+04    0.11331E+02   -0.37271E+02    0.20016E+06   -0.19071E+00
  1132    0.11670E+04    0.11262E+02   -0.36295E+02    0.19980E+06   -0.12662E+00
  1133    0.11660E+04    0.11200E+02   -0.35319E+02    0.19944E+06   -0.58478E-01
  1134    0.11650E+04    0.11142E+02   -0.34342E+02    0.19908E+06    0.13703E-01
  1135    0.11638E+04    0.11089E+02   -0.33366E+02    0.19873E+06    0.89925E-01
  1136    0.11625E+04    0.11041E+02   -0.32391E+02    0.19837E+06    0.17019E+00
  1137    0.11612E+04    0.10998E+02   -0.31416E+02    0.19802E+06    0.25449E+00
  1138    0.11598E+04    0.10962E+02   -0.30444E+02    0.19767E+06    0.34283E+00
  1139    0.11584E+04    0.10929E+02   -0.29472E+02    0.19731E+06    0.43520E+00
  1140    0.11568E+04    0.10902E+02   -0.28504E+02    0.19696E+06    0.53161E+00
  1141    0.11551E+04    0.10879E+02   -0.27538E+02    0.19661E+06    0.63205E+00
  1142    0.11534E+04    0.10863E+02   -0.26576E+02    0.19626E+06    0.73652E+00
  1143    0.11516E+04    0.10850E+02   -0.25618E+02    0.19591E+06    0.84503E+00
  1144    0.11496E+04    0.10843E+02   -0.24664E+02    0.19556E+06    0.95756E+00
  1145    0.11476E+04    0.10841E+02   -0.23715E+02    0.19521E+06    0.10741E+01
  1146    0.11455E+04    0.10844E+02   -0.22771E+02    0.19487E+06    0.11947E+01
  1147    0.11434E+04    0.10853E+02   -0.21833E+02    0.19452E+06    0.13193E+01
  1148    0.11411E+04    0.10865E+02   -0.20900E+02    0.19417E+06    0.14480E+01
  1149    0.11388E+04    0.10883E+02   -0.19975E+02    0.19383E+06    0.15806E+01
  1150    0.11364E+04    0.10906E+02   -0.19057E+02    0.19349E+06    0.17173E+01
  1151    0.11340E+04    0.10934E+02   -0.18145E+02    0.19314E+06    0.18580E+01
  1152    0.11314E+04    0.10966E+02   -0.17242E+02    0.19280E+06    0.20025E+01
  1153    0.11289E+04    0.11004E+02   -0.16347E+02    0.19246E+06    0.21507E+01
  1154    0.11262E+04    0.11047E+02   -0.15459E+02    0.19212E+06    0.23026E+01
  1155    0.11234E+04    0.11094E+02   -0.14581E+02    0.19178E+06    0.24578E+01
  1156    0.11206E+04    0.11145E+02   -0.13712E+02    0.19144E+06    0.26162E+01
  1157    0.11176E+04    0.11201E+02   -0.12852E+02    0.19110E+06    0.27778E+01
  1158    0.11147E+04    0.11262E+02   -0.12002E+02    0.19076E+06    0.29423E+01
  1159    0.11117E+04    0.11328E+02   -0.11162E+02    0.19043E+06    0.31096E+01
  1160    0.11085E+04    0.11398E+02   -0.10334E+02    0.19009E+06    0.32795E+01
  1161    0.11054E+04    0.11473E+02   -0.95149E+01    0.18976E+06    0.34519E+01
  1162    0.11021E+04    0.11552E+02   -0.87078E+01    0.18942E+06    0.36267E+01
  1163    0.10988E+04    0.11636E+02   -0.79124E+01    0.18909E+06    0.38036E+01
  1164    0.10955E+04    0.11724E+02   -0.71284E+01    0.18876E+06    0.39826E+01
  1165    0.10920E+04    0.11816E+02   -0.63559E+01    0.18843E+06    0.41634E+01
  1166    0.10884E+04    0.11913E+02   -0.55963E+01    0.18809E+06    0.43459E+01
  1167    0.10849E+04    0.12014E+02   -0.48495E+01    0.18776E+06    0.45300E+01
  1168    0.10813E+04    0.12119E+02   -0.41147E+01    0.18743E+06    0.47155E+01
  1169    0.10777E+04    0.12228E+02   -0.33947E+01    0.18711E+06    0.49023E+01
  1170    0.10740E+04    0.12341E+02   -0.26867E+01    0.18678E+06    0.50902E+01
  1171    0.10702E+04    0.12458E+02   -0.19933E+01    0.18645E+06    0.52790E+01
  1172    0.10664E+04    0.12579E+02   -0.13139E+01    0.18612E+06    0.54686E+01
  1173    0.10625E+04    0.12704E+02   -0.64839E+00    0.18580E+06    0.56588E+01
  1174    0.10585E+04    0.12832E+02    0.22605E-02    0.18547E+06    0.58496E+01
  1175    0.10545E+04    0.12964E+02    0.63815E+00    0.18515E+06    0.60407E+01
  1176    0.10504E+04    0.13099E+02    0.12586E+01    0.18483E+06    0.62319E+01
  1177    0.10464E+04    0.13239E+02    0.18642E+01    0.18450E+06    0.64232E+01
  1178    0.10422E+04    0.13381E+02    0.24542E+01    0.18418E+06    0.66143E+01
  1179    0.10381E+04    0.13528E+02    0.30287E+01    0.18386E+06    0.68052E+01
  1180    0.10339E+04    0.13678E+02    0.35872E+01    0.18354E+06    0.69957E+01
  1181    0.10296E+04    0.13831E+02    0.41296E+01    0.18322E+06    0.71855E+01
  1182    0.10253E+04    0.13987E+02    0.46557E+01    0.18290E+06    0.73746E+01
  1183    0.10210E+04    0.14146E+02    0.51654E+01    0.18258E+06    0.75629E+01
  1184    0.10166E+04    0.14307E+02    0.56584E+01    0.18226E+06    0.77500E+01
  1185    0.10122E+04    0.14472E+02    0.61346E+01    0.18195E+06    0.79360E+01
  1186    0.10077E+04    0.14640E+02    0.65938E+01    0.18163E+06    0.81206E+01
  1187    0.10033E+04    0.14810E+02    0.70357E+01    0.18132E+06    0.83037E+01
  1188    0.99881E+03    0.14982E+02    0.74603E+01    0.18100E+06    0.84852E+01
  1189    0.99426E+03    0.15158E+02    0.78675E+01    0.18069E+06    0.86648E+01
  1190    0.98972E+03    0.15335E+02    0.82570E+01    0.18037E+06    0.88425E+01
  1191    0.98513E+03    0.15515E+02    0.86291E+01    0.18006E+06    0.90180E+01
  1192    0.98055E+03    0.15698E+02    0.89832E+01    0.17975E+06    0.91913E+01
  1193    0.97591E+03    0.15882E+02    0.93194E+01    0.17944E+06    0.93621E+01
  1194    0.97128E+03    0.16068E+02    0.96379E+01    0.17913E+06    0.95304E+01
  1195    0.96667E+03    0.16257E+02    0.99382E+01    0.17882E+06    0.96959E+01
  1196    0.96193E+03    0.16448E+02    0.10220E+02    0.17851E+06    0.98586E+01
  1197    0.95728E+03    0.16640E+02    0.10484E+02    0.17820E+06    0.10018E+02
  1198    0.95257E+03    0.16833E+02    0.10729E+02    0.17789E+06    0.10175E+02
  1199    0.94787E+03    0.17028E+02    0.10956E+02    0.17759E+06    0.10328E+02
  1200    0.94312E+03    0.17225E+02    0.11165E+02    0.17728E+06    0.10477E+02
  1201    0.93846E+03    0.17422E+02    0.11354E+02    0.17698E+06    0.10623E+02
  1202    0.93366E+03    0.17623E+02    0.11526E+02    0.17667E+06    0.10765E+02
  1203    0.92895E+03    0.17823E+02    0.11679E+02    0.17637E+06    0.10904E+02
  1204    0.92419E+03    0.18025E+02    0.11813E+02    0.17606E+06    0.11039E+02
  1205    0.91944E+03    0.18226E+02    0.11928E+02    0.17576E+06    0.11171E+02
  1206    0.91470E+03    0.18430E+02    0.12025E+02    0.17546E+06    0.11299E+02
  1207    0.91006E+03    0.18634E+02    0.12103E+02    0.17516E+06    0.11423E+02
  1208    0.90535E+03    0.18839E+02    0.12163E+02    0.17486E+06    0.11544E+02
  1209    0.90059E+03    0.19044E+02    0.12205E+02    0.17456E+06    0.11661E+02
  1210    0.89591E+03    0.19250E+02    0.12227E+02    0.17426E+06    0.11775E+02
  1211    0.89118E+03    0.19457E+02    0.12230E+02    0.17396E+06    0.11886E+02
  1212    0.88653E+03    0.19664E+02    0.12216E+02    0.17366E+06    0.11993E+02
  1213    0.88182E+03    0.19870E+02    0.12184E+02    0.17336E+06    0.12097E+02
  1214    0.87720E+03    0.20078E+02    0.12133E+02    0.17307E+06    0.12197E+02
  1215    0.87260E+03    0.20285E+02    0.12063E+02    0.17277E+06    0.12295E+02
  1216    0.86801E+03    0.20493E+02    0.11975E+02    0.17248E+06    0.12388E+02
  1217    0.86328E+03    0.20700E+02    0.11870E+02    0.17218E+06    0.12479E+02
  1218    0.85871E+03    0.20908E+02    0.11745E+02    0.17189E+06    0.12566E+02
  1219    0.85408E+03    0.21115E+02    0.11605E+02    0.17159E+06    0.12650E+02
  1220    0.84954E+03    0.21321E+02    0.11445E+02    0.17130E+06    0.12731E+02
  1221    0.84501E+03    0.21527E+02    0.11268E+02    0.17101E+06    0.12808E+02
  1222    0.84050E+03    0.21733E+02    0.11073E+02    0.17072E+06    0.12883E+02
  1223    0.83599E+03    0.21938E+02    0.10862E+02    0.17043E+06    0.12954E+02
  1224    0.83150E+03    0.22141E+02    0.10631E+02    0.17014E+06    0.13022E+02
  1225    0.82709E+03    0.22344E+02    0.10384E+02    0.16985E+06    0.13087E+02
  1226    0.82270E+03    0.22546E+02    0.10121E+02    0.16956E+06    0.13149E+02
  1227    0.81839E+03    0.22748E+02    0.98398E+01    0.16927E+06    0.13207E+02
  1228    0.81402E+03    0.22948E+02    0.95429E+01    0.16898E+06    0.13263E+02
  1229    0.80973E+03    0.23147E+02    0.92285E+01    0.16870E+06    0.13316E+02
  1230    0.80531E+03    0.23344E+02    0.88990E+01    0.16841E+06    0.13366E+02
  1231    0.80104E+03    0.23541E+02    0.85529E+01    0.16813E+06    0.13412E+02
  1232    0.79679E+03    0.23735E+02    0.81918E+01    0.16784E+06    0.13456E+02
  1233    0.79269E+03    0.23929E+02    0.78135E+01    0.16756E+06    0.13497E+02
  1234    0.78853E+03    0.24121E+02    0.74211E+01    0.16727E+06    0.13535E+02
  1235    0.78468E+03    0.24311E+02    0.70131E+01    0.16699E+06    0.13570E+02
  1236    0.78069E+03    0.24499E+02    0.65904E+01    0.16671E+06    0.13602E+02
  1237    0.77670E+03    0.24685E+02    0.61522E+01    0.16643E+06    0.13632E+02
  1238    0.77281E+03    0.24870E+02    0.56995E+01    0.16614E+06    0.13658E+02
  1239    0.76892E+03    0.25051E+02    0.52322E+01    0.16586E+06    0.13682E+02
  1240    0.76504E+03    0.25231E+02    0.47519E+01    0.16558E+06    0.13703E+02
  1241    0.76132E+03    0.25409E+02    0.42571E+01    0.16531E+06    0.13721E+02
  1242    0.75753E+03    0.25585E+02    0.37503E+01    0.16503E+06    0.13737E+02
  1243    0.75382E+03    0.25758E+02    0.32282E+01    0.16475E+06    0.13750E+02
  1244    0.75020E+03    0.25929E+02    0.26946E+01    0.16447E+06    0.13760E+02
  1245    0.74666E+03    0.26098E+02    0.21482E+01    0.16419E+06    0.13767E+02
  1246    0.74313E+03    0.26263E+02    0.15905E+01    0.16392E+06    0.13772E+02
  1247    0.73960E+03    0.26426E+02    0.10201E+01    0.16364E+06    0.13775E+02
  1248    0.73616E+03    0.26586E+02    0.43776E+00    0.16337E+06    0.13774E+02
  1249    0.73280E+03    0.26744E+02   -0.15557E+00    0.16309E+06    0.13771E+02
  1250    0.72952E+03    0.26899E+02   -0.75999E+00    0.16282E+06    0.13766E+02
  1251    0.72625E+03    0.27049E+02   -0.13753E+01    0.16255E+06    0.13758E+02
  1252    0.72314E+03    0.27198E+02   -0.20012E+01    0.16227E+06    0.13748E+02
  1253    0.71995E+03    0.27344E+02   -0.26372E+01    0.16200E+06    0.13735E+02
  1254    0.71685E+03    0.27485E+02   -0.32830E+01    0.16173E+06    0.13720E+02
  1255    0.71382E+03    0.27624E+02   -0.39386E+01    0.16146E+06    0.13704E+02
  1256    0.71096E+03    0.27760E+02   -0.46034E+01    0.16119E+06    0.13685E+02
  1257    0.70809E+03    0.27892E+02   -0.52772E+01    0.16092E+06    0.13665E+02
  1258    0.70523E+03    0.28020E+02   -0.59597E+01    0.16065E+06    0.13643E+02
  1259    0.70245E+03    0.28146E+02   -0.66507E+01    0.16038E+06    0.13620E+02
  1260    0.69975E+03    0.28267E+02   -0.73496E+01    0.16011E+06    0.13596E+02
  1261    0.69713E+03    0.28386E+02   -0.80564E+01    0.15985E+06    0.13571E+02
  1262    0.69459E+03    0.28501E+02   -0.87705E+01    0.15958E+06    0.13545E+02
  1263    0.69212E+03    0.28613E+02   -0.94920E+01    0.15931E+06    0.13517E+02
  1264    0.68966E+03    0.28720E+02   -0.10220E+02    0.15905E+06    0.13490E+02
  1265    0.68735E+03    0.28824E+02   -0.10955E+02    0.15878E+06    0.13461E+02
  1266    0.68504E+03    0.28925E+02   -0.11696E+02    0.15852E+06    0.13433E+02
  1267    0.68281E+03    0.29020E+02   -0.12443E+02    0.15825E+06    0.13404E+02
  1268    0.68066E+03    0.29114E+02   -0.13196E+02    0.15799E+06    0.13374E+02
  1269    0.67859E+03    0.29202E+02   -0.13954E+02    0.15773E+06    0.13345E+02
  1270    0.67657E+03    0.29286E+02   -0.14717E+02    0.15747E+06    0.13317E+02
  1271    0.67464E+03    0.29367E+02   -0.15484E+02    0.15720E+06    0.13288E+02
  1272    0.67276E+03    0.29445E+02   -0.16256E+02    0.15694E+06    0.13260E+02
  1273    0.67093E+03    0.29517E+02   -0.17032E+02    0.15668E+06    0.13232E+02
  1274    0.66918E+03    0.29585E+02   -0.17811E+02    0.15642E+06    0.13206E+02
  1275    0.66750E+03    0.29650E+02   -0.18593E+02    0.15616E+06    0.13180E+02
  1276    0.66588E+03    0.29711E+02   -0.19378E+02    0.15591E+06    0.13155E+02
  1277    0.66433E+03    0.29768E+02   -0.20165E+02    0.15565E+06    0.13131E+02
  1278    0.66285E+03    0.29820E+02   -0.20954E+02    0.15539E+06    0.13109E+02
  1279    0.66144E+03    0.29868E+02   -0.21745E+02    0.15513E+06    0.13088E+02
  1280    0.66010E+03    0.29913E+02   -0.22538E+02    0.15488E+06    0.13069E+02
  1281    0.65883E+03    0.29954E+02   -0.23332E+02    0.15462E+06    0.13051E+02
  1282    0.65763E+03    0.29989E+02   -0.24126E+02    0.15436E+06    0.13036E+02
  1283    0.65650E+03    0.30021E+02   -0.24920E+02    0.15411E+06    0.13022E+02
  1284    0.65544E+03    0.30049E+02   -0.25716E+02    0.15385E+06    0.13011E+02
  1285    0.65443E+03    0.30073E+02   -0.26510E+02    0.15360E+06    0.13001E+02
  1286    0.65350E+03    0.30092E+02   -0.27303E+02    0.15335E+06    0.12995E+02
  1287    0.65263E+03    0.30107E+02   -0.28095E+02    0.15309E+06    0.12991E+02
  1288    0.65184E+03    0.30118E+02   -0.28887E+02    0.15284E+06    0.12989E+02
  1289    0.65111E+03    0.30125E+02   -0.29675E+02    0.15259E+06    0.12991E+02
  1290    0.65044E+03    0.30127E+02   -0.30462E+02    0.15234E+06    0.12995E+02
  1291    0.64984E+03    0.30125E+02   -0.31247E+02    0.15209E+06    0.13003E+02
  1292    0.64931E+03    0.30118E+02   -0.32029E+02    0.15184E+06    0.13014E+02
  1293    0.64883E+03    0.30108E+02   -0.32808E+02    0.15159E+06    0.13028E+02
  1294    0.64843E+03    0.30094E+02   -0.33581E+02    0.15134E+06    0.13046E+02
  1295    0.64809E+03    0.30075E+02   -0.34353E+02    0.15109E+06    0.13068E+02
  1296    0.64780E+03    0.30052E+02   -0.35118E+02    0.15084E+06    0.13093E+02
  1297    0.64759E+03    0.30026E+02   -0.35880E+02    0.15059E+06    0.13123E+02
  1298    0.64743E+03    0.29995E+02   -0.36636E+02    0.15035E+06    0.13157E+02
  1299    0.64733E+03    0.29960E+02   -0.37388E+02    0.15010E+06    0.13195E+02
  1300    0.64730E+03    0.29921E+02   -0.38133E+02    0.14986E+06    0.13237E+02
  1301    0.64733E+03    0.29878E+02   -0.38872E+02    0.14961E+06    0.13284E+02
  1302    0.64741E+03    0.29831E+02   -0.39604E+02    0.14936E+06    0.13336E+02
  1303    0.64755E+03    0.29779E+02   -0.40331E+02    0.14912E+06    0.13391E+02
  1304    0.64775E+03    0.29724E+02   -0.41050E+02    0.14888E+06    0.13450E+02
  1305    0.64801E+03    0.29665E+02   -0.41763E+02    0.14863E+06    0.13513E+02
  1306    0.64831E+03    0.29602E+02   -0.42467E+02    0.14839E+06    0.13579E+02
  1307    0.64869E+03    0.29535E+02   -0.43163E+02    0.14815E+06    0.13649E+02
  1308    0.64911E+03    0.29464E+02   -0.43854E+02    0.14791E+06    0.13721E+02
  1309    0.64958E+03    0.29388E+02   -0.44534E+02    0.14766E+06    0.13795E+02
  1310    0.65012E+03    0.29310E+02   -0.45206E+02    0.14742E+06    0.13873E+02
  1311    0.65070E+03    0.29227E+02   -0.45870E+02    0.14718E+06    0.13952E+02
  1312    0.65135E+03    0.29141E+02   -0.46524E+02    0.14694E+06    0.14033E+02
  1313    0.65204E+03    0.29051E+02   -0.47169E+02    0.14670E+06    0.14115E+02
  1314    0.65279E+03    0.28957E+02   -0.47804E+02    0.14646E+06    0.14199E+02
  1315    0.65357E+03    0.28860E+02   -0.48430E+02    0.14623E+06    0.14284E+02
  1316    0.65442E+03    0.28758E+02   -0.49045E+02    0.14599E+06    0.14370E+02
  1317    0.65531E+03    0.28654E+02   -0.49650E+02    0.14575E+06    0.14457E+02
  1318    0.65624E+03    0.28545E+02   -0.50245E+02    0.14551E+06    0.14543E+02
  1319    0.65722E+03    0.28433E+02   -0.50829E+02    0.14528E+06    0.14630E+02
  1320    0.65824E+03    0.28318E+02   -0.51402E+02    0.14504E+06    0.14717E+02
  1321    0.65930E+03    0.28200E+02   -0.51965E+02    0.14480E+06    0.14804E+02
  1322    0.66041E+03    0.28077E+02   -0.52515E+02    0.14457E+06    0.14889E+02
  1323    0.66157E+03    0.27952E+02   -0.53053E+02    0.14433E+06    0.14974E+02
  1324    0.66276E+03    0.27823E+02   -0.53581E+02    0.14410E+06    0.15058E+02
  1325    0.66399E+03    0.27691E+02   -0.54095E+02    0.14387E+06    0.15140E+02
  1326    0.66527E+03    0.27556E+02   -0.54599E+02    0.14363E+06    0.15221E+02
  1327    0.66657E+03    0.27419E+02   -0.55090E+02    0.14340E+06    0.15300E+02
  1328    0.66792E+03    0.27279E+02   -0.55566E+02    0.14317E+06    0.15377E+02
  1329    0.66930E+03    0.27134E+02   -0.56032E+02    0.14294E+06    0.15451E+02
  1330    0.67071E+03    0.26987E+02   -0.56484E+02    0.14271E+06    0.15523E+02
  1331    0.67216E+03    0.26838E+02   -0.56923E+02    0.14247E+06    0.15592E+02
  1332    0.67363E+03    0.26685E+02   -0.57349E+02    0.14224E+06    0.15657E+02
  1333    0.67514E+03    0.26530E+02   -0.57760E+02    0.14201E+06    0.15720E+02
  1334    0.67668E+03    0.26373E+02   -0.58159E+02    0.14179E+06    0.15779E+02
  1335    0.67824E+03    0.26212E+02   -0.58544E+02    0.14156E+06    0.15833E+02
  1336    0.67984E+03    0.26049E+02   -0.58914E+02    0.14133E+06    0.15884E+02
  1337    0.68146E+03    0.25883E+02   -0.59270E+02    0.14110E+06    0.15931E+02
  1338    0.68309E+03    0.25716E+02   -0.59613E+02    0.14087E+06    0.15972E+02
  1339    0.68476E+03    0.25545E+02   -0.59941E+02    0.14064E+06    0.16009E+02
  1340    0.68645E+03    0.25373E+02   -0.60256E+02    0.14042E+06    0.16041E+02
  1341    0.68815E+03    0.25200E+02   -0.60556E+02    0.14019E+06    0.16067E+02
  1342    0.68987E+03    0.25023E+02   -0.60841E+02    0.13997E+06    0.16088E+02
  1343    0.69162E+03    0.24845E+02   -0.61111E+02    0.13974E+06    0.16103E+02
  1344    0.69338E+03    0.24664E+02   -0.61366E+02    0.13952E+06    0.16112E+02
  1345    0.69514E+03    0.24483E+02   -0.61606E+02    0.13929E+06    0.16115E+02
  1346    0.69693E+03    0.24299E+02   -0.61833E+02    0.13907E+06    0.16110E+02
  1347    0.69873E+03    0.24113E+02   -0.62044E+02    0.13884E+06    0.16100E+02
  1348    0.70054E+03    0.23926E+02   -0.62239E+02    0.13862E+06    0.16081E+02
  1349    0.70237E+03    0.23737E+02   -0.62419E+02    0.13840E+06    0.16056E+02
  1350    0.70419E+03    0.23547E+02   -0.62583E+02    0.13818E+06    0.16023E+02
  1351    0.70603E+03    0.23355E+02   -0.62733E+02    0.13795E+06    0.15982E+02
  1352    0.70786E+03    0.23162E+02   -0.62867E+02    0.13773E+06    0.15934E+02
  1353    0.70971E+03    0.22970E+02   -0.62986E+02    0.13751E+06    0.15880E+02
  1354    0.71155E+03    0.22775E+02   -0.63089E+02    0.13729E+06    0.15819E+02
  1355    0.71341E+03    0.22578E+02   -0.63177E+02    0.13707E+06    0.15753E+02
  1356    0.71527E+03    0.22382E+02   -0.63252E+02    0.13685E+06    0.15683E+02
  1357    0.71712E+03    0.22184E+02   -0.63309E+02    0.13663E+06    0.15608E+02
  1358    0.71897E+03    0.21985E+02   -0.63349E+02    0.13641E+06    0.15530E+02
  1359    0.72081E+03    0.21786E+02   -0.63376E+02    0.13620E+06    0.15449E+02
  1360    0.72263E+03    0.21587E+02   -0.63386E+02    0.13598E+06    0.15365E+02
  1361    0.72447E+03    0.21386E+02   -0.63381E+02    0.13576E+06    0.15280E+02
  1362    0.72629E+03    0.21184E+02   -0.63360E+02    0.13554E+06    0.15194E+02
  1363    0.72810E+03    0.20982E+02   -0.63326E+02    0.13533E+06    0.15107E+02
  1364    0.72988E+03    0.20780E+02   -0.63274E+02    0.13511E+06    0.15021E+02
  1365    0.73174E+03    0.20578E+02   -0.63207E+02    0.13490E+06    0.14936E+02
  1366    0.73352E+03    0.20375E+02   -0.63126E+02    0.13468E+06    0.14852E+02
  1367    0.73528E+03    0.20171E+02   -0.63030E+02    0.13447E+06    0.14770E+02
  1368    0.73710E+03    0.19968E+02   -0.62918E+02    0.13425E+06    0.14690E+02
  1369    0.73884E+03    0.19764E+02   -0.62790E+02    0.13404E+06    0.14614E+02
  1370    0.74056E+03    0.19561E+02   -0.62648E+02    0.13382E+06    0.14542E+02
  1371    0.74228E+03    0.19359E+02   -0.62491E+02    0.13361E+06    0.14475E+02
  1372    0.74398E+03    0.19156E+02   -0.62320E+02    0.13340E+06    0.14412E+02
  1373    0.74567E+03    0.18954E+02   -0.62133E+02    0.13319E+06    0.14356E+02
  1374    0.74736E+03    0.18752E+02   -0.61932E+02    0.13297E+06    0.14306E+02
  1375    0.74903E+03    0.18550E+02   -0.61717E+02    0.13276E+06    0.14262E+02
  1376    0.75069E+03    0.18348E+02   -0.61486E+02    0.13255E+06    0.14227E+02
  1377    0.75234E+03    0.18149E+02   -0.61243E+02    0.13234E+06    0.14200E+02
  1378    0.75398E+03    0.17947E+02   -0.60984E+02    0.13213E+06    0.14181E+02
  1379    0.75553E+03    0.17749E+02   -0.60712E+02    0.13192E+06    0.14172E+02
  1380    0.75708E+03    0.17549E+02   -0.60426E+02    0.13171E+06    0.14174E+02
  1381    0.75861E+03    0.17352E+02   -0.60126E+02    0.13150E+06    0.14185E+02
  1382    0.75999E+03    0.17155E+02   -0.59811E+02    0.13129E+06    0.14209E+02
  1383    0.76150E+03    0.16959E+02   -0.59484E+02    0.13109E+06    0.14244E+02
  1384    0.76286E+03    0.16765E+02   -0.59143E+02    0.13088E+06    0.14292E+02
  1385    0.76421E+03    0.16571E+02   -0.58789E+02    0.13067E+06    0.14353E+02
  1386    0.76555E+03    0.16379E+02   -0.58421E+02    0.13046E+06    0.14428E+02
  1387    0.76680E+03    0.16188E+02   -0.58041E+02    0.13026E+06    0.14517E+02
  1388    0.76820E+03    0.15998E+02   -0.57649E+02    0.13005E+06    0.14622E+02
  1389    0.76943E+03    0.15809E+02   -0.57243E+02    0.12984E+06    0.14742E+02
  1390    0.77059E+03    0.15622E+02   -0.56826E+02    0.12964E+06    0.14879E+02
  1391    0.77181E+03    0.15437E+02   -0.56397E+02    0.12943E+06    0.15032E+02
  1392    0.77294E+03    0.15254E+02   -0.55956E+02    0.12923E+06    0.15203E+02
  1393    0.77407E+03    0.15072E+02   -0.55503E+02    0.12903E+06    0.15392E+02
  1394    0.77512E+03    0.14892E+02   -0.55039E+02    0.12882E+06    0.15600E+02
  1395    0.77616E+03    0.14713E+02   -0.54563E+02    0.12862E+06    0.15827E+02
  1396    0.77718E+03    0.14538E+02   -0.54078E+02    0.12841E+06    0.16075E+02
  1397    0.77813E+03    0.14363E+02   -0.53581E+02    0.12821E+06    0.16343E+02
  1398    0.77900E+03    0.14190E+02   -0.53073E+02    0.12801E+06    0.16632E+02
  1399    0.77986E+03    0.14021E+02   -0.52555E+02    0.12781E+06    0.16943E+02
  1400    0.78071E+03    0.13853E+02   -0.52027E+02    0.12761E+06    0.17277E+02
  1401    0.78147E+03    0.13686E+02   -0.51489E+02    0.12741E+06    0.17633E+02
  1402    0.78224E+03    0.13523E+02   -0.50942E+02    0.12720E+06    0.18012E+02
  1403    0.78292E+03    0.13362E+02   -0.50385E+02    0.12700E+06    0.18414E+02
  1404    0.78351E+03    0.13204E+02   -0.49819E+02    0.12680E+06    0.18836E+02
  1405    0.78418E+03    0.13047E+02   -0.49244E+02    0.12660E+06    0.19279E+02
  1406    0.78469E+03    0.12894E+02   -0.48661E+02    0.12641E+06    0.19742E+02
  1407    0.78513E+03    0.12743E+02   -0.48069E+02    0.12621E+06    0.20225E+02
  1408    0.78570E+03    0.12594E+02   -0.47469E+02    0.12601E+06    0.20727E+02
  1409    0.78605E+03    0.12448E+02   -0.46860E+02    0.12581E+06    0.21247E+02
  1410    0.78646E+03    0.12304E+02   -0.46244E+02    0.12561E+06    0.21785E+02
  1411    0.78680E+03    0.12163E+02   -0.45620E+02    0.12541E+06    0.22341E+02
  1412    0.78706E+03    0.12026E+02   -0.44989E+02    0.12522E+06    0.22913E+02
  1413    0.78716E+03    0.11891E+02   -0.44350E+02    0.12502E+06    0.23500E+02
