#    L    TT             EE             BB             TE             PP             TP             EP          
  1666    0.35119E+03    0.15768E+02    0.00000E+00   -0.31980E+02    0.18263E-08   -0.20969E-05    0.18783E-06
  1667    0.35176E+03    0.15637E+02    0.00000E+00   -0.32084E+02    0.18236E-08   -0.20210E-05    0.18559E-06
  1668    0.35234E+03    0.15505E+02    0.00000E+00   -0.32181E+02    0.18209E-08   -0.19411E-05    0.18327E-06
  1669    0.35292E+03    0.15373E+02    0.00000E+00   -0.32268E+02    0.18183E-08   -0.18576E-05    0.18088E-06
  1670    0.35349E+03    0.15240E+02    0.00000E+00   -0.32348E+02    0.18156E-08   -0.17706E-05    0.17841E-06
  1671    0.35409E+03    0.15106E+02    0.00000E+00   -0.32421E+02    0.18129E-08   -0.16804E-05    0.17588E-06
  1672    0.35468E+03    0.14972E+02    0.00000E+00   -0.32484E+02    0.18103E-08   -0.15872E-05    0.17328E-06
  1673    0.35527E+03    0.14837E+02    0.00000E+00   -0.32540E+02    0.18076E-08   -0.14911E-05    0.17062E-06
  1674    0.35587E+03    0.14704E+02    0.00000E+00   -0.32588E+02    0.18049E-08   -0.13925E-05    0.16791E-06
  1675    0.35646E+03    0.14569E+02    0.00000E+00   -0.32627E+02    0.18023E-08   -0.12916E-05    0.16514E-06
  1676    0.35707E+03    0.14432E+02    0.00000E+00   -0.32659E+02    0.17996E-08   -0.11885E-05    0.16232E-06
  1677    0.35767E+03    0.14298E+02    0.00000E+00   -0.32682E+02    0.17970E-08   -0.10836E-05    0.15947E-06
  1678    0.35826E+03    0.14161E+02    0.00000E+00   -0.32698E+02    0.17944E-08   -0.97689E-06    0.15657E-06
  1679    0.35886E+03    0.14026E+02    0.00000E+00   -0.32705E+02    0.17917E-08   -0.86877E-06    0.15363E-06
  1680    0.35945E+03    0.13890E+02    0.00000E+00   -0.32705E+02    0.17891E-08   -0.75940E-06    0.15067E-06
  1681    0.36005E+03    0.13753E+02    0.00000E+00   -0.32696E+02    0.17865E-08   -0.64902E-06    0.14767E-06
  1682    0.36064E+03    0.13617E+02    0.00000E+00   -0.32681E+02    0.17838E-08   -0.53783E-06    0.14466E-06
  1683    0.36123E+03    0.13482E+02    0.00000E+00   -0.32657E+02    0.17812E-08   -0.42607E-06    0.14162E-06
  1684    0.36182E+03    0.13346E+02    0.00000E+00   -0.32626E+02    0.17786E-08   -0.31395E-06    0.13857E-06
  1685    0.36240E+03    0.13211E+02    0.00000E+00   -0.32587E+02    0.17760E-08   -0.20169E-06    0.13550E-06
  1686    0.36298E+03    0.13076E+02    0.00000E+00   -0.32539E+02    0.17734E-08   -0.89525E-07    0.13243E-06
  1687    0.36355E+03    0.12940E+02    0.00000E+00   -0.32485E+02    0.17708E-08    0.22336E-07    0.12935E-06
  1688    0.36412E+03    0.12806E+02    0.00000E+00   -0.32423E+02    0.17682E-08    0.13367E-06    0.12628E-06
  1689    0.36468E+03    0.12672E+02    0.00000E+00   -0.32353E+02    0.17656E-08    0.24425E-06    0.12321E-06
  1690    0.36522E+03    0.12538E+02    0.00000E+00   -0.32276E+02    0.17630E-08    0.35386E-06    0.12014E-06
  1691    0.36577E+03    0.12405E+02    0.00000E+00   -0.32193E+02    0.17605E-08    0.46228E-06    0.11709E-06
  1692    0.36631E+03    0.12272E+02    0.00000E+00   -0.32101E+02    0.17579E-08    0.56928E-06    0.11406E-06
  1693    0.36684E+03    0.12139E+02    0.00000E+00   -0.32002E+02    0.17553E-08    0.67465E-06    0.11105E-06
  1694    0.36736E+03    0.12008E+02    0.00000E+00   -0.31898E+02    0.17527E-08    0.77816E-06    0.10806E-06
  1695    0.36787E+03    0.11877E+02    0.00000E+00   -0.31784E+02    0.17502E-08    0.87959E-06    0.10510E-06
  1696    0.36837E+03    0.11747E+02    0.00000E+00   -0.31665E+02    0.17476E-08    0.97872E-06    0.10217E-06
  1697    0.36885E+03    0.11617E+02    0.00000E+00   -0.31539E+02    0.17451E-08    0.10753E-05    0.99276E-07
  1698    0.36934E+03    0.11488E+02    0.00000E+00   -0.31407E+02    0.17425E-08    0.11692E-05    0.96425E-07
  1699    0.36980E+03    0.11360E+02    0.00000E+00   -0.31267E+02    0.17400E-08    0.12601E-05    0.93619E-07
  1700    0.37026E+03    0.11232E+02    0.00000E+00   -0.31121E+02    0.17374E-08    0.13478E-05    0.90861E-07
  1701    0.37069E+03    0.11106E+02    0.00000E+00   -0.30968E+02    0.17349E-08    0.14322E-05    0.88155E-07
  1702    0.37113E+03    0.10980E+02    0.00000E+00   -0.30809E+02    0.17324E-08    0.15132E-05    0.85500E-07
  1703    0.37154E+03    0.10857E+02    0.00000E+00   -0.30645E+02    0.17298E-08    0.15909E-05    0.82894E-07
  1704    0.37195E+03    0.10733E+02    0.00000E+00   -0.30474E+02    0.17273E-08    0.16653E-05    0.80337E-07
  1705    0.37234E+03    0.10611E+02    0.00000E+00   -0.30297E+02    0.17248E-08    0.17365E-05    0.77826E-07
  1706    0.37271E+03    0.10488E+02    0.00000E+00   -0.30113E+02    0.17223E-08    0.18046E-05    0.75359E-07
  1707    0.37307E+03    0.10367E+02    0.00000E+00   -0.29925E+02    0.17197E-08    0.18696E-05    0.72936E-07
  1708    0.37341E+03    0.10248E+02    0.00000E+00   -0.29731E+02    0.17172E-08    0.19315E-05    0.70555E-07
  1709    0.37375E+03    0.10131E+02    0.00000E+00   -0.29530E+02    0.17147E-08    0.19904E-05    0.68213E-07
  1710    0.37406E+03    0.10015E+02    0.00000E+00   -0.29324E+02    0.17122E-08    0.20463E-05    0.65911E-07
  1711    0.37435E+03    0.99006E+01    0.00000E+00   -0.29112E+02    0.17097E-08    0.20994E-05    0.63645E-07
  1712    0.37464E+03    0.97859E+01    0.00000E+00   -0.28895E+02    0.17072E-08    0.21496E-05    0.61414E-07
  1713    0.37490E+03    0.96731E+01    0.00000E+00   -0.28673E+02    0.17048E-08    0.21969E-05    0.59217E-07
  1714    0.37514E+03    0.95622E+01    0.00000E+00   -0.28445E+02    0.17023E-08    0.22416E-05    0.57053E-07
  1715    0.37537E+03    0.94517E+01    0.00000E+00   -0.28213E+02    0.16998E-08    0.22835E-05    0.54919E-07
  1716    0.37559E+03    0.93432E+01    0.00000E+00   -0.27975E+02    0.16973E-08    0.23227E-05    0.52814E-07
  1717    0.37578E+03    0.92357E+01    0.00000E+00   -0.27733E+02    0.16949E-08    0.23594E-05    0.50737E-07
  1718    0.37595E+03    0.91302E+01    0.00000E+00   -0.27486E+02    0.16924E-08    0.23935E-05    0.48686E-07
  1719    0.37610E+03    0.90258E+01    0.00000E+00   -0.27234E+02    0.16899E-08    0.24250E-05    0.46659E-07
  1720    0.37625E+03    0.89233E+01    0.00000E+00   -0.26978E+02    0.16875E-08    0.24542E-05    0.44655E-07
  1721    0.37637E+03    0.88226E+01    0.00000E+00   -0.26718E+02    0.16850E-08    0.24809E-05    0.42672E-07
  1722    0.37648E+03    0.87222E+01    0.00000E+00   -0.26453E+02    0.16826E-08    0.25052E-05    0.40709E-07
  1723    0.37656E+03    0.86237E+01    0.00000E+00   -0.26184E+02    0.16801E-08    0.25273E-05    0.38764E-07
  1724    0.37662E+03    0.85278E+01    0.00000E+00   -0.25912E+02    0.16777E-08    0.25471E-05    0.36836E-07
  1725    0.37666E+03    0.84322E+01    0.00000E+00   -0.25635E+02    0.16752E-08    0.25647E-05    0.34923E-07
  1726    0.37668E+03    0.83391E+01    0.00000E+00   -0.25355E+02    0.16728E-08    0.25801E-05    0.33022E-07
  1727    0.37669E+03    0.82471E+01    0.00000E+00   -0.25071E+02    0.16704E-08    0.25934E-05    0.31134E-07
  1728    0.37667E+03    0.81583E+01    0.00000E+00   -0.24784E+02    0.16679E-08    0.26046E-05    0.29256E-07
  1729    0.37664E+03    0.80706E+01    0.00000E+00   -0.24494E+02    0.16655E-08    0.26139E-05    0.27387E-07
  1730    0.37657E+03    0.79839E+01    0.00000E+00   -0.24199E+02    0.16631E-08    0.26212E-05    0.25525E-07
  1731    0.37650E+03    0.78990E+01    0.00000E+00   -0.23903E+02    0.16607E-08    0.26266E-05    0.23668E-07
  1732    0.37640E+03    0.78158E+01    0.00000E+00   -0.23603E+02    0.16583E-08    0.26301E-05    0.21816E-07
  1733    0.37628E+03    0.77350E+01    0.00000E+00   -0.23301E+02    0.16559E-08    0.26318E-05    0.19965E-07
  1734    0.37613E+03    0.76553E+01    0.00000E+00   -0.22995E+02    0.16535E-08    0.26318E-05    0.18116E-07
  1735    0.37597E+03    0.75780E+01    0.00000E+00   -0.22687E+02    0.16511E-08    0.26300E-05    0.16266E-07
  1736    0.37579E+03    0.75016E+01    0.00000E+00   -0.22378E+02    0.16487E-08    0.26266E-05    0.14414E-07
  1737    0.37558E+03    0.74284E+01    0.00000E+00   -0.22066E+02    0.16463E-08    0.26216E-05    0.12557E-07
  1738    0.37535E+03    0.73562E+01    0.00000E+00   -0.21751E+02    0.16439E-08    0.26150E-05    0.10696E-07
  1739    0.37511E+03    0.72864E+01    0.00000E+00   -0.21436E+02    0.16415E-08    0.26069E-05    0.88269E-08
  1740    0.37484E+03    0.72183E+01    0.00000E+00   -0.21118E+02    0.16391E-08    0.25974E-05    0.69496E-08
  1741    0.37456E+03    0.71518E+01    0.00000E+00   -0.20798E+02    0.16368E-08    0.25864E-05    0.50621E-08
  1742    0.37425E+03    0.70876E+01    0.00000E+00   -0.20478E+02    0.16344E-08    0.25741E-05    0.31630E-08
  1743    0.37392E+03    0.70252E+01    0.00000E+00   -0.20156E+02    0.16320E-08    0.25605E-05    0.12505E-08
  1744    0.37357E+03    0.69650E+01    0.00000E+00   -0.19833E+02    0.16297E-08    0.25456E-05   -0.67680E-09
  1745    0.37319E+03    0.69058E+01    0.00000E+00   -0.19509E+02    0.16273E-08    0.25295E-05   -0.26205E-08
  1746    0.37279E+03    0.68496E+01    0.00000E+00   -0.19184E+02    0.16250E-08    0.25122E-05   -0.45823E-08
  1747    0.37238E+03    0.67958E+01    0.00000E+00   -0.18859E+02    0.16226E-08    0.24939E-05   -0.65636E-08
  1748    0.37194E+03    0.67443E+01    0.00000E+00   -0.18534E+02    0.16203E-08    0.24745E-05   -0.85660E-08
  1749    0.37148E+03    0.66936E+01    0.00000E+00   -0.18206E+02    0.16179E-08    0.24540E-05   -0.10591E-07
  1750    0.37099E+03    0.66452E+01    0.00000E+00   -0.17880E+02    0.16156E-08    0.24326E-05   -0.12641E-07
  1751    0.37048E+03    0.65984E+01    0.00000E+00   -0.17554E+02    0.16132E-08    0.24103E-05   -0.14715E-07
  1752    0.36996E+03    0.65531E+01    0.00000E+00   -0.17227E+02    0.16109E-08    0.23872E-05   -0.16814E-07
  1753    0.36942E+03    0.65094E+01    0.00000E+00   -0.16902E+02    0.16086E-08    0.23631E-05   -0.18933E-07
  1754    0.36886E+03    0.64686E+01    0.00000E+00   -0.16576E+02    0.16063E-08    0.23383E-05   -0.21073E-07
  1755    0.36827E+03    0.64307E+01    0.00000E+00   -0.16250E+02    0.16039E-08    0.23127E-05   -0.23229E-07
  1756    0.36767E+03    0.63937E+01    0.00000E+00   -0.15925E+02    0.16016E-08    0.22864E-05   -0.25400E-07
  1757    0.36704E+03    0.63588E+01    0.00000E+00   -0.15601E+02    0.15993E-08    0.22594E-05   -0.27584E-07
  1758    0.36639E+03    0.63258E+01    0.00000E+00   -0.15278E+02    0.15970E-08    0.22318E-05   -0.29779E-07
  1759    0.36572E+03    0.62949E+01    0.00000E+00   -0.14956E+02    0.15947E-08    0.22035E-05   -0.31983E-07
  1760    0.36503E+03    0.62661E+01    0.00000E+00   -0.14635E+02    0.15924E-08    0.21746E-05   -0.34192E-07
  1761    0.36432E+03    0.62393E+01    0.00000E+00   -0.14315E+02    0.15901E-08    0.21452E-05   -0.36406E-07
  1762    0.36359E+03    0.62144E+01    0.00000E+00   -0.13996E+02    0.15878E-08    0.21153E-05   -0.38622E-07
  1763    0.36284E+03    0.61917E+01    0.00000E+00   -0.13678E+02    0.15855E-08    0.20849E-05   -0.40838E-07
  1764    0.36209E+03    0.61710E+01    0.00000E+00   -0.13363E+02    0.15832E-08    0.20541E-05   -0.43051E-07
  1765    0.36129E+03    0.61522E+01    0.00000E+00   -0.13048E+02    0.15810E-08    0.20228E-05   -0.45260E-07
  1766    0.36048E+03    0.61352E+01    0.00000E+00   -0.12736E+02    0.15787E-08    0.19912E-05   -0.47462E-07
  1767    0.35966E+03    0.61202E+01    0.00000E+00   -0.12425E+02    0.15764E-08    0.19593E-05   -0.49655E-07
  1768    0.35881E+03    0.61072E+01    0.00000E+00   -0.12116E+02    0.15741E-08    0.19271E-05   -0.51837E-07
  1769    0.35795E+03    0.60962E+01    0.00000E+00   -0.11810E+02    0.15719E-08    0.18946E-05   -0.54006E-07
  1770    0.35706E+03    0.60869E+01    0.00000E+00   -0.11505E+02    0.15696E-08    0.18619E-05   -0.56160E-07
  1771    0.35616E+03    0.60796E+01    0.00000E+00   -0.11203E+02    0.15673E-08    0.18290E-05   -0.58296E-07
  1772    0.35525E+03    0.60742E+01    0.00000E+00   -0.10903E+02    0.15651E-08    0.17959E-05   -0.60413E-07
  1773    0.35431E+03    0.60706E+01    0.00000E+00   -0.10605E+02    0.15628E-08    0.17628E-05   -0.62507E-07
  1774    0.35336E+03    0.60689E+01    0.00000E+00   -0.10311E+02    0.15606E-08    0.17295E-05   -0.64578E-07
  1775    0.35239E+03    0.60690E+01    0.00000E+00   -0.10020E+02    0.15583E-08    0.16963E-05   -0.66622E-07
  1776    0.35140E+03    0.60709E+01    0.00000E+00   -0.97300E+01    0.15561E-08    0.16630E-05   -0.68638E-07
  1777    0.35039E+03    0.60748E+01    0.00000E+00   -0.94448E+01    0.15539E-08    0.16297E-05   -0.70624E-07
  1778    0.34937E+03    0.60803E+01    0.00000E+00   -0.91618E+01    0.15516E-08    0.15966E-05   -0.72577E-07
  1779    0.34833E+03    0.60877E+01    0.00000E+00   -0.88823E+01    0.15494E-08    0.15635E-05   -0.74495E-07
  1780    0.34728E+03    0.60968E+01    0.00000E+00   -0.86057E+01    0.15472E-08    0.15305E-05   -0.76375E-07
  1781    0.34621E+03    0.61076E+01    0.00000E+00   -0.83326E+01    0.15449E-08    0.14978E-05   -0.78217E-07
  1782    0.34512E+03    0.61201E+01    0.00000E+00   -0.80630E+01    0.15427E-08    0.14652E-05   -0.80017E-07
  1783    0.34402E+03    0.61344E+01    0.00000E+00   -0.77969E+01    0.15405E-08    0.14329E-05   -0.81774E-07
  1784    0.34291E+03    0.61502E+01    0.00000E+00   -0.75336E+01    0.15383E-08    0.14009E-05   -0.83485E-07
  1785    0.34178E+03    0.61678E+01    0.00000E+00   -0.72752E+01    0.15361E-08    0.13692E-05   -0.85148E-07
  1786    0.34064E+03    0.61869E+01    0.00000E+00   -0.70203E+01    0.15339E-08    0.13379E-05   -0.86761E-07
  1787    0.33949E+03    0.62078E+01    0.00000E+00   -0.67687E+01    0.15317E-08    0.13070E-05   -0.88322E-07
  1788    0.33833E+03    0.62301E+01    0.00000E+00   -0.65228E+01    0.15295E-08    0.12765E-05   -0.89829E-07
  1789    0.33715E+03    0.62540E+01    0.00000E+00   -0.62795E+01    0.15273E-08    0.12464E-05   -0.91279E-07
  1790    0.33595E+03    0.62795E+01    0.00000E+00   -0.60411E+01    0.15251E-08    0.12169E-05   -0.92670E-07
  1791    0.33475E+03    0.63063E+01    0.00000E+00   -0.58074E+01    0.15229E-08    0.11879E-05   -0.94000E-07
  1792    0.33354E+03    0.63347E+01    0.00000E+00   -0.55771E+01    0.15207E-08    0.11595E-05   -0.95267E-07
  1793    0.33230E+03    0.63646E+01    0.00000E+00   -0.53515E+01    0.15185E-08    0.11316E-05   -0.96469E-07
  1794    0.33107E+03    0.63958E+01    0.00000E+00   -0.51307E+01    0.15164E-08    0.11045E-05   -0.97604E-07
  1795    0.32983E+03    0.64285E+01    0.00000E+00   -0.49147E+01    0.15142E-08    0.10780E-05   -0.98669E-07
  1796    0.32854E+03    0.64625E+01    0.00000E+00   -0.47026E+01    0.15120E-08    0.10522E-05   -0.99662E-07
  1797    0.32729E+03    0.64977E+01    0.00000E+00   -0.44959E+01    0.15099E-08    0.10272E-05   -0.10058E-06
  1798    0.32601E+03    0.65343E+01    0.00000E+00   -0.42931E+01    0.15077E-08    0.10030E-05   -0.10142E-06
  1799    0.32472E+03    0.65722E+01    0.00000E+00   -0.40957E+01    0.15055E-08    0.97962E-06   -0.10219E-06
  1800    0.32343E+03    0.66114E+01    0.00000E+00   -0.39037E+01    0.15034E-08    0.95710E-06   -0.10287E-06
  1801    0.32213E+03    0.66516E+01    0.00000E+00   -0.37160E+01    0.15012E-08    0.93548E-06   -0.10348E-06
  1802    0.32084E+03    0.66930E+01    0.00000E+00   -0.35337E+01    0.14991E-08    0.91476E-06   -0.10400E-06
  1803    0.31953E+03    0.67357E+01    0.00000E+00   -0.33570E+01    0.14969E-08    0.89496E-06   -0.10445E-06
  1804    0.31820E+03    0.67793E+01    0.00000E+00   -0.31845E+01    0.14948E-08    0.87608E-06   -0.10483E-06
  1805    0.31686E+03    0.68242E+01    0.00000E+00   -0.30176E+01    0.14927E-08    0.85813E-06   -0.10514E-06
  1806    0.31554E+03    0.68702E+01    0.00000E+00   -0.28558E+01    0.14905E-08    0.84112E-06   -0.10538E-06
  1807    0.31419E+03    0.69172E+01    0.00000E+00   -0.26995E+01    0.14884E-08    0.82505E-06   -0.10557E-06
  1808    0.31285E+03    0.69651E+01    0.00000E+00   -0.25482E+01    0.14863E-08    0.80993E-06   -0.10569E-06
  1809    0.31150E+03    0.70139E+01    0.00000E+00   -0.24024E+01    0.14841E-08    0.79577E-06   -0.10577E-06
  1810    0.31015E+03    0.70637E+01    0.00000E+00   -0.22620E+01    0.14820E-08    0.78258E-06   -0.10579E-06
  1811    0.30878E+03    0.71145E+01    0.00000E+00   -0.21269E+01    0.14799E-08    0.77036E-06   -0.10577E-06
  1812    0.30742E+03    0.71663E+01    0.00000E+00   -0.19974E+01    0.14778E-08    0.75912E-06   -0.10571E-06
  1813    0.30605E+03    0.72189E+01    0.00000E+00   -0.18733E+01    0.14757E-08    0.74886E-06   -0.10560E-06
  1814    0.30468E+03    0.72723E+01    0.00000E+00   -0.17546E+01    0.14736E-08    0.73961E-06   -0.10547E-06
  1815    0.30331E+03    0.73265E+01    0.00000E+00   -0.16415E+01    0.14715E-08    0.73135E-06   -0.10530E-06
  1816    0.30194E+03    0.73815E+01    0.00000E+00   -0.15339E+01    0.14694E-08    0.72410E-06   -0.10510E-06
  1817    0.30056E+03    0.74372E+01    0.00000E+00   -0.14318E+01    0.14673E-08    0.71787E-06   -0.10488E-06
  1818    0.29917E+03    0.74936E+01    0.00000E+00   -0.13352E+01    0.14652E-08    0.71266E-06   -0.10464E-06
  1819    0.29777E+03    0.75509E+01    0.00000E+00   -0.12442E+01    0.14631E-08    0.70849E-06   -0.10438E-06
  1820    0.29639E+03    0.76086E+01    0.00000E+00   -0.11588E+01    0.14610E-08    0.70535E-06   -0.10411E-06
  1821    0.29501E+03    0.76670E+01    0.00000E+00   -0.10789E+01    0.14589E-08    0.70325E-06   -0.10383E-06
  1822    0.29363E+03    0.77260E+01    0.00000E+00   -0.10047E+01    0.14568E-08    0.70221E-06   -0.10354E-06
  1823    0.29227E+03    0.77856E+01    0.00000E+00   -0.93598E+00    0.14547E-08    0.70223E-06   -0.10325E-06
  1824    0.29088E+03    0.78455E+01    0.00000E+00   -0.87276E+00    0.14527E-08    0.70331E-06   -0.10296E-06
  1825    0.28951E+03    0.79057E+01    0.00000E+00   -0.81526E+00    0.14506E-08    0.70547E-06   -0.10268E-06
  1826    0.28812E+03    0.79673E+01    0.00000E+00   -0.76324E+00    0.14485E-08    0.70871E-06   -0.10241E-06
  1827    0.28676E+03    0.80289E+01    0.00000E+00   -0.71674E+00    0.14465E-08    0.71304E-06   -0.10215E-06
  1828    0.28538E+03    0.80907E+01    0.00000E+00   -0.67586E+00    0.14444E-08    0.71846E-06   -0.10190E-06
  1829    0.28400E+03    0.81522E+01    0.00000E+00   -0.64043E+00    0.14423E-08    0.72499E-06   -0.10168E-06
  1830    0.28263E+03    0.82153E+01    0.00000E+00   -0.61049E+00    0.14403E-08    0.73262E-06   -0.10147E-06
  1831    0.28127E+03    0.82781E+01    0.00000E+00   -0.58608E+00    0.14382E-08    0.74138E-06   -0.10130E-06
  1832    0.27990E+03    0.83411E+01    0.00000E+00   -0.56716E+00    0.14362E-08    0.75125E-06   -0.10116E-06
  1833    0.27855E+03    0.84044E+01    0.00000E+00   -0.55356E+00    0.14342E-08    0.76226E-06   -0.10105E-06
  1834    0.27720E+03    0.84672E+01    0.00000E+00   -0.54561E+00    0.14321E-08    0.77441E-06   -0.10097E-06
  1835    0.27585E+03    0.85311E+01    0.00000E+00   -0.54275E+00    0.14301E-08    0.78770E-06   -0.10095E-06
  1836    0.27450E+03    0.85959E+01    0.00000E+00   -0.54549E+00    0.14280E-08    0.80215E-06   -0.10096E-06
  1837    0.27316E+03    0.86588E+01    0.00000E+00   -0.55347E+00    0.14260E-08    0.81776E-06   -0.10103E-06
  1838    0.27183E+03    0.87228E+01    0.00000E+00   -0.56683E+00    0.14240E-08    0.83453E-06   -0.10114E-06
  1839    0.27050E+03    0.87870E+01    0.00000E+00   -0.58537E+00    0.14220E-08    0.85248E-06   -0.10132E-06
  1840    0.26918E+03    0.88500E+01    0.00000E+00   -0.60921E+00    0.14199E-08    0.87161E-06   -0.10155E-06
  1841    0.26788E+03    0.89140E+01    0.00000E+00   -0.63818E+00    0.14179E-08    0.89193E-06   -0.10185E-06
  1842    0.26657E+03    0.89775E+01    0.00000E+00   -0.67231E+00    0.14159E-08    0.91345E-06   -0.10221E-06
  1843    0.26527E+03    0.90406E+01    0.00000E+00   -0.71156E+00    0.14139E-08    0.93617E-06   -0.10265E-06
  1844    0.26398E+03    0.91039E+01    0.00000E+00   -0.75576E+00    0.14119E-08    0.96010E-06   -0.10316E-06
  1845    0.26272E+03    0.91668E+01    0.00000E+00   -0.80503E+00    0.14099E-08    0.98525E-06   -0.10374E-06
  1846    0.26144E+03    0.92299E+01    0.00000E+00   -0.85910E+00    0.14079E-08    0.10116E-05   -0.10441E-06
  1847    0.26019E+03    0.92926E+01    0.00000E+00   -0.91823E+00    0.14059E-08    0.10392E-05   -0.10517E-06
  1848    0.25893E+03    0.93548E+01    0.00000E+00   -0.98204E+00    0.14039E-08    0.10681E-05   -0.10601E-06
  1849    0.25769E+03    0.94165E+01    0.00000E+00   -0.10506E+01    0.14019E-08    0.10982E-05   -0.10695E-06
  1850    0.25646E+03    0.94777E+01    0.00000E+00   -0.11239E+01    0.13999E-08    0.11295E-05   -0.10799E-06
  1851    0.25522E+03    0.95391E+01    0.00000E+00   -0.12018E+01    0.13979E-08    0.11621E-05   -0.10912E-06
  1852    0.25402E+03    0.96009E+01    0.00000E+00   -0.12843E+01    0.13959E-08    0.11959E-05   -0.11035E-06
  1853    0.25281E+03    0.96607E+01    0.00000E+00   -0.13713E+01    0.13939E-08    0.12309E-05   -0.11167E-06
  1854    0.25162E+03    0.97200E+01    0.00000E+00   -0.14628E+01    0.13919E-08    0.12669E-05   -0.11308E-06
  1855    0.25044E+03    0.97782E+01    0.00000E+00   -0.15588E+01    0.13900E-08    0.13041E-05   -0.11457E-06
  1856    0.24928E+03    0.98366E+01    0.00000E+00   -0.16590E+01    0.13880E-08    0.13422E-05   -0.11615E-06
  1857    0.24812E+03    0.98953E+01    0.00000E+00   -0.17636E+01    0.13860E-08    0.13812E-05   -0.11780E-06
  1858    0.24698E+03    0.99521E+01    0.00000E+00   -0.18724E+01    0.13841E-08    0.14212E-05   -0.11953E-06
  1859    0.24585E+03    0.10009E+02    0.00000E+00   -0.19855E+01    0.13821E-08    0.14620E-05   -0.12132E-06
  1860    0.24473E+03    0.10065E+02    0.00000E+00   -0.21027E+01    0.13801E-08    0.15036E-05   -0.12318E-06
  1861    0.24363E+03    0.10120E+02    0.00000E+00   -0.22240E+01    0.13782E-08    0.15459E-05   -0.12510E-06
  1862    0.24255E+03    0.10175E+02    0.00000E+00   -0.23492E+01    0.13762E-08    0.15889E-05   -0.12707E-06
  1863    0.24146E+03    0.10229E+02    0.00000E+00   -0.24783E+01    0.13743E-08    0.16325E-05   -0.12910E-06
  1864    0.24040E+03    0.10283E+02    0.00000E+00   -0.26112E+01    0.13723E-08    0.16767E-05   -0.13118E-06
  1865    0.23935E+03    0.10335E+02    0.00000E+00   -0.27480E+01    0.13704E-08    0.17215E-05   -0.13331E-06
  1866    0.23832E+03    0.10387E+02    0.00000E+00   -0.28885E+01    0.13685E-08    0.17667E-05   -0.13547E-06
  1867    0.23729E+03    0.10438E+02    0.00000E+00   -0.30325E+01    0.13665E-08    0.18123E-05   -0.13767E-06
  1868    0.23628E+03    0.10488E+02    0.00000E+00   -0.31801E+01    0.13646E-08    0.18583E-05   -0.13991E-06
  1869    0.23529E+03    0.10537E+02    0.00000E+00   -0.33312E+01    0.13626E-08    0.19046E-05   -0.14218E-06
  1870    0.23431E+03    0.10585E+02    0.00000E+00   -0.34857E+01    0.13607E-08    0.19511E-05   -0.14447E-06
  1871    0.23334E+03    0.10633E+02    0.00000E+00   -0.36434E+01    0.13588E-08    0.19979E-05   -0.14678E-06
  1872    0.23240E+03    0.10680E+02    0.00000E+00   -0.38045E+01    0.13569E-08    0.20448E-05   -0.14911E-06
  1873    0.23146E+03    0.10726E+02    0.00000E+00   -0.39686E+01    0.13549E-08    0.20919E-05   -0.15146E-06
  1874    0.23054E+03    0.10770E+02    0.00000E+00   -0.41359E+01    0.13530E-08    0.21390E-05   -0.15381E-06
  1875    0.22964E+03    0.10814E+02    0.00000E+00   -0.43060E+01    0.13511E-08    0.21860E-05   -0.15617E-06
  1876    0.22875E+03    0.10857E+02    0.00000E+00   -0.44790E+01    0.13492E-08    0.22331E-05   -0.15854E-06
  1877    0.22788E+03    0.10899E+02    0.00000E+00   -0.46548E+01    0.13473E-08    0.22800E-05   -0.16090E-06
  1878    0.22701E+03    0.10939E+02    0.00000E+00   -0.48334E+01    0.13454E-08    0.23268E-05   -0.16326E-06
  1879    0.22617E+03    0.10978E+02    0.00000E+00   -0.50143E+01    0.13435E-08    0.23733E-05   -0.16560E-06
  1880    0.22535E+03    0.11016E+02    0.00000E+00   -0.51979E+01    0.13416E-08    0.24196E-05   -0.16794E-06
  1881    0.22454E+03    0.11053E+02    0.00000E+00   -0.53838E+01    0.13397E-08    0.24656E-05   -0.17025E-06
  1882    0.22374E+03    0.11089E+02    0.00000E+00   -0.55719E+01    0.13378E-08    0.25112E-05   -0.17255E-06
  1883    0.22297E+03    0.11124E+02    0.00000E+00   -0.57623E+01    0.13359E-08    0.25563E-05   -0.17482E-06
  1884    0.22221E+03    0.11158E+02    0.00000E+00   -0.59547E+01    0.13340E-08    0.26010E-05   -0.17706E-06
  1885    0.22146E+03    0.11191E+02    0.00000E+00   -0.61492E+01    0.13321E-08    0.26452E-05   -0.17926E-06
  1886    0.22073E+03    0.11223E+02    0.00000E+00   -0.63455E+01    0.13303E-08    0.26888E-05   -0.18143E-06
  1887    0.22001E+03    0.11253E+02    0.00000E+00   -0.65437E+01    0.13284E-08    0.27318E-05   -0.18356E-06
  1888    0.21932E+03    0.11282E+02    0.00000E+00   -0.67435E+01    0.13265E-08    0.27741E-05   -0.18565E-06
  1889    0.21864E+03    0.11310E+02    0.00000E+00   -0.69449E+01    0.13246E-08    0.28156E-05   -0.18768E-06
  1890    0.21797E+03    0.11336E+02    0.00000E+00   -0.71478E+01    0.13228E-08    0.28563E-05   -0.18966E-06
  1891    0.21733E+03    0.11362E+02    0.00000E+00   -0.73520E+01    0.13209E-08    0.28962E-05   -0.19159E-06
