#    L    TT             EE             TE             PP             TP          
  1102    0.11612E+04    0.16674E+02   -0.67582E+02    0.18950E+06   -0.52571E+00
  1103    0.11630E+04    0.16449E+02   -0.66877E+02    0.18915E+06   -0.59575E+00
  1104    0.11648E+04    0.16228E+02   -0.66156E+02    0.18880E+06   -0.66166E+00
  1105    0.11665E+04    0.16010E+02   -0.65421E+02    0.18846E+06   -0.72347E+00
  1106    0.11682E+04    0.15796E+02   -0.64671E+02    0.18811E+06   -0.78117E+00
  1107    0.11698E+04    0.15586E+02   -0.63907E+02    0.18777E+06   -0.83479E+00
  1108    0.11713E+04    0.15379E+02   -0.63130E+02    0.18742E+06   -0.88433E+00
  1109    0.11727E+04    0.15175E+02   -0.62340E+02    0.18708E+06   -0.92981E+00
  1110    0.11740E+04    0.14977E+02   -0.61537E+02    0.18674E+06   -0.97125E+00
  1111    0.11753E+04    0.14784E+02   -0.60721E+02    0.18640E+06   -0.10086E+01
  1112    0.11766E+04    0.14594E+02   -0.59894E+02    0.18606E+06   -0.10420E+01
  1113    0.11776E+04    0.14409E+02   -0.59054E+02    0.18572E+06   -0.10714E+01
  1114    0.11786E+04    0.14227E+02   -0.58204E+02    0.18538E+06   -0.10968E+01
  1115    0.11796E+04    0.14051E+02   -0.57344E+02    0.18504E+06   -0.11182E+01
  1116    0.11806E+04    0.13879E+02   -0.56473E+02    0.18470E+06   -0.11356E+01
  1117    0.11813E+04    0.13711E+02   -0.55593E+02    0.18436E+06   -0.11490E+01
  1118    0.11820E+04    0.13549E+02   -0.54701E+02    0.18403E+06   -0.11586E+01
  1119    0.11827E+04    0.13391E+02   -0.53802E+02    0.18369E+06   -0.11641E+01
  1120    0.11833E+04    0.13237E+02   -0.52894E+02    0.18336E+06   -0.11658E+01
  1121    0.11838E+04    0.13089E+02   -0.51976E+02    0.18303E+06   -0.11636E+01
  1122    0.11842E+04    0.12944E+02   -0.51052E+02    0.18269E+06   -0.11574E+01
  1123    0.11844E+04    0.12806E+02   -0.50121E+02    0.18236E+06   -0.11474E+01
  1124    0.11847E+04    0.12671E+02   -0.49183E+02    0.18203E+06   -0.11336E+01
  1125    0.11848E+04    0.12541E+02   -0.48237E+02    0.18170E+06   -0.11158E+01
  1126    0.11848E+04    0.12417E+02   -0.47286E+02    0.18137E+06   -0.10943E+01
  1127    0.11848E+04    0.12297E+02   -0.46329E+02    0.18104E+06   -0.10689E+01
  1128    0.11847E+04    0.12182E+02   -0.45368E+02    0.18072E+06   -0.10396E+01
  1129    0.11845E+04    0.12073E+02   -0.44402E+02    0.18039E+06   -0.10066E+01
  1130    0.11841E+04    0.11969E+02   -0.43431E+02    0.18006E+06   -0.96983E+00
  1131    0.11837E+04    0.11869E+02   -0.42458E+02    0.17974E+06   -0.92924E+00
  1132    0.11833E+04    0.11774E+02   -0.41480E+02    0.17941E+06   -0.88490E+00
  1133    0.11826E+04    0.11686E+02   -0.40501E+02    0.17909E+06   -0.83680E+00
  1134    0.11820E+04    0.11601E+02   -0.39518E+02    0.17877E+06   -0.78497E+00
  1135    0.11813E+04    0.11522E+02   -0.38533E+02    0.17844E+06   -0.72941E+00
  1136    0.11804E+04    0.11448E+02   -0.37548E+02    0.17812E+06   -0.67015E+00
  1137    0.11795E+04    0.11379E+02   -0.36561E+02    0.17780E+06   -0.60718E+00
  1138    0.11785E+04    0.11316E+02   -0.35574E+02    0.17748E+06   -0.54053E+00
  1139    0.11775E+04    0.11257E+02   -0.34585E+02    0.17716E+06   -0.47020E+00
  1140    0.11763E+04    0.11205E+02   -0.33598E+02    0.17684E+06   -0.39622E+00
  1141    0.11750E+04    0.11156E+02   -0.32612E+02    0.17653E+06   -0.31858E+00
  1142    0.11737E+04    0.11113E+02   -0.31626E+02    0.17621E+06   -0.23732E+00
  1143    0.11723E+04    0.11074E+02   -0.30643E+02    0.17589E+06   -0.15243E+00
  1144    0.11706E+04    0.11041E+02   -0.29662E+02    0.17558E+06   -0.63934E-01
  1145    0.11691E+04    0.11014E+02   -0.28683E+02    0.17526E+06    0.28157E-01
  1146    0.11674E+04    0.10991E+02   -0.27707E+02    0.17495E+06    0.12383E+00
  1147    0.11656E+04    0.10974E+02   -0.26735E+02    0.17464E+06    0.22307E+00
  1148    0.11637E+04    0.10961E+02   -0.25766E+02    0.17432E+06    0.32587E+00
  1149    0.11618E+04    0.10954E+02   -0.24803E+02    0.17401E+06    0.43221E+00
  1150    0.11598E+04    0.10952E+02   -0.23844E+02    0.17370E+06    0.54209E+00
  1151    0.11577E+04    0.10954E+02   -0.22890E+02    0.17339E+06    0.65546E+00
  1152    0.11554E+04    0.10962E+02   -0.21942E+02    0.17308E+06    0.77225E+00
  1153    0.11533E+04    0.10975E+02   -0.21000E+02    0.17277E+06    0.89236E+00
  1154    0.11509E+04    0.10993E+02   -0.20063E+02    0.17247E+06    0.10157E+01
  1155    0.11485E+04    0.11016E+02   -0.19134E+02    0.17216E+06    0.11421E+01
  1156    0.11460E+04    0.11043E+02   -0.18212E+02    0.17185E+06    0.12716E+01
  1157    0.11434E+04    0.11075E+02   -0.17297E+02    0.17155E+06    0.14040E+01
  1158    0.11408E+04    0.11113E+02   -0.16391E+02    0.17124E+06    0.15392E+01
  1159    0.11381E+04    0.11155E+02   -0.15492E+02    0.17094E+06    0.16771E+01
  1160    0.11352E+04    0.11202E+02   -0.14603E+02    0.17063E+06    0.18176E+01
  1161    0.11324E+04    0.11254E+02   -0.13722E+02    0.17033E+06    0.19606E+01
  1162    0.11294E+04    0.11310E+02   -0.12851E+02    0.17003E+06    0.21061E+01
  1163    0.11264E+04    0.11372E+02   -0.11990E+02    0.16973E+06    0.22539E+01
  1164    0.11234E+04    0.11438E+02   -0.11138E+02    0.16943E+06    0.24039E+01
  1165    0.11202E+04    0.11508E+02   -0.10297E+02    0.16913E+06    0.25560E+01
  1166    0.11169E+04    0.11583E+02   -0.94664E+01    0.16883E+06    0.27101E+01
  1167    0.11137E+04    0.11662E+02   -0.86475E+01    0.16853E+06    0.28661E+01
  1168    0.11103E+04    0.11746E+02   -0.78389E+01    0.16823E+06    0.30240E+01
  1169    0.11070E+04    0.11835E+02   -0.70438E+01    0.16793E+06    0.31835E+01
  1170    0.11035E+04    0.11927E+02   -0.62591E+01    0.16764E+06    0.33447E+01
  1171    0.10999E+04    0.12024E+02   -0.54877E+01    0.16734E+06    0.35074E+01
  1172    0.10964E+04    0.12125E+02   -0.47289E+01    0.16704E+06    0.36715E+01
  1173    0.10927E+04    0.12230E+02   -0.39827E+01    0.16675E+06    0.38369E+01
  1174    0.10890E+04    0.12339E+02   -0.32500E+01    0.16646E+06    0.40036E+01
  1175    0.10852E+04    0.12452E+02   -0.25309E+01    0.16616E+06    0.41713E+01
  1176    0.10813E+04    0.12569E+02   -0.18260E+01    0.16587E+06    0.43401E+01
  1177    0.10775E+04    0.12690E+02   -0.11348E+01    0.16558E+06    0.45098E+01
  1178    0.10735E+04    0.12814E+02   -0.45792E+00    0.16529E+06    0.46802E+01
  1179    0.10696E+04    0.12944E+02    0.20435E+00    0.16500E+06    0.48514E+01
  1180    0.10655E+04    0.13077E+02    0.85179E+00    0.16471E+06    0.50233E+01
  1181    0.10615E+04    0.13213E+02    0.14842E+01    0.16442E+06    0.51956E+01
  1182    0.10573E+04    0.13352E+02    0.21012E+01    0.16413E+06    0.53683E+01
  1183    0.10531E+04    0.13495E+02    0.27027E+01    0.16384E+06    0.55414E+01
  1184    0.10489E+04    0.13641E+02    0.32884E+01    0.16356E+06    0.57146E+01
  1185    0.10446E+04    0.13791E+02    0.38583E+01    0.16327E+06    0.58880E+01
  1186    0.10403E+04    0.13944E+02    0.44119E+01    0.16298E+06    0.60614E+01
  1187    0.10360E+04    0.14100E+02    0.49491E+01    0.16270E+06    0.62347E+01
  1188    0.10317E+04    0.14259E+02    0.54696E+01    0.16242E+06    0.64078E+01
  1189    0.10272E+04    0.14421E+02    0.59735E+01    0.16213E+06    0.65806E+01
  1190    0.10228E+04    0.14585E+02    0.64604E+01    0.16185E+06    0.67530E+01
  1191    0.10183E+04    0.14753E+02    0.69303E+01    0.16157E+06    0.69250E+01
  1192    0.10138E+04    0.14923E+02    0.73830E+01    0.16128E+06    0.70963E+01
  1193    0.10092E+04    0.15096E+02    0.78184E+01    0.16100E+06    0.72670E+01
  1194    0.10047E+04    0.15272E+02    0.82365E+01    0.16072E+06    0.74369E+01
  1195    0.10001E+04    0.15449E+02    0.86370E+01    0.16044E+06    0.76059E+01
  1196    0.99542E+03    0.15631E+02    0.90194E+01    0.16016E+06    0.77739E+01
  1197    0.99080E+03    0.15813E+02    0.93843E+01    0.15989E+06    0.79408E+01
  1198    0.98612E+03    0.15997E+02    0.97300E+01    0.15961E+06    0.81065E+01
  1199    0.98144E+03    0.16184E+02    0.10059E+02    0.15933E+06    0.82709E+01
  1200    0.97670E+03    0.16373E+02    0.10370E+02    0.15905E+06    0.84339E+01
  1201    0.97203E+03    0.16563E+02    0.10661E+02    0.15878E+06    0.85955E+01
  1202    0.96723E+03    0.16756E+02    0.10936E+02    0.15850E+06    0.87555E+01
  1203    0.96250E+03    0.16950E+02    0.11191E+02    0.15823E+06    0.89138E+01
  1204    0.95771E+03    0.17146E+02    0.11428E+02    0.15795E+06    0.90705E+01
  1205    0.95292E+03    0.17342E+02    0.11646E+02    0.15768E+06    0.92255E+01
  1206    0.94814E+03    0.17541E+02    0.11846E+02    0.15741E+06    0.93786E+01
  1207    0.94344E+03    0.17741E+02    0.12026E+02    0.15714E+06    0.95298E+01
  1208    0.93867E+03    0.17942E+02    0.12189E+02    0.15686E+06    0.96791E+01
  1209    0.93383E+03    0.18144E+02    0.12333E+02    0.15659E+06    0.98264E+01
  1210    0.92907E+03    0.18347E+02    0.12458E+02    0.15632E+06    0.99717E+01
  1211    0.92425E+03    0.18552E+02    0.12564E+02    0.15605E+06    0.10115E+02
  1212    0.91950E+03    0.18757E+02    0.12651E+02    0.15578E+06    0.10256E+02
  1213    0.91468E+03    0.18962E+02    0.12721E+02    0.15552E+06    0.10394E+02
  1214    0.90995E+03    0.19169E+02    0.12772E+02    0.15525E+06    0.10531E+02
  1215    0.90521E+03    0.19376E+02    0.12803E+02    0.15498E+06    0.10665E+02
  1216    0.90049E+03    0.19584E+02    0.12816E+02    0.15471E+06    0.10796E+02
  1217    0.89562E+03    0.19792E+02    0.12812E+02    0.15445E+06    0.10925E+02
  1218    0.89090E+03    0.20002E+02    0.12787E+02    0.15418E+06    0.11051E+02
  1219    0.88611E+03    0.20210E+02    0.12746E+02    0.15392E+06    0.11175E+02
  1220    0.88141E+03    0.20418E+02    0.12686E+02    0.15365E+06    0.11296E+02
  1221    0.87670E+03    0.20627E+02    0.12607E+02    0.15339E+06    0.11414E+02
  1222    0.87201E+03    0.20836E+02    0.12510E+02    0.15313E+06    0.11530E+02
  1223    0.86731E+03    0.21045E+02    0.12396E+02    0.15286E+06    0.11642E+02
  1224    0.86262E+03    0.21252E+02    0.12262E+02    0.15260E+06    0.11751E+02
  1225    0.85801E+03    0.21460E+02    0.12111E+02    0.15234E+06    0.11858E+02
  1226    0.85341E+03    0.21667E+02    0.11943E+02    0.15208E+06    0.11961E+02
  1227    0.84888E+03    0.21874E+02    0.11756E+02    0.15182E+06    0.12061E+02
  1228    0.84428E+03    0.22080E+02    0.11552E+02    0.15156E+06    0.12158E+02
  1229    0.83976E+03    0.22286E+02    0.11331E+02    0.15130E+06    0.12252E+02
  1230    0.83510E+03    0.22490E+02    0.11093E+02    0.15104E+06    0.12342E+02
  1231    0.83059E+03    0.22694E+02    0.10837E+02    0.15079E+06    0.12429E+02
  1232    0.82608E+03    0.22896E+02    0.10566E+02    0.15053E+06    0.12513E+02
  1233    0.82172E+03    0.23099E+02    0.10276E+02    0.15027E+06    0.12592E+02
  1234    0.81730E+03    0.23299E+02    0.99709E+01    0.15002E+06    0.12669E+02
  1235    0.81317E+03    0.23498E+02    0.96493E+01    0.14976E+06    0.12741E+02
  1236    0.80890E+03    0.23696E+02    0.93117E+01    0.14951E+06    0.12810E+02
  1237    0.80463E+03    0.23892E+02    0.89575E+01    0.14925E+06    0.12875E+02
  1238    0.80044E+03    0.24087E+02    0.85874E+01    0.14900E+06    0.12936E+02
  1239    0.79625E+03    0.24279E+02    0.82014E+01    0.14874E+06    0.12993E+02
  1240    0.79207E+03    0.24471E+02    0.78011E+01    0.14849E+06    0.13046E+02
  1241    0.78803E+03    0.24660E+02    0.73851E+01    0.14824E+06    0.13095E+02
  1242    0.78393E+03    0.24849E+02    0.69554E+01    0.14799E+06    0.13140E+02
  1243    0.77990E+03    0.25034E+02    0.65091E+01    0.14774E+06    0.13181E+02
  1244    0.77595E+03    0.25218E+02    0.60498E+01    0.14749E+06    0.13218E+02
  1245    0.77208E+03    0.25400E+02    0.55760E+01    0.14724E+06    0.13250E+02
  1246    0.76821E+03    0.25579E+02    0.50895E+01    0.14699E+06    0.13278E+02
  1247    0.76434E+03    0.25756E+02    0.45886E+01    0.14674E+06    0.13301E+02
  1248    0.76055E+03    0.25931E+02    0.40741E+01    0.14649E+06    0.13320E+02
  1249    0.75683E+03    0.26105E+02    0.35470E+01    0.14624E+06    0.13334E+02
  1250    0.75320E+03    0.26274E+02    0.30069E+01    0.14600E+06    0.13344E+02
  1251    0.74956E+03    0.26441E+02    0.24542E+01    0.14575E+06    0.13349E+02
  1252    0.74607E+03    0.26606E+02    0.18891E+01    0.14550E+06    0.13349E+02
  1253    0.74252E+03    0.26768E+02    0.13122E+01    0.14526E+06    0.13345E+02
  1254    0.73903E+03    0.26926E+02    0.72363E+00    0.14501E+06    0.13337E+02
  1255    0.73563E+03    0.27083E+02    0.12346E+00    0.14477E+06    0.13326E+02
  1256    0.73237E+03    0.27236E+02   -0.48766E+00    0.14453E+06    0.13310E+02
  1257    0.72912E+03    0.27387E+02   -0.11097E+01    0.14428E+06    0.13291E+02
  1258    0.72586E+03    0.27533E+02   -0.17422E+01    0.14404E+06    0.13269E+02
  1259    0.72268E+03    0.27677E+02   -0.23850E+01    0.14380E+06    0.13244E+02
  1260    0.71958E+03    0.27818E+02   -0.30377E+01    0.14356E+06    0.13216E+02
  1261    0.71655E+03    0.27956E+02   -0.37000E+01    0.14332E+06    0.13186E+02
  1262    0.71360E+03    0.28091E+02   -0.43714E+01    0.14307E+06    0.13153E+02
  1263    0.71072E+03    0.28222E+02   -0.50520E+01    0.14283E+06    0.13118E+02
  1264    0.70785E+03    0.28350E+02   -0.57415E+01    0.14259E+06    0.13081E+02
  1265    0.70512E+03    0.28474E+02   -0.64394E+01    0.14236E+06    0.13043E+02
  1266    0.70239E+03    0.28595E+02   -0.71451E+01    0.14212E+06    0.13003E+02
  1267    0.69974E+03    0.28712E+02   -0.78587E+01    0.14188E+06    0.12961E+02
  1268    0.69717E+03    0.28827E+02   -0.85799E+01    0.14164E+06    0.12919E+02
  1269    0.69468E+03    0.28935E+02   -0.93079E+01    0.14140E+06    0.12876E+02
  1270    0.69223E+03    0.29041E+02   -0.10043E+02    0.14117E+06    0.12832E+02
  1271    0.68987E+03    0.29144E+02   -0.10785E+02    0.14093E+06    0.12787E+02
  1272    0.68756E+03    0.29243E+02   -0.11533E+02    0.14070E+06    0.12743E+02
  1273    0.68530E+03    0.29338E+02   -0.12286E+02    0.14046E+06    0.12698E+02
  1274    0.68312E+03    0.29428E+02   -0.13045E+02    0.14023E+06    0.12654E+02
  1275    0.68100E+03    0.29515E+02   -0.13808E+02    0.13999E+06    0.12610E+02
  1276    0.67895E+03    0.29599E+02   -0.14577E+02    0.13976E+06    0.12567E+02
  1277    0.67697E+03    0.29679E+02   -0.15350E+02    0.13953E+06    0.12524E+02
  1278    0.67505E+03    0.29754E+02   -0.16127E+02    0.13929E+06    0.12483E+02
  1279    0.67321E+03    0.29825E+02   -0.16907E+02    0.13906E+06    0.12443E+02
  1280    0.67144E+03    0.29893E+02   -0.17692E+02    0.13883E+06    0.12404E+02
  1281    0.66974E+03    0.29956E+02   -0.18478E+02    0.13860E+06    0.12367E+02
  1282    0.66811E+03    0.30015E+02   -0.19267E+02    0.13837E+06    0.12332E+02
  1283    0.66654E+03    0.30071E+02   -0.20059E+02    0.13814E+06    0.12299E+02
  1284    0.66505E+03    0.30122E+02   -0.20853E+02    0.13791E+06    0.12269E+02
  1285    0.66361E+03    0.30169E+02   -0.21648E+02    0.13768E+06    0.12241E+02
  1286    0.66225E+03    0.30211E+02   -0.22445E+02    0.13745E+06    0.12215E+02
  1287    0.66096E+03    0.30250E+02   -0.23242E+02    0.13723E+06    0.12193E+02
  1288    0.65974E+03    0.30284E+02   -0.24040E+02    0.13700E+06    0.12174E+02
  1289    0.65858E+03    0.30315E+02   -0.24837E+02    0.13677E+06    0.12159E+02
  1290    0.65749E+03    0.30340E+02   -0.25635E+02    0.13654E+06    0.12147E+02
  1291    0.65648E+03    0.30362E+02   -0.26433E+02    0.13632E+06    0.12139E+02
  1292    0.65552E+03    0.30378E+02   -0.27229E+02    0.13609E+06    0.12134E+02
  1293    0.65463E+03    0.30392E+02   -0.28026E+02    0.13587E+06    0.12135E+02
  1294    0.65382E+03    0.30401E+02   -0.28818E+02    0.13564E+06    0.12139E+02
  1295    0.65307E+03    0.30406E+02   -0.29610E+02    0.13542E+06    0.12149E+02
  1296    0.65237E+03    0.30407E+02   -0.30398E+02    0.13520E+06    0.12163E+02
  1297    0.65175E+03    0.30404E+02   -0.31184E+02    0.13497E+06    0.12183E+02
  1298    0.65120E+03    0.30396E+02   -0.31968E+02    0.13475E+06    0.12207E+02
  1299    0.65070E+03    0.30385E+02   -0.32748E+02    0.13453E+06    0.12238E+02
  1300    0.65027E+03    0.30368E+02   -0.33524E+02    0.13431E+06    0.12274E+02
  1301    0.64991E+03    0.30348E+02   -0.34296E+02    0.13408E+06    0.12316E+02
  1302    0.64961E+03    0.30324E+02   -0.35063E+02    0.13386E+06    0.12364E+02
  1303    0.64937E+03    0.30295E+02   -0.35827E+02    0.13364E+06    0.12417E+02
  1304    0.64919E+03    0.30263E+02   -0.36585E+02    0.13342E+06    0.12475E+02
  1305    0.64908E+03    0.30226E+02   -0.37338E+02    0.13320E+06    0.12538E+02
  1306    0.64901E+03    0.30186E+02   -0.38085E+02    0.13299E+06    0.12605E+02
  1307    0.64902E+03    0.30141E+02   -0.38825E+02    0.13277E+06    0.12677E+02
  1308    0.64909E+03    0.30092E+02   -0.39562E+02    0.13255E+06    0.12752E+02
  1309    0.64920E+03    0.30038E+02   -0.40290E+02    0.13233E+06    0.12831E+02
  1310    0.64939E+03    0.29981E+02   -0.41012E+02    0.13211E+06    0.12914E+02
  1311    0.64962E+03    0.29920E+02   -0.41727E+02    0.13190E+06    0.12999E+02
  1312    0.64994E+03    0.29855E+02   -0.42434E+02    0.13168E+06    0.13087E+02
  1313    0.65029E+03    0.29786E+02   -0.43134E+02    0.13146E+06    0.13178E+02
  1314    0.65070E+03    0.29713E+02   -0.43825E+02    0.13125E+06    0.13271E+02
  1315    0.65116E+03    0.29636E+02   -0.44509E+02    0.13103E+06    0.13365E+02
  1316    0.65169E+03    0.29555E+02   -0.45184E+02    0.13082E+06    0.13461E+02
  1317    0.65227E+03    0.29472E+02   -0.45850E+02    0.13061E+06    0.13558E+02
  1318    0.65289E+03    0.29383E+02   -0.46507E+02    0.13039E+06    0.13656E+02
  1319    0.65356E+03    0.29291E+02   -0.47155E+02    0.13018E+06    0.13755E+02
  1320    0.65428E+03    0.29195E+02   -0.47793E+02    0.12997E+06    0.13853E+02
  1321    0.65505E+03    0.29097E+02   -0.48422E+02    0.12975E+06    0.13952E+02
  1322    0.65588E+03    0.28993E+02   -0.49041E+02    0.12954E+06    0.14051E+02
  1323    0.65675E+03    0.28886E+02   -0.49648E+02    0.12933E+06    0.14149E+02
  1324    0.65767E+03    0.28776E+02   -0.50247E+02    0.12912E+06    0.14246E+02
  1325    0.65863E+03    0.28662E+02   -0.50833E+02    0.12891E+06    0.14342E+02
  1326    0.65964E+03    0.28545E+02   -0.51409E+02    0.12870E+06    0.14436E+02
  1327    0.66068E+03    0.28426E+02   -0.51975E+02    0.12849E+06    0.14529E+02
  1328    0.66179E+03    0.28303E+02   -0.52527E+02    0.12828E+06    0.14620E+02
  1329    0.66292E+03    0.28176E+02   -0.53069E+02    0.12807E+06    0.14708E+02
  1330    0.66409E+03    0.28045E+02   -0.53599E+02    0.12786E+06    0.14793E+02
  1331    0.66532E+03    0.27912E+02   -0.54116E+02    0.12766E+06    0.14876E+02
  1332    0.66656E+03    0.27775E+02   -0.54622E+02    0.12745E+06    0.14955E+02
  1333    0.66786E+03    0.27636E+02   -0.55114E+02    0.12724E+06    0.15031E+02
  1334    0.66918E+03    0.27494E+02   -0.55595E+02    0.12703E+06    0.15102E+02
  1335    0.67054E+03    0.27348E+02   -0.56063E+02    0.12683E+06    0.15170E+02
  1336    0.67194E+03    0.27200E+02   -0.56516E+02    0.12662E+06    0.15233E+02
  1337    0.67337E+03    0.27048E+02   -0.56957E+02    0.12642E+06    0.15291E+02
  1338    0.67482E+03    0.26895E+02   -0.57385E+02    0.12621E+06    0.15345E+02
  1339    0.67632E+03    0.26738E+02   -0.57799E+02    0.12601E+06    0.15393E+02
  1340    0.67784E+03    0.26579E+02   -0.58201E+02    0.12580E+06    0.15435E+02
  1341    0.67938E+03    0.26418E+02   -0.58588E+02    0.12560E+06    0.15471E+02
  1342    0.68095E+03    0.26254E+02   -0.58961E+02    0.12540E+06    0.15501E+02
  1343    0.68255E+03    0.26088E+02   -0.59321E+02    0.12519E+06    0.15524E+02
  1344    0.68418E+03    0.25918E+02   -0.59666E+02    0.12499E+06    0.15541E+02
  1345    0.68581E+03    0.25748E+02   -0.59996E+02    0.12479E+06    0.15550E+02
  1346    0.68748E+03    0.25575E+02   -0.60313E+02    0.12459E+06    0.15552E+02
  1347    0.68917E+03    0.25399E+02   -0.60615E+02    0.12439E+06    0.15546E+02
  1348    0.69087E+03    0.25222E+02   -0.60902E+02    0.12419E+06    0.15532E+02
  1349    0.69260E+03    0.25041E+02   -0.61175E+02    0.12399E+06    0.15510E+02
  1350    0.69433E+03    0.24861E+02   -0.61432E+02    0.12378E+06    0.15479E+02
  1351    0.69609E+03    0.24677E+02   -0.61675E+02    0.12359E+06    0.15439E+02
  1352    0.69785E+03    0.24492E+02   -0.61902E+02    0.12339E+06    0.15391E+02
  1353    0.69964E+03    0.24306E+02   -0.62115E+02    0.12319E+06    0.15335E+02
  1354    0.70143E+03    0.24118E+02   -0.62313E+02    0.12299E+06    0.15272E+02
  1355    0.70324E+03    0.23928E+02   -0.62495E+02    0.12279E+06    0.15203E+02
  1356    0.70506E+03    0.23738E+02   -0.62664E+02    0.12259E+06    0.15129E+02
  1357    0.70688E+03    0.23545E+02   -0.62816E+02    0.12240E+06    0.15049E+02
  1358    0.70870E+03    0.23352E+02   -0.62951E+02    0.12220E+06    0.14965E+02
  1359    0.71053E+03    0.23157E+02   -0.63073E+02    0.12200E+06    0.14878E+02
  1360    0.71235E+03    0.22962E+02   -0.63179E+02    0.12181E+06    0.14788E+02
  1361    0.71419E+03    0.22764E+02   -0.63270E+02    0.12161E+06    0.14695E+02
  1362    0.71601E+03    0.22566E+02   -0.63344E+02    0.12142E+06    0.14601E+02
  1363    0.71785E+03    0.22367E+02   -0.63405E+02    0.12122E+06    0.14506E+02
  1364    0.71965E+03    0.22167E+02   -0.63449E+02    0.12103E+06    0.14410E+02
  1365    0.72154E+03    0.21966E+02   -0.63476E+02    0.12083E+06    0.14315E+02
  1366    0.72335E+03    0.21764E+02   -0.63491E+02    0.12064E+06    0.14221E+02
  1367    0.72516E+03    0.21561E+02   -0.63489E+02    0.12044E+06    0.14129E+02
  1368    0.72704E+03    0.21359E+02   -0.63472E+02    0.12025E+06    0.14040E+02
  1369    0.72884E+03    0.21155E+02   -0.63438E+02    0.12006E+06    0.13953E+02
  1370    0.73063E+03    0.20952E+02   -0.63391E+02    0.11987E+06    0.13870E+02
  1371    0.73242E+03    0.20748E+02   -0.63328E+02    0.11967E+06    0.13792E+02
  1372    0.73421E+03    0.20544E+02   -0.63249E+02    0.11948E+06    0.13719E+02
  1373    0.73599E+03    0.20340E+02   -0.63156E+02    0.11929E+06    0.13651E+02
  1374    0.73777E+03    0.20136E+02   -0.63047E+02    0.11910E+06    0.13590E+02
  1375    0.73954E+03    0.19931E+02   -0.62924E+02    0.11891E+06    0.13536E+02
  1376    0.74131E+03    0.19727E+02   -0.62786E+02    0.11872E+06    0.13490E+02
  1377    0.74308E+03    0.19523E+02   -0.62633E+02    0.11853E+06    0.13452E+02
  1378    0.74484E+03    0.19318E+02   -0.62465E+02    0.11834E+06    0.13424E+02
  1379    0.74652E+03    0.19116E+02   -0.62283E+02    0.11815E+06    0.13405E+02
  1380    0.74821E+03    0.18911E+02   -0.62086E+02    0.11796E+06    0.13397E+02
  1381    0.74988E+03    0.18708E+02   -0.61874E+02    0.11778E+06    0.13400E+02
  1382    0.75141E+03    0.18506E+02   -0.61648E+02    0.11759E+06    0.13414E+02
  1383    0.75308E+03    0.18304E+02   -0.61408E+02    0.11740E+06    0.13442E+02
  1384    0.75460E+03    0.18103E+02   -0.61153E+02    0.11721E+06    0.13482E+02
  1385    0.75611E+03    0.17902E+02   -0.60884E+02    0.11703E+06    0.13536E+02
  1386    0.75763E+03    0.17703E+02   -0.60602E+02    0.11684E+06    0.13605E+02
  1387    0.75906E+03    0.17504E+02   -0.60305E+02    0.11666E+06    0.13688E+02
  1388    0.76064E+03    0.17306E+02   -0.59996E+02    0.11647E+06    0.13788E+02
  1389    0.76207E+03    0.17108E+02   -0.59671E+02    0.11628E+06    0.13904E+02
  1390    0.76342E+03    0.16913E+02   -0.59336E+02    0.11610E+06    0.14037E+02
  1391    0.76485E+03    0.16718E+02   -0.58986E+02    0.11592E+06    0.14189E+02
  1392    0.76619E+03    0.16525E+02   -0.58623E+02    0.11573E+06    0.14358E+02
  1393    0.76754E+03    0.16333E+02   -0.58248E+02    0.11555E+06    0.14547E+02
  1394    0.76880E+03    0.16142E+02   -0.57861E+02    0.11536E+06    0.14756E+02
  1395    0.77007E+03    0.15953E+02   -0.57460E+02    0.11518E+06    0.14985E+02
  1396    0.77133E+03    0.15766E+02   -0.57048E+02    0.11500E+06    0.15235E+02
  1397    0.77251E+03    0.15579E+02   -0.56624E+02    0.11482E+06    0.15508E+02
  1398    0.77362E+03    0.15394E+02   -0.56188E+02    0.11463E+06    0.15803E+02
  1399    0.77472E+03    0.15212E+02   -0.55740E+02    0.11445E+06    0.16121E+02
  1400    0.77583E+03    0.15031E+02   -0.55280E+02    0.11427E+06    0.16462E+02
  1401    0.77685E+03    0.14852E+02   -0.54810E+02    0.11409E+06    0.16829E+02
  1402    0.77788E+03    0.14675E+02   -0.54328E+02    0.11391E+06    0.17219E+02
  1403    0.77883E+03    0.14500E+02   -0.53836E+02    0.11373E+06    0.17632E+02
  1404    0.77970E+03    0.14327E+02   -0.53333E+02    0.11355E+06    0.18067E+02
  1405    0.78064E+03    0.14156E+02   -0.52819E+02    0.11337E+06    0.18525E+02
  1406    0.78144E+03    0.13987E+02   -0.52296E+02    0.11319E+06    0.19003E+02
  1407    0.78215E+03    0.13821E+02   -0.51763E+02    0.11301E+06    0.19502E+02
  1408    0.78302E+03    0.13656E+02   -0.51219E+02    0.11283E+06    0.20020E+02
  1409    0.78366E+03    0.13494E+02   -0.50666E+02    0.11265E+06    0.20558E+02
  1410    0.78437E+03    0.13333E+02   -0.50104E+02    0.11248E+06    0.21113E+02
  1411    0.78501E+03    0.13176E+02   -0.49533E+02    0.11230E+06    0.21686E+02
  1412    0.78557E+03    0.13021E+02   -0.48952E+02    0.11212E+06    0.22276E+02
