#    L    TT             EE             BB             TE          
   786    0.23262E+04    0.16814E+02    0.74678E-01   -0.99246E+02
   787    0.23303E+04    0.16602E+02    0.74785E-01   -0.97991E+02
   788    0.23343E+04    0.16393E+02    0.74891E-01   -0.96717E+02
   789    0.23381E+04    0.16185E+02    0.74997E-01   -0.95425E+02
   790    0.23419E+04    0.15984E+02    0.75103E-01   -0.94100E+02
   791    0.23455E+04    0.15785E+02    0.75208E-01   -0.92749E+02
   792    0.23489E+04    0.15590E+02    0.75313E-01   -0.91387E+02
   793    0.23521E+04    0.15400E+02    0.75417E-01   -0.89991E+02
   794    0.23551E+04    0.15213E+02    0.75521E-01   -0.88585E+02
   795    0.23579E+04    0.15029E+02    0.75625E-01   -0.87153E+02
   796    0.23608E+04    0.14851E+02    0.75728E-01   -0.85710E+02
   797    0.23633E+04    0.14675E+02    0.75830E-01   -0.84241E+02
   798    0.23657E+04    0.14504E+02    0.75932E-01   -0.82761E+02
   799    0.23679E+04    0.14338E+02    0.76033E-01   -0.81263E+02
   800    0.23700E+04    0.14175E+02    0.76133E-01   -0.79746E+02
   801    0.23718E+04    0.14017E+02    0.76233E-01   -0.78218E+02
   802    0.23734E+04    0.13863E+02    0.76332E-01   -0.76657E+02
   803    0.23750E+04    0.13713E+02    0.76431E-01   -0.75100E+02
   804    0.23764E+04    0.13569E+02    0.76528E-01   -0.73516E+02
   805    0.23776E+04    0.13429E+02    0.76625E-01   -0.71922E+02
   806    0.23786E+04    0.13293E+02    0.76721E-01   -0.70315E+02
   807    0.23794E+04    0.13162E+02    0.76817E-01   -0.68698E+02
   808    0.23799E+04    0.13037E+02    0.76911E-01   -0.67062E+02
   809    0.23804E+04    0.12917E+02    0.77005E-01   -0.65422E+02
   810    0.23806E+04    0.12801E+02    0.77098E-01   -0.63762E+02
   811    0.23806E+04    0.12690E+02    0.77189E-01   -0.62092E+02
   812    0.23805E+04    0.12586E+02    0.77280E-01   -0.60416E+02
   813    0.23802E+04    0.12485E+02    0.77370E-01   -0.58732E+02
   814    0.23798E+04    0.12391E+02    0.77459E-01   -0.57039E+02
   815    0.23791E+04    0.12301E+02    0.77547E-01   -0.55338E+02
   816    0.23782E+04    0.12216E+02    0.77635E-01   -0.53630E+02
   817    0.23771E+04    0.12137E+02    0.77721E-01   -0.51915E+02
   818    0.23759E+04    0.12064E+02    0.77806E-01   -0.50194E+02
   819    0.23745E+04    0.11995E+02    0.77890E-01   -0.48468E+02
   820    0.23730E+04    0.11932E+02    0.77973E-01   -0.46736E+02
   821    0.23711E+04    0.11874E+02    0.78055E-01   -0.45002E+02
   822    0.23692E+04    0.11822E+02    0.78135E-01   -0.43264E+02
   823    0.23670E+04    0.11776E+02    0.78215E-01   -0.41522E+02
   824    0.23646E+04    0.11735E+02    0.78293E-01   -0.39777E+02
   825    0.23621E+04    0.11700E+02    0.78371E-01   -0.38032E+02
   826    0.23593E+04    0.11671E+02    0.78447E-01   -0.36286E+02
   827    0.23563E+04    0.11646E+02    0.78522E-01   -0.34540E+02
   828    0.23533E+04    0.11628E+02    0.78596E-01   -0.32794E+02
   829    0.23499E+04    0.11616E+02    0.78669E-01   -0.31050E+02
   830    0.23465E+04    0.11610E+02    0.78740E-01   -0.29309E+02
   831    0.23428E+04    0.11608E+02    0.78810E-01   -0.27570E+02
   832    0.23390E+04    0.11612E+02    0.78879E-01   -0.25835E+02
   833    0.23350E+04    0.11622E+02    0.78947E-01   -0.24104E+02
   834    0.23308E+04    0.11638E+02    0.79013E-01   -0.22376E+02
   835    0.23265E+04    0.11660E+02    0.79079E-01   -0.20654E+02
   836    0.23218E+04    0.11687E+02    0.79143E-01   -0.18938E+02
   837    0.23171E+04    0.11719E+02    0.79205E-01   -0.17228E+02
   838    0.23122E+04    0.11758E+02    0.79266E-01   -0.15525E+02
   839    0.23070E+04    0.11802E+02    0.79326E-01   -0.13828E+02
   840    0.23017E+04    0.11853E+02    0.79385E-01   -0.12140E+02
   841    0.22963E+04    0.11908E+02    0.79442E-01   -0.10463E+02
   842    0.22907E+04    0.11968E+02    0.79498E-01   -0.87926E+01
   843    0.22849E+04    0.12034E+02    0.79553E-01   -0.71352E+01
   844    0.22789E+04    0.12107E+02    0.79606E-01   -0.54871E+01
   845    0.22728E+04    0.12183E+02    0.79658E-01   -0.38511E+01
   846    0.22665E+04    0.12268E+02    0.79708E-01   -0.22277E+01
   847    0.22602E+04    0.12355E+02    0.79757E-01   -0.61650E+00
   848    0.22536E+04    0.12449E+02    0.79805E-01    0.98061E+00
   849    0.22468E+04    0.12548E+02    0.79851E-01    0.25643E+01
   850    0.22400E+04    0.12653E+02    0.79895E-01    0.41336E+01
   851    0.22330E+04    0.12762E+02    0.79939E-01    0.56880E+01
   852    0.22258E+04    0.12878E+02    0.79981E-01    0.72271E+01
   853    0.22184E+04    0.12998E+02    0.80021E-01    0.87502E+01
   854    0.22109E+04    0.13124E+02    0.80060E-01    0.10256E+02
   855    0.22032E+04    0.13255E+02    0.80098E-01    0.11746E+02
   856    0.21955E+04    0.13390E+02    0.80134E-01    0.13218E+02
   857    0.21875E+04    0.13531E+02    0.80168E-01    0.14671E+02
   858    0.21794E+04    0.13678E+02    0.80201E-01    0.16106E+02
   859    0.21712E+04    0.13827E+02    0.80233E-01    0.17523E+02
   860    0.21629E+04    0.13983E+02    0.80263E-01    0.18920E+02
   861    0.21544E+04    0.14143E+02    0.80292E-01    0.20296E+02
   862    0.21458E+04    0.14308E+02    0.80319E-01    0.21652E+02
   863    0.21371E+04    0.14478E+02    0.80345E-01    0.22987E+02
   864    0.21282E+04    0.14651E+02    0.80369E-01    0.24301E+02
   865    0.21191E+04    0.14830E+02    0.80392E-01    0.25591E+02
   866    0.21102E+04    0.15013E+02    0.80413E-01    0.26860E+02
   867    0.21010E+04    0.15201E+02    0.80433E-01    0.28106E+02
   868    0.20917E+04    0.15393E+02    0.80452E-01    0.29328E+02
   869    0.20822E+04    0.15589E+02    0.80469E-01    0.30528E+02
   870    0.20727E+04    0.15789E+02    0.80484E-01    0.31703E+02
   871    0.20631E+04    0.15993E+02    0.80498E-01    0.32853E+02
   872    0.20534E+04    0.16202E+02    0.80511E-01    0.33980E+02
   873    0.20435E+04    0.16414E+02    0.80522E-01    0.35081E+02
   874    0.20336E+04    0.16631E+02    0.80532E-01    0.36156E+02
   875    0.20235E+04    0.16849E+02    0.80541E-01    0.37207E+02
   876    0.20134E+04    0.17073E+02    0.80548E-01    0.38232E+02
   877    0.20033E+04    0.17300E+02    0.80553E-01    0.39229E+02
   878    0.19929E+04    0.17530E+02    0.80557E-01    0.40201E+02
   879    0.19826E+04    0.17764E+02    0.80560E-01    0.41146E+02
   880    0.19722E+04    0.18002E+02    0.80562E-01    0.42063E+02
   881    0.19617E+04    0.18241E+02    0.80562E-01    0.42953E+02
   882    0.19511E+04    0.18484E+02    0.80560E-01    0.43815E+02
   883    0.19405E+04    0.18731E+02    0.80558E-01    0.44648E+02
   884    0.19297E+04    0.18979E+02    0.80554E-01    0.45454E+02
   885    0.19189E+04    0.19231E+02    0.80549E-01    0.46231E+02
   886    0.19081E+04    0.19486E+02    0.80542E-01    0.46978E+02
   887    0.18972E+04    0.19742E+02    0.80535E-01    0.47698E+02
   888    0.18863E+04    0.20002E+02    0.80526E-01    0.48387E+02
   889    0.18752E+04    0.20263E+02    0.80515E-01    0.49048E+02
   890    0.18641E+04    0.20527E+02    0.80504E-01    0.49678E+02
   891    0.18531E+04    0.20793E+02    0.80491E-01    0.50279E+02
   892    0.18420E+04    0.21061E+02    0.80477E-01    0.50852E+02
   893    0.18308E+04    0.21331E+02    0.80462E-01    0.51394E+02
   894    0.18197E+04    0.21603E+02    0.80446E-01    0.51905E+02
   895    0.18084E+04    0.21875E+02    0.80429E-01    0.52389E+02
   896    0.17972E+04    0.22150E+02    0.80411E-01    0.52841E+02
   897    0.17859E+04    0.22427E+02    0.80391E-01    0.53264E+02
   898    0.17746E+04    0.22704E+02    0.80370E-01    0.53657E+02
   899    0.17634E+04    0.22983E+02    0.80349E-01    0.54019E+02
   900    0.17520E+04    0.23263E+02    0.80326E-01    0.54351E+02
   901    0.17408E+04    0.23544E+02    0.80302E-01    0.54653E+02
   902    0.17294E+04    0.23825E+02    0.80278E-01    0.54925E+02
   903    0.17180E+04    0.24107E+02    0.80252E-01    0.55167E+02
   904    0.17068E+04    0.24390E+02    0.80225E-01    0.55378E+02
   905    0.16954E+04    0.24674E+02    0.80198E-01    0.55558E+02
   906    0.16841E+04    0.24957E+02    0.80169E-01    0.55708E+02
   907    0.16728E+04    0.25241E+02    0.80140E-01    0.55827E+02
   908    0.16616E+04    0.25525E+02    0.80110E-01    0.55917E+02
   909    0.16504E+04    0.25809E+02    0.80079E-01    0.55976E+02
   910    0.16391E+04    0.26094E+02    0.80047E-01    0.56005E+02
   911    0.16279E+04    0.26377E+02    0.80014E-01    0.56004E+02
   912    0.16166E+04    0.26661E+02    0.79980E-01    0.55973E+02
   913    0.16052E+04    0.26944E+02    0.79946E-01    0.55912E+02
   914    0.15942E+04    0.27226E+02    0.79911E-01    0.55822E+02
   915    0.15830E+04    0.27508E+02    0.79875E-01    0.55703E+02
   916    0.15719E+04    0.27789E+02    0.79839E-01    0.55553E+02
   917    0.15608E+04    0.28070E+02    0.79802E-01    0.55376E+02
   918    0.15499E+04    0.28349E+02    0.79764E-01    0.55168E+02
   919    0.15389E+04    0.28627E+02    0.79725E-01    0.54932E+02
   920    0.15280E+04    0.28904E+02    0.79686E-01    0.54667E+02
   921    0.15172E+04    0.29180E+02    0.79646E-01    0.54373E+02
   922    0.15063E+04    0.29454E+02    0.79606E-01    0.54051E+02
   923    0.14955E+04    0.29727E+02    0.79565E-01    0.53701E+02
   924    0.14848E+04    0.29998E+02    0.79524E-01    0.53323E+02
   925    0.14743E+04    0.30267E+02    0.79482E-01    0.52918E+02
   926    0.14636E+04    0.30535E+02    0.79439E-01    0.52485E+02
   927    0.14532E+04    0.30800E+02    0.79397E-01    0.52026E+02
   928    0.14428E+04    0.31064E+02    0.79353E-01    0.51539E+02
   929    0.14324E+04    0.31325E+02    0.79310E-01    0.51027E+02
   930    0.14221E+04    0.31584E+02    0.79265E-01    0.50488E+02
   931    0.14119E+04    0.31841E+02    0.79221E-01    0.49923E+02
   932    0.14017E+04    0.32094E+02    0.79176E-01    0.49333E+02
   933    0.13917E+04    0.32345E+02    0.79131E-01    0.48719E+02
   934    0.13818E+04    0.32595E+02    0.79085E-01    0.48080E+02
   935    0.13719E+04    0.32841E+02    0.79040E-01    0.47415E+02
   936    0.13621E+04    0.33083E+02    0.78994E-01    0.46728E+02
   937    0.13524E+04    0.33324E+02    0.78947E-01    0.46016E+02
   938    0.13428E+04    0.33561E+02    0.78901E-01    0.45281E+02
   939    0.13333E+04    0.33794E+02    0.78854E-01    0.44523E+02
   940    0.13239E+04    0.34025E+02    0.78807E-01    0.43742E+02
   941    0.13146E+04    0.34252E+02    0.78761E-01    0.42940E+02
   942    0.13053E+04    0.34475E+02    0.78713E-01    0.42115E+02
   943    0.12963E+04    0.34695E+02    0.78666E-01    0.41270E+02
   944    0.12874E+04    0.34911E+02    0.78619E-01    0.40402E+02
   945    0.12785E+04    0.35122E+02    0.78572E-01    0.39515E+02
   946    0.12697E+04    0.35331E+02    0.78525E-01    0.38608E+02
   947    0.12611E+04    0.35536E+02    0.78477E-01    0.37682E+02
   948    0.12524E+04    0.35737E+02    0.78430E-01    0.36736E+02
   949    0.12440E+04    0.35933E+02    0.78383E-01    0.35772E+02
   950    0.12357E+04    0.36125E+02    0.78336E-01    0.34790E+02
   951    0.12275E+04    0.36314E+02    0.78289E-01    0.33790E+02
   952    0.12194E+04    0.36499E+02    0.78242E-01    0.32774E+02
   953    0.12114E+04    0.36678E+02    0.78195E-01    0.31741E+02
   954    0.12036E+04    0.36853E+02    0.78149E-01    0.30691E+02
   955    0.11958E+04    0.37023E+02    0.78103E-01    0.29626E+02
   956    0.11882E+04    0.37190E+02    0.78056E-01    0.28544E+02
   957    0.11808E+04    0.37350E+02    0.78011E-01    0.27449E+02
   958    0.11733E+04    0.37506E+02    0.77965E-01    0.26338E+02
   959    0.11662E+04    0.37659E+02    0.77920E-01    0.25214E+02
   960    0.11591E+04    0.37805E+02    0.77875E-01    0.24077E+02
   961    0.11521E+04    0.37947E+02    0.77830E-01    0.22927E+02
   962    0.11453E+04    0.38084E+02    0.77786E-01    0.21764E+02
   963    0.11386E+04    0.38217E+02    0.77742E-01    0.20590E+02
   964    0.11321E+04    0.38344E+02    0.77699E-01    0.19405E+02
   965    0.11256E+04    0.38466E+02    0.77655E-01    0.18208E+02
   966    0.11193E+04    0.38583E+02    0.77613E-01    0.17002E+02
   967    0.11131E+04    0.38696E+02    0.77571E-01    0.15786E+02
   968    0.11070E+04    0.38802E+02    0.77529E-01    0.14560E+02
   969    0.11012E+04    0.38903E+02    0.77488E-01    0.13326E+02
   970    0.10954E+04    0.38999E+02    0.77447E-01    0.12083E+02
   971    0.10898E+04    0.39090E+02    0.77407E-01    0.10833E+02
   972    0.10842E+04    0.39175E+02    0.77368E-01    0.95762E+01
   973    0.10788E+04    0.39255E+02    0.77329E-01    0.83120E+01
   974    0.10736E+04    0.39329E+02    0.77290E-01    0.70409E+01
   975    0.10686E+04    0.39399E+02    0.77252E-01    0.57653E+01
   976    0.10637E+04    0.39462E+02    0.77215E-01    0.44844E+01
   977    0.10589E+04    0.39520E+02    0.77179E-01    0.31994E+01
   978    0.10541E+04    0.39573E+02    0.77143E-01    0.19103E+01
   979    0.10497E+04    0.39621E+02    0.77107E-01    0.61827E+00
   980    0.10453E+04    0.39662E+02    0.77073E-01   -0.67691E+00
   981    0.10410E+04    0.39697E+02    0.77039E-01   -0.19745E+01
   982    0.10368E+04    0.39728E+02    0.77006E-01   -0.32737E+01
   983    0.10329E+04    0.39754E+02    0.76973E-01   -0.45742E+01
   984    0.10290E+04    0.39772E+02    0.76942E-01   -0.58756E+01
   985    0.10254E+04    0.39786E+02    0.76911E-01   -0.71774E+01
   986    0.10217E+04    0.39794E+02    0.76880E-01   -0.84787E+01
   987    0.10182E+04    0.39796E+02    0.76851E-01   -0.97795E+01
   988    0.10150E+04    0.39794E+02    0.76822E-01   -0.11079E+02
   989    0.10118E+04    0.39785E+02    0.76794E-01   -0.12375E+02
   990    0.10088E+04    0.39774E+02    0.76767E-01   -0.13671E+02
   991    0.10059E+04    0.39755E+02    0.76741E-01   -0.14963E+02
   992    0.10031E+04    0.39730E+02    0.76715E-01   -0.16252E+02
   993    0.10004E+04    0.39699E+02    0.76690E-01   -0.17537E+02
   994    0.99790E+03    0.39664E+02    0.76666E-01   -0.18817E+02
   995    0.99560E+03    0.39624E+02    0.76643E-01   -0.20092E+02
   996    0.99335E+03    0.39576E+02    0.76621E-01   -0.21362E+02
   997    0.99122E+03    0.39525E+02    0.76599E-01   -0.22626E+02
   998    0.98923E+03    0.39467E+02    0.76578E-01   -0.23883E+02
   999    0.98736E+03    0.39405E+02    0.76558E-01   -0.25133E+02
  1000    0.98563E+03    0.39338E+02    0.76539E-01   -0.26377E+02
  1001    0.98402E+03    0.39264E+02    0.76521E-01   -0.27611E+02
  1002    0.98246E+03    0.39186E+02    0.76504E-01   -0.28837E+02
  1003    0.98110E+03    0.39102E+02    0.76487E-01   -0.30054E+02
  1004    0.97988E+03    0.39013E+02    0.76472E-01   -0.31262E+02
  1005    0.97885E+03    0.38920E+02    0.76457E-01   -0.32459E+02
  1006    0.97788E+03    0.38820E+02    0.76443E-01   -0.33646E+02
  1007    0.97697E+03    0.38715E+02    0.76430E-01   -0.34823E+02
  1008    0.97596E+03    0.38606E+02    0.76418E-01   -0.35988E+02
  1009    0.97530E+03    0.38491E+02    0.76407E-01   -0.37141E+02
  1010    0.97477E+03    0.38372E+02    0.76396E-01   -0.38283E+02
  1011    0.97429E+03    0.38249E+02    0.76387E-01   -0.39411E+02
  1012    0.97394E+03    0.38121E+02    0.76378E-01   -0.40529E+02
  1013    0.97372E+03    0.37988E+02    0.76370E-01   -0.41632E+02
  1014    0.97363E+03    0.37850E+02    0.76363E-01   -0.42722E+02
  1015    0.97352E+03    0.37709E+02    0.76357E-01   -0.43798E+02
  1016    0.97362E+03    0.37561E+02    0.76352E-01   -0.44860E+02
  1017    0.97384E+03    0.37411E+02    0.76347E-01   -0.45908E+02
  1018    0.97412E+03    0.37254E+02    0.76344E-01   -0.46941E+02
  1019    0.97445E+03    0.37095E+02    0.76341E-01   -0.47958E+02
  1020    0.97499E+03    0.36929E+02    0.76339E-01   -0.48960E+02
  1021    0.97558E+03    0.36760E+02    0.76338E-01   -0.49947E+02
  1022    0.97623E+03    0.36587E+02    0.76338E-01   -0.50917E+02
  1023    0.97700E+03    0.36409E+02    0.76339E-01   -0.51868E+02
  1024    0.97784E+03    0.36227E+02    0.76341E-01   -0.52804E+02
  1025    0.97873E+03    0.36042E+02    0.76343E-01   -0.53720E+02
  1026    0.97997E+03    0.35852E+02    0.76346E-01   -0.54620E+02
  1027    0.98104E+03    0.35661E+02    0.76350E-01   -0.55501E+02
  1028    0.98218E+03    0.35464E+02    0.76355E-01   -0.56364E+02
  1029    0.98344E+03    0.35264E+02    0.76361E-01   -0.57209E+02
  1030    0.98476E+03    0.35061E+02    0.76368E-01   -0.58035E+02
  1031    0.98599E+03    0.34854E+02    0.76375E-01   -0.58840E+02
  1032    0.98750E+03    0.34642E+02    0.76383E-01   -0.59630E+02
  1033    0.98899E+03    0.34428E+02    0.76392E-01   -0.60400E+02
  1034    0.99068E+03    0.34212E+02    0.76402E-01   -0.61149E+02
  1035    0.99236E+03    0.33992E+02    0.76412E-01   -0.61879E+02
  1036    0.99410E+03    0.33768E+02    0.76423E-01   -0.62590E+02
  1037    0.99590E+03    0.33542E+02    0.76435E-01   -0.63280E+02
  1038    0.99783E+03    0.33314E+02    0.76448E-01   -0.63951E+02
  1039    0.99981E+03    0.33082E+02    0.76461E-01   -0.64597E+02
  1040    0.10017E+04    0.32848E+02    0.76476E-01   -0.65225E+02
  1041    0.10038E+04    0.32612E+02    0.76490E-01   -0.65830E+02
  1042    0.10059E+04    0.32372E+02    0.76506E-01   -0.66416E+02
  1043    0.10081E+04    0.32131E+02    0.76522E-01   -0.66978E+02
  1044    0.10103E+04    0.31886E+02    0.76539E-01   -0.67520E+02
  1045    0.10125E+04    0.31642E+02    0.76557E-01   -0.68043E+02
  1046    0.10149E+04    0.31394E+02    0.76575E-01   -0.68538E+02
  1047    0.10172E+04    0.31144E+02    0.76594E-01   -0.69022E+02
  1048    0.10195E+04    0.30892E+02    0.76613E-01   -0.69479E+02
  1049    0.10220E+04    0.30639E+02    0.76633E-01   -0.69909E+02
  1050    0.10244E+04    0.30384E+02    0.76653E-01   -0.70320E+02
  1051    0.10269E+04    0.30127E+02    0.76675E-01   -0.70711E+02
  1052    0.10294E+04    0.29869E+02    0.76696E-01   -0.71076E+02
  1053    0.10319E+04    0.29609E+02    0.76718E-01   -0.71422E+02
  1054    0.10344E+04    0.29349E+02    0.76741E-01   -0.71748E+02
  1055    0.10369E+04    0.29088E+02    0.76764E-01   -0.72049E+02
  1056    0.10395E+04    0.28825E+02    0.76788E-01   -0.72330E+02
  1057    0.10421E+04    0.28562E+02    0.76812E-01   -0.72585E+02
  1058    0.10449E+04    0.28298E+02    0.76836E-01   -0.72820E+02
  1059    0.10475E+04    0.28033E+02    0.76861E-01   -0.73030E+02
  1060    0.10502E+04    0.27767E+02    0.76887E-01   -0.73220E+02
  1061    0.10529E+04    0.27501E+02    0.76912E-01   -0.73385E+02
  1062    0.10556E+04    0.27235E+02    0.76938E-01   -0.73530E+02
  1063    0.10582E+04    0.26969E+02    0.76965E-01   -0.73650E+02
  1064    0.10609E+04    0.26702E+02    0.76992E-01   -0.73758E+02
  1065    0.10636E+04    0.26434E+02    0.77019E-01   -0.73840E+02
  1066    0.10662E+04    0.26167E+02    0.77046E-01   -0.73896E+02
  1067    0.10690E+04    0.25901E+02    0.77074E-01   -0.73926E+02
  1068    0.10716E+04    0.25634E+02    0.77101E-01   -0.73937E+02
  1069    0.10743E+04    0.25368E+02    0.77129E-01   -0.73937E+02
  1070    0.10771E+04    0.25101E+02    0.77158E-01   -0.73911E+02
  1071    0.10797E+04    0.24836E+02    0.77186E-01   -0.73859E+02
  1072    0.10823E+04    0.24571E+02    0.77215E-01   -0.73781E+02
  1073    0.10850E+04    0.24307E+02    0.77244E-01   -0.73685E+02
  1074    0.10876E+04    0.24044E+02    0.77272E-01   -0.73570E+02
  1075    0.10903E+04    0.23781E+02    0.77301E-01   -0.73437E+02
  1076    0.10928E+04    0.23519E+02    0.77330E-01   -0.73278E+02
  1077    0.10955E+04    0.23259E+02    0.77360E-01   -0.73108E+02
  1078    0.10979E+04    0.23000E+02    0.77389E-01   -0.72898E+02
  1079    0.11004E+04    0.22742E+02    0.77418E-01   -0.72684E+02
  1080    0.11030E+04    0.22484E+02    0.77447E-01   -0.72451E+02
  1081    0.11054E+04    0.22230E+02    0.77476E-01   -0.72193E+02
  1082    0.11078E+04    0.21977E+02    0.77506E-01   -0.71916E+02
  1083    0.11102E+04    0.21725E+02    0.77535E-01   -0.71621E+02
  1084    0.11126E+04    0.21475E+02    0.77564E-01   -0.71308E+02
  1085    0.11149E+04    0.21226E+02    0.77593E-01   -0.70969E+02
  1086    0.11172E+04    0.20981E+02    0.77622E-01   -0.70627E+02
  1087    0.11195E+04    0.20737E+02    0.77651E-01   -0.70244E+02
  1088    0.11216E+04    0.20493E+02    0.77679E-01   -0.69857E+02
  1089    0.11238E+04    0.20254E+02    0.77708E-01   -0.69445E+02
  1090    0.11259E+04    0.20016E+02    0.77736E-01   -0.69030E+02
  1091    0.11280E+04    0.19781E+02    0.77764E-01   -0.68581E+02
  1092    0.11301E+04    0.19547E+02    0.77792E-01   -0.68121E+02
  1093    0.11321E+04    0.19317E+02    0.77819E-01   -0.67644E+02
  1094    0.11339E+04    0.19089E+02    0.77847E-01   -0.67155E+02
  1095    0.11359E+04    0.18865E+02    0.77874E-01   -0.66656E+02
  1096    0.11377E+04    0.18641E+02    0.77901E-01   -0.66131E+02
  1097    0.11394E+04    0.18422E+02    0.77927E-01   -0.65587E+02
  1098    0.11412E+04    0.18206E+02    0.77953E-01   -0.65033E+02
  1099    0.11429E+04    0.17993E+02    0.77979E-01   -0.64468E+02
  1100    0.11445E+04    0.17783E+02    0.78005E-01   -0.63884E+02
  1101    0.11460E+04    0.17576E+02    0.78030E-01   -0.63288E+02
  1102    0.11476E+04    0.17372E+02    0.78055E-01   -0.62676E+02
  1103    0.11490E+04    0.17172E+02    0.78079E-01   -0.62051E+02
  1104    0.11504E+04    0.16976E+02    0.78103E-01   -0.61413E+02
  1105    0.11517E+04    0.16782E+02    0.78126E-01   -0.60763E+02
  1106    0.11530E+04    0.16592E+02    0.78149E-01   -0.60099E+02
  1107    0.11542E+04    0.16405E+02    0.78172E-01   -0.59424E+02
  1108    0.11553E+04    0.16222E+02    0.78194E-01   -0.58737E+02
  1109    0.11563E+04    0.16040E+02    0.78215E-01   -0.58039E+02
  1110    0.11573E+04    0.15864E+02    0.78236E-01   -0.57330E+02
  1111    0.11582E+04    0.15692E+02    0.78256E-01   -0.56609E+02
  1112    0.11591E+04    0.15524E+02    0.78276E-01   -0.55879E+02
  1113    0.11599E+04    0.15360E+02    0.78296E-01   -0.55138E+02
  1114    0.11605E+04    0.15199E+02    0.78314E-01   -0.54389E+02
  1115    0.11612E+04    0.15042E+02    0.78332E-01   -0.53630E+02
  1116    0.11618E+04    0.14890E+02    0.78350E-01   -0.52863E+02
  1117    0.11623E+04    0.14742E+02    0.78367E-01   -0.52087E+02
  1118    0.11627E+04    0.14598E+02    0.78383E-01   -0.51302E+02
  1119    0.11631E+04    0.14458E+02    0.78398E-01   -0.50510E+02
  1120    0.11634E+04    0.14322E+02    0.78413E-01   -0.49711E+02
  1121    0.11636E+04    0.14190E+02    0.78427E-01   -0.48903E+02
  1122    0.11637E+04    0.14062E+02    0.78440E-01   -0.48091E+02
  1123    0.11638E+04    0.13940E+02    0.78453E-01   -0.47272E+02
  1124    0.11638E+04    0.13820E+02    0.78465E-01   -0.46447E+02
  1125    0.11637E+04    0.13706E+02    0.78476E-01   -0.45616E+02
  1126    0.11635E+04    0.13596E+02    0.78487E-01   -0.44781E+02
  1127    0.11632E+04    0.13489E+02    0.78496E-01   -0.43941E+02
  1128    0.11629E+04    0.13388E+02    0.78505E-01   -0.43097E+02
  1129    0.11626E+04    0.13292E+02    0.78513E-01   -0.42249E+02
  1130    0.11620E+04    0.13199E+02    0.78520E-01   -0.41397E+02
  1131    0.11615E+04    0.13111E+02    0.78526E-01   -0.40544E+02
  1132    0.11609E+04    0.13028E+02    0.78532E-01   -0.39687E+02
  1133    0.11601E+04    0.12949E+02    0.78536E-01   -0.38829E+02
  1134    0.11594E+04    0.12875E+02    0.78540E-01   -0.37968E+02
  1135    0.11585E+04    0.12805E+02    0.78543E-01   -0.37105E+02
  1136    0.11576E+04    0.12740E+02    0.78545E-01   -0.36243E+02
  1137    0.11566E+04    0.12679E+02    0.78546E-01   -0.35379E+02
  1138    0.11555E+04    0.12623E+02    0.78546E-01   -0.34515E+02
  1139    0.11544E+04    0.12571E+02    0.78546E-01   -0.33651E+02
  1140    0.11531E+04    0.12524E+02    0.78544E-01   -0.32788E+02
  1141    0.11518E+04    0.12481E+02    0.78542E-01   -0.31926E+02
  1142    0.11504E+04    0.12443E+02    0.78538E-01   -0.31065E+02
  1143    0.11490E+04    0.12409E+02    0.78534E-01   -0.30206E+02
  1144    0.11474E+04    0.12379E+02    0.78528E-01   -0.29350E+02
  1145    0.11458E+04    0.12355E+02    0.78522E-01   -0.28495E+02
  1146    0.11441E+04    0.12335E+02    0.78515E-01   -0.27644E+02
  1147    0.11424E+04    0.12319E+02    0.78506E-01   -0.26796E+02
  1148    0.11405E+04    0.12308E+02    0.78497E-01   -0.25952E+02
  1149    0.11386E+04    0.12301E+02    0.78487E-01   -0.25112E+02
  1150    0.11366E+04    0.12299E+02    0.78476E-01   -0.24277E+02
  1151    0.11347E+04    0.12300E+02    0.78464E-01   -0.23446E+02
  1152    0.11325E+04    0.12306E+02    0.78451E-01   -0.22621E+02
  1153    0.11304E+04    0.12318E+02    0.78436E-01   -0.21802E+02
  1154    0.11282E+04    0.12333E+02    0.78421E-01   -0.20987E+02
  1155    0.11259E+04    0.12353E+02    0.78405E-01   -0.20179E+02
  1156    0.11234E+04    0.12376E+02    0.78388E-01   -0.19378E+02
  1157    0.11210E+04    0.12403E+02    0.78370E-01   -0.18583E+02
  1158    0.11185E+04    0.12436E+02    0.78351E-01   -0.17796E+02
  1159    0.11160E+04    0.12472E+02    0.78331E-01   -0.17016E+02
  1160    0.11132E+04    0.12513E+02    0.78310E-01   -0.16245E+02
  1161    0.11106E+04    0.12557E+02    0.78288E-01   -0.15481E+02
  1162    0.11078E+04    0.12606E+02    0.78265E-01   -0.14726E+02
  1163    0.11050E+04    0.12659E+02    0.78241E-01   -0.13979E+02
  1164    0.11022E+04    0.12716E+02    0.78216E-01   -0.13242E+02
  1165    0.10992E+04    0.12776E+02    0.78190E-01   -0.12513E+02
  1166    0.10962E+04    0.12841E+02    0.78163E-01   -0.11795E+02
  1167    0.10932E+04    0.12910E+02    0.78135E-01   -0.11086E+02
  1168    0.10900E+04    0.12982E+02    0.78106E-01   -0.10387E+02
  1169    0.10869E+04    0.13059E+02    0.78077E-01   -0.96998E+01
  1170    0.10837E+04    0.13138E+02    0.78046E-01   -0.90217E+01
  1171    0.10804E+04    0.13222E+02    0.78014E-01   -0.83556E+01
  1172    0.10772E+04    0.13310E+02    0.77982E-01   -0.77007E+01
